"RearingBrood","ChickID","NatalBrood","CrossFosteredYN","AvgOfMass","AvgOfTarsus","AvgOfAge","nMeasures","dam","sire","NbRinged","MeanA","MeanAdev","MeanAsim","MeanTotalProRate","MeanS","MeanSdev","MeanSsim","SocialMumID","SocialDadID","PairID","BreedingYear","HatchingDayAfter0401","PairBroodNb","NbHatched","XPriorResidence","GenPairID","ResMassTarsus_perChick","MeanLogAdev","MeanLogSdev"
1714,7598,1713,1,24.1000003814697,18.7999992370605,12,1,7649,6786,2,16,2.62,13.38,26.8235294117647,11,2.93,8.07,4854,4929,"49294854",2014,51,5,2,TRUE,"67867649",-0.356831320259776,0.172911425827876,0.294079302759516
1714,7599,1713,1,27.2999992370605,18.3999996185303,12,1,7649,6786,2,16,2.62,13.38,26.8235294117647,11,2.93,8.07,4854,4929,"49294854",2014,51,5,2,TRUE,"67867649",3.77055169622366,0.172911425827876,0.294079302759516
1718,7715,1718,0,13.1999998092651,15.6000003814697,12,1,7034,6778,2,19,0.760000000000002,18.24,21.9428571428571,10,0.35,9.65,7034,6816,"68167034",2014,66,1,4,FALSE,"67787034",-3.83775418320552,0.039754188759425,0.0339015516756814
1718,7717,1743,1,17.7999992370605,16.2999992370605,12,1,6907,7113,2,19,0.760000000000002,18.24,21.9428571428571,10,0.35,9.65,7034,6816,"68167034",2014,66,1,4,FALSE,"71136907",-0.860675931443352,0.039754188759425,0.0339015516756814
1719,7622,1719,0,24,18,12,1,6321,5517,4,26,2.06,23.94,32.3474632573321,18,1.24,16.76,6321,5517,"55176321",2014,55,4,4,FALSE,"55176321",1.39793662005602,0.0868228727014184,0.0743353516035399
1719,7623,1719,0,17.2000007629395,17.3999996185303,12,1,6321,5517,4,26,2.06,23.94,32.3474632573321,18,1.24,16.76,6321,5517,"55176321",2014,55,4,4,FALSE,"55176321",-4.01098416460709,0.0868228727014184,0.0743353516035399
1719,7624,1719,0,23.2999992370605,18.5,12,1,6321,5517,4,26,2.06,23.94,32.3474632573321,18,1.24,16.76,6321,5517,"55176321",2014,55,4,4,FALSE,"55176321",-0.461295449528607,0.0868228727014184,0.0743353516035399
1719,7625,1719,0,23.2999992370605,18.7000007629395,12,1,6321,5517,4,26,2.06,23.94,32.3474632573321,18,1.24,16.76,6321,5517,"55176321",2014,55,4,4,FALSE,"55176321",-0.924989741033363,0.0868228727014184,0.0743353516035399
1720,7611,1720,0,26.5,19.2000007629395,12,1,6290,7268,3,13.5,1.06,12.44,22.5043354292341,8,0.984999999999999,7.015,6290,7268,"72686290",2014,53,1,3,TRUE,"72686290",1.11577971526101,0.0741102138079165,0.126747873897259
1720,7612,1720,0,22.3999996185303,18.3999996185303,12,1,6290,7268,3,13.5,1.06,12.44,22.5043354292341,8,0.984999999999999,7.015,6290,7268,"72686290",2014,53,1,3,TRUE,"72686290",-1.12944792230654,0.0741102138079165,0.126747873897259
1720,7657,1720,0,21.3999996185303,16.6000003814697,12,1,6290,7268,3,13.5,1.06,12.44,22.5043354292341,8,0.984999999999999,7.015,6290,7268,"72686290",2014,53,1,3,TRUE,"72686290",2.04378301276942,0.0741102138079165,0.126747873897259
1727,7630,1730,1,24.5,18.7000007629395,12,1,6323,6435,3,22.5,0.77,21.73,27.8511666606746,16.5,1.58,14.92,5294,4943,"49435294",2014,57,10,3,TRUE,"64356323",0.275011021906137,0.0335727691731449,0.140774567722296
1727,7631,1730,1,25.2000007629395,17.7999992370605,12,1,6323,6251,3,22.5,0.77,21.73,27.8511666606746,16.5,1.58,14.92,5294,4943,"49435294",2014,57,10,3,TRUE,"62516323",3.06163167450027,0.0335727691731449,0.140774567722296
1727,7629,1730,1,23.1000003814697,18.2999992370605,12,1,6323,6533,3,22.5,0.77,21.73,27.8511666606746,16.5,1.58,14.92,5294,4943,"49435294",2014,57,10,3,TRUE,"65336323",-0.197600013614651,0.0335727691731449,0.140774567722296
1730,7626,1727,1,24.2999992370605,18.3999996185303,12,1,5294,4943,4,35,5.66,29.34,33.1081081081081,27,5.53,21.47,6323,6533,"65336323",2014,57,1,4,TRUE,"49435294",0.770551696223659,0.17368292114581,0.224508118276007
1730,7627,1727,1,24.6000003814697,18.3999996185303,12,1,5294,4943,4,35,5.66,29.34,33.1081081081081,27,5.53,21.47,6323,6533,"65336323",2014,57,1,4,TRUE,"49435294",1.07055284063286,0.17368292114581,0.224508118276007
1730,7628,1727,1,23.2000007629395,17.2000007629395,12,1,5294,4943,4,35,5.66,29.34,33.1081081081081,27,5.53,21.47,6323,6533,"65336323",2014,57,1,4,TRUE,"49435294",2.45270570478101,0.17368292114581,0.224508118276007
1730,7632,1730,0,11.8999996185303,15,12,1,6323,6533,4,35,5.66,29.34,33.1081081081081,27,5.53,21.47,6323,6533,"65336323",2014,57,1,4,TRUE,"65336323",-3.74667592154293,0.17368292114581,0.224508118276007
1734,7660,1734,0,22.1000003814697,18.2000007629395,12,1,6767,6285,4,31.5,2.41,29.09,35.3333333333333,21,0.0650000000000013,20.935,6767,4900,"49006767",2014,61,2,4,FALSE,"62856767",-0.965757289979037,0.0732393329153994,-0.0224907312989934
1734,7661,1734,0,21.2999992370605,17.5,12,1,6767,6285,4,31.5,2.41,29.09,35.3333333333333,21,0.0650000000000013,20.935,6767,4900,"49006767",2014,61,2,4,FALSE,"62856767",-0.142832836238357,0.0732393329153994,-0.0224907312989934
1734,7662,1734,0,22.5,17.2999992370605,12,1,6767,5195,4,31.5,2.41,29.09,35.3333333333333,21,0.0650000000000013,20.935,6767,4900,"49006767",2014,61,2,4,FALSE,"51956767",1.5208622182059,0.0732393329153994,-0.0224907312989934
1734,7663,1734,0,18.5,16,12,1,6767,5195,4,31.5,2.41,29.09,35.3333333333333,21,0.0650000000000013,20.935,6767,4900,"49006767",2014,61,2,4,FALSE,"51956767",0.534861846636517,0.0732393329153994,-0.0224907312989934
1735,7678,1735,0,24.6000003814697,18.7000007629395,12,1,6888,4722,3,16.5,-0.560000000000002,17.06,22.3675437246755,8.5,-0.789999999999999,9.29,6888,4722,"47226888",2014,63,1,4,TRUE,"47226888",0.375011403375839,-0.0249325791016223,-0.100040216559454
1735,7679,1735,0,22.3999996185303,18.6000003814697,12,1,6888,4722,3,16.5,-0.560000000000002,17.06,22.3675437246755,8.5,-0.789999999999999,9.29,6888,4722,"47226888",2014,63,1,4,TRUE,"47226888",-1.59314221381108,-0.0249325791016223,-0.100040216559454
1735,7680,1735,0,22.2000007629395,18.2999992370605,12,1,6888,4722,3,16.5,-0.560000000000002,17.06,22.3675437246755,8.5,-0.789999999999999,9.29,6888,4722,"47226888",2014,63,1,4,TRUE,"47226888",-1.09759963214485,-0.0249325791016223,-0.100040216559454
1736,7689,1737,1,20.8999996185303,18.3999996185303,12,1,5284,3764,2,10,-3.16,13.16,16.382252559727,3,-3.19,6.19,7133,6790,"67907133",2014,64,2,2,FALSE,"37645284",-2.62944792230654,-0.263096596979166,-0.647850905644769
1736,7690,1737,1,24.6000003814697,19.2000007629395,12,1,5284,3764,2,10,-3.16,13.16,16.382252559727,3,-3.19,6.19,7133,6790,"67907133",2014,64,2,2,FALSE,"37645284",-0.784219903269286,-0.263096596979166,-0.647850905644769
1737,7694,1738,1,23.5,19.5,12,1,5214,4757,3,24,0.32,23.68,31.7918369837105,16,0.535,15.465,5284,3764,"37645284",2014,64,8,4,TRUE,"47575214",-2.57975729987936,0.00434332861230062,0.0337514179114644
1737,7695,1738,1,23,19.2999992370605,12,1,5214,4757,3,24,0.32,23.68,31.7918369837105,16,0.535,15.465,5284,3764,"37645284",2014,64,8,4,TRUE,"47575214",-2.6160630083746,0.00434332861230062,0.0337514179114644
1737,7696,1738,1,22.1000003814697,18.7000007629395,12,1,5214,4757,3,24,0.32,23.68,31.7918369837105,16,0.535,15.465,5284,3764,"37645284",2014,64,8,4,TRUE,"47575214",-2.12498859662416,0.00434332861230062,0.0337514179114644
1739,7703,1740,1,26.7000007629395,18.8999996185303,12,1,4576,4682,4,21,3.7,17.3,20.4272117758936,11,2.14,8.86,6250,6532,"65326250",2014,65,1,4,TRUE,"46824576",2.01132191545753,0.189036937584394,0.206317968369494
1739,7704,1740,1,14.6000003814697,15.8000001907349,12,1,4576,4682,4,21,3.7,17.3,20.4272117758936,11,2.14,8.86,6250,6532,"65326250",2014,65,1,4,TRUE,"46824576",-2.90144569144747,0.189036937584394,0.206317968369494
1739,7705,1740,1,24.3999996185303,18.2000007629395,12,1,4576,4682,4,21,3.7,17.3,20.4272117758936,11,2.14,8.86,6250,6532,"65326250",2014,65,1,4,TRUE,"46824576",1.33424194708156,0.189036937584394,0.206317968369494
1739,7707,1742,1,21.7000007629395,18.7999992370605,12,1,4873,4960,4,21,3.7,17.3,20.4272117758936,11,2.14,8.86,6250,6532,"65326250",2014,65,1,4,TRUE,"49604873",-2.75683093878998,0.189036937584394,0.206317968369494
1740,7698,1739,1,23.8999996185303,18.2999992370605,12,1,6250,4682,5,14,0.69,13.31,18.1228568629372,7,0.43,6.57,4576,4682,"46824576",2014,65,8,5,TRUE,"46826250",0.602399223445946,0.0289875368732523,-0.103051190877805
1740,7699,1739,1,21.7999992370605,17.5,12,1,6250,4682,5,14,0.69,13.31,18.1228568629372,7,0.43,6.57,4576,4682,"46824576",2014,65,8,5,TRUE,"46826250",0.357167163761643,0.0289875368732523,-0.103051190877805
1740,7700,1739,1,24,17.7999992370605,12,1,6250,4682,5,14,0.69,13.31,18.1228568629372,7,0.43,6.57,4576,4682,"46824576",2014,65,8,5,TRUE,"46826250",1.86163091156077,0.0289875368732523,-0.103051190877805
1740,7701,1739,1,19.7999992370605,16.5,12,1,6250,6532,5,14,0.69,13.31,18.1228568629372,7,0.43,6.57,4576,4682,"46824576",2014,65,8,5,TRUE,"65326250",0.675629777051893,0.0289875368732523,-0.103051190877805
1740,7706,1740,0,22.8999996185303,17.2000007629395,12,1,4576,4682,5,14,0.69,13.31,18.1228568629372,7,0.43,6.57,4576,4682,"46824576",2014,65,8,5,TRUE,"46824576",2.15270456037181,0.0289875368732523,-0.103051190877805
1742,7702,1740,1,26.2999992370605,18.3999996185303,12,1,4576,4682,1,12,0.359999999999999,11.64,11.5254237288136,1,-2.11,3.11,4873,4960,"49604873",2014,65,9,2,TRUE,"46824576",2.77055169622366,0.0292228586769032,-0.878242664236625
1743,7712,1718,1,20.1000003814697,17.1000003814697,12,1,7034,6778,3,18,1.6,16.4,19.8404399207045,9,0.93,8.07,6907,7113,"71136907",2014,66,1,3,FALSE,"67787034",-0.415447530936298,0.084596518292734,0.0580602092852417
1743,7713,1718,1,23,18.7000007629395,12,1,7034,6778,3,18,1.6,16.4,19.8404399207045,9,0.93,8.07,6907,7113,"71136907",2014,66,1,3,FALSE,"67787034",-1.22498897809386,0.084596518292734,0.0580602092852417
1743,7714,1718,1,20.2999992370605,17.8999996185303,12,1,7034,6778,3,18,1.6,16.4,19.8404399207045,9,0.93,8.07,6907,7113,"71136907",2014,66,1,3,FALSE,"67787034",-2.07021699713122,0.084596518292734,0.0580602092852417
1746,7748,1767,1,18.2000007629395,16.5,12,1,7011,7264,4,34,-2.57,36.57,43.1873933447099,29,-1.005,30.005,6845,6280,"62806845",2014,68,1,4,FALSE,"72647011",-0.924368697069108,-0.0681208951250784,-0.0279084624383446
1746,7749,1767,1,22.7999992370605,18.1000003814697,12,1,7011,7264,4,34,-2.57,36.57,43.1873933447099,29,-1.005,30.005,6845,6280,"62806845",2014,68,1,4,FALSE,"72647011",-0.0339112886357488,-0.0681208951250784,-0.0279084624383446
1746,7750,1767,1,24.1000003814697,18.2999992370605,12,1,7011,7264,4,34,-2.57,36.57,43.1873933447099,29,-1.005,30.005,6845,6280,"62806845",2014,68,1,4,FALSE,"72647011",0.802399986385349,-0.0681208951250784,-0.0279084624383446
1746,7747,1767,1,23.2999992370605,18.5,12,1,7011,7264,4,34,-2.57,36.57,43.1873933447099,29,-1.005,30.005,6845,6280,"62806845",2014,68,1,4,FALSE,"72647011",-0.461295449528607,-0.0681208951250784,-0.0279084624383446
1750,7791,1754,1,21.2000007629395,19.2000007629395,12,1,4961,7267,2,10,-0.75,10.75,24.8306392112147,4.5,-1.965,6.465,6317,5466,"54666317",2014,73,2,2,TRUE,"72674961",-4.18421952179949,-0.0666875725622001,-0.550833221757429
1750,7792,1754,1,21.7000007629395,18.8999996185303,12,1,4961,7267,2,10,-0.75,10.75,24.8306392112147,4.5,-1.965,6.465,6317,5466,"54666317",2014,73,2,2,TRUE,"72674961",-2.98867808454247,-0.0666875725622001,-0.550833221757429
1753,7782,1772,1,25,18.2999992370605,12,1,6530,6817,4,23,0.579999999999998,22.42,31.4959356014813,17.5,0.824999999999999,16.675,4872,5675,"56754872",2014,72,8,4,TRUE,"68176530",1.70239960491565,0.0026775682132735,0.0204383029702548
1753,7783,1772,1,24.7000007629395,18.3999996185303,12,1,6530,6817,4,23,0.579999999999998,22.42,31.4959356014813,17.5,0.824999999999999,16.675,4872,5675,"56754872",2014,72,8,4,TRUE,"68176530",1.17055322210266,0.0026775682132735,0.0204383029702548
1753,7780,1753,0,23.6000003814697,18.7000007629395,12,1,4872,5675,4,23,0.579999999999998,22.42,31.4959356014813,17.5,0.824999999999999,16.675,4872,5675,"56754872",2014,72,8,4,TRUE,"56754872",-0.624988596624162,0.0026775682132735,0.0204383029702548
1753,7781,1772,1,25.3999996185303,18.8999996185303,12,1,6530,6817,4,23,0.579999999999998,22.42,31.4959356014813,17.5,0.824999999999999,16.675,4872,5675,"56754872",2014,72,8,4,TRUE,"68176530",0.711320771048332,0.0026775682132735,0.0204383029702548
1754,7797,1762,1,21.5,19,12,1,4663,5424,3,20,2.76,17.24,33.2503758014541,15.5,3.095,12.405,4961,7267,"72674961",2014,73,2,4,TRUE,"54244663",-3.42052599323423,0.141747168376687,0.22111319648188
1754,7799,1762,1,24.3999996185303,19.5,12,1,4663,5424,3,20,2.76,17.24,33.2503758014541,15.5,3.095,12.405,4961,7267,"72674961",2014,73,2,4,TRUE,"54244663",-1.67975768134906,0.141747168376687,0.22111319648188
1754,7798,1762,1,18,17.6000003814697,12,1,4663,5424,3,20,2.76,17.24,33.2503758014541,15.5,3.095,12.405,4961,7267,"72674961",2014,73,2,4,TRUE,"54244663",-3.67467921905113,0.141747168376687,0.22111319648188
1755,7810,1764,1,22.7000007629395,19.7000007629395,12,1,6920,6902,4,21.5,0.229999999999997,21.27,37.7704552327613,19.5,3.315,16.185,5140,4895,"48955140",2014,74,7,5,FALSE,"69026920",-3.84345082844461,-0.000438599307295999,0.155760796403816
1755,7811,1764,1,23.5,20,12,1,6920,6902,4,21.5,0.229999999999997,21.27,37.7704552327613,19.5,3.315,16.185,5140,4895,"48955140",2014,74,7,5,FALSE,"69026920",-3.73898860652448,-0.000438599307295999,0.155760796403816
1755,7821,1757,1,24.7999992370605,18.3999996185303,12,1,6967,6562,4,21.5,0.229999999999997,21.27,37.7704552327613,19.5,3.315,16.185,5140,4895,"48955140",2014,74,7,5,FALSE,"65626967",1.27055169622366,-0.000438599307295999,0.155760796403816
1755,7820,1757,1,23.8999996185303,19,12,1,6967,6562,4,21.5,0.229999999999997,21.27,37.7704552327613,19.5,3.315,16.185,5140,4895,"48955140",2014,74,7,5,FALSE,"65626967",-1.02052637470393,-0.000438599307295999,0.155760796403816
1756,7823,1763,1,25.2000007629395,19.2000007629395,12,1,6976,6436,1,14,-0.0700000000000003,14.07,22.3004694835681,8,-0.515000000000001,8.515,6795,6894,"68946795",2014,75,1,1,FALSE,"64366976",-0.184219521799488,-0.00398408482458848,-0.195088207796537
1757,7814,1755,1,20.7999992370605,18,12,1,5140,4895,5,43.5,4.35,39.15,55.1688242359536,38,4.005,33.995,6967,6562,"65626967",2014,74,2,5,TRUE,"48955140",-1.80206414288348,0.113563126890378,0.120627391689912
1757,7815,1755,1,20.2000007629395,18.3999996185303,12,1,5140,4895,5,43.5,4.35,39.15,55.1688242359536,38,4.005,33.995,6967,6562,"65626967",2014,74,2,5,TRUE,"48955140",-3.32944677789734,0.113563126890378,0.120627391689912
1757,7813,1755,1,15.6000003814697,16.6000003814697,12,1,5140,4895,5,43.5,4.35,39.15,55.1688242359536,38,4.005,33.995,6967,6562,"65626967",2014,74,2,5,TRUE,"48955140",-3.75621622429118,0.113563126890378,0.120627391689912
1757,7816,1755,1,17.7000007629395,16.3999996185303,12,1,5140,4895,5,43.5,4.35,39.15,55.1688242359536,38,4.005,33.995,6967,6562,"65626967",2014,74,2,5,TRUE,"48955140",-1.19252155131684,0.113563126890378,0.120627391689912
1757,7812,1755,1,21.6000003814697,18.5,12,1,5140,4895,5,43.5,4.35,39.15,55.1688242359536,38,4.005,33.995,6967,6562,"65626967",2014,74,2,5,TRUE,"48955140",-2.16129430511941,0.113563126890378,0.120627391689912
1758,7771,1749,1,25.2000007629395,18.8999996185303,12,1,7103,6492,2,12,1.25,10.75,17.2621155591634,5,1.275,3.725,6987,6386,"63866987",2014,71,1,3,FALSE,"64927103",0.511321915457533,0.129532573841238,0.328714548978933
1758,7773,1749,1,24.5,18.8999996185303,12,1,7103,6492,2,12,1.25,10.75,17.2621155591634,5,1.275,3.725,6987,6386,"63866987",2014,71,1,3,FALSE,"64927103",-0.188678847481966,0.129532573841238,0.328714548978933
1759,7719,1741,1,22.1000003814697,18.5,12,1,6387,5466,3,12.5,1.86,10.64,18.6203508327935,6.5,1.84,4.66,6643,6260,"62606643",2014,66,3,4,FALSE,"54666387",-1.66129430511941,0.145467847820682,0.295225801535962
1759,7721,1759,0,16.8999996185303,16.8999996185303,12,1,6643,6260,3,12.5,1.86,10.64,18.6203508327935,6.5,1.84,4.66,6643,6260,"62606643",2014,66,3,4,FALSE,"62606643",-3.15175400237117,0.145467847820682,0.295225801535962
1759,7759,1759,0,8.89999961853027,13.3999996185303,12,1,6643,6260,3,12.5,1.86,10.64,18.6203508327935,6.5,1.84,4.66,6643,6260,"62606643",2014,66,3,4,FALSE,"62606643",-3.03713485585533,0.145467847820682,0.295225801535962
1761,7724,1760,1,20.6000003814697,19,12,1,7114,7200,4,25,1.65,23.35,30.0904689092763,16,1.49,14.51,6555,6492,"64926555",2014,66,2,5,TRUE,"72007114",-4.32052561176453,0.0530402434450393,0.0774188725354144
1761,7725,1760,1,20.6000003814697,18.5,12,1,7114,7046,4,25,1.65,23.35,30.0904689092763,16,1.49,14.51,6555,6492,"64926555",2014,66,2,5,TRUE,"70467114",-3.16129430511941,0.0530402434450393,0.0774188725354144
1761,7729,1761,0,20.1000003814697,18.3999996185303,12,1,6555,6492,4,25,1.65,23.35,30.0904689092763,16,1.49,14.51,6555,6492,"64926555",2014,66,2,5,TRUE,"64926555",-3.42944715936714,0.0530402434450393,0.0774188725354144
1761,7723,1760,1,23.2999992370605,18.7999992370605,12,1,7114,7200,4,25,1.65,23.35,30.0904689092763,16,1.49,14.51,6555,6492,"64926555",2014,66,2,5,TRUE,"72007114",-1.15683246466898,0.0530402434450393,0.0774188725354144
1762,7793,1754,1,23.2000007629395,19.3999996185303,12,1,4961,7267,4,32,1.11,30.89,35.6360020789551,22.5,-1.155,23.655,4663,5424,"54244663",2014,73,4,4,TRUE,"72674961",-2.64790939118759,0.0401183934262788,-0.0334725986180277
1762,7795,1750,1,25.1000003814697,18.6000003814697,12,1,6317,5466,4,32,1.11,30.89,35.6360020789551,22.5,-1.155,23.655,4663,5424,"54244663",2014,73,4,4,TRUE,"54666317",1.10685854912833,0.0401183934262788,-0.0334725986180277
1762,7796,1750,1,24.1000003814697,18.6000003814697,12,1,6317,5466,4,32,1.11,30.89,35.6360020789551,22.5,-1.155,23.655,4663,5424,"54244663",2014,73,4,4,TRUE,"54666317",0.106858549128327,0.0401183934262788,-0.0334725986180277
1762,7827,1762,0,19.5,17.5,12,1,4663,5424,4,32,1.11,30.89,35.6360020789551,22.5,-1.155,23.655,4663,5424,"54244663",2014,73,4,4,TRUE,"54244663",-1.94283207329886,0.0401183934262788,-0.0334725986180277
1763,7824,1763,0,23.7999992370605,18.1000003814697,12,1,6976,6344,2,24.5,2.98,21.52,28.0864515292601,10,-1.59,11.59,6976,6436,"64366976",2014,75,2,3,TRUE,"63446976",0.966088711364251,0.121925924606143,-0.139002020453115
1763,7826,1756,1,24.7000007629395,18.1000003814697,12,1,6795,6894,2,24.5,2.98,21.52,28.0864515292601,10,-1.59,11.59,6976,6436,"64366976",2014,75,2,3,TRUE,"68946795",1.86609023724325,0.121925924606143,-0.139002020453115
1764,7818,1757,1,24,19.7999992370605,12,1,6967,6563,4,29,3.48,25.52,35.6328152535759,20.5,1.16,19.34,6920,6902,"69026920",2014,74,2,4,TRUE,"65636967",-2.77529431501973,0.162147844573026,0.0831179870420562
1764,7819,1757,1,22.3999996185303,18.2000007629395,12,1,6967,6562,4,29,3.48,25.52,35.6328152535759,20.5,1.16,19.34,6920,6902,"69026920",2014,74,2,4,TRUE,"65626967",-0.66575805291844,0.162147844573026,0.0831179870420562
1764,7817,1757,1,23.2999992370605,18,12,1,6967,6562,4,29,3.48,25.52,35.6328152535759,20.5,1.16,19.34,6920,6902,"69026920",2014,74,2,4,TRUE,"65626967",0.697935857116518,0.162147844573026,0.0831179870420562
1764,7834,1764,0,15.6000003814697,16.7999992370605,12,1,6920,6902,4,29,3.48,25.52,35.6328152535759,20.5,1.16,19.34,6920,6902,"69026920",2014,74,2,4,TRUE,"69026920",-4.21990609367928,0.162147844573026,0.0831179870420562
1765,7829,1765,0,23.5,18.7000007629395,12,1,6955,6927,3,22.5,2.54,19.96,21.2841912235604,12,1.42,10.58,6955,6927,"69276955",2014,76,2,4,TRUE,"69276955",-0.724988978093863,0.111137722124625,0.118845032260306
1765,7830,1765,0,23.2000007629395,18.7000007629395,12,1,6955,6927,3,22.5,2.54,19.96,21.2841912235604,12,1.42,10.58,6955,6927,"69276955",2014,76,2,4,TRUE,"69276955",-1.02498821515436,0.111137722124625,0.118845032260306
1765,7831,1765,0,21.2999992370605,17.8999996185303,12,1,6955,6927,3,22.5,2.54,19.96,21.2841912235604,12,1.42,10.58,6955,6927,"69276955",2014,76,2,4,TRUE,"69276955",-1.07021699713122,0.111137722124625,0.118845032260306
1766,7836,1766,0,15.6999998092651,13.5,12,1,4739,5466,1,3,0,3,5.67717996289424,0,-0.335,0.335,4739,5466,"54664739",2014,77,2,2,TRUE,"54664739",3.53101818912724,0,-0.425075464684805
1769,7761,1769,0,26.2000007629395,18.7000007629395,12,1,6458,6563,1,15,2.32,12.68,16.6281755196305,7,2.24,4.76,6458,6563,"65636458",2014,69,2,1,FALSE,"65636458",1.97501178484564,0.16213949485084,0.354771993792646
1771,7764,1758,1,24,18.7999992370605,12,1,6987,6386,3,31,4.38,26.62,30.6469920544835,22,3.95,18.05,6267,6270,"62706267",2014,71,2,4,TRUE,"63866987",-0.456831701729477,0.149716082759392,0.19304552015693
1771,7765,1758,1,23.1000003814697,18.3999996185303,12,1,6987,6386,3,31,4.38,26.62,30.6469920544835,22,3.95,18.05,6267,6270,"62706267",2014,71,2,4,TRUE,"63866987",-0.42944715936714,0.149716082759392,0.19304552015693
1771,7766,1758,1,20.6000003814697,16.8999996185303,12,1,6987,6386,3,31,4.38,26.62,30.6469920544835,22,3.95,18.05,6267,6270,"62706267",2014,71,2,4,TRUE,"63866987",0.548246760568235,0.149716082759392,0.19304552015693
1772,7778,1753,1,23.5,18.1000003814697,12,1,4872,5675,5,47,0.799999999999997,46.2,49.1582491582492,38,-2.42,40.42,6530,6817,"68176530",2014,72,2,5,TRUE,"56754872",0.666089474303751,0.0169855463657438,-0.0609606997896873
1772,7779,1753,1,25.2000007629395,18,12,1,4872,5675,5,47,0.799999999999997,46.2,49.1582491582492,38,-2.42,40.42,6530,6817,"68176530",2014,72,2,5,TRUE,"56754872",2.59793738299552,0.0169855463657438,-0.0609606997896873
1772,7784,1772,0,23.5,17.7000007629395,12,1,6530,6817,5,47,0.799999999999997,46.2,49.1582491582492,38,-2.42,40.42,6530,6817,"68176530",2014,72,2,5,TRUE,"68176530",1.59347363519639,0.0169855463657438,-0.0609606997896873
