"DVDRef","BroodRef","FVisit1","MVisit1","EffectiveTime","FVisit1RateH","MVisit1RateH","VisitRateDifference","TotalProRate","TapeLength","DVDInfoChickNb","DVDInfoAge","ChickAgeCat","RelTimeHrs","MFVisit1","BreedingYear","HatchingDayAfter0401","SocialMumID","SocialDadID","DadAge","MumAge","ParentsAge","MBroodNb","MPriorResidence","MnextNBsame","MwillDivorce","FBroodNb","FPriorResidence","FnextNBsame","FwillDivorce","PairID","PairBroodNb","PairIDYear","NbRinged","AvgMass","MinMass","AvgTarsus","sdMass","sdTarsus","MassRange","MixedBroodYN","meanDadAge","DeltaDadAge","FirstDadReproAge","LastDadReproAge","meanMumAge","DeltaMumAge","FirstMumReproAge","LastMumReproAge","AMax","A","S","Asorted","Aswitch","Agenerated","Sgenerated","MeanAsimWithin","MeanAsimAmong","MedAsimWithin","MedAsimAmong","MeanSsimWithin","MeanSsimAmong","MedSsimWithin","MedSsimAmong","Adev","Sdev","LogAdev","LogSdev"
4752,"1853",5,10,70.2,4,9,5,12.8205128205128,90,3,6,"Age06",1.63,15,"2014",112,"6907","7113",1,1,1,2,TRUE,NA,NA,2,TRUE,NA,NA,"71136907",2,"711369072014",1,21.7000007629395,21.7000007629395,18.7999992370605,NA,NA,0,FALSE,1,0,1,1,1,0,1,1,10,10,4,10,10,6,3,9.44,7.06,10,7,2.86,2.38,3,2,0.56,1.14,0.0548082364949952,0.292136422801161
4753,"1839",12,21,88.2,8,14,6,22.4489795918367,90,3,10,"Age10",12.47,33,"2014",109,"5140","4895",4,3,3.5,13,FALSE,FALSE,TRUE,9,FALSE,NA,NA,"48955140",8,"489551402014",3,24.3333333333333,23.5,19.0333334604899,0.763762615825973,0.493288428007569,1.5,FALSE,2.76923076923077,1.23076923076923,1,4,2.125,0.875,1,3,24,13,7,17,15,22,11,14.68,16.06,15,16,7.07,8,7,8,-1.68,-0.0700000000000003,-0.1172890865231,-0.00929004690709264
4755,"1841",14,17,89,9,11,2,20.8988764044944,90,3,10,"Age10",12.48,31,"2014",109,"6317","5466",3,2,2.5,9,FALSE,FALSE,NA,5,TRUE,NA,NA,"54666317",3,"546663172014",4,25.2666664123535,24.8999996185303,18.9666659037272,0.55075696237826,0.577350269189626,1,TRUE,2.5,0.5,1,4,1.6,0.4,1,2,28,23,15,13,21,3,2,15.78,13.19,15,13,9.52,6.3,9,6,7.22,5.48,0.367063060575719,0.436256928268482
4756,"1842",20,7,88.2,14,5,9,18.3673469387755,90,3,10,"Age10",2.7,27,"2014",109,"4663","5424",3,5,4,6,FALSE,FALSE,NA,12,FALSE,NA,NA,"54244663",5,"542446632014",3,27.9666665395101,26.8999996185303,18.4666659037272,1.05039694412846,0.288675134594813,2.1000003814697,FALSE,3,0,2,4,3.61111111111111,1.38888888888889,1,5,14,8,3,14,10,8,3,11,10.06,12,10,5.9,4.67,6,5,-3,-2.9,-0.302280871872934,-0.603535021870258
4759,"1855",21,5,88.4,14,3,11,17.6470588235294,90,3,6,"Age06",1.47,26,"2014",114,"5014","4895",4,4,4,14,FALSE,NA,NA,10,TRUE,NA,NA,"48955014",2,"489550142014",3,21.0666669209798,18,17.6666673024495,3.26547593063998,0.83864960980722,6.5,TRUE,2.76923076923077,1.23076923076923,1,4,2.78571428571429,1.21428571428571,2,4,10,9,4,9,9,25,19,8.98,8.42,9,8,2.74,3.5,3,4,0.0199999999999996,1.26,0.00210748233956458,0.328504066972036
4760,"1846",21,12,88,14,8,6,22.5,90,2,10,"Age10",1.47,33,"2014",110,"6897","7046",1,1,1,2,FALSE,NA,NA,2,FALSE,NA,NA,"70466897",1,"704668972014",2,21.5,21.3999996185303,18.25,0.141421895716935,0.0707095991592676,0.200000762939403,TRUE,1,0,1,1,1,0,1,1,24,22,15,22,20,12,4,17.06,16.44,18,17,10.18,8.86,10,9,4.94,4.82,0.247891721003404,0.372467190393152
4762,"1857",11,3,83.2,8,2,6,10.0961538461538,90,4,6,"Age06",3.72,14,"2014",114,"5625","5195",3,3,3,7,TRUE,TRUE,FALSE,7,TRUE,TRUE,FALSE,"51955625",7,"519556252014",3,22.5999997456868,21.5,18.0666662851969,1.27671462311749,0.251661223633565,2.5,TRUE,2.4,0.6,1,4,2.4,0.6,1,4,6,6,1,6,6,17,11,6,5.19,6,6,1.52,1.4,1,1,0,-0.52,0,-0.297632403304949
4764,"1838",12,6,88.3,8,4,4,12.2310305775764,90,2,10,"Age10",0.73,18,"2014",111,"4872","5675",3,4,3.5,9,FALSE,FALSE,NA,12,FALSE,NA,NA,"56754872",9,"567548722014",2,24.25,24.2000007629395,18.25,0.0707095991592676,0.0707095991592676,0.0999984741210014,TRUE,2.73684210526316,0.263157894736842,1,4,2.64705882352941,1.35294117647059,1,4,12,10,1,12,12,20,12,10.44,8.93,10,9,2.81,2.34,3,2,-0.44,-1.81,-0.0410505398303574,-0.791483081280807
4765,"1856",15,11,88.6,10,7,3,17.607223476298,90,4,6,"Age06",0.73,26,"2014",115,"6530","7200",1,2,1.5,2,FALSE,NA,NA,4,FALSE,NA,NA,"72006530",1,"720065302014",4,21.0250000953674,20.1000003814697,18.5749998092651,1.39851131081045,0.42720088674589,3,TRUE,1,0,1,1,2,0,2,2,22,18,7,18,12,17,10,14.12,14.45,14,14,6.92,6.59,7,6,3.88,0.0800000000000001,0.235380277762647,0.0107239633629756
4768,"1840",8,19,89.4,5,13,8,18.1208053691275,90,1,10,"Age10",0.73,27,"2014",111,"6795","6894",1,1,1,2,FALSE,NA,NA,3,FALSE,NA,NA,"68946795",2,"689467952014",1,22.8999996185303,22.8999996185303,18.8999996185303,NA,NA,0,FALSE,1,0,1,1,1,0,1,1,16,13,6,13,9,13,5,12.36,11.72,13,12,5.36,4.48,5,4,0.640000000000001,0.64,0.0485679666349105,0.10365257331267
4772,"1847",31,9,88.3,21,6,15,27.1800679501699,90,3,10,"Age10",1.7,40,"2014",112,"6920","6902",1,1,1,3,TRUE,FALSE,NA,3,TRUE,NA,NA,"69026920",3,"690269202014",3,25.2999998728434,24.7000007629395,18.4666665395101,0.871779176102132,0.585946972580263,1.599998474121,FALSE,1.4,-0.4,1,2,1,0,1,1,18,18,13,18,16,2,0,13.32,14.45,14,15,8.63,8.53,8,9,4.68,4.37,0.291653913744755,0.391123990837507
4776,"1853",5,5,79.9,4,4,0,7.50938673341677,90,1,10,"Age10",3.43,10,"2014",112,"6907","7113",1,1,1,2,TRUE,NA,NA,2,TRUE,NA,NA,"71136907",2,"711369072014",1,21.7000007629395,21.7000007629395,18.7999992370605,NA,NA,0,FALSE,1,0,1,1,1,0,1,1,9,6,1,6,6,18,8,6.14,5.6,6,6,0.95,1.11,1,1,-0.14,0.05,-0.021309786586751,0.0339015516756814
4778,"1859",7,6,83.9,5,4,1,9.29678188319428,90,1,6,"Age06",1,13,"2014",117,"4723","6461",2,5,3.5,4,FALSE,TRUE,FALSE,13,FALSE,TRUE,FALSE,"64614723",3,"646147232014",1,23.3999996185303,23.3999996185303,19.2999992370605,NA,NA,0,TRUE,2,0,1,3,3.375,1.625,1,6,12,8,1,10,8,16,8,7.92,7.57,8,7,1.72,1.75,2,2,0.0800000000000001,-0.72,0.00945633524203544,-0.392042087776024
4780,"1855",16,4,87.5,11,3,8,13.7142857142857,90,3,10,"Age10",0.32,20,"2014",114,"5014","4895",4,4,4,14,FALSE,NA,NA,10,TRUE,NA,NA,"48955014",2,"489550142014",3,21.0666669209798,18,17.6666673024495,3.26547593063998,0.83864960980722,6.5,TRUE,2.76923076923077,1.23076923076923,1,4,2.78571428571429,1.21428571428571,2,4,8,7,2,7,7,6,1,6.54,6.23,7,7,2.84,2.95,3,3,0.46,-0.84,0.0632948503723138,-0.289680075114454
4781,"1857",14,20,86.3,10,14,4,23.6384704519119,90,3,10,"Age10",1,34,"2014",114,"5625","5195",3,3,3,7,TRUE,TRUE,FALSE,7,TRUE,TRUE,FALSE,"51955625",7,"519556252014",3,22.5999997456868,21.5,18.0666662851969,1.27671462311749,0.251661223633565,2.5,TRUE,2.4,0.6,1,4,2.4,0.6,1,4,28,15,6,17,15,14,8,15.64,16.86,15,17,8.25,9.07,8,9,-0.640000000000001,-2.25,-0.0404606389166018,-0.297251523467932
4784,"1856",28,8,87.7,19,5,14,24.6294184720639,90,4,10,"Age10",0.85,36,"2014",115,"6530","7200",1,2,1.5,2,FALSE,NA,NA,4,FALSE,NA,NA,"72006530",1,"720065302014",4,21.0250000953674,20.1000003814697,18.5749998092651,1.39851131081045,0.42720088674589,3,TRUE,1,0,1,1,2,0,2,2,16,10,6,10,14,9,3,10.64,9.77,10,9,7.88,5.24,8,5,-0.640000000000001,-1.88,-0.0591669773356603,-0.2540457375924
4786,"1859",3,4,88.1,2,3,1,4.76730987514189,90,1,10,"Age10",2.53,7,"2014",117,"4723","6461",2,5,3.5,4,FALSE,TRUE,FALSE,13,FALSE,TRUE,FALSE,"64614723",3,"646147232014",1,23.3999996185303,23.3999996185303,19.2999992370605,NA,NA,0,TRUE,2,0,1,3,3.375,1.625,1,6,6,4,1,4,4,20,11,4.24,4.1,4,4,0.9,0.4,1,0,-0.24,0.1,-0.0519597389307111,0.0689928714869514
4787,"1864",8,4,85.1,6,3,3,8.46063454759107,90,1,6,"Age06",2.85,12,"2014",121,"6451","5623",4,2,3,9,TRUE,NA,NA,5,TRUE,FALSE,NA,"56236451",4,"562364512014",1,23.7999992370605,23.7999992370605,16.7999992370605,NA,NA,0,TRUE,2.84615384615385,1.15384615384615,1,4,2,0,1,3,8,8,3,4,8,15,6,3.8,5.42,4,5,1.17,1.04,1,1,4.2,1.83,0.681451140796754,0.739939342066704
4794,"1864",14,14,88.2,10,10,0,19.047619047619,90,1,10,"Age10",2.4,28,"2014",121,"6451","5623",4,2,3,9,TRUE,NA,NA,5,TRUE,FALSE,NA,"56236451",4,"562364512014",1,23.7999992370605,23.7999992370605,16.7999992370605,NA,NA,0,TRUE,2.84615384615385,1.15384615384615,1,4,2,0,1,3,27,22,9,18,20,5,1,14.56,15.53,14,15,6.32,7.34,6,7,7.44,2.68,0.401473086838627,0.331432326751124
4795,"1875",7,7,88.5,5,5,0,9.49152542372881,90,2,6,"Age06",0.6,14,"2014",126,"4059","4768",4,6,5,14,FALSE,NA,NA,19,FALSE,NA,NA,"47684059",10,"476840592014",2,25.3999996185303,25.3999996185303,19.3999996185303,0,0.848528676903551,0,TRUE,2.4,1.6,1,4,3.39285714285714,2.60714285714286,1,6,13,12,1,12,12,15,9,10.7,8.34,10,8,2.6,1.74,3,2,1.3,-1.6,0.109814866007207,-0.725937003382936
4805,"1881",7,12,87.8,5,8,3,12.9840546697039,90,3,6,"Age06",5.35,19,"2015",23,"6643","7814",1,3,2,1,FALSE,FALSE,TRUE,6,TRUE,TRUE,FALSE,"78146643",1,"781466432015",2,16.6499996185303,13.1000003814697,15.6749994754791,2.61629428117072,1.34350261451456,3.6999988555908,FALSE,1,0,1,1,2.16666666666667,0.833333333333333,1,3,14,9,4,7,13,13,4,9.36,8.28,9,9,3.54,2.76,3,3,-0.359999999999999,0.46,-0.0371943700080488,0.107832704803215
4806,"1880",9,7,87.4,6,5,1,10.9839816933638,90,2,6,"Age06",5.33,16,"2015",23,"6290","6902",2,3,2.5,4,FALSE,TRUE,FALSE,8,FALSE,TRUE,FALSE,"69026290",1,"690262902015",1,15.25,9.89999961853027,14.6000003814697,7.5660430981757,2.82842712474619,10.7000007629394,FALSE,1.4,0.6,1,2,1.92307692307692,1.07692307692308,1,3,14,9,1,9,9,6,3,8.82,8.83,9,9,1.84,2.14,2,2,0.18,-0.84,0.0191291699089954,-0.444685821261446
4818,"1880",15,1,87.9,10,1,9,10.9215017064846,90,2,10,"Age10",5.97,16,"2015",23,"6290","6902",2,3,2.5,4,FALSE,TRUE,FALSE,8,FALSE,TRUE,FALSE,"69026290",1,"690262902015",1,15.25,9.89999961853027,14.6000003814697,7.5660430981757,2.82842712474619,10.7000007629394,FALSE,1.4,0.6,1,2,1.92307692307692,1.07692307692308,1,3,2,2,0,2,2,17,11,2,2,2,2,0.65,0.81,1,1,0,-0.65,0,-0.832909122935104
4823,"1888",6,6,90,4,4,0,8,90,3,6,"Age06",9.45,12,"2015",28,"5407","5675",4,4,4,10,FALSE,FALSE,TRUE,9,FALSE,FALSE,FALSE,"56755407",1,"567554072015",0,NA,NA,NA,NA,NA,NA,NA,2.73684210526316,1.26315789473684,1,4,2.5,1.5,1,4,11,9,0,7,9,14,7,7.44,6.15,7,6,1.28,1.18,1,1,1.56,-1.28,0.179378523347451,-1.26976054486394
4835,"1883",15,18,89.3,10,12,2,22.1724524076148,90,3,6,"Age06",1.25,33,"2015",35,"6250","6862",2,3,2.5,3,FALSE,FALSE,NA,7,TRUE,TRUE,TRUE,"68626250",1,"686262502015",3,21.4333337148031,19.6000003814697,18.1999994913737,2.67270119785464,0.721110096391785,4.8999996185303,FALSE,1.8,0.2,1,2,2.14285714285714,0.857142857142857,1,3,30,23,7,27,19,14,7,20.8,17.66,21,18,9.41,9.13,9,9,2.2,-2.41,0.0982933484347338,-0.278641327799632
4836,"1885",15,20,88.5,10,14,4,23.728813559322,90,4,6,"Age06",1.37,35,"2015",35,"6536","7074",2,3,2.5,2,FALSE,FALSE,NA,5,TRUE,FALSE,TRUE,"70746536",1,"707465362015",4,18.4250000715256,14.5,15.0124998092651,4.24136395763862,1.23962340388997,9.1000003814697,TRUE,1.66666666666667,0.333333333333333,1,2,2.5,0.5,2,3,30,26,14,20,22,19,11,20.5,17.5,20,18,11.69,9.69,12,9,5.5,2.31,0.232622295268753,0.173532705933349
4842,"1887",8,11,86.9,6,8,2,13.1185270425777,90,3,6,"Age06",5.18,19,"2015",37,"4723","6461",3,6,4.5,5,TRUE,FALSE,FALSE,14,TRUE,FALSE,FALSE,"64614723",4,"646147232015",2,17,16.6000003814697,16.8499994277954,0.565684885469612,0.636395833328012,0.799999237060597,TRUE,2,1,1,3,3.375,2.625,1,6,16,10,2,10,12,15,10,10.5,8.82,10,9,2.69,2.8,3,3,-0.5,-0.69,-0.0465200156348928,-0.243730184922598
4845,"1889",14,22,82.7,10,16,6,26.1185006045949,90,3,6,"Age06",2.85,36,"2015",39,"6955","6924",2,2,2,2,FALSE,TRUE,FALSE,4,FALSE,TRUE,FALSE,"69246955",1,"692469552015",3,17.4333333969116,15.6999998092651,16.2666664123535,1.51437575200269,0.057734145952312,2.8000001907349,TRUE,1.66666666666667,0.333333333333333,1,2,1.57142857142857,0.428571428571429,1,2,28,22,10,28,18,14,4,20.36,17.63,20,18,10.06,10.33,10,10,1.64,-0.0600000000000005,0.0756818596377481,-0.00569802111463778
4846,"1883",19,23,86.7,13,16,3,29.0657439446367,90,3,10,"Age10",1.22,42,"2015",35,"6250","6862",2,3,2.5,3,FALSE,FALSE,NA,7,TRUE,TRUE,TRUE,"68626250",1,"686262502015",3,21.4333337148031,19.6000003814697,18.1999994913737,2.67270119785464,0.721110096391785,4.8999996185303,FALSE,1.8,0.2,1,2,2.14285714285714,0.857142857142857,1,3,38,29,18,35,27,25,17,26.82,21.42,27,21,16.5,14.41,17,14,2.18,1.5,0.0767712286431847,0.084557388028063
4847,"1885",38,29,86.9,26,20,6,46.2600690448792,90,4,10,"Age10",2.82,67,"2015",35,"6536","7074",2,3,2.5,2,FALSE,FALSE,NA,5,TRUE,FALSE,TRUE,"70746536",1,"707465362015",4,18.4250000715256,14.5,15.0124998092651,4.24136395763862,1.23962340388997,9.1000003814697,TRUE,1.66666666666667,0.333333333333333,1,2,2.5,0.5,2,3,58,46,40,50,40,16,8,39.04,31.16,38,31,30.2,25.61,30,26,6.96,9.8,0.16213949485084,0.277039319519342
4860,"1897",15,14,89.4,10,9,1,19.4630872483221,90,3,6,"Age06",3.52,29,"2015",43,"6974","6921",2,2,2,3,FALSE,TRUE,FALSE,3,FALSE,TRUE,FALSE,"69216974",2,"692169742015",2,22.4499998092651,21.5,18.7000007629395,1.34350261451463,0.707106781186548,1.8999996185303,FALSE,2,0,2,2,1.66666666666667,0.333333333333333,1,2,28,24,8,24,20,11,6,20.46,16.27,20,16,8.28,7.47,8,7,3.54,-0.279999999999999,0.15605725809784,-0.0324102441507545
4861,"1889",18,10,88.5,12,7,5,18.9830508474576,90,3,10,"Age10",3.5,28,"2015",39,"6955","6924",2,2,2,2,FALSE,TRUE,FALSE,4,FALSE,TRUE,FALSE,"69246955",1,"692469552015",3,17.4333333969116,15.6999998092651,16.2666664123535,1.51437575200269,0.057734145952312,2.8000001907349,TRUE,1.66666666666667,0.333333333333333,1,2,1.57142857142857,0.428571428571429,1,2,20,16,7,18,16,15,7,14.68,13.99,14,14,6.83,6.69,7,7,1.32,0.17,0.083381608939051,0.0229275046437046
4862,"1896",13,11,89.1,9,7,2,16.1616161616162,90,3,6,"Age06",3.53,24,"2015",43,"6724","6786",2,2,2,3,FALSE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"67866724",1,"678667242015",3,19.733333269755,18.8999996185303,15.9666666984558,0.360555444948506,0.305505275250109,0.700000762939403,FALSE,1.57142857142857,0.428571428571429,1,2,2,0,2,2,22,20,6,20,18,13,7,15.96,12.78,16,12,6.33,5.5,6,6,4.04,-0.33,0.219491690895439,-0.0495224966811073
4866,"1893",9,26,87.8,6,18,12,23.9179954441913,90,4,6,"Age06",1.78,35,"2015",44,"6967","7160",2,2,2,1,FALSE,TRUE,FALSE,4,TRUE,TRUE,FALSE,"71606967",1,"716069672015",3,21.9333337148031,20.7000007629395,17.7999998728434,1.0785790649165,0.199999809265907,2,TRUE,2,0,2,2,1.5,0.5,1,2,18,18,10,18,18,15,7,14.22,13.8,14,14,8.19,7.54,8,7,3.78,1.81,0.228563618783549,0.189202317886177
4867,"1894",23,16,89.5,15,11,4,26.145251396648,90,3,6,"Age06",1.78,39,"2015",44,"5284","7900",1,4,2.5,1,FALSE,FALSE,TRUE,10,TRUE,TRUE,FALSE,"79005284",1,"790052842015",2,15.8833333651225,8.30000019073486,15.649999777476,7.20000028610233,2.96141837933176,14.4000005722046,TRUE,1,0,1,1,2.25,1.75,1,4,32,30,19,28,28,17,8,23.56,20.17,24,20,12.55,12.21,13,12,6.44,6.45,0.237175973066833,0.401626331800999
4871,"1897",23,12,90,15,8,7,23.3333333333333,90,2,10,"Age10",6.18,35,"2015",43,"6974","6921",2,2,2,3,FALSE,TRUE,FALSE,3,FALSE,TRUE,FALSE,"69216974",2,"692169742015",2,22.4499998092651,21.5,18.7000007629395,1.34350261451463,0.707106781186548,1.8999996185303,FALSE,2,0,2,2,1.66666666666667,0.333333333333333,1,2,24,18,11,22,20,12,6,20.88,15.85,20,16,11.52,8.35,12,8,-2.88,-0.52,-0.14468517351262,-0.0442248937378571
4872,"1896",27,20,89.2,18,13,5,31.6143497757848,90,3,10,"Age10",3.97,47,"2015",43,"6724","6786",2,2,2,3,FALSE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"67866724",1,"678667242015",3,19.733333269755,18.8999996185303,15.9666666984558,0.360555444948506,0.305505275250109,0.700000762939403,FALSE,1.57142857142857,0.428571428571429,1,2,2,0,2,2,40,33,19,39,31,15,7,31.56,24.8,31,24,21.7,17.06,22,17,1.44,-2.7,0.0439362916496138,-0.129677823308533
4876,"1911",10,20,88.6,7,14,7,20.3160270880361,90,2,6,"Age06",3.93,30,"2015",47,"8176","7615",1,1,1,1,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,"76158176",1,"761581762015",2,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,1,1,20,18,9,18,18,5,0,17.62,13.63,18,14,9.21,7.15,9,7,0.379999999999999,-0.210000000000001,0.0207544314694459,-0.0218644836967385
4879,"1893",11,24,89.4,7,16,9,23.489932885906,90,3,10,"Age10",4,35,"2015",44,"6967","7160",2,2,2,1,FALSE,TRUE,FALSE,4,TRUE,TRUE,FALSE,"71606967",1,"716069672015",3,21.9333337148031,20.7000007629395,17.7999998728434,1.0785790649165,0.199999809265907,2,TRUE,2,0,2,2,1.5,0.5,1,2,22,19,12,21,17,7,5,18.96,15.8,19,16,9.71,8.81,10,9,0.0399999999999991,2.29,0.00205338881184201,0.202361012131681
4880,"1894",26,3,88.9,18,2,16,19.5725534308211,90,3,10,"Age10",3.98,29,"2015",44,"5284","7900",1,4,2.5,1,FALSE,FALSE,TRUE,10,TRUE,TRUE,FALSE,"79005284",1,"790052842015",2,15.8833333651225,8.30000019073486,15.649999777476,7.20000028610233,2.96141837933176,14.4000005722046,TRUE,1,0,1,1,2.25,1.75,1,4,6,6,5,6,6,14,8,6,5.12,6,5,2.52,2.5,3,2,0,2.48,0,0.599491260851647
4883,"1902",11,21,88.6,7,14,7,21.6704288939052,90,2,6,"Age06",2.38,32,"2015",50,"6384","5424",4,3,3.5,7,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,"54246384",1,"542463842015",2,22.1500005722046,21.7000007629395,18.6499996185303,0.636395833328012,0.353553390593274,0.899999618530202,TRUE,3,1,2,4,2,1,1,3,22,19,11,21,21,14,10,17.46,15.38,17,16,9.95,7.97,10,8,1.54,1.05,0.0822674026956476,0.0957450569583843
4889,"1911",15,30,86.9,10,21,11,31.0701956271576,90,2,10,"Age10",6.83,45,"2015",47,"8176","7615",1,1,1,1,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,"76158176",1,"761581762015",2,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,1,1,30,21,13,29,21,10,2,22.54,21.24,23,22,15.04,14.49,15,15,-1.54,-2.04,-0.0691789006940734,-0.140727659495118
4890,"1904",15,18,88.1,10,12,2,22.4744608399546,90,3,6,"Age06",1.02,33,"2015",52,"7942","7814",1,1,1,2,FALSE,FALSE,TRUE,1,FALSE,FALSE,TRUE,"78147942",1,"781479422015",3,17.6499996185303,16.8999996185303,16,1.06066017177982,0.848528676903482,1.5,FALSE,1,0,1,1,1,0,1,1,30,25,17,27,23,16,8,16.56,17.54,17,17,9.41,9.41,10,9,8.44,7.59,0.401941910100848,0.568656532587572
4891,"1906",14,11,89,9,7,2,16.8539325842697,90,2,6,"Age06",0.95,25,"2015",52,"6370","8188",1,3,2,1,FALSE,FALSE,NA,6,FALSE,NA,NA,"81886370",1,"818863702015",2,22.75,20.8999996185303,18.3999996185303,2.61629562986985,0,3.7000007629394,FALSE,1,0,1,1,1.75,1.25,1,3,22,17,6,21,17,20,13,16.68,13.35,17,14,6.42,5.25,6,5,0.32,-0.42,0.0184549643733591,-0.0626135927279868
4897,"1909",9,19,85.9,6,13,7,19.557625145518,90,4,6,"Age06",4.53,28,"2015",53,"4967","7267",2,5,3.5,9,FALSE,TRUE,FALSE,14,FALSE,TRUE,FALSE,"72674967",2,"726749672015",4,18.7250001430511,14.8000001907349,17.6250004768372,3.01482450939246,0.722841733480924,7.3000001907348,TRUE,1.3,0.7,1,2,2.77777777777778,2.22222222222222,1,5,18,14,4,14,14,18,14,12.92,12.88,12,13,5.18,5.28,5,5,1.08,-1.18,0.077402517882993,-0.232873835956786
4898,"1908",9,8,86.1,6,6,0,11.8466898954704,90,4,6,"Age06",4.52,17,"2015",53,"7641","5675",4,2,3,12,TRUE,FALSE,TRUE,4,TRUE,TRUE,FALSE,"56757641",2,"567576412015",2,12.3333336512248,6.80000019073486,14.7999998728434,5.02128812046598,1.99248577921735,9.80000019073484,FALSE,2.73684210526316,1.26315789473684,1,4,1.5,0.5,1,2,16,9,2,13,11,20,11,11.1,9.2,11,9,3.02,3.34,3,3,-2.1,-1.02,-0.199713299505824,-0.342170257735851
4903,"1902",20,15,81.7,15,11,4,25.703794369645,90,2,10,"Age10",6.92,35,"2015",50,"6384","5424",4,3,3.5,7,FALSE,FALSE,FALSE,5,FALSE,FALSE,FALSE,"54246384",1,"542463842015",2,22.1500005722046,21.7000007629395,18.6499996185303,0.636395833328012,0.353553390593274,0.899999618530202,TRUE,3,1,2,4,2,1,1,3,30,21,13,27,23,9,4,21.58,18.31,21,18,13.66,11.16,13,11,-0.579999999999998,-0.66,-0.0266192862752774,-0.0477314028211899
4911,"1906",21,12,87.4,14,8,6,22.6544622425629,90,2,10,"Age10",1.13,33,"2015",52,"6370","8188",1,3,2,1,FALSE,FALSE,NA,6,FALSE,NA,NA,"81886370",1,"818863702015",2,22.75,20.8999996185303,18.3999996185303,2.61629562986985,0,3.7000007629394,FALSE,1,0,1,1,1.75,1.25,1,3,24,20,11,20,18,19,15,18.36,14.91,18,15,9.78,7.67,10,7,1.64,1.22,0.083381608939051,0.112146775342185
4915,"1909",39,25,85.9,27,17,10,44.7031431897555,90,4,10,"Age10",1.55,64,"2015",53,"4967","7267",2,5,3.5,9,FALSE,TRUE,FALSE,14,FALSE,TRUE,FALSE,"72674967",2,"726749672015",4,18.7250001430511,14.8000001907349,17.6250004768372,3.01482450939246,0.722841733480924,7.3000001907348,TRUE,1.3,0.7,1,2,2.77777777777778,2.22222222222222,1,5,50,41,34,47,35,12,3,30.46,30.97,31,31,25.55,25.59,26,26,10.54,8.45,0.292997378515126,0.280941555837938
4916,"1913",20,21,88.3,14,14,0,27.8595696489241,90,4,6,"Age06",1.57,41,"2015",57,"7897","6808",2,1,1.5,5,TRUE,FALSE,FALSE,2,TRUE,FALSE,FALSE,"68087897",2,"680878972015",3,16.5666669209798,12.5,16.4500002861023,2.77848889399573,0.953939441350449,5,TRUE,1.5,0.5,1,2,1,0,1,1,40,28,19,32,22,14,4,22.52,21.51,22,22,14.08,14.19,14,14,5.48,4.92,0.213540683980868,0.290763738989189
4924,"1916",6,9,87.4,4,6,2,10.2974828375286,90,3,6,"Age06",3.83,15,"2015",59,"8304","6648",3,1,2,5,FALSE,FALSE,NA,1,FALSE,NA,NA,"66488304",1,"664883042015",1,23.7000007629395,23.7000007629395,19.6000003814697,NA,NA,0,FALSE,2.16666666666667,0.833333333333333,1,3,1,0,1,1,12,11,2,11,11,6,2,9.92,8.15,9,8,2.52,2.67,2,3,1.08,-0.52,0.0986199990439835,-0.188966099512623
4925,"1917",4,3,82.6,3,2,1,5.08474576271187,90,3,6,"Age06",3.83,7,"2015",59,"7679","7814",1,1,1,3,FALSE,FALSE,TRUE,2,FALSE,TRUE,FALSE,"78147679",1,"781476792015",0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,0,1,1,6,5,1,5,5,10,6,4.7,3.75,5,4,0.51,0.4,1,0,0.3,0.49,0.0560894666510436,0.395514777254996
4926,"1914",9,6,86.6,6,4,2,10.3926096997691,90,3,6,"Age06",2.2,15,"2015",59,"4854","6923",2,5,3.5,6,FALSE,FALSE,TRUE,11,FALSE,FALSE,TRUE,"69234854",1,"692348542015",2,18.2000002861023,14.8000001907349,16.75,4.80832624693839,0.919238276062886,6.8000001907348,FALSE,1.33333333333333,0.666666666666667,1,2,3,2,1,5,12,11,2,9,11,19,9,8.56,7.37,9,7,1.91,1.69,2,2,2.44,0.0900000000000001,0.238477915314316,0.0366639843715913
4927,"1919",11,7,89.1,7,5,2,12.1212121212121,90,2,6,"Age06",2.22,18,"2015",59,"8055","6923",2,1,1.5,7,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,"69238055",1,"692380552015",2,16.4000000953674,11.5,15.5,5.65685424949238,2.40416346064402,8,FALSE,1.33333333333333,0.666666666666667,1,2,1,0,1,1,14,12,5,14,12,18,8,10.3,10.09,10,10,2.85,2.85,3,3,1.7,2.15,0.146182510178081,0.49578774640145
