"BroodRef","BirdID","NatalBroodID","RingedYN","LastStage","DeathDate","CrossFosteredYN","LastLiveRecord","HatchDate","MixedBroodYN","WeightedAge5","AgeCaptureAge5","RingingDate","RingingAge","DaysBetweenWeightedAge5andRinging","AvgBroodRingingAge","DurationSurvivalCheck","NbRinged","MeanA","MeanAdev","MeanAsim","MeanTotalProRate","MeanS","MeanSdev","MeanSsim","SocialMumID","SocialDadID","PairID","BreedingYear","HatchingDayAfter0401","PairBroodNb","NbHatched","XPriorResidence","MeanLogAdev","MeanLogSdev","MeanLogAdevAgeCat6","MeanLogSdevAgeCat6","MeanLogAdevAgeCat10","MeanLogSdevAgeCat10","MeanTotalProRateAgeCat6","MeanTotalProRateAgeCat10","MeanBroodSizeAgeCat6","MeanBroodSizeAgeCat10","NbChickd5"
738,3026,738,1,3,NA,0,"2005-08-29 00:00:00","2005-08-18",0,TRUE,5,2005-08-28,10,5,5,5,3,16.5,0.56,15.94,19.5756237982254,8,-0.955,8.955,988,145,"145988",2005,138,9,4,FALSE,0.0414476864727247,-0.0881996464258492,0.141703219374035,-0.0198026272961796,-0.058807846428586,-0.156596665555519,15.4838709677419,23.6673766287089,3,3,3
738,3027,738,1,3,NA,0,"2005-08-29 00:00:00","2005-08-18",0,TRUE,5,2005-08-28,10,5,5,5,3,16.5,0.56,15.94,19.5756237982254,8,-0.955,8.955,988,145,"145988",2005,138,9,4,FALSE,0.0414476864727247,-0.0881996464258492,0.141703219374035,-0.0198026272961796,-0.058807846428586,-0.156596665555519,15.4838709677419,23.6673766287089,3,3,3
738,3028,738,0,2,NA,0,NA,"2005-08-18",0,FALSE,NA,NA,NA,NA,5,5,3,16.5,0.56,15.94,19.5756237982254,8,-0.955,8.955,988,145,"145988",2005,138,9,4,FALSE,0.0414476864727247,-0.0881996464258492,0.141703219374035,-0.0198026272961796,-0.058807846428586,-0.156596665555519,15.4838709677419,23.6673766287089,3,3,3
739,3045,742,1,3,NA,1,"2005-08-31 00:00:00","2005-08-20",1,TRUE,5,2005-08-30,10,5,5,5,3,12.5,-1.58,14.08,20.7848037465294,8.5,-0.440000000000001,8.94,442,457,"457442",2005,140,7,4,TRUE,-0.200967750060382,-0.635706235106666,-0.324151752233172,-1.29746314741327,-0.0777837478875918,0.0260506771999425,9.60512304495741,31.9644844481014,3,3,3
739,3042,742,1,3,NA,1,"2005-11-15 00:00:00","2005-08-20",1,TRUE,5,2005-08-30,10,5,5,5,3,12.5,-1.58,14.08,20.7848037465294,8.5,-0.440000000000001,8.94,442,457,"457442",2005,140,7,4,TRUE,-0.200967750060382,-0.635706235106666,-0.324151752233172,-1.29746314741327,-0.0777837478875918,0.0260506771999425,9.60512304495741,31.9644844481014,3,3,3
739,3043,742,0,2,"2005-08-22",1,"2005-08-21 00:00:00","2005-08-20",1,FALSE,NA,NA,NA,NA,5,5,3,12.5,-1.58,14.08,20.7848037465294,8.5,-0.440000000000001,8.94,442,457,"457442",2005,140,7,4,TRUE,-0.200967750060382,-0.635706235106666,-0.324151752233172,-1.29746314741327,-0.0777837478875918,0.0260506771999425,9.60512304495741,31.9644844481014,3,3,3
739,3044,742,1,3,NA,1,"2005-08-31 00:00:00","2005-08-20",1,TRUE,5,2005-08-30,10,5,5,5,3,12.5,-1.58,14.08,20.7848037465294,8.5,-0.440000000000001,8.94,442,457,"457442",2005,140,7,4,TRUE,-0.200967750060382,-0.635706235106666,-0.324151752233172,-1.29746314741327,-0.0777837478875918,0.0260506771999425,9.60512304495741,31.9644844481014,3,3,3
740,3038,741,1,3,NA,1,"2005-08-31 00:00:00","2005-08-20",1,TRUE,5,2005-08-30,10,5,5,5,5,13.5,0.52,12.98,24.3248114927391,10.5,1.77,8.73,604,4304,"4304604",2005,140,7,5,TRUE,0.0516672257993131,0.202370650320546,0.102190940896547,0.264366267138164,0.00114351070207902,0.140375033502928,17.1052637302755,31.5443592552026,5,5,5
740,3041,741,1,3,NA,1,"2005-08-31 00:00:00","2005-08-20",1,TRUE,5,2005-08-30,10,5,5,5,5,13.5,0.52,12.98,24.3248114927391,10.5,1.77,8.73,604,4304,"4304604",2005,140,7,5,TRUE,0.0516672257993131,0.202370650320546,0.102190940896547,0.264366267138164,0.00114351070207902,0.140375033502928,17.1052637302755,31.5443592552026,5,5,5
740,3046,742,1,3,NA,1,"2005-08-31 00:00:00","2005-08-20",1,TRUE,5,2005-08-30,10,5,5,5,5,13.5,0.52,12.98,24.3248114927391,10.5,1.77,8.73,604,4304,"4304604",2005,140,7,5,TRUE,0.0516672257993131,0.202370650320546,0.102190940896547,0.264366267138164,0.00114351070207902,0.140375033502928,17.1052637302755,31.5443592552026,5,5,5
740,3039,741,1,3,NA,1,"2005-08-31 00:00:00","2005-08-20",1,TRUE,5,2005-08-30,10,5,5,5,5,13.5,0.52,12.98,24.3248114927391,10.5,1.77,8.73,604,4304,"4304604",2005,140,7,5,TRUE,0.0516672257993131,0.202370650320546,0.102190940896547,0.264366267138164,0.00114351070207902,0.140375033502928,17.1052637302755,31.5443592552026,5,5,5
740,3040,741,1,3,NA,1,"2005-08-31 00:00:00","2005-08-20",1,TRUE,5,2005-08-30,10,5,5,5,5,13.5,0.52,12.98,24.3248114927391,10.5,1.77,8.73,604,4304,"4304604",2005,140,7,5,TRUE,0.0516672257993131,0.202370650320546,0.102190940896547,0.264366267138164,0.00114351070207902,0.140375033502928,17.1052637302755,31.5443592552026,5,5,5
742,3033,740,1,3,NA,1,"2005-08-31 00:00:00","2005-08-20",1,TRUE,5,2005-08-30,10,5,5,5,3,17.5,1.64,15.86,22.4183600022361,10,0.885,9.115,4391,4265,"42654391",2005,140,4,5,TRUE,0.11825992967867,0.180283440701205,0.197548004125246,0.351493585196735,0.0389718552320936,0.00907329620567498,14.4736842105263,30.3630357939459,4,3,4
742,3034,740,1,3,NA,1,"2005-08-31 00:00:00","2005-08-20",1,TRUE,5,2005-08-30,10,5,5,5,3,17.5,1.64,15.86,22.4183600022361,10,0.885,9.115,4391,4265,"42654391",2005,140,4,5,TRUE,0.11825992967867,0.180283440701205,0.197548004125246,0.351493585196735,0.0389718552320936,0.00907329620567498,14.4736842105263,30.3630357939459,4,3,4
742,3035,740,1,3,NA,1,"2005-08-31 00:00:00","2005-08-20",1,TRUE,5,2005-08-30,10,5,5,5,3,17.5,1.64,15.86,22.4183600022361,10,0.885,9.115,4391,4265,"42654391",2005,140,4,5,TRUE,0.11825992967867,0.180283440701205,0.197548004125246,0.351493585196735,0.0389718552320936,0.00907329620567498,14.4736842105263,30.3630357939459,4,3,4
742,3047,743,0,2,"2005-08-26",1,"2005-08-25 00:00:00","2005-08-20",1,TRUE,5,NA,NA,NA,5,5,3,17.5,1.64,15.86,22.4183600022361,10,0.885,9.115,4391,4265,"42654391",2005,140,4,5,TRUE,0.11825992967867,0.180283440701205,0.197548004125246,0.351493585196735,0.0389718552320936,0.00907329620567498,14.4736842105263,30.3630357939459,4,3,4
742,3048,743,0,2,"2005-08-22",1,"2005-08-21 00:00:00","2005-08-20",1,FALSE,NA,NA,NA,NA,5,5,3,17.5,1.64,15.86,22.4183600022361,10,0.885,9.115,4391,4265,"42654391",2005,140,4,5,TRUE,0.11825992967867,0.180283440701205,0.197548004125246,0.351493585196735,0.0389718552320936,0.00907329620567498,14.4736842105263,30.3630357939459,4,3,4
754,3092,754,1,3,NA,0,"2007-07-17 00:00:00","2006-05-12",1,TRUE,5,2006-05-23,11,6,6,6,2,19,3.17,15.83,20.4758661045189,9.5,1.805,7.695,45,166,"16645",2006,40,11,5,TRUE,0.176098589614662,0.18828748364105,0.230487525569968,0.304636585565393,0.121709653659356,0.0719383817167082,20.2173916396662,20.7343405693716,3,2,4
754,3094,754,0,2,"2006-05-18",0,"2006-05-17 00:00:00","2006-05-12",1,TRUE,5,NA,NA,NA,6,6,2,19,3.17,15.83,20.4758661045189,9.5,1.805,7.695,45,166,"16645",2006,40,11,5,TRUE,0.176098589614662,0.18828748364105,0.230487525569968,0.304636585565393,0.121709653659356,0.0719383817167082,20.2173916396662,20.7343405693716,3,2,4
754,3095,754,0,2,"2006-05-18",0,"2006-05-17 00:00:00","2006-05-12",1,TRUE,5,NA,NA,NA,6,6,2,19,3.17,15.83,20.4758661045189,9.5,1.805,7.695,45,166,"16645",2006,40,11,5,TRUE,0.176098589614662,0.18828748364105,0.230487525569968,0.304636585565393,0.121709653659356,0.0719383817167082,20.2173916396662,20.7343405693716,3,2,4
754,3096,755,1,3,"2006-07-06",1,"2006-05-23 00:00:00","2006-05-12",1,TRUE,5,2006-05-23,11,6,6,6,2,19,3.17,15.83,20.4758661045189,9.5,1.805,7.695,45,166,"16645",2006,40,11,5,TRUE,0.176098589614662,0.18828748364105,0.230487525569968,0.304636585565393,0.121709653659356,0.0719383817167082,20.2173916396662,20.7343405693716,3,2,4
754,3097,755,0,2,"2006-05-14",1,"2006-05-13 00:00:00","2006-05-12",1,FALSE,NA,NA,NA,NA,6,6,2,19,3.17,15.83,20.4758661045189,9.5,1.805,7.695,45,166,"16645",2006,40,11,5,TRUE,0.176098589614662,0.18828748364105,0.230487525569968,0.304636585565393,0.121709653659356,0.0719383817167082,20.2173916396662,20.7343405693716,3,2,4
760,3103,757,0,2,"2006-05-18",1,"2006-05-14 00:00:00","2006-05-13",1,FALSE,NA,NA,NA,NA,NA,6.30443045155435,0,3,-0.64,3.64,4.91627462870066,0,-0.49,0.49,892,4435,"4435892",2006,41,9,5,TRUE,-0.125163142954006,-0.668131713757163,-0.250326285908012,-0.841567185678219,0,-0.494696241836107,6.54307546311758,3.28947379428374,3,2,3
760,3115,760,0,2,"2006-05-19",0,"2006-05-18 00:00:00","2006-05-13",1,TRUE,5,NA,NA,NA,NA,6.30443045155435,0,3,-0.64,3.64,4.91627462870066,0,-0.49,0.49,892,4435,"4435892",2006,41,9,5,TRUE,-0.125163142954006,-0.668131713757163,-0.250326285908012,-0.841567185678219,0,-0.494696241836107,6.54307546311758,3.28947379428374,3,2,3
760,3116,760,0,2,"2006-05-19",0,"2006-05-18 00:00:00","2006-05-13",1,TRUE,5,NA,NA,NA,NA,6.30443045155435,0,3,-0.64,3.64,4.91627462870066,0,-0.49,0.49,892,4435,"4435892",2006,41,9,5,TRUE,-0.125163142954006,-0.668131713757163,-0.250326285908012,-0.841567185678219,0,-0.494696241836107,6.54307546311758,3.28947379428374,3,2,3
760,3117,760,0,2,"2006-05-19",0,"2006-05-18 00:00:00","2006-05-13",1,TRUE,5,NA,NA,NA,NA,6.30443045155435,0,3,-0.64,3.64,4.91627462870066,0,-0.49,0.49,892,4435,"4435892",2006,41,9,5,TRUE,-0.125163142954006,-0.668131713757163,-0.250326285908012,-0.841567185678219,0,-0.494696241836107,6.54307546311758,3.28947379428374,3,2,3
760,3119,760,0,2,"2006-05-15",0,"2006-05-14 00:00:00","2006-05-13",1,FALSE,NA,NA,NA,NA,NA,6.30443045155435,0,3,-0.64,3.64,4.91627462870066,0,-0.49,0.49,892,4435,"4435892",2006,41,9,5,TRUE,-0.125163142954006,-0.668131713757163,-0.250326285908012,-0.841567185678219,0,-0.494696241836107,6.54307546311758,3.28947379428374,3,2,3
762,3120,761,0,2,"2006-05-21",1,"2006-05-20 00:00:00","2006-05-15",1,TRUE,5,NA,NA,NA,NA,6.30443045155435,0,2,0,2,4.57018483191407,1,0.66,0.34,2349,1448,"14482349",2006,43,1,4,TRUE,0,0.579818495252942,0,0.579818495252942,NA,NA,4.57018483191407,NA,2,NA,2
762,3121,761,0,2,"2006-05-17",1,"2006-05-16 00:00:00","2006-05-15",1,FALSE,NA,NA,NA,NA,NA,6.30443045155435,0,2,0,2,4.57018483191407,1,0.66,0.34,2349,1448,"14482349",2006,43,1,4,TRUE,0,0.579818495252942,0,0.579818495252942,NA,NA,4.57018483191407,NA,2,NA,2
762,3122,761,0,2,"2006-05-21",1,"2006-05-20 00:00:00","2006-05-15",1,TRUE,5,NA,NA,NA,NA,6.30443045155435,0,2,0,2,4.57018483191407,1,0.66,0.34,2349,1448,"14482349",2006,43,1,4,TRUE,0,0.579818495252942,0,0.579818495252942,NA,NA,4.57018483191407,NA,2,NA,2
762,3125,762,0,2,"2006-05-17",0,"2006-05-16 00:00:00","2006-05-15",1,FALSE,NA,NA,NA,NA,NA,6.30443045155435,0,2,0,2,4.57018483191407,1,0.66,0.34,2349,1448,"14482349",2006,43,1,4,TRUE,0,0.579818495252942,0,0.579818495252942,NA,NA,4.57018483191407,NA,2,NA,2
766,3140,766,0,2,"2006-05-23",0,"2006-05-22 00:00:00","2006-05-17",0,TRUE,5,NA,NA,NA,NA,6.30443045155435,0,15,1.92,13.08,14.5496540924021,5,1.25,3.75,592,418,"418592",2006,45,7,2,FALSE,0.132241901794651,0.2578291093021,0.132241901794651,0.2578291093021,NA,NA,14.5496540924021,NA,1,NA,2
766,3141,766,0,2,"2006-05-23",0,"2006-05-22 00:00:00","2006-05-17",0,TRUE,5,NA,NA,NA,NA,6.30443045155435,0,15,1.92,13.08,14.5496540924021,5,1.25,3.75,592,418,"418592",2006,45,7,2,FALSE,0.132241901794651,0.2578291093021,0.132241901794651,0.2578291093021,NA,NA,14.5496540924021,NA,1,NA,2
766,3142,766,0,1,"2006-05-18",0,"2006-05-17 23:59:59","2006-05-17",0,FALSE,NA,NA,NA,NA,NA,6.30443045155435,0,15,1.92,13.08,14.5496540924021,5,1.25,3.75,592,418,"418592",2006,45,7,2,FALSE,0.132241901794651,0.2578291093021,0.132241901794651,0.2578291093021,NA,NA,14.5496540924021,NA,1,NA,2
786,3200,786,1,3,NA,0,"2006-06-13 00:00:00","2006-06-02",0,TRUE,5,2006-06-13,11,6,6,6,3,21,5.44,15.56,22.2464565745998,17,5.75,11.25,2007,2352,"23522007",2006,61,1,4,FALSE,0.291721226615001,0.3983476403393,0.291721226615001,0.3983476403393,NA,NA,22.2464565745998,NA,3,NA,3
786,3201,786,1,3,NA,0,"2006-06-13 00:00:00","2006-06-02",0,TRUE,5,2006-06-13,11,6,6,6,3,21,5.44,15.56,22.2464565745998,17,5.75,11.25,2007,2352,"23522007",2006,61,1,4,FALSE,0.291721226615001,0.3983476403393,0.291721226615001,0.3983476403393,NA,NA,22.2464565745998,NA,3,NA,3
786,3202,786,1,3,NA,0,"2006-06-13 00:00:00","2006-06-02",0,TRUE,5,2006-06-13,11,6,6,6,3,21,5.44,15.56,22.2464565745998,17,5.75,11.25,2007,2352,"23522007",2006,61,1,4,FALSE,0.291721226615001,0.3983476403393,0.291721226615001,0.3983476403393,NA,NA,22.2464565745998,NA,3,NA,3
786,3203,786,0,2,NA,0,NA,"2006-06-02",0,FALSE,NA,NA,NA,NA,6,6,3,21,5.44,15.56,22.2464565745998,17,5.75,11.25,2007,2352,"23522007",2006,61,1,4,FALSE,0.291721226615001,0.3983476403393,0.291721226615001,0.3983476403393,NA,NA,22.2464565745998,NA,3,NA,3
788,3204,787,1,3,NA,1,"2006-06-16 00:00:00","2006-06-05",1,TRUE,5,2006-06-16,11,6,6,6,1,13,2.08,10.92,14.5256297084808,3,-0.7,3.7,338,466,"466338",2006,64,6,3,TRUE,0.166048359861968,-0.379975090640873,0.185914209545854,0.267285444544135,0.146182510178081,-1.02723562582588,15.1898737437118,13.8613856732498,1,1,1
788,3208,788,0,2,"2006-06-07",0,"2006-06-06 00:00:00","2006-06-05",1,FALSE,NA,NA,NA,NA,6,6,1,13,2.08,10.92,14.5256297084808,3,-0.7,3.7,338,466,"466338",2006,64,6,3,TRUE,0.166048359861968,-0.379975090640873,0.185914209545854,0.267285444544135,0.146182510178081,-1.02723562582588,15.1898737437118,13.8613856732498,1,1,1
788,3210,788,0,2,"2006-06-07",0,"2006-06-06 00:00:00","2006-06-05",1,FALSE,NA,NA,NA,NA,6,6,1,13,2.08,10.92,14.5256297084808,3,-0.7,3.7,338,466,"466338",2006,64,6,3,TRUE,0.166048359861968,-0.379975090640873,0.185914209545854,0.267285444544135,0.146182510178081,-1.02723562582588,15.1898737437118,13.8613856732498,1,1,1
789,3211,789,0,2,"2006-06-12",0,"2006-06-11 00:00:00","2006-06-06",0,TRUE,5,NA,NA,NA,7,7,1,9,0.42,8.58,15.8486306213486,6,1.835,4.165,206,2906,"2906206",2006,65,1,3,TRUE,-0.194928942980591,-0.358127073216427,0.184505758608796,0.489716660555756,-0.574363644569978,-1.20597080698861,22.0302368549574,9.66702438773988,2,1,2
789,3212,789,0,2,"2006-06-08",0,"2006-06-07 00:00:00","2006-06-06",0,FALSE,NA,NA,NA,NA,7,7,1,9,0.42,8.58,15.8486306213486,6,1.835,4.165,206,2906,"2906206",2006,65,1,3,TRUE,-0.194928942980591,-0.358127073216427,0.184505758608796,0.489716660555756,-0.574363644569978,-1.20597080698861,22.0302368549574,9.66702438773988,2,1,2
789,3213,789,1,3,NA,0,"2006-06-18 00:00:00","2006-06-06",0,TRUE,5,2006-06-18,12,7,7,7,1,9,0.42,8.58,15.8486306213486,6,1.835,4.165,206,2906,"2906206",2006,65,1,3,TRUE,-0.194928942980591,-0.358127073216427,0.184505758608796,0.489716660555756,-0.574363644569978,-1.20597080698861,22.0302368549574,9.66702438773988,2,1,2
792,3222,792,0,2,"2006-06-09",0,"2006-06-08 00:00:00","2006-06-07",0,FALSE,NA,NA,NA,NA,6,6,1,4,-3.66,7.66,17.4301681920967,2,-2.95,4.95,4425,962,"9624425",2006,66,3,5,TRUE,-0.595166772199741,-0.779324876800998,NA,NA,-0.595166772199741,-0.779324876800998,NA,17.4301681920967,NA,1,1
792,3223,792,0,2,"2006-06-09",0,"2006-06-08 00:00:00","2006-06-07",0,FALSE,NA,NA,NA,NA,6,6,1,4,-3.66,7.66,17.4301681920967,2,-2.95,4.95,4425,962,"9624425",2006,66,3,5,TRUE,-0.595166772199741,-0.779324876800998,NA,NA,-0.595166772199741,-0.779324876800998,NA,17.4301681920967,NA,1,1
792,3224,792,1,3,NA,0,"2006-06-18 00:00:00","2006-06-07",0,TRUE,5,2006-06-18,11,6,6,6,1,4,-3.66,7.66,17.4301681920967,2,-2.95,4.95,4425,962,"9624425",2006,66,3,5,TRUE,-0.595166772199741,-0.779324876800998,NA,NA,-0.595166772199741,-0.779324876800998,NA,17.4301681920967,NA,1,1
792,3225,792,0,2,"2006-06-09",0,"2006-06-08 00:00:00","2006-06-07",0,FALSE,NA,NA,NA,NA,6,6,1,4,-3.66,7.66,17.4301681920967,2,-2.95,4.95,4425,962,"9624425",2006,66,3,5,TRUE,-0.595166772199741,-0.779324876800998,NA,NA,-0.595166772199741,-0.779324876800998,NA,17.4301681920967,NA,1,1
792,3226,792,0,2,NA,0,NA,"2006-06-07",0,FALSE,NA,NA,NA,NA,6,6,1,4,-3.66,7.66,17.4301681920967,2,-2.95,4.95,4425,962,"9624425",2006,66,3,5,TRUE,-0.595166772199741,-0.779324876800998,NA,NA,-0.595166772199741,-0.779324876800998,NA,17.4301681920967,NA,1,1
797,3245,799,0,2,"2006-06-17",1,"2006-06-14 00:00:00","2006-06-12",1,FALSE,NA,NA,NA,NA,6,6,1,6,0.04,5.96,7.49919216061338,0.5,-0.34,0.84,2966,2605,"26052966",2006,71,1,2,FALSE,0.00621599374949756,-0.361547128463949,0.0155041865359653,-0.518793793415168,-0.00307219903697014,-0.20430046351273,7.15990479534959,7.83847952587718,1,1,1
797,3246,799,1,3,NA,1,"2006-06-24 00:00:00","2006-06-12",1,TRUE,5,2006-06-23,11,6,6,6,1,6,0.04,5.96,7.49919216061338,0.5,-0.34,0.84,2966,2605,"26052966",2006,71,1,2,FALSE,0.00621599374949756,-0.361547128463949,0.0155041865359653,-0.518793793415168,-0.00307219903697014,-0.20430046351273,7.15990479534959,7.83847952587718,1,1,1
799,3240,797,1,3,NA,1,"2006-06-24 00:00:00","2006-06-13",1,TRUE,4,2006-06-24,11,7,7,7,2,17.5,1.99,15.51,19.3300696095334,8,0.805,7.195,4380,1210,"12104380",2006,72,1,4,TRUE,0.116894212232175,0.109726063698393,0.104725796499735,0.177533040062157,0.129062627964615,0.0419190873346282,16.9565211766609,21.7036180424059,2,2,2
799,3241,797,1,3,NA,1,"2006-06-24 00:00:00","2006-06-13",1,TRUE,4,2006-06-24,11,7,7,7,2,17.5,1.99,15.51,19.3300696095334,8,0.805,7.195,4380,1210,"12104380",2006,72,1,4,TRUE,0.116894212232175,0.109726063698393,0.104725796499735,0.177533040062157,0.129062627964615,0.0419190873346282,16.9565211766609,21.7036180424059,2,2,2
799,3247,799,0,2,"2006-06-18",0,"2006-06-14 00:00:00","2006-06-13",1,FALSE,NA,NA,NA,NA,7,7,2,17.5,1.99,15.51,19.3300696095334,8,0.805,7.195,4380,1210,"12104380",2006,72,1,4,TRUE,0.116894212232175,0.109726063698393,0.104725796499735,0.177533040062157,0.129062627964615,0.0419190873346282,16.9565211766609,21.7036180424059,2,2,2
799,3248,799,0,2,"2006-06-15",0,"2006-06-14 00:00:00","2006-06-13",1,FALSE,NA,NA,NA,NA,7,7,2,17.5,1.99,15.51,19.3300696095334,8,0.805,7.195,4380,1210,"12104380",2006,72,1,4,TRUE,0.116894212232175,0.109726063698393,0.104725796499735,0.177533040062157,0.129062627964615,0.0419190873346282,16.9565211766609,21.7036180424059,2,2,2
800,3249,800,0,2,"2006-06-22",0,"2006-06-19 00:00:00","2006-06-14",0,TRUE,5,NA,NA,NA,NA,6.30443045155435,0,1,0,1,1.94805201239159,0,0,0,892,4435,"4435892",2006,73,10,4,TRUE,0,0,0,0,NA,NA,1.94805201239159,NA,1,NA,1
800,3250,800,0,2,"2006-06-16",0,"2006-06-15 00:00:00","2006-06-14",0,FALSE,NA,NA,NA,NA,NA,6.30443045155435,0,1,0,1,1.94805201239159,0,0,0,892,4435,"4435892",2006,73,10,4,TRUE,0,0,0,0,NA,NA,1.94805201239159,NA,1,NA,1
800,3251,800,0,2,"2006-06-16",0,"2006-06-15 00:00:00","2006-06-14",0,FALSE,NA,NA,NA,NA,NA,6.30443045155435,0,1,0,1,1.94805201239159,0,0,0,892,4435,"4435892",2006,73,10,4,TRUE,0,0,0,0,NA,NA,1.94805201239159,NA,1,NA,1
800,3252,800,0,2,"2006-06-16",0,"2006-06-15 00:00:00","2006-06-14",0,FALSE,NA,NA,NA,NA,NA,6.30443045155435,0,1,0,1,1.94805201239159,0,0,0,892,4435,"4435892",2006,73,10,4,TRUE,0,0,0,0,NA,NA,1.94805201239159,NA,1,NA,1
802,3258,802,1,3,NA,0,"2006-06-26 00:00:00","2006-06-15",1,TRUE,5,2006-06-26,11,6,6,6,2,8.5,-0.57,9.07,18.1738150873635,3.5,-0.54,4.04,2691,23,"232691",2006,74,1,4,FALSE,-0.0629536784716566,-0.035981635147937,-0.00838579337627407,0.289588650722362,-0.117521563567039,-0.361551921018236,12.2171949918996,24.1304351828274,3,2,3
802,3259,802,0,2,"2006-06-21",0,"2006-06-20 00:00:00","2006-06-15",1,TRUE,5,NA,NA,NA,6,6,2,8.5,-0.57,9.07,18.1738150873635,3.5,-0.54,4.04,2691,23,"232691",2006,74,1,4,FALSE,-0.0629536784716566,-0.035981635147937,-0.00838579337627407,0.289588650722362,-0.117521563567039,-0.361551921018236,12.2171949918996,24.1304351828274,3,2,3
802,3260,802,0,2,"2006-06-17",0,"2006-06-16 00:00:00","2006-06-15",1,FALSE,NA,NA,NA,NA,6,6,2,8.5,-0.57,9.07,18.1738150873635,3.5,-0.54,4.04,2691,23,"232691",2006,74,1,4,FALSE,-0.0629536784716566,-0.035981635147937,-0.00838579337627407,0.289588650722362,-0.117521563567039,-0.361551921018236,12.2171949918996,24.1304351828274,3,2,3
802,3261,803,1,3,NA,1,"2006-06-26 00:00:00","2006-06-15",1,TRUE,5,2006-06-26,11,6,6,6,2,8.5,-0.57,9.07,18.1738150873635,3.5,-0.54,4.04,2691,23,"232691",2006,74,1,4,FALSE,-0.0629536784716566,-0.035981635147937,-0.00838579337627407,0.289588650722362,-0.117521563567039,-0.361551921018236,12.2171949918996,24.1304351828274,3,2,3
806,3272,806,1,3,NA,0,"2006-06-29 00:00:00","2006-06-18",1,TRUE,5,2006-06-28,10,5,5,5,3,15.5,1.84,13.66,24.0693590592707,8.5,0.289999999999999,8.21,256,650,"650256",2006,77,3,4,TRUE,0.0974863371737567,-0.038587962155687,0.017291497110061,-0.202487226388549,0.177681177237452,0.125311302077175,20.0647255796406,28.0739925389007,3,3,3
806,3274,806,0,2,"2006-06-19",0,"2006-06-18 23:59:59","2006-06-18",1,FALSE,NA,NA,NA,NA,5,5,3,15.5,1.84,13.66,24.0693590592707,8.5,0.289999999999999,8.21,256,650,"650256",2006,77,3,4,TRUE,0.0974863371737567,-0.038587962155687,0.017291497110061,-0.202487226388549,0.177681177237452,0.125311302077175,20.0647255796406,28.0739925389007,3,3,3
806,3275,806,1,3,NA,0,"2006-06-29 00:00:00","2006-06-18",1,TRUE,5,2006-06-28,10,5,5,5,3,15.5,1.84,13.66,24.0693590592707,8.5,0.289999999999999,8.21,256,650,"650256",2006,77,3,4,TRUE,0.0974863371737567,-0.038587962155687,0.017291497110061,-0.202487226388549,0.177681177237452,0.125311302077175,20.0647255796406,28.0739925389007,3,3,3
806,3278,807,1,3,NA,1,"2006-10-13 00:00:00","2006-06-18",1,TRUE,5,2006-06-28,10,5,5,5,3,15.5,1.84,13.66,24.0693590592707,8.5,0.289999999999999,8.21,256,650,"650256",2006,77,3,4,TRUE,0.0974863371737567,-0.038587962155687,0.017291497110061,-0.202487226388549,0.177681177237452,0.125311302077175,20.0647255796406,28.0739925389007,3,3,3
807,3273,806,1,3,NA,1,"2006-06-29 00:00:00","2006-06-18",1,TRUE,5,2006-06-28,10,5,5,5,4,21.5,-1.74,23.24,29.4817831200186,16.5,-0.0249999999999986,16.525,1054,3052,"30521054",2006,77,1,4,TRUE,-0.0779360413384076,-0.00161919356161417,-0.114199386276247,-0.0548324786253946,-0.0416726964005681,0.0515940915021662,31.0112359550562,27.952330284981,4,3,4
807,3276,807,1,3,NA,0,"2008-07-05 00:00:00","2006-06-18",1,TRUE,5,2006-06-28,10,5,5,5,4,21.5,-1.74,23.24,29.4817831200186,16.5,-0.0249999999999986,16.525,1054,3052,"30521054",2006,77,1,4,TRUE,-0.0779360413384076,-0.00161919356161417,-0.114199386276247,-0.0548324786253946,-0.0416726964005681,0.0515940915021662,31.0112359550562,27.952330284981,4,3,4
807,3277,807,1,3,NA,0,"2006-06-29 00:00:00","2006-06-18",1,TRUE,5,2006-06-28,10,5,5,5,4,21.5,-1.74,23.24,29.4817831200186,16.5,-0.0249999999999986,16.525,1054,3052,"30521054",2006,77,1,4,TRUE,-0.0779360413384076,-0.00161919356161417,-0.114199386276247,-0.0548324786253946,-0.0416726964005681,0.0515940915021662,31.0112359550562,27.952330284981,4,3,4
807,3279,807,1,3,NA,0,"2006-06-29 00:00:00","2006-06-18",1,TRUE,5,2006-06-28,10,5,5,5,4,21.5,-1.74,23.24,29.4817831200186,16.5,-0.0249999999999986,16.525,1054,3052,"30521054",2006,77,1,4,TRUE,-0.0779360413384076,-0.00161919356161417,-0.114199386276247,-0.0548324786253946,-0.0416726964005681,0.0515940915021662,31.0112359550562,27.952330284981,4,3,4
809,3286,810,1,3,NA,1,"2008-05-03 00:00:00","2006-06-19",1,TRUE,5,2006-06-30,11,6,6,6,2,6,0,6,15.7894739724022,3,0.6,2.4,784,417,"417784",2006,78,1,2,FALSE,0,0.18805223150294,0,0.18805223150294,NA,NA,15.7894739724022,NA,2,NA,2
