"DVDRef","Sex","Tstart","Interval"
3954,0,88.1,4.09999999999999
3954,0,88.7,0.599999999999994
3956,0,1.6,0
3956,0,7.9,6.3
3956,0,9.2,1.3
3956,0,11.6,2.4
3956,1,13.7,0
3956,1,19.9,6.2
3956,1,20.3,0.400000000000002
3956,0,20.6,9
3956,1,23.7,3.4
3956,0,24,3.4
3956,1,30.9,7.2
3956,0,34,10
3956,1,35.7,4.8
3956,0,36.3,2.3
3956,1,39.5,3.8
3956,1,41.8,2.3
3956,0,42.8,6.5
3956,0,45.9,3.1
3956,1,49.8,8
3956,0,52.8,6.9
3956,1,54.9,5.1
3956,1,56.6,1.7
3956,0,57,4.2
3956,0,57.6,0.600000000000001
3956,1,57.9,1.3
3956,0,58.1,0.5
3956,1,58.9,1
3956,1,60.8,1.9
3956,0,62.4,4.3
3956,1,62.5,1.7
3956,0,62.9,0.5
3956,0,63.4,0.5
3956,1,64.4,1.90000000000001
3956,0,67.1,3.7
3956,1,68.5,4.09999999999999
3956,1,70.9,2.40000000000001
3956,0,81.2,14.1
3956,1,84.2,13.3
3956,0,85.9,4.7
3956,0,86.3,0.399999999999991
3956,0,86.9,0.600000000000009
3956,0,87.3,0.399999999999991
3956,0,87.7,0.400000000000006
3956,0,88.1,0.399999999999991
3956,0,89.8,1.7
3959,1,1,0
3959,0,2.2,0
3959,0,10.1,7.9
3959,0,14.5,4.4
3959,0,17.5,3
3959,0,19.3,1.8
3959,0,20.2,0.899999999999999
3959,0,21.1,0.900000000000002
3959,1,24.1,23.1
3959,0,27.6,6.5
3959,1,31.3,7.2
3959,0,34,6.4
3959,0,41.6,7.6
3959,0,54.1,12.5
3959,1,54.8,23.5
3959,1,54.9,0.100000000000001
3959,0,55.9,1.8
3959,1,58.4,3.5
3959,1,58.5,0.100000000000001
3959,0,60.5,4.6
3959,1,61.5,3
3959,0,62.8,2.3
3959,1,66.3,4.8
3959,1,66.4,0.100000000000009
3959,0,70.5,7.7
3959,1,72.8,6.39999999999999
3959,0,74.8,4.3
3959,1,76.8,4
3959,1,78.6,1.8
3959,1,80.8,2.2
3959,1,86.7,5.90000000000001
3959,1,87.7,1
3959,1,88.6,0.899999999999991
3962,0,0.7,0
3962,1,1.5,0
3962,0,2.9,2.2
3962,0,4.8,1.9
3962,1,6.3,4.8
3962,1,8.9,2.6
3962,1,13.7,4.8
3962,1,16.7,3
3962,0,17.6,12.8
3962,1,18.2,1.5
3962,0,18.5,0.899999999999999
3962,0,19.8,1.3
3962,1,20.4,2.2
3962,0,23,3.2
3962,1,23.7,3.3
3962,0,24,1
3962,0,26.9,2.9
3962,0,27.7,0.800000000000001
3962,1,28.8,5.1
3962,1,30.9,2.1
3962,1,32.1,1.2
3962,0,32.8,5.1
3962,0,35.6,2.8
3962,0,50.5,14.9
3962,0,69.2,18.7
3962,0,71.9,2.7
3962,0,72.9,1
3962,0,73.5,0.599999999999994
3962,0,76.8,3.3
3962,1,77.8,45.7
3962,0,84.2,7.40000000000001
3962,1,84.9,7.10000000000001
3962,0,85.5,1.3
3962,0,88.7,3.2
3962,0,89.5,0.799999999999997
3965,1,1,0
3965,0,1.3,0
3965,0,4.2,2.9
3965,0,11.6,7.4
3965,0,13.5,1.9
3965,0,21.3,7.8
3965,0,23,1.7
3965,1,23.6,22.6
3965,1,25.7,2.1
3965,0,26.4,3.4
3965,0,28.5,2.1
3965,0,34.4,5.9
3965,0,42.2,7.8
3965,0,45.4,3.2
3965,1,46.1,20.4
3965,0,47.1,1.7
3965,0,53.7,6.6
3965,1,57.9,11.8
3965,0,66.4,12.7
3965,1,86,28.1
3965,0,87.6,21.2
3966,1,6.6,0
3966,0,19.8,0
3966,1,23.9,17.3
3966,0,24.5,4.7
3966,0,25.6,1.1
3966,1,26.3,2.4
3966,0,31.6,6
3966,1,34.3,8
3966,1,38.6,4.3
3966,0,40.5,8.9
3966,1,42.3,3.7
3966,0,45,4.5
3966,1,45.1,2.8
3966,0,76.1,31.1
3966,1,85.9,40.8
3967,1,1.2,0
3967,0,5.8,0
3967,0,6.1,0.3
3967,1,6.7,5.5
3967,0,7.7,1.6
3967,0,8.8,1.1
3967,1,24.1,17.4
3967,0,26,17.2
3967,0,40.8,14.8
3967,1,51.9,27.8
3967,0,54,13.2
3967,1,64.8,12.9
3967,1,67.6,2.8
3967,0,68.8,14.8
3967,0,70,1.2
3967,1,83.8,16.2
3967,1,85,1.2
3967,1,86.2,1.2
3967,1,87.5,1.3
3974,0,1.1,0
3974,1,5.2,0
3974,1,5.4,0.2
3974,0,10.3,9.2
3974,0,13.4,3.1
3974,1,24.6,19.2
3974,1,25.5,0.899999999999999
3974,0,27.7,14.3
3974,1,34,8.5
3974,0,34.3,6.6
3974,0,38.8,4.5
3974,0,44.1,5.3
3974,1,45.3,11.3
3974,1,64.6,19.3
3974,0,65.2,21.1
3974,0,70.8,5.59999999999999
3974,1,72.7,8.10000000000001
3974,0,74.6,3.8
3974,1,77.3,4.59999999999999
3974,0,83.2,8.60000000000001
3974,1,83.7,6.40000000000001
3974,0,87.9,4.7
3974,1,89.7,6
3987,0,2.8,0
3987,1,4.2,0
3987,1,5.7,1.5
3987,1,15.9,10.2
3987,1,25.1,9.2
3987,0,29.5,26.7
3987,1,31.1,6
3987,1,37.3,6.2
3987,1,38.9,1.6
3987,0,41.8,12.3
3987,1,43.7,4.8
3987,0,49.8,8
3987,1,54.1,10.4
3987,0,57.7,7.90000000000001
3987,1,60.5,6.4
3987,1,69.1,8.59999999999999
3987,1,72.5,3.40000000000001
3987,0,76.1,18.4
3987,1,77.2,4.7
3987,1,80.5,3.3
3987,0,83.6,7.5
3987,1,87.1,6.59999999999999
3989,0,3.7,0
3989,0,4.1,0.399999999999999
3989,1,15.4,0
3989,0,17.6,13.5
3989,0,22.4,4.8
3989,0,25.7,3.3
3989,1,26.1,10.7
3989,1,29.1,3
3989,0,30.3,4.6
3989,1,30.6,1.5
3989,0,39,8.7
3989,0,48.8,9.8
3989,0,69.6,20.8
3989,0,73.5,3.90000000000001
3989,0,76,2.5
3989,0,88.8,12.8
4001,1,5.8,0
4001,0,6.8,0
4001,1,7.4,1.6
4001,0,8.4,1.6
4001,1,8.6,1.2
4001,1,18.9,10.3
4001,0,19.3,10.9
4001,1,22.6,3.7
4001,1,24.1,1.5
4001,0,24.3,5
4001,0,27.2,2.9
4001,0,30.9,3.7
4001,1,32.9,8.8
4001,0,34.4,3.5
4001,1,35,2.1
4001,1,36.9,1.9
4001,0,38.3,3.9
4001,1,39.7,2.8
4001,0,40.6,2.3
4001,1,48.1,8.4
4001,1,49.7,1.6
4001,0,49.8,9.2
4001,1,55.3,5.59999999999999
4001,0,56.4,6.6
4001,0,57.2,0.800000000000004
4001,0,57.8,0.599999999999994
4001,0,64.6,6.8
4001,1,65.4,10.1
4001,0,65.8,1.2
4001,0,67.8,2
4001,1,69.1,3.69999999999999
4001,1,70.1,1
4001,1,71.5,1.40000000000001
4001,0,72.9,5.10000000000001
4001,1,82.4,10.9
4001,0,85.3,12.4
4001,0,87.3,2
4005,0,0.7,0
4005,0,15.2,14.5
4005,0,19.2,4
4005,0,27.8,8.6
4005,1,36.2,0
4005,0,37.3,9.5
4005,1,38.3,2.09999999999999
4005,0,39,1.7
4005,1,40.6,2.3
4005,0,41.9,2.9
4005,0,43,1.1
4005,1,53.2,12.6
4005,0,54.6,11.6
4005,0,55.7,1.1
4005,0,57.4,1.7
4005,0,64.5,7.1
4005,0,69,4.5
4005,0,72.1,3.09999999999999
4005,0,81.1,9
4005,0,82.4,1.30000000000001
4005,0,82.8,0.399999999999991
4005,0,88.8,6
4010,1,1.5,0
4010,1,2.2,0.7
4010,1,3,0.8
4010,0,10.8,0
4010,1,11,8
4010,1,12.9,1.9
4010,1,16.5,3.6
4010,0,18.1,7.3
4010,1,29.8,13.3
4010,0,34.4,16.3
4010,1,38.1,8.3
4010,0,43.2,8.8
4010,1,51.4,13.3
4010,0,57.7,14.5
4010,1,58.4,7
4010,0,60.5,2.8
4010,0,67.5,7
4010,1,71.9,13.5
4010,0,78.5,11
4010,1,80.2,8.3
4013,0,2.5,0
4013,1,6.6,0
4013,0,8,5.5
4013,1,10.2,3.6
4013,0,13.3,5.3
4013,1,16.3,6.1
4013,0,17.1,3.8
4013,0,19.7,2.6
4013,1,21.4,5.1
4013,0,24.2,4.5
4013,1,28.4,7
4013,0,30.4,6.2
4013,1,37.3,8.9
4013,1,39.8,2.5
4013,0,45.1,14.7
4013,1,48.2,8.40000000000001
4013,0,53.9,8.8
4013,0,55.8,1.9
4013,0,74.9,19.1
4013,1,87.9,39.7
4033,0,4.1,0
4033,1,11.6,0
4033,1,14.1,2.5
4033,1,15.1,1
4033,0,17,12.9
4033,0,17.8,0.800000000000001
4033,1,20.1,5
4033,1,20.6,0.5
4033,1,22.5,1.9
4033,0,22.9,5.1
4033,1,26.4,3.9
4033,1,28.3,1.9
4033,0,29.1,6.2
4033,1,32.2,3.9
4033,1,36.3,4.09999999999999
4033,0,39.9,10.8
4033,0,48.8,8.9
4033,0,49.1,0.300000000000004
4033,0,50.1,1
4033,1,52.9,16.6
4033,0,53.6,3.5
4033,0,58.4,4.8
4033,0,59.8,1.4
4033,1,66.2,13.3
4033,0,66.6,6.8
4033,1,68.5,2.3
4033,0,69.2,2.60000000000001
4037,0,3.5,0
4037,1,4,0
4037,1,7.8,3.8
4037,1,14.6,6.8
4037,1,17.3,2.7
4037,0,19.3,15.8
4037,1,19.7,2.4
4037,1,23.8,4.1
4037,1,35.5,11.7
4037,0,47.6,28.3
4037,1,51,15.5
4037,0,51.5,3.9
4037,1,56,5
4037,0,58.8,7.3
4037,1,71.1,15.1
4037,1,72.5,1.40000000000001
4037,0,76.9,18.1
4037,1,88.1,15.6
4045,0,2.1,0
4045,1,2.8,0
4045,0,3.1,1
4045,1,7,4.2
4045,0,13.1,10
4045,1,17.8,10.8
4045,0,17.9,4.8
4045,1,21.3,3.5
4045,1,27.6,6.3
4045,1,29.1,1.5
4045,1,30.6,1.5
4045,0,30.9,13
4045,1,32.8,2.2
4045,0,35.5,4.6
4045,0,36.9,1.4
4045,1,37.2,4.40000000000001
4045,1,38.3,1.09999999999999
4045,0,38.8,1.9
4045,1,48,9.7
4045,0,53.1,14.3
4045,1,54.4,6.4
4045,0,63.7,10.6
4045,0,65.2,1.5
4045,0,66.5,1.3
4045,1,73.5,19.1
4045,1,74.2,0.700000000000003
4045,1,76.2,2
4045,0,79.2,12.7
4045,0,80.9,1.7
4045,1,86.3,10.1
4046,0,2,0
4046,1,2.5,0
4046,0,3.2,1.2
4046,1,11.1,8.6
4046,1,11.9,0.800000000000001
4046,1,13.5,1.6
4046,0,15.9,12.7
4046,1,17.3,3.8
4046,1,20.9,3.6
4046,0,24.9,9
4046,1,28.9,8
4046,0,33,8.1
4046,1,40,11.1
4046,1,43.3,3.3
4046,1,43.7,0.400000000000006
4046,0,45.1,12.1
4046,1,46.9,3.2
4046,0,49.6,4.5
4046,0,53.4,3.8
4046,0,54.4,1
4046,1,55.9,9
4046,1,58.8,2.9
4046,0,61.7,7.3
4046,0,72.1,10.4
4046,1,72.3,13.5
4046,0,78.8,6.7
4046,1,84.3,12
4054,0,2.3,0
4054,0,8.4,6.1
4054,0,9.3,0.9
4054,0,9.8,0.5
4054,0,10.3,0.5
4054,0,14.2,3.9
4054,0,15.1,0.9
4054,1,15.2,0
4054,0,15.6,0.5
4054,0,16.1,0.500000000000002
4054,0,17.1,1
4054,1,19.1,3.9
4054,0,20.2,3.1
4054,0,22.5,2.3
4054,0,28.2,5.7
4054,0,29,0.800000000000001
4054,0,29.6,0.600000000000001
4054,0,30,0.399999999999999
4054,0,30.9,0.899999999999999
4054,0,31.4,0.5
4054,1,33.4,14.3
4054,0,35.1,3.7
4054,0,41.7,6.6
4054,0,42.2,0.5
4054,1,42.5,9.1
4054,0,42.8,0.599999999999994
4054,0,43.9,1.1
4054,0,44.9,1
4054,0,45.8,0.899999999999999
4054,0,49.6,3.8
4054,1,50.3,7.8
4054,0,50.6,1
4054,0,52.6,2
4054,1,53.4,3.1
4054,0,54.8,2.2
4054,1,57.3,3.9
4054,0,58,3.2
4054,1,61,3.7
4054,1,62.8,1.8
4054,0,67.1,9.09999999999999
4054,1,69.1,6.3
4054,0,69.7,2.60000000000001
4054,1,72.4,3.30000000000001
4054,0,73.1,3.39999999999999
4054,0,73.7,0.600000000000009
4054,0,78.4,4.7
4054,0,78.9,0.5
4054,0,81.9,3
4054,0,83.1,1.19999999999999
4054,0,87.8,4.7
4054,0,89.3,1.5
4054,0,89.7,0.400000000000006
4064,0,2.5,0
4064,1,2.7,0
4064,0,3.3,0.8
4064,1,4,1.3
4064,0,4.1,0.8
4064,1,5.6,1.6
4064,1,7,1.4
4064,0,8.7,4.6
4064,0,9.7,1
4064,0,10.9,1.2
4064,1,11.1,4.1
4064,0,11.7,0.799999999999999
4064,1,12.6,1.5
4064,1,16.1,3.5
4064,1,17.7,1.6
4064,0,20.3,8.6
4064,1,23.2,5.5
4064,1,24.6,1.4
4064,1,27.8,3.2
4064,1,29.3,1.5
4064,0,30.5,10.2
4064,1,30.7,1.4
4064,0,31.4,0.899999999999999
4064,1,33.1,2.4
4064,1,34.2,1.1
4064,1,35.3,1.09999999999999
4064,0,35.7,4.3
4064,1,38.4,3.1
4064,0,40,4.3
4064,1,41,2.6
4064,0,41.9,1.9
4064,1,42.4,1.4
4064,1,43.9,1.5
4064,1,47.4,3.5
4064,0,51,9.1
4064,1,57.6,10.2
4064,1,60.8,3.2
4064,1,64.6,3.8
4064,0,65,14
4064,1,65.9,1.30000000000001
4064,1,68.7,2.8
4064,0,69.8,4.8
4064,0,74.2,4.40000000000001
4064,1,74.4,5.7
4064,1,78.1,3.69999999999999
4064,1,83.5,5.40000000000001
4064,1,85.1,1.59999999999999
4064,1,86.1,1
4064,1,87.4,1.30000000000001
4064,1,89.1,1.69999999999999
4064,0,89.3,15.1
4071,0,1.1,0
4071,1,4.7,0
4071,0,9.5,8.4
4071,1,10.1,5.4
4071,0,15.6,6.1
4071,0,18.5,2.9
4071,0,19.1,0.600000000000001
4071,0,20.3,1.2
4071,0,22.7,2.4
4071,1,23.1,13
4071,0,31.8,9.1
4071,0,32.3,0.499999999999996
4071,1,32.5,9.4
4071,0,33.1,0.800000000000004
4071,0,37.7,4.6
4071,0,38.7,1
4071,1,39.3,6.8
4071,0,39.7,1
4071,0,42.2,2.5
4071,1,50,10.7
4071,0,53.1,10.9
4071,0,55.5,2.4
4071,0,57.4,1.9
4071,0,59.8,2.4
4071,1,60.4,10.4
4071,0,62.6,2.8
4071,1,63,2.6
4071,0,64.9,2.3
4071,1,65.6,2.59999999999999
4071,0,69,4.09999999999999
4071,1,74.5,8.90000000000001
4071,1,78.1,3.59999999999999
4071,0,79,10
4071,1,82,3.90000000000001
4071,0,82.5,3.5
4071,0,83.4,0.900000000000006
4071,1,83.5,1.5
4071,0,84.4,1
4071,0,85.1,0.699999999999989
4075,1,3.2,0
4075,0,3.7,0
4075,1,9.4,6.2
4075,0,9.7,6
4075,0,16.6,6.9
4075,0,22.4,5.8
4075,0,24.4,2
4075,0,27,2.6
4075,0,28,1
4075,1,28.6,19.2
4075,0,29.3,1.3
4075,1,32.7,4.1
4075,0,32.9,3.6
4075,1,34.7,2
4075,0,35.7,2.8
4075,1,38.9,4.2
4075,0,41.1,5.4
4075,1,49.1,10.2
4075,0,50.1,9
4075,1,53.9,4.8
4075,0,57.3,7.2
4075,1,65.8,11.9
4075,1,66.8,1
4075,0,70,12.7
4075,1,72.8,6
4075,1,72.9,0.100000000000009
4075,1,77.9,5
4075,1,79.9,2
4075,1,86.6,6.69999999999999
4075,1,87.3,0.700000000000003
4075,1,88,0.700000000000003
4075,1,89.4,1.40000000000001
4089,0,3.2,0
4089,0,5.1,1.9
4089,0,10.1,5
4089,1,11.8,0
4089,0,17,6.9
4089,0,19.8,2.8
4089,1,23.8,12
4089,1,27.2,3.4
4089,1,29.1,1.9
4089,0,29.8,10
4089,0,32.5,2.7
4089,1,33.8,4.7
4089,1,34.9,1.1
4089,1,36.2,1.3
4089,0,37,4.5
4089,1,37.3,1.09999999999999
4089,1,38.6,1.3
4089,0,39,2
4089,1,40.2,1.6
4089,0,41.2,2.2
4089,1,42.4,2.2
4089,1,48.9,6.5
4089,1,51.7,2.8
4089,1,52.9,1.2
4089,1,56.7,3.8
4089,0,56.8,15.6
4089,0,63.3,6.5
4089,1,64.9,8.19999999999999
4089,1,67.8,2.90000000000001
4089,0,68,4.7
4089,1,70.2,2.39999999999999
4089,1,77.6,7.40000000000001
4089,1,79.5,1.90000000000001
4089,0,79.9,11.9
4089,1,80.9,1.40000000000001
4089,1,81.7,0.799999999999997
4089,1,82.9,1.2
4089,1,84,1.09999999999999
4089,1,85,1
4089,1,86,1
4089,1,87.2,1.2
4089,1,88.7,1.5
4090,1,2.8,0
4090,1,5.5,2.7
4090,0,10.1,0
4090,1,19.5,14
4090,0,27.6,17.5
4090,0,33.3,5.7
4090,0,35.2,1.90000000000001
4090,1,39.8,20.3
4090,0,45,9.8
4090,0,50.4,5.4
4090,1,52.7,12.9
4090,1,53.3,0.599999999999994
4090,1,56.1,2.8
4090,1,59.2,3.1
4090,1,59.6,0.399999999999999
4090,0,60.7,10.3
4090,0,64.4,3.7
4090,0,65.9,1.5
4090,1,66.7,7.1
4090,0,70,4.09999999999999
4090,0,71.6,1.59999999999999
4090,0,75.5,3.90000000000001
4090,0,79.1,3.59999999999999
4090,0,82.7,3.60000000000001
4093,1,2,0
4093,0,2.7,0
4093,0,10.4,7.7
4093,0,14.1,3.7
4093,0,16.4,2.3
4093,0,19.7,3.3
4093,0,26.5,6.8
4093,0,34.6,8.1
4093,0,41,6.4
4093,0,53.5,12.5
4096,0,0.6,0
4096,0,1.2,0.6
4096,1,4.8,0
4096,1,5.4,0.600000000000001
4096,0,6.1,4.9
4096,1,6.3,0.899999999999999
4096,1,7,0.7
4096,1,8.3,1.3
4096,1,9.1,0.799999999999999
4096,0,19,12.9
4096,0,33,14
4096,0,42.3,9.3
4107,1,1.9,0
4107,0,2.3,0
4107,1,5,3.1
4107,1,7.6,2.6
4107,0,7.8,5.5
4107,1,9.6,2
4107,1,12,2.4
4107,0,15.7,7.9
4107,1,19.6,7.6
4107,0,20,4.3
4107,1,21.7,2.1
4107,1,22.9,1.2
4107,1,23.9,1
4107,0,24.2,4.2
4107,0,26.6,2.4
4107,0,27.5,0.899999999999999
4107,1,28.2,4.3
4107,1,33,4.8
4107,0,34.1,6.6
4107,1,37.2,4.2
4107,1,38.7,1.5
4107,0,41.4,7.3
4107,1,43.9,5.2
4107,0,49.5,8.1
4107,0,51.4,1.9
4107,1,52.2,8.3
4107,0,55.5,4.1
4107,0,56.2,0.700000000000003
4107,0,67.2,11
4107,1,69.2,17
4107,1,76.7,7.5
4107,0,78.9,11.7
4107,1,86.2,9.5
4107,1,88.2,2
4107,0,89.8,10.9
4111,0,4.2,0
4111,0,4.8,0.6
4111,1,5.6,0
4111,0,5.9,1.1
4111,1,7.2,1.6
4111,0,10,4.1
4111,0,11.7,1.7
4111,0,12.9,1.2
4111,0,17.1,4.2
4111,0,19.6,2.5
4111,0,21.3,1.7
4111,0,27.8,6.5
4111,0,28.8,1
4111,1,29.2,22
4111,0,29.6,0.800000000000001
4111,1,30,0.800000000000001
4111,0,30.5,0.899999999999999
4111,0,33.2,2.7
4111,0,39,5.8
4111,1,39.3,9.3
4111,0,43,4
4111,0,44.4,1.4
4111,0,47.3,2.9
4111,1,51,11.7
4111,1,54.2,3.2
4111,0,57.1,9.8
4111,1,57.3,3.09999999999999
4111,1,62.3,5
4111,1,63.7,1.40000000000001
4111,0,65,7.9
4111,1,68,4.3
4111,0,68.2,3.2
4111,0,69.2,1
4111,0,72.6,3.39999999999999
4111,0,77.2,4.60000000000001
4111,0,78.4,1.2
4111,1,85.4,17.4
4111,0,86.1,7.69999999999999
4111,1,89.7,4.3
4113,0,2.9,0
4113,0,12.8,9.9
4113,1,37.5,0
4113,0,39.6,26.8
4113,0,47.9,8.3
4113,1,76.8,39.3
4113,0,85.2,37.3
4116,0,2.7,0
4116,1,3.4,0
4116,0,4.1,1.4
4116,1,6.4,3
4116,0,9.3,5.2
4116,1,10.7,4.3
4116,0,12.9,3.6
4116,1,18.7,8
4116,0,29.3,16.4
4116,1,33.2,14.5
4116,0,36.4,7.1
4116,0,38.7,2.3
4116,1,46.2,13
4116,0,48.2,9.5
4116,1,54.4,8.2
4116,0,56.5,8.3
4116,0,58.9,2.4
4116,0,63.5,4.6
4116,1,64.4,9.99999999999999
4116,1,70.1,5.7
4116,0,70.4,6.90000000000001
4116,0,72.7,2.29999999999998
4116,1,74.6,4.5
4116,0,75.7,3
4116,0,76.5,0.800000000000011
4116,0,79.2,2.69999999999999
4116,0,79.7,0.5
4116,0,82.5,2.80000000000001
4116,1,87.6,13
4116,1,89,1.40000000000001
4116,0,89.3,6.8
4119,1,7.8,0
4119,0,16.4,0
4119,0,26.9,10.5
4119,0,29.5,2.6
4119,0,30.8,1.3
4119,0,32.4,1.6
4119,1,33.8,26
4119,0,41.6,9.2
4119,0,44.3,2.7
4119,1,49.7,15.9
4119,0,57.5,13.2
4119,1,64.8,15.1
4119,0,67.8,10.3
4119,1,72,7.2
4119,0,78.5,10.7
4119,1,84.9,12.9
4125,0,1.8,0
4125,0,2.9,1.1
4125,0,3.2,0.3
4125,1,8.3,0
4125,0,10,6.8
4125,1,12.1,3.8
4125,0,15.2,5.2
4125,0,21.6,6.4
4125,1,26.7,14.6
4125,0,27,5.4
4125,0,32.4,5.4
4125,0,36.3,3.9
4125,0,39.7,3.40000000000001
4125,0,39.9,0.199999999999996
4125,0,42.7,2.8
4125,1,48.8,22.1
4125,0,56.6,13.9
4125,0,72.5,15.9
4125,0,77,4.5
4129,1,2.3,0
4129,0,3.4,0
4129,1,14.6,12.3
4129,0,24,20.6
4129,1,32.6,18
4129,1,37.7,5.1
4129,0,41.3,17.3
4129,1,46.7,9
4129,1,52.1,5.4
4129,1,53.8,1.7
4129,1,55.4,1.6
4129,1,56.5,1.1
4129,0,58.4,17.1
4129,1,61.1,4.6
4129,0,61.8,3.4
4129,1,63.6,2.5
4129,0,66.8,5
4129,1,71,7.4
4129,1,72.8,1.8
4129,0,79.3,12.5
4129,1,85.6,12.8
4129,1,89.7,4.10000000000001
4135,0,0.8,0
4135,1,1.9,0
4135,0,2,1.2
4135,1,2.7,0.8
4135,1,3.1,0.4
4135,0,6.9,4.9
4135,1,8.9,5.8
4135,1,9.2,0.299999999999999
4135,0,13.1,6.2
4135,1,16.6,7.4
4135,0,17.9,4.8
4135,1,23.4,6.8
4135,0,28.6,10.7
4135,1,29.2,5.8
4135,1,30.9,1.7
4135,0,32.2,3.6
4135,1,33.6,2.7
4135,1,34.4,0.799999999999997
4135,0,40.9,8.7
4135,1,46.8,12.4
4135,0,49.1,8.2
4135,1,54.1,7.3
4135,0,59.9,10.8
4135,1,65.4,11.3
4135,0,67,7.09999999999999
4135,1,68.6,3.19999999999999
4135,1,72.3,3.7
4135,0,73.7,6.7
4135,1,75.1,2.8
4135,0,77,3.3
4135,1,78.3,3.2
4135,0,82.8,5.80000000000001
4135,1,84.6,6.3
4135,1,85.4,0.800000000000011
4137,0,0.9,0
4137,1,1.3,0
4137,1,4.6,3.3
4137,0,9.4,8.5
4137,1,11.1,6.5
4137,0,13,3.6
4137,1,14.6,3.5
4137,0,20.7,7.7
4137,1,23.8,9.2
4137,0,29,8.3
4137,1,31.5,7.7
4137,0,33.8,4.8
4137,1,35.1,3.6
4137,1,37.9,2.8
4137,0,39.6,5.8
4137,1,40.1,2.2
4137,1,44.1,4
4137,0,46,6.4
4137,1,48.3,4.2
4137,1,50.8,2.5
4137,1,54.1,3.3
4137,0,54.4,8.4
4137,1,59.2,5.1
4137,0,63.7,9.3
4137,0,67.3,3.59999999999999
4137,1,69.4,10.2
4137,0,71.6,4.3
4137,1,73.2,3.8
4137,0,74.1,2.5
4137,1,75.1,1.89999999999999
4137,1,81.1,6
4137,0,81.3,7.2
4137,0,84.3,3
4137,1,85.7,4.60000000000001
4138,0,1.8,0
4138,0,2,0.2
4138,1,2.4,0
4138,1,2.9,0.5
4138,0,3.3,1.3
4138,1,4,1.1
4138,0,4.4,1.1
4138,1,5.1,1.1
4138,0,9.7,5.3
4138,0,10.3,0.600000000000001
4138,0,10.6,0.299999999999999
4138,1,10.8,5.7
4138,1,12,1.2
4138,1,13.4,1.4
4138,0,14.6,4
4138,1,18.3,4.9
4138,1,19.3,1
4138,1,21,1.7
4138,0,25.3,10.7
4138,0,28.1,2.8
4138,1,29,8
4138,0,30.3,2.2
4138,1,30.8,1.8
4138,1,31.4,0.599999999999998
4138,1,31.9,0.5
4138,0,32.1,1.8
4138,1,32.7,0.800000000000004
4138,0,34.6,2.5
4138,1,37.2,4.5
4138,1,38.5,1.3
4138,0,41.4,6.8
4138,1,42.7,4.2
4138,1,42.9,0.199999999999996
4138,0,46.8,5.4
4138,1,50,7.1
4138,0,50.4,3.6
4138,1,62,12
4138,1,64.7,2.7
4138,0,69.7,19.3
4138,0,71.4,1.7
4138,1,71.6,6.89999999999999
4138,1,72.8,1.2
4138,1,79.7,6.90000000000001
4138,0,81,9.59999999999999
4138,0,81.7,0.700000000000003
4138,1,86,6.3
4138,1,86.8,0.799999999999997
4138,1,87.6,0.799999999999997
4138,1,88.5,0.900000000000006
4138,1,89.6,1.09999999999999
4139,0,1.8,0
4139,1,2.1,0
4139,0,2.6,0.8
4139,0,3.2,0.6
4139,1,4.1,2
4139,1,8.1,4
4139,1,9.1,1
4139,1,9.5,0.4
4139,1,9.9,0.4
4139,1,10.4,0.5
4139,1,11.8,1.4
4139,1,12.4,0.6
4139,0,12.6,9.4
4139,0,13.2,0.6
4139,0,14.4,1.2
4139,0,16.8,2.4
4139,1,17.5,5.1
4139,1,18,0.5
4139,1,18.4,0.399999999999999
4139,1,19,0.600000000000001
4139,1,19.4,0.399999999999999
4139,1,22.2,2.8
4139,0,23.1,6.3
4139,1,23.4,1.2
4139,1,25.4,2
4139,0,25.6,2.5
4139,1,38.2,12.8
4139,0,38.9,13.3
4139,1,39.1,0.899999999999999
4139,0,39.3,0.399999999999999
4139,1,39.8,0.699999999999996
4139,0,39.9,0.600000000000001
4139,1,40.1,0.300000000000004
4139,0,40.4,0.5
4139,1,40.8,0.699999999999996
4139,0,40.9,0.5
4139,1,41.2,0.400000000000006
4139,0,41.4,0.5
4139,0,41.9,0.5
4139,1,43.9,2.7
4139,0,44.3,2.4
4139,0,45.5,1.2
4139,1,45.8,1.9
4139,0,46,0.5
4139,0,46.8,0.799999999999997
4139,0,47.5,0.700000000000003
4139,1,50.8,5
4139,0,59.7,12.2
4139,0,60.6,0.899999999999999
4139,0,62,1.4
4139,0,63.4,1.4
4139,1,67,16.2
4139,0,67.5,4.1
4139,1,68.1,1.09999999999999
4139,1,70.4,2.30000000000001
4139,1,70.5,0.0999999999999943
4139,0,75.3,7.8
4139,0,76.5,1.2
4139,1,77.1,6.59999999999999
4139,0,80.9,4.40000000000001
4139,1,82.7,5.60000000000001
4139,0,84.3,3.39999999999999
4139,1,85.8,3.09999999999999
4139,0,86.8,2.5
4141,1,4.1,0
4141,0,6,0
4141,1,9.8,5.7
4141,0,15.1,9.1
4141,1,18.2,8.4
4141,0,20.4,5.3
4141,1,22.8,4.6
4141,0,23.5,3.1
4141,0,32,8.5
4141,0,32.3,0.299999999999997
4141,1,36.3,13.5
4141,0,37.4,5.1
4141,1,44.9,8.6
4141,1,46.2,1.3
4141,1,53.9,7.7
4141,1,56,2.1
4141,1,59.1,3.1
4141,1,61.8,2.7
