"DVDRef","Tstart","Tend","State","Sex","Protocol"
37,41.3,41.4,"A","0","Shinichi"
37,41.4,51.2,"IN","0","Shinichi"
37,51.1,51.3,"A","1","Shinichi"
37,51.3,53.2,"IN","1","Shinichi"
37,53.2,54,"IN","0","Shinichi"
37,54,54.1,"A","0","Shinichi"
37,87.9,91.2,"IN","1","Shinichi"
37,63.4,63.5,"A","0","Shinichi"
37,63.4,63.5,"A","1","Shinichi"
37,63.5,64.9,"IN","1","Shinichi"
37,65.5,67.8,"IN","0","Shinichi"
37,67.7,67.9,"A","1","Shinichi"
37,67.9,71.3,"IN","1","Shinichi"
37,71.8,76,"IN","0","Shinichi"
37,76,76.1,"A","1","Shinichi"
37,76.1,76.5,"IN","1","Shinichi"
37,81.5,86.2,"IN","0","Shinichi"
37,86.8,87,"A","0","Shinichi"
37,87,87.8,"IN","0","Shinichi"
38,32.5,33,"A","1","Shinichi"
38,5,6.8,"A","1","Shinichi"
38,6.8,10.5,"IN","1","Shinichi"
38,10.5,14.8,"A","1","Shinichi"
38,14.7,15.7,"A","0","Shinichi"
38,15.7,17,"IN","0","Shinichi"
38,16.5,17.1,"A","1","Shinichi"
38,17.1,17.8,"IN","1","Shinichi"
38,17.8,18.4,"A","1","Shinichi"
38,18.6,20,"A","1","Shinichi"
38,20.5,20.9,"A","1","Shinichi"
38,25,25.2,"A","0","Shinichi"
38,25.2,28.6,"IN","0","Shinichi"
38,28.1,28.7,"A","1","Shinichi"
38,28.7,32.5,"IN","1","Shinichi"
38,57.5,58.8,"A","1","Shinichi"
38,64.1,65.4,"A","1","Shinichi"
38,65.4,65.7,"IN","1","Shinichi"
38,66,68.6,"IN","1","Shinichi"
38,68.5,69.4,"A","0","Shinichi"
38,68.6,69.1,"A","1","Shinichi"
38,69.4,77.3,"IN","0","Shinichi"
38,77.3,77.4,"A","1","Shinichi"
38,77.4,79.5,"IN","1","Shinichi"
38,79.5,81.6,"A","1","Shinichi"
38,92.7,92.9,"A","1","Shinichi"
39,0.8,1,"A","1","Shinichi"
39,3.2,10.8,"IN","0","Shinichi"
39,10.8,10.9,"A","1","Shinichi"
39,10.9,13.6,"IN","1","Shinichi"
39,13.3,19.7,"IN","0","Shinichi"
39,19.7,19.8,"A","1","Shinichi"
39,19.8,23.7,"IN","1","Shinichi"
39,23.6,30,"IN","0","Shinichi"
39,23.7,24,"A","1","Shinichi"
39,30,30.2,"A","1","Shinichi"
39,30.2,35.6,"IN","1","Shinichi"
39,35.5,35.6,"A","0","Shinichi"
39,35.6,39.3,"IN","0","Shinichi"
39,39.3,39.4,"A","1","Shinichi"
39,39.4,40.7,"IN","1","Shinichi"
39,40.7,40.9,"A","1","Shinichi"
39,40.7,44.1,"IN","0","Shinichi"
39,44.2,48.1,"IN","1","Shinichi"
39,48,51.7,"IN","0","Shinichi"
39,48.1,48.2,"A","1","Shinichi"
39,51.8,53.7,"IN","1","Shinichi"
39,53.7,58.7,"A","1","Shinichi"
39,53.7,63.2,"IN","0","Shinichi"
39,63.1,63.2,"A","1","Shinichi"
39,63.2,65.7,"IN","1","Shinichi"
39,66,66.6,"IN","0","Shinichi"
39,67.9,68.1,"IN","1","Shinichi"
39,68,86.2,"IN","0","Shinichi"
39,68.1,68.3,"A","1","Shinichi"
39,86,86.9,"A","1","Shinichi"
39,86.9,92,"IN","1","Shinichi"
39,92.1,93.7,"IN","0","Shinichi"
44,1.1,6.8,"IN","0","Shinichi"
44,6.7,7.1,"A","1","Shinichi"
44,6.8,6.9,"A","0","Shinichi"
44,7.1,8.3,"IN","1","Shinichi"
44,8.2,9.2,"IN","0","Shinichi"
44,8.3,9.2,"A","1","Shinichi"
44,9.2,9.3,"A","0","Shinichi"
44,10.2,10.6,"A","0","Shinichi"
44,10.6,19.5,"IN","0","Shinichi"
44,19.5,19.6,"A","0","Shinichi"
44,19.5,19.7,"A","1","Shinichi"
44,19.7,20.8,"IN","1","Shinichi"
44,20.8,20.9,"IN","0","Shinichi"
44,20.8,20.9,"A","1","Shinichi"
44,20.9,21,"A","0","Shinichi"
44,22.2,22.3,"A","0","Shinichi"
44,22.3,24,"IN","0","Shinichi"
44,24.1,24.8,"IN","1","Shinichi"
44,24.9,25,"A","1","Shinichi"
44,25,30.6,"IN","1","Shinichi"
44,30.5,35.6,"IN","0","Shinichi"
44,30.6,30.8,"A","1","Shinichi"
44,35.6,35.6,"A","1","Shinichi"
44,35.6,36,"A","0","Shinichi"
44,36,37.9,"IN","0","Shinichi"
44,37.9,38,"A","1","Shinichi"
44,38,41.1,"IN","1","Shinichi"
44,41.1,41.7,"A","0","Shinichi"
44,41.7,54,"IN","0","Shinichi"
44,44.3,44.5,"A","1","Shinichi"
44,54,54,"A","1","Shinichi"
44,54,54.1,"A","0","Shinichi"
44,56.6,57.6,"IN","0","Shinichi"
44,57.5,58.1,"A","1","Shinichi"
44,58.1,60.6,"IN","1","Shinichi"
44,60.6,60.7,"A","1","Shinichi"
44,60.7,60.8,"A","0","Shinichi"
44,92.1,92.6,"A","1","Shinichi"
44,60.8,65.1,"IN","0","Shinichi"
44,65.1,65.5,"A","0","Shinichi"
44,65.5,70.3,"IN","0","Shinichi"
44,70.1,70.5,"A","1","Shinichi"
44,70.5,71.9,"IN","1","Shinichi"
44,73.6,74.6,"A","1","Shinichi"
44,74.6,75.6,"IN","1","Shinichi"
44,75.1,75.6,"A","0","Shinichi"
44,75.6,76.2,"A","1","Shinichi"
44,75.6,84.9,"IN","0","Shinichi"
44,88.2,88.8,"A","0","Shinichi"
44,88.8,92.4,"IN","0","Shinichi"
44,92.4,92.6,"A","0","Shinichi"
44,92.6,93.7,"IN","0","Shinichi"
45,61.1,61.5,"A","1","Shinichi"
45,1.3,2.3,"A","1","Shinichi"
45,2.9,3,"A","1","Shinichi"
45,3,6.6,"IN","1","Shinichi"
45,6.5,9.1,"IN","0","Shinichi"
45,11.4,11.5,"A","1","Shinichi"
45,11.5,15.2,"IN","1","Shinichi"
45,15.2,15.6,"A","1","Shinichi"
45,15.6,18.8,"IN","1","Shinichi"
45,18.8,19.4,"A","1","Shinichi"
45,21.2,22,"A","1","Shinichi"
45,22,23.7,"IN","1","Shinichi"
45,23.6,34,"IN","0","Shinichi"
45,34.4,35.4,"IN","1","Shinichi"
45,35.4,36.5,"A","1","Shinichi"
45,36,36.5,"A","0","Shinichi"
45,36.5,37.4,"IN","0","Shinichi"
45,38.4,45.1,"IN","0","Shinichi"
45,42.2,43.2,"A","1","Shinichi"
45,45.1,45.5,"A","0","Shinichi"
45,45.5,50.1,"IN","0","Shinichi"
45,50,50.2,"A","1","Shinichi"
45,50.2,53.3,"IN","1","Shinichi"
45,53.5,57.1,"IN","0","Shinichi"
45,57,57.1,"A","1","Shinichi"
45,57.1,57.3,"IN","1","Shinichi"
45,61.5,64.9,"IN","1","Shinichi"
45,67.7,67.9,"IN","0","Shinichi"
45,68.6,69.5,"IN","0","Shinichi"
45,69.6,69.8,"IN","1","Shinichi"
45,69.7,71.1,"IN","0","Shinichi"
45,71.2,81.8,"IN","0","Shinichi"
45,82.2,84.8,"IN","0","Shinichi"
45,86.9,87.1,"A","1","Shinichi"
45,87.1,87.7,"IN","1","Shinichi"
45,87.7,88.9,"A","1","Shinichi"
45,88.9,90.9,"IN","1","Shinichi"
45,90.8,91,"A","0","Shinichi"
45,91,93,"IN","0","Shinichi"
45,92.6,92.7,"A","1","Shinichi"
45,92.7,93.7,"IN","1","Shinichi"
45,59,61.4,"IN","0","Shinichi"
45,57.8,58.1,"A","1","Shinichi"
48,0.3,3.3,"IN","0","Shinichi"
48,2.7,3.1,"A","1","Shinichi"
48,3.1,6.9,"IN","1","Shinichi"
48,7,17.7,"IN","0","Shinichi"
48,17.7,17.8,"A","1","Shinichi"
48,17.8,21.2,"IN","1","Shinichi"
48,6.8,7,"A","0","Shinichi"
48,23.2,23.3,"A","0","Shinichi"
48,23.3,28.9,"IN","0","Shinichi"
48,27.1,28.9,"A","1","Shinichi"
48,23,23,"A","1","Shinichi"
48,0,0.3,"A","0","Shinichi"
48,45.9,46,"A","0","Shinichi"
48,46,56.6,"IN","0","Shinichi"
48,46.6,47.5,"A","1","Shinichi"
48,47.5,47.6,"IN","1","Shinichi"
48,56.5,56.7,"A","1","Shinichi"
48,56.7,62.2,"IN","1","Shinichi"
48,62.2,68.4,"IN","0","Shinichi"
48,68.3,68.5,"A","1","Shinichi"
48,68.5,72.6,"IN","1","Shinichi"
48,73.8,73.9,"A","1","Shinichi"
48,73.9,74.3,"IN","1","Shinichi"
48,28.9,42.5,"IN","1","Shinichi"
48,31.7,31.8,"A","0","Shinichi"
48,80.8,85,"IN","1","Shinichi"
48,84.9,85,"A","0","Shinichi"
48,85,88.6,"IN","0","Shinichi"
48,88.6,88.7,"A","0","Shinichi"
48,76.6,80.7,"IN","0","Shinichi"
48,80.6,80.8,"A","1","Shinichi"
50,12,12.7,"IN","1","Shinichi"
50,12.7,12.9,"A","1","Shinichi"
50,2.5,11.8,"IN","0","Shinichi"
50,11.8,12,"A","1","Shinichi"
50,15.4,15.5,"IN","0","Shinichi"
50,15.4,15.6,"A","1","Shinichi"
50,15,15.1,"A","1","Shinichi"
50,15.1,15.4,"IN","1","Shinichi"
50,23.5,23.6,"A","1","Shinichi"
50,23.6,27.7,"IN","1","Shinichi"
50,30.1,30.2,"A","1","Shinichi"
50,30.2,31.6,"IN","1","Shinichi"
50,31.6,31.7,"A","0","Shinichi"
50,31.7,37.1,"IN","0","Shinichi"
50,37.3,40.5,"IN","0","Shinichi"
50,41.3,42.7,"IN","0","Shinichi"
50,42.8,45,"IN","0","Shinichi"
50,46.2,46.3,"A","1","Shinichi"
50,46.3,46.8,"IN","0","Shinichi"
50,15.5,15.6,"A","0","Shinichi"
50,16.6,23.6,"IN","0","Shinichi"
50,56.7,57.6,"IN","0","Shinichi"
50,57.6,60,"IN","1","Shinichi"
50,60,60.1,"A","1","Shinichi"
50,61.4,63.1,"IN","0","Shinichi"
50,63.2,63.5,"IN","1","Shinichi"
50,66.3,66.7,"IN","1","Shinichi"
50,67,71.6,"IN","0","Shinichi"
50,71.6,71.9,"IN","1","Shinichi"
50,72.6,74.3,"IN","0","Shinichi"
50,74.3,74.4,"A","1","Shinichi"
50,74.4,77.1,"IN","1","Shinichi"
50,46.3,49.4,"IN","1","Shinichi"
50,49.5,54.5,"IN","0","Shinichi"
50,77.1,77.5,"A","1","Shinichi"
50,84.2,84.3,"A","0","Shinichi"
50,84.3,85.3,"IN","0","Shinichi"
50,84.8,85.4,"A","1","Shinichi"
50,85.4,90,"IN","1","Shinichi"
50,89.9,92.9,"IN","0","Shinichi"
50,90,90.2,"A","1","Shinichi"
50,77.1,77.3,"IN","0","Shinichi"
54,3.8,4.1,"A","0","Shinichi"
54,4.1,5.7,"IN","0","Shinichi"
54,5.9,6.4,"IN","1","Shinichi"
54,7.5,7.7,"A","0","Shinichi"
54,7.7,18.9,"IN","0","Shinichi"
54,5.6,5.9,"A","1","Shinichi"
54,10.3,11.7,"IN","1","Shinichi"
54,19,19.3,"IN","1","Shinichi"
54,19.2,19.5,"A","0","Shinichi"
54,19.5,21,"IN","0","Shinichi"
54,21,21.1,"A","1","Shinichi"
54,21.1,27.3,"IN","1","Shinichi"
54,26.7,27.3,"A","0","Shinichi"
54,27.3,32.5,"IN","0","Shinichi"
54,32.2,32.6,"A","1","Shinichi"
54,32.6,37.3,"IN","1","Shinichi"
54,37.2,37.4,"A","0","Shinichi"
54,37.4,39.5,"IN","0","Shinichi"
54,9.6,10.3,"A","1","Shinichi"
54,40.5,46,"IN","1","Shinichi"
54,54.3,73.8,"IN","0","Shinichi"
54,55.5,58.8,"A","1","Shinichi"
54,59.1,59.5,"A","1","Shinichi"
54,59.5,59.8,"IN","1","Shinichi"
54,73.7,73.9,"A","1","Shinichi"
54,73.9,75.2,"IN","1","Shinichi"
54,75.9,76.1,"A","1","Shinichi"
54,76.1,79.5,"IN","1","Shinichi"
54,80,80.2,"A","0","Shinichi"
54,80.2,88.5,"IN","0","Shinichi"
54,87.6,88.5,"A","1","Shinichi"
54,39.5,40.5,"A","1","Shinichi"
54,91.8,93.8,"IN","0","Shinichi"
54,90.9,91.8,"A","0","Shinichi"
54,88.5,91.6,"IN","1","Shinichi"
58,1.5,1.7,"IN","1","Shinichi"
58,1.7,1.8,"A","1","Shinichi"
58,5.5,5.6,"A","0","Shinichi"
58,9.8,9.9,"A","1","Shinichi"
58,9.9,15.3,"IN","1","Shinichi"
58,16.5,16.6,"A","0","Shinichi"
58,5.6,9.8,"IN","0","Shinichi"
58,25,25.2,"A","1","Shinichi"
58,25.2,25.7,"IN","1","Shinichi"
58,25.6,28.6,"IN","0","Shinichi"
58,16.6,24.6,"IN","0","Shinichi"
58,1,1.5,"A","1","Shinichi"
58,34.4,34.6,"A","0","Shinichi"
58,34.6,37.3,"IN","0","Shinichi"
58,37.2,37.3,"A","1","Shinichi"
58,37.3,37.7,"IN","1","Shinichi"
58,39.5,39.7,"A","1","Shinichi"
58,39.7,40.6,"IN","1","Shinichi"
58,40.6,40.7,"A","0","Shinichi"
58,40.7,45.5,"IN","0","Shinichi"
58,45.5,45.6,"A","1","Shinichi"
58,45.6,46.5,"IN","1","Shinichi"
58,46.3,49.8,"IN","0","Shinichi"
58,28.5,28.6,"A","1","Shinichi"
58,28.6,34.5,"IN","1","Shinichi"
58,50.3,53.1,"IN","0","Shinichi"
58,53.3,53.5,"A","0","Shinichi"
58,53.5,54.5,"IN","0","Shinichi"
58,54.1,54.5,"A","1","Shinichi"
58,54.5,55.6,"IN","1","Shinichi"
58,55.5,58.8,"IN","0","Shinichi"
58,58.6,58.8,"A","1","Shinichi"
58,58.8,60.1,"IN","1","Shinichi"
58,59.9,60.2,"A","0","Shinichi"
58,60.2,60.7,"IN","0","Shinichi"
58,63.8,64,"A","1","Shinichi"
58,49.7,50,"A","1","Shinichi"
58,50,50.2,"IN","1","Shinichi"
58,64.7,68.3,"IN","0","Shinichi"
58,68.3,69.3,"IN","1","Shinichi"
58,72.1,72.4,"A","1","Shinichi"
58,72.6,75.8,"IN","0","Shinichi"
58,75.5,75.9,"A","1","Shinichi"
58,75.9,76.7,"IN","1","Shinichi"
58,78,78.1,"A","0","Shinichi"
58,78.1,82,"IN","0","Shinichi"
58,81.6,82,"A","1","Shinichi"
58,82,82.9,"IN","1","Shinichi"
58,82.9,83,"A","1","Shinichi"
58,83.4,83.5,"A","1","Shinichi"
58,83.5,84.5,"IN","1","Shinichi"
58,84.5,84.6,"A","0","Shinichi"
58,84.6,86.8,"IN","0","Shinichi"
58,64,64.8,"IN","1","Shinichi"
58,64.6,64.7,"A","0","Shinichi"
59,0.2,0.8,"A","0","Shinichi"
59,1.8,2,"A","0","Shinichi"
59,4.7,5.1,"IN","1","Shinichi"
59,5.1,5.3,"A","1","Shinichi"
59,2,16.4,"IN","0","Shinichi"
59,4.5,4.7,"A","1","Shinichi"
59,27.1,27.2,"A","1","Shinichi"
59,27.2,33.6,"IN","1","Shinichi"
59,5.3,6,"IN","1","Shinichi"
59,16.9,27.2,"IN","0","Shinichi"
59,53.6,53.7,"A","1","Shinichi"
59,53.7,61.8,"IN","1","Shinichi"
59,61.7,61.8,"A","0","Shinichi"
59,61.8,62.1,"A","1","Shinichi"
59,61.8,68.4,"IN","0","Shinichi"
59,68.7,76.4,"IN","0","Shinichi"
59,76.4,76.8,"A","0","Shinichi"
59,76.8,78.9,"IN","0","Shinichi"
59,80.7,80.8,"A","1","Shinichi"
59,80.8,81.4,"IN","1","Shinichi"
59,81.4,81.5,"A","0","Shinichi"
59,33.5,33.6,"A","0","Shinichi"
59,33.6,53.7,"IN","0","Shinichi"
59,82,86.8,"IN","1","Shinichi"
59,86.7,86.8,"A","0","Shinichi"
59,81.5,81.9,"IN","0","Shinichi"
59,81.8,82,"A","1","Shinichi"
59,91.2,92.7,"IN","1","Shinichi"
59,92.7,92.8,"A","0","Shinichi"
59,86.8,91.1,"IN","0","Shinichi"
59,91.1,91.2,"A","1","Shinichi"
59,92.8,93.7,"IN","0","Shinichi"
63,24.1,38,"IN","1","Shinichi"
63,39.5,43.3,"IN","0","Shinichi"
63,6,6.5,"IN","1","Shinichi"
63,12.5,24,"IN","0","Shinichi"
63,61.1,63.8,"IN","1","Shinichi"
63,63.8,68,"IN","0","Shinichi"
63,43.3,50.5,"IN","1","Shinichi"
63,50.5,61.2,"IN","0","Shinichi"
63,78.9,84,"IN","1","Shinichi"
63,83.9,93.7,"IN","0","Shinichi"
63,68,74.8,"IN","1","Shinichi"
63,74.8,78.9,"IN","0","Shinichi"
66,16.8,22.2,"IN","1","Shinichi"
66,22.2,35.7,"IN","0","Shinichi"
66,3,16.7,"IN","0","Shinichi"
66,8.6,8.7,"A","1","Shinichi"
66,10.7,11.3,"OF","1","Shinichi"
66,35.8,43,"IN","1","Shinichi"
66,43,69.5,"IN","0","Shinichi"
66,29.5,30.3,"OF","1","Shinichi"
66,30.7,31.9,"IN","1","Shinichi"
66,61,63.1,"IN","1","Shinichi"
66,69.5,76.6,"IN","1","Shinichi"
66,52,53,"A","1","Shinichi"
66,53,53.9,"IN","1","Shinichi"
66,90,93.8,"IN","1","Shinichi"
66,75.4,90,"IN","0","Shinichi"
66,82.7,84.4,"IN","1","Shinichi"
69,23.3,23.3,"A","1","Shinichi"
69,20.7,23.3,"IN","0","Shinichi"
69,1.5,15,"IN","0","Shinichi"
69,15.4,15.5,"IN","1","Shinichi"
69,72,72,"IN","1","Shinichi"
69,23.9,24,"IN","1","Shinichi"
69,25.1,30.8,"IN","0","Shinichi"
69,32.2,32.5,"IN","1","Shinichi"
69,33.5,38,"IN","0","Shinichi"
69,38.8,38.9,"IN","1","Shinichi"
69,40.2,51.7,"IN","0","Shinichi"
69,53,53.1,"IN","1","Shinichi"
69,53.2,54.2,"IN","0","Shinichi"
69,54.4,54.6,"IN","1","Shinichi"
69,55.3,61.5,"IN","0","Shinichi"
69,61.9,62,"IN","1","Shinichi"
69,66.3,71.1,"IN","0","Shinichi"
69,80.4,80.5,"IN","1","Shinichi"
69,73.5,74,"IN","0","Shinichi"
69,77.3,77.5,"IN","1","Shinichi"
69,77.6,80.9,"IN","0","Shinichi"
69,80.9,81,"IN","1","Shinichi"
69,84.7,84.9,"A","0","Shinichi"
69,85,93.7,"IN","0","Shinichi"
70,74.7,93.8,"IN","1","Shinichi"
70,3,3.1,"A","0","Shinichi"
70,3.1,5.9,"IN","0","Shinichi"
70,5.9,5.9,"A","1","Shinichi"
70,6.2,6.3,"IN","1","Shinichi"
70,15.9,24.9,"IN","0","Shinichi"
70,27,27.2,"IN","0","Shinichi"
70,27.2,27.4,"IN","1","Shinichi"
70,28.2,30.7,"IN","0","Shinichi"
70,30.7,30.9,"IN","1","Shinichi"
70,31.4,42.9,"IN","0","Shinichi"
70,42.9,43,"IN","1","Shinichi"
70,46.6,47.9,"IN","1","Shinichi"
70,47.9,48.9,"IN","0","Shinichi"
70,54.5,62.7,"IN","0","Shinichi"
70,62.9,63,"IN","1","Shinichi"
70,67,68,"IN","1","Shinichi"
70,68,68.6,"IN","0","Shinichi"
70,68.7,71,"IN","1","Shinichi"
70,71,74.7,"IN","0","Shinichi"
71,26.4,27.8,"IN","0","Shinichi"
71,5.3,8.3,"IN","0","Shinichi"
71,10.8,11,"IN","0","Shinichi"
71,26.4,26.5,"A","1","Shinichi"
71,44.5,57.4,"IN","0","Shinichi"
71,33,40.4,"IN","0","Shinichi"
71,36,36.1,"OF","1","Shinichi"
71,40.5,40.6,"IN","1","Shinichi"
71,75.7,80.4,"IN","0","Shinichi"
71,82.7,85.7,"IN","0","Shinichi"
72,65.2,65.4,"A","0","Shinichi"
72,7.8,8.1,"IN","1","Shinichi"
72,8.6,9,"A","0","Shinichi"
72,8.7,9,"A","1","Shinichi"
72,9.2,9.4,"A","1","Shinichi"
72,9.7,10,"A","1","Shinichi"
72,10.2,11.2,"A","1","Shinichi"
72,11.5,11.7,"IN","1","Shinichi"
72,11.7,12,"A","1","Shinichi"
72,12.5,13,"A","0","Shinichi"
72,12.7,13.2,"IN","1","Shinichi"
72,13.2,13.6,"A","1","Shinichi"
72,16.4,18.3,"A","1","Shinichi"
72,20,20.6,"A","1","Shinichi"
72,20.6,20.8,"IN","1","Shinichi"
72,21.5,21.7,"A","0","Shinichi"
72,21.6,22.4,"IN","1","Shinichi"
72,25,25.3,"A","0","Shinichi"
72,25.1,25.3,"IN","1","Shinichi"
72,35.5,35.7,"A","1","Shinichi"
72,44.2,45,"A","1","Shinichi"
72,47.3,47.4,"A","1","Shinichi"
72,47.4,52.6,"IN","1","Shinichi"
72,52.6,53.6,"A","1","Shinichi"
72,53.6,53.8,"IN","1","Shinichi"
72,55,55.6,"A","0","Shinichi"
72,55,57.8,"A","1","Shinichi"
72,61.9,62,"A","1","Shinichi"
72,62,64.3,"IN","1","Shinichi"
72,64.3,65.2,"A","1","Shinichi"
72,77.9,79.3,"IN","1","Shinichi"
72,79.3,79.4,"A","0","Shinichi"
72,67,67.5,"A","1","Shinichi"
72,74,74.6,"A","1","Shinichi"
72,93.3,93.7,"A","0","Shinichi"
72,93.3,93.8,"IN","1","Shinichi"
72,91.7,93.2,"IN","1","Shinichi"
72,93.2,93.3,"A","1","Shinichi"
73,19.1,20.2,"IN","0","Shinichi"
73,20.7,20.8,"A","0","Shinichi"
73,8.8,16.6,"IN","0","Shinichi"
73,16.6,16.7,"A","0","Shinichi"
73,16.7,18.9,"IN","0","Shinichi"
73,87.5,93.6,"IN","0","Shinichi"
73,38.5,44.3,"IN","0","Shinichi"
73,21.3,24,"IN","1","Shinichi"
73,24,35,"IN","0","Shinichi"
73,36,36.9,"IN","0","Shinichi"
73,51.9,52.5,"IN","1","Shinichi"
73,44.5,49.9,"IN","1","Shinichi"
73,49.7,51.4,"IN","0","Shinichi"
73,51.4,51.9,"A","1","Shinichi"
73,52.5,52.8,"A","1","Shinichi"
73,52.8,78.5,"IN","1","Shinichi"
73,79.9,86,"IN","0","Shinichi"
74,60.9,61.4,"IN","0","Shinichi"
74,60.2,60.3,"IN","0","Shinichi"
74,3,5,"IN","0","Shinichi"
74,5.7,9.5,"IN","0","Shinichi"
74,9.5,10.5,"IN","0","Shinichi"
74,11,18,"IN","0","Shinichi"
74,19.7,19.8,"IN","0","Shinichi"
74,19.8,20,"A","0","Shinichi"
74,20,25,"IN","0","Shinichi"
74,25.9,29,"IN","0","Shinichi"
74,30.3,32.4,"IN","0","Shinichi"
74,33.1,33.5,"IN","1","Shinichi"
74,33.7,36.7,"IN","0","Shinichi"
74,39,43.1,"IN","0","Shinichi"
74,46,52.4,"IN","0","Shinichi"
74,53.2,54.7,"IN","0","Shinichi"
74,55.5,58,"IN","0","Shinichi"
74,62.7,63.9,"IN","0","Shinichi"
74,66.6,68.7,"IN","0","Shinichi"
74,67.5,67.5,"OF","1","Shinichi"
74,68,68,"A","1","Shinichi"
74,68.7,70.5,"IN","1","Shinichi"
74,70.5,72.1,"IN","0","Shinichi"
74,72.1,72.3,"A","0","Shinichi"
74,72.3,77,"IN","0","Shinichi"
74,77,77.3,"A","0","Shinichi"
74,77.3,84.9,"IN","0","Shinichi"
74,85.6,88.9,"IN","1","Shinichi"
74,88.9,92,"IN","0","Shinichi"
75,11,11.2,"IN","0","Shinichi"
75,12.5,12.9,"IN","0","Shinichi"
75,13.8,15.9,"IN","0","Shinichi"
75,16.9,17,"IN","0","Shinichi"
75,21.5,26.8,"IN","0","Shinichi"
75,30.7,33.2,"IN","0","Shinichi"
75,36.9,37,"A","1","Shinichi"
75,38.2,38.4,"IN","0","Shinichi"
75,38.4,38.4,"A","1","Shinichi"
75,38.9,39,"IN","0","Shinichi"
75,39.5,39.7,"IN","0","Shinichi"
75,40,40.1,"IN","0","Shinichi"
75,40.7,50.7,"IN","0","Shinichi"
75,52.4,52.9,"IN","0","Shinichi"
75,53.9,54,"IN","0","Shinichi"
75,54.3,54.5,"IN","0","Shinichi"
75,55,55.3,"IN","0","Shinichi"
75,55.8,56,"IN","0","Shinichi"
75,56.4,56.7,"IN","0","Shinichi"
75,60.3,62.5,"IN","0","Shinichi"
75,66,69.3,"IN","0","Shinichi"
75,72.5,77,"IN","0","Shinichi"
75,82,86.3,"IN","0","Shinichi"
75,88.7,89,"IN","0","Shinichi"
75,92,92.3,"IN","0","Shinichi"
76,2.8,12.6,"IN","0","Shinichi"
76,2.9,3.6,"IN","1","Shinichi"
76,12.6,18.5,"IN","1","Shinichi"
76,20,24.5,"IN","0","Shinichi"
76,21.3,21.3,"OF","1","Shinichi"
76,24.5,28.9,"IN","1","Shinichi"
76,30,30.5,"IN","1","Shinichi"
76,33.6,33.8,"IN","1","Shinichi"
76,35.2,37.9,"IN","0","Shinichi"
76,37.9,43,"IN","1","Shinichi"
76,43,48,"IN","0","Shinichi"
76,47.5,48,"IN","1","Shinichi"
76,48,48.1,"A","0","Shinichi"
76,48.1,54.3,"IN","0","Shinichi"
76,54.5,63.2,"IN","1","Shinichi"
76,63.2,64.6,"IN","0","Shinichi"
76,64.6,65.1,"IN","1","Shinichi"
76,65.7,68,"IN","1","Shinichi"
76,68,69.1,"IN","0","Shinichi"
76,69.1,69.1,"A","1","Shinichi"
76,69.5,69.9,"IN","0","Shinichi"
76,73,76.1,"IN","1","Shinichi"
76,76.1,80.9,"IN","0","Shinichi"
76,80.9,82.1,"IN","1","Shinichi"
76,82.1,85,"IN","0","Shinichi"
76,85,87.9,"IN","1","Shinichi"
76,88,93.7,"IN","1","Shinichi"
77,1.6,6.3,"IN","0","Shinichi"
77,6.5,12,"IN","0","Shinichi"
77,12,14.5,"A","1","Shinichi"
77,14.5,17,"IN","1","Shinichi"
77,17,19,"A","1","Shinichi"
77,23.7,27.7,"IN","0","Shinichi"
77,27.7,28.1,"IN","1","Shinichi"
77,28.1,29,"A","1","Shinichi"
77,29,30.5,"IN","1","Shinichi"
77,30.5,38.4,"IN","0","Shinichi"
77,43.7,49.1,"IN","0","Shinichi"
77,49.4,49.7,"IN","0","Shinichi"
77,51.9,52.2,"IN","1","Shinichi"
77,52.9,53.7,"IN","1","Shinichi"
77,53.7,54.6,"A","1","Shinichi"
77,54.6,60.7,"IN","0","Shinichi"
77,84,85.3,"IN","0","Shinichi"
77,60.8,63.6,"IN","1","Shinichi"
77,63.6,65,"A","1","Shinichi"
77,65,69.7,"IN","0","Shinichi"
77,85.4,87.7,"IN","1","Shinichi"
77,90.1,93.8,"IN","0","Shinichi"
78,28.6,40.9,"IN","0","Shinichi"
78,2.8,4.9,"IN","0","Shinichi"
78,4.1,4.2,"IN","1","Shinichi"
78,4.9,7.4,"IN","1","Shinichi"
78,7.4,21.2,"IN","0","Shinichi"
78,21.4,23.5,"IN","1","Shinichi"
78,23.8,28.6,"IN","1","Shinichi"
78,68.5,79,"IN","0","Shinichi"
78,41,42,"IN","1","Shinichi"
78,42,42.3,"IN","0","Shinichi"
78,44.5,47.8,"IN","0","Shinichi"
78,47.9,48.9,"IN","1","Shinichi"
78,49.2,49.4,"IN","1","Shinichi"
78,49.9,50.2,"IN","1","Shinichi"
78,50.7,53.2,"IN","1","Shinichi"
78,53.2,64.9,"IN","0","Shinichi"
78,64.9,66.5,"IN","1","Shinichi"
78,66.5,67.5,"IN","0","Shinichi"
78,67,67.1,"A","1","Shinichi"
78,67.7,67.8,"IN","0","Shinichi"
78,86,87,"IN","1","Shinichi"
78,79.1,80.9,"IN","1","Shinichi"
78,80.9,81.1,"IN","0","Shinichi"
78,84.6,85.9,"IN","0","Shinichi"
78,87,89.9,"IN","0","Shinichi"
78,89.9,93.7,"IN","1","Shinichi"
79,65.3,68.7,"IN","1","Shinichi"
