Filename,TstartFeedVisit,TendFeedVisit,Sex,Interval,DVDRef
2014\VN0235.xlsx,0,9.7,0,0,4220
2014\VN0235.xlsx,4.9,4.9,1,0,4220
2014\VN0235.xlsx,9.8,11.4,1,4.9,4220
2014\VN0235.xlsx,11.3,11.6,0,11.3,4220
2014\VN0235.xlsx,13.1,15.1,1,3.3,4220
2014\VN0235.xlsx,14.8,14.8,0,3.5,4220
2014\VN0235.xlsx,16.3,16.4,1,3.2,4220
2014\VN0235.xlsx,19.4,20.8,0,4.6,4220
2014\VN0235.xlsx,20.8,21,1,4.5,4220
2014\VN0235.xlsx,24.7,24.9,1,3.9,4220
2014\VN0235.xlsx,24.9,27.4,0,5.5,4220
2014\VN0235.xlsx,27.6,32.6,0,2.7,4220
2014\VN0235.xlsx,27.9,27.9,1,3.2,4220
2014\VN0235.xlsx,28.7,28.8,1,0.8,4220
2014\VN0235.xlsx,29.4,29.4,1,0.7,4220
2014\VN0235.xlsx,33.6,34.8,0,6,4220
2014\VN0235.xlsx,34.7,35.5,1,5.3,4220
2014\VN0235.xlsx,35.5,35.7,0,1.9,4220
2014\VN0235.xlsx,36.5,37.2,1,1.8,4220
2014\VN0235.xlsx,37.4,38.9,0,1.9,4220
2014\VN0235.xlsx,38.4,38.4,1,1.9,4220
2014\VN0235.xlsx,38.8,38.8,1,0.4,4220
2014\VN0235.xlsx,39.3,41.8,1,0.5,4220
2014\VN0235.xlsx,41.7,54,0,4.3,4220
2014\VN0235.xlsx,49.6,49.6,1,10.3,4220
2014\VN0235.xlsx,50.5,50.6,1,0.9,4220
2014\VN0235.xlsx,53.9,55.9,1,3.4,4220
2014\VN0235.xlsx,55.7,61.1,0,14,4220
2014\VN0235.xlsx,62,62.7,1,8.1,4220
2014\VN0235.xlsx,62.6,62.8,0,6.9,4220
2014\VN0235.xlsx,64.5,66.7,1,2.5,4220
2014\VN0235.xlsx,66.6,75.9,0,4,4220
2014\VN0235.xlsx,75.9,79.2,1,11.4,4220
2014\VN0235.xlsx,79,81.6,0,12.4,4220
2014\VN0235.xlsx,82.2,85,1,6.3,4220
2014\VN0235.xlsx,84.9,90,0,5.9,4220
2014\VN0241.xlsx,9.5,9.7,0,0,4224
2014\VN0241.xlsx,10,10.3,0,0.5,4224
2014\VN0241.xlsx,10.6,11.4,0,0.6,4224
2014\VN0241.xlsx,11.7,11.8,0,1.1,4224
2014\VN0241.xlsx,12,12.4,0,0.3,4224
2014\VN0241.xlsx,12.7,12.9,0,0.7,4224
2014\VN0241.xlsx,13.5,13.9,0,0.8,4224
2014\VN0241.xlsx,15.3,15.4,1,0,4224
2014\VN0241.xlsx,15.6,15.9,0,2.1,4224
2014\VN0241.xlsx,16.2,16.3,1,0.9,4224
2014\VN0241.xlsx,16.4,16.5,0,0.8,4224
2014\VN0241.xlsx,16.8,16.9,1,0.6,4224
2014\VN0241.xlsx,17,17.2,0,0.6,4224
2014\VN0241.xlsx,17.5,17.6,1,0.7,4224
2014\VN0241.xlsx,17.6,20,0,0.6,4224
2014\VN0241.xlsx,18.1,18.2,1,0.6,4224
2014\VN0241.xlsx,20.7,28.7,0,3.1,4224
2014\VN0241.xlsx,29.4,29.5,0,8.7,4224
2014\VN0241.xlsx,29.9,30,1,11.8,4224
2014\VN0241.xlsx,30.1,30.3,0,0.7,4224
2014\VN0241.xlsx,30.6,30.7,1,0.7,4224
2014\VN0241.xlsx,30.9,31.1,0,0.8,4224
2014\VN0241.xlsx,31.7,31.7,1,1.1,4224
2014\VN0241.xlsx,32.7,32.9,0,1.8,4224
2014\VN0241.xlsx,36.1,36.4,0,3.4,4224
2014\VN0241.xlsx,36.9,38.3,0,0.8,4224
2014\VN0241.xlsx,42.7,42.8,1,11,4224
2014\VN0241.xlsx,43.7,43.8,1,1,4224
2014\VN0241.xlsx,44.3,44.4,1,0.6,4224
2014\VN0241.xlsx,45.4,45.5,1,1.1,4224
2014\VN0241.xlsx,45.5,45.9,0,8.6,4224
2014\VN0241.xlsx,46.3,46.4,1,0.9,4224
2014\VN0241.xlsx,46.6,47.2,0,1.1,4224
2014\VN0241.xlsx,47,47.1,1,0.7,4224
2014\VN0241.xlsx,47.9,48.9,0,1.3,4224
2014\VN0241.xlsx,49.7,53.4,0,1.8,4224
2014\VN0241.xlsx,52.8,53.2,1,5.8,4224
2014\VN0241.xlsx,54.1,54.6,0,4.4,4224
2014\VN0241.xlsx,55.6,56.1,0,1.5,4224
2014\VN0241.xlsx,59.6,67.7,0,4,4224
2014\VN0241.xlsx,68.3,68.5,0,8.7,4224
2014\VN0241.xlsx,69.4,69.5,0,1.1,4224
2014\VN0241.xlsx,70.1,70.1,0,0.7,4224
2014\VN0241.xlsx,70.7,70.8,0,0.6,4224
2014\VN0241.xlsx,71.5,71.7,0,0.8,4224
2014\VN0241.xlsx,72.2,72.4,0,0.7,4224
2014\VN0241.xlsx,72.7,72.8,1,19.9,4224
2014\VN0241.xlsx,72.8,72.9,0,0.6,4224
2014\VN0241.xlsx,73.8,73.9,0,1,4224
2014\VN0241.xlsx,74.3,74.5,0,0.5,4224
2014\VN0241.xlsx,76.6,77.3,0,2.3,4224
2014\VN0241.xlsx,78.4,78.7,0,1.8,4224
2014\VN0241.xlsx,79.7,80,0,1.3,4224
2014\VN0241.xlsx,80.5,80.7,0,0.8,4224
2014\VN0241.xlsx,85.3,85.7,0,4.8,4224
2014\VN0241.xlsx,86.3,86.9,0,1,4224
2014\VN0241.xlsx,88.3,88.4,1,15.6,4224
2014\VN0241.xlsx,88.7,89,0,2.4,4224
2014\VN0241.xlsx,89.4,90,0,0.7,4224
2014\VN0243.xlsx,9.1,12.1,1,0,4225
2014\VN0243.xlsx,12,28.9,0,0,4225
2014\VN0243.xlsx,27.8,27.8,1,18.7,4225
2014\VN0243.xlsx,29,31.5,1,1.2,4225
2014\VN0243.xlsx,31.4,42.7,0,19.4,4225
2014\VN0243.xlsx,44.6,51.7,1,15.6,4225
2014\VN0243.xlsx,51.8,65.5,0,20.4,4225
2014\VN0243.xlsx,65.5,74.1,1,20.9,4225
2014\VN0243.xlsx,76.6,78.7,0,24.8,4225
2014\VN0243.xlsx,81.2,87.7,0,4.6,4225
2014\VN0243.xlsx,81.4,81.6,1,15.9,4225
2014\VN0243.xlsx,87.9,90,1,6.5,4225
2014\VN0244.xlsx,1.3,6.4,0,0,4226
2014\VN0244.xlsx,6.6,6.8,1,0,4226
2014\VN0244.xlsx,8.6,8.7,1,2,4226
2014\VN0244.xlsx,15.3,16.8,0,14,4226
2014\VN0244.xlsx,17.6,17.7,0,2.3,4226
2014\VN0244.xlsx,19,19.1,0,1.4,4226
2014\VN0244.xlsx,19,19,1,10.4,4226
2014\VN0244.xlsx,19.5,19.6,0,0.5,4226
2014\VN0244.xlsx,20.3,20.4,0,0.8,4226
2014\VN0244.xlsx,21,21.9,0,0.7,4226
2014\VN0244.xlsx,21.5,21.5,1,2.5,4226
2014\VN0244.xlsx,28.2,28.4,0,7.2,4226
2014\VN0244.xlsx,29.2,30.4,0,1,4226
2014\VN0244.xlsx,31,31.3,0,1.8,4226
2014\VN0244.xlsx,31.8,32.7,0,0.8,4226
2014\VN0244.xlsx,34.1,34.8,0,2.3,4226
2014\VN0244.xlsx,34.9,35.2,1,13.4,4226
2014\VN0244.xlsx,41.8,41.8,0,7.7,4226
2014\VN0244.xlsx,42.4,42.4,1,7.5,4226
2014\VN0244.xlsx,46.8,47,0,5,4226
2014\VN0244.xlsx,47.1,47.1,1,4.7,4226
2014\VN0244.xlsx,48.1,48.1,0,1.3,4226
2014\VN0244.xlsx,48.5,48.5,1,1.4,4226
2014\VN0244.xlsx,52,52.1,1,3.5,4226
2014\VN0244.xlsx,53.1,53.2,0,5,4226
2014\VN0244.xlsx,63.3,63.3,1,11.3,4226
2014\VN0244.xlsx,63.9,64,0,10.8,4226
2014\VN0244.xlsx,64.6,64.7,0,0.7,4226
2014\VN0244.xlsx,65.4,65.4,0,0.8,4226
2014\VN0244.xlsx,66.1,66.2,0,0.7,4226
2014\VN0244.xlsx,66.8,66.9,0,0.7,4226
2014\VN0244.xlsx,67.7,67.7,0,0.9,4226
2014\VN0244.xlsx,67.9,68.2,1,4.6,4226
2014\VN0244.xlsx,68.5,68.5,0,0.8,4226
2014\VN0244.xlsx,69.5,69.6,0,1,4226
2014\VN0244.xlsx,70.1,71.3,0,0.6,4226
2014\VN0244.xlsx,80.8,81.2,0,10.7,4226
2014\VN0244.xlsx,81.9,81.9,1,14,4226
2014\VN0244.xlsx,82.3,82.4,0,1.5,4226
2014\VN0244.xlsx,83.9,84.2,0,1.6,4226
2014\VN0244.xlsx,85.3,85.6,0,1.4,4226
2014\VN0244.xlsx,85.7,86,1,3.8,4226
2014\VN0245.xlsx,5.1,17.3,0,0,4227
2014\VN0245.xlsx,17.7,20.6,0,12.6,4227
2014\VN0245.xlsx,24.1,24.2,0,6.4,4227
2014\VN0245.xlsx,25.3,26.4,0,1.2,4227
2014\VN0245.xlsx,27.6,27.7,0,2.3,4227
2014\VN0245.xlsx,29.5,29.7,0,1.9,4227
2014\VN0245.xlsx,29.8,30.2,1,0,4227
2014\VN0245.xlsx,32.7,32.8,1,2.9,4227
2014\VN0245.xlsx,34.5,34.6,0,5,4227
2014\VN0245.xlsx,34.8,34.9,1,2.1,4227
2014\VN0245.xlsx,35.1,43.2,0,0.6,4227
2014\VN0245.xlsx,36.8,36.8,1,2,4227
2014\VN0245.xlsx,38.2,38.2,1,1.4,4227
2014\VN0245.xlsx,43.8,43.9,0,8.7,4227
2014\VN0245.xlsx,46,46,0,2.2,4227
2014\VN0245.xlsx,47.1,47.3,0,1.1,4227
2014\VN0245.xlsx,49.5,49.6,0,2.4,4227
2014\VN0245.xlsx,52.2,54.4,0,2.7,4227
2014\VN0245.xlsx,54.6,61.4,0,2.4,4227
2014\VN0245.xlsx,60.9,60.9,1,22.7,4227
2014\VN0245.xlsx,61.5,63.3,1,0.6,4227
2014\VN0245.xlsx,63.3,63.4,0,8.7,4227
2014\VN0245.xlsx,64.6,64.6,0,1.3,4227
2014\VN0245.xlsx,65.6,65.8,0,1,4227
2014\VN0245.xlsx,67.6,74.2,0,2,4227
2014\VN0245.xlsx,68.7,68.8,1,7.2,4227
2014\VN0245.xlsx,75.8,81.6,0,8.2,4227
2014\VN0245.xlsx,84.4,84.5,1,15.7,4227
2014\VN0245.xlsx,84.9,85,0,9.1,4227
2014\VN0245.xlsx,85.4,85.6,1,1,4227
2014\VN0245.xlsx,86.8,88.9,0,1.9,4227
2014\VN0245.xlsx,88.8,88.8,1,3.4,4227
2014\VN0245.xlsx,89,90,1,0.2,4227
2014\VN0247.xlsx,3.5,3.9,0,0,4230
2014\VN0247.xlsx,13.3,14,0,9.8,4230
2014\VN0247.xlsx,15.1,15.3,0,1.8,4230
2014\VN0247.xlsx,16.8,16.9,0,1.7,4230
2014\VN0247.xlsx,18.4,18.4,1,0,4230
2014\VN0247.xlsx,22.1,22.2,1,3.7,4230
2014\VN0247.xlsx,22.2,24,0,5.4,4230
2014\VN0247.xlsx,22.7,22.8,1,0.6,4230
2014\VN0247.xlsx,23.4,23.5,1,0.7,4230
2014\VN0247.xlsx,23.9,24.1,1,0.5,4230
2014\VN0247.xlsx,25,25.3,1,1.1,4230
2014\VN0247.xlsx,28.2,29.2,0,6,4230
2014\VN0247.xlsx,29.3,29.4,1,4.3,4230
2014\VN0247.xlsx,29.7,29.8,0,1.5,4230
2014\VN0247.xlsx,30,31.2,0,0.3,4230
2014\VN0247.xlsx,32.4,32.5,1,3.1,4230
2014\VN0247.xlsx,32.6,32.7,0,2.6,4230
2014\VN0247.xlsx,36.8,39.3,0,4.2,4230
2014\VN0247.xlsx,39.7,39.9,1,7.3,4230
2014\VN0247.xlsx,44.9,45.8,0,8.1,4230
2014\VN0247.xlsx,50.7,50.8,1,11,4230
2014\VN0247.xlsx,57.1,57.4,1,6.4,4230
2014\VN0247.xlsx,57.5,58.1,0,12.6,4230
2014\VN0247.xlsx,66.1,66.3,0,8.6,4230
2014\VN0247.xlsx,66.8,66.8,0,0.7,4230
2014\VN0247.xlsx,67.1,67.2,0,0.3,4230
2014\VN0247.xlsx,67.4,67.5,0,0.3,4230
2014\VN0247.xlsx,68,68,0,0.6,4230
2014\VN0247.xlsx,68.4,68.5,0,0.4,4230
2014\VN0247.xlsx,68.9,70.8,0,0.5,4230
2014\VN0247.xlsx,70.8,71.1,1,13.7,4230
2014\VN0247.xlsx,71.9,72.3,0,3,4230
2014\VN0247.xlsx,72.7,77.8,0,0.8,4230
2014\VN0247.xlsx,81.7,87.4,0,9,4230
2014\VN0247.xlsx,87.5,87.6,1,16.7,4230
2014\VN0247.xlsx,89,89.2,1,1.5,4230
2014\VN0248.xlsx,5.1,5.2,0,0,4231
2014\VN0248.xlsx,5.7,14.7,0,0.6,4231
2014\VN0248.xlsx,14.7,14.7,1,0,4231
2014\VN0248.xlsx,15.4,15.5,1,0.7,4231
2014\VN0248.xlsx,16.3,16.4,1,0.9,4231
2014\VN0248.xlsx,17.4,17.5,1,1.1,4231
2014\VN0248.xlsx,19.9,20,1,2.5,4231
2014\VN0248.xlsx,21.4,21.5,1,1.5,4231
2014\VN0248.xlsx,22.8,27.4,0,17.1,4231
2014\VN0248.xlsx,23,23,1,1.6,4231
2014\VN0248.xlsx,23.5,23.6,1,0.5,4231
2014\VN0248.xlsx,27.4,27.5,1,3.9,4231
2014\VN0248.xlsx,29.8,29.9,1,2.4,4231
2014\VN0248.xlsx,30.5,30.5,1,0.7,4231
2014\VN0248.xlsx,31,31,1,0.5,4231
2014\VN0248.xlsx,31.1,31.3,0,8.3,4231
2014\VN0248.xlsx,31.8,31.8,1,0.8,4231
2014\VN0248.xlsx,32.2,32.2,1,0.4,4231
2014\VN0248.xlsx,32.6,32.7,1,0.4,4231
2014\VN0248.xlsx,32.7,32.7,0,1.6,4231
2014\VN0248.xlsx,33.2,33.3,1,0.6,4231
2014\VN0248.xlsx,33.4,33.4,0,0.7,4231
2014\VN0248.xlsx,33.7,33.7,1,0.5,4231
2014\VN0248.xlsx,33.8,34.1,0,0.4,4231
2014\VN0248.xlsx,34.9,35.1,0,1.1,4231
2014\VN0248.xlsx,35.9,36,0,1,4231
2014\VN0248.xlsx,36.6,37.4,0,0.7,4231
2014\VN0248.xlsx,36.6,36.7,1,2.9,4231
2014\VN0248.xlsx,37.8,37.9,0,1.2,4231
2014\VN0248.xlsx,38.1,38.1,1,1.5,4231
2014\VN0248.xlsx,38.5,38.5,0,0.7,4231
2014\VN0248.xlsx,39,39,0,0.5,4231
2014\VN0248.xlsx,39.2,39.4,1,1.1,4231
2014\VN0248.xlsx,39.5,39.6,0,0.5,4231
2014\VN0248.xlsx,39.9,40,0,0.4,4231
2014\VN0248.xlsx,40.4,40.4,0,0.5,4231
2014\VN0248.xlsx,40.8,40.8,0,0.4,4231
2014\VN0248.xlsx,41.4,41.5,1,2.2,4231
2014\VN0248.xlsx,41.9,42.1,0,1.1,4231
2014\VN0248.xlsx,42.4,42.5,0,0.5,4231
2014\VN0248.xlsx,43,43.1,0,0.6,4231
2014\VN0248.xlsx,44.1,44.1,0,1.1,4231
2014\VN0248.xlsx,44.7,44.8,1,3.3,4231
2014\VN0248.xlsx,44.7,44.7,0,0.6,4231
2014\VN0248.xlsx,45.2,45.3,0,0.5,4231
2014\VN0248.xlsx,45.3,45.3,1,0.6,4231
2014\VN0248.xlsx,45.8,45.8,1,0.5,4231
2014\VN0248.xlsx,45.8,45.8,0,0.6,4231
2014\VN0248.xlsx,46.2,46.3,1,0.4,4231
2014\VN0248.xlsx,46.9,47.1,1,0.7,4231
2014\VN0248.xlsx,47.2,47.5,0,1.4,4231
2014\VN0248.xlsx,47.4,47.5,1,0.5,4231
2014\VN0248.xlsx,48.3,48.3,1,0.9,4231
2014\VN0248.xlsx,48.9,49,1,0.6,4231
2014\VN0248.xlsx,49.8,53.9,0,2.6,4231
2014\VN0248.xlsx,53.9,54,1,5,4231
2014\VN0248.xlsx,56.3,56.4,1,2.4,4231
2014\VN0248.xlsx,59.8,60.2,0,10,4231
2014\VN0248.xlsx,60.8,60.9,0,1,4231
2014\VN0248.xlsx,62.4,63,0,1.6,4231
2014\VN0248.xlsx,63.6,63.6,1,7.3,4231
2014\VN0248.xlsx,63.8,63.9,0,1.4,4231
2014\VN0248.xlsx,64.3,64.3,0,0.5,4231
2014\VN0248.xlsx,65,65,0,0.7,4231
2014\VN0248.xlsx,65.2,65.3,1,1.6,4231
2014\VN0248.xlsx,65.5,65.6,0,0.5,4231
2014\VN0248.xlsx,66.1,66.1,0,0.6,4231
2014\VN0248.xlsx,66.4,66.4,1,1.2,4231
2014\VN0248.xlsx,66.7,66.7,0,0.6,4231
2014\VN0248.xlsx,67,67,0,0.3,4231
2014\VN0248.xlsx,67.1,67.1,1,0.7,4231
2014\VN0248.xlsx,67.9,68,1,0.8,4231
2014\VN0248.xlsx,67.9,67.9,0,0.9,4231
2014\VN0248.xlsx,68.6,68.8,1,0.7,4231
2014\VN0248.xlsx,68.6,68.7,0,0.7,4231
2014\VN0248.xlsx,69,70.6,0,0.4,4231
2014\VN0248.xlsx,71.1,71.6,0,2.1,4231
2014\VN0248.xlsx,72.3,72.3,1,3.7,4231
2014\VN0248.xlsx,75,75.1,1,2.7,4231
2014\VN0248.xlsx,76.6,76.8,0,5.5,4231
2014\VN0248.xlsx,77,77,1,2,4231
2014\VN0248.xlsx,77.2,77.2,0,0.6,4231
2014\VN0248.xlsx,77.6,77.7,1,0.6,4231
2014\VN0248.xlsx,77.6,77.7,0,0.4,4231
2014\VN0248.xlsx,78.9,78.9,1,1.3,4231
2014\VN0248.xlsx,79.7,79.7,1,0.8,4231
2014\VN0248.xlsx,81.2,81.3,1,1.5,4231
2014\VN0248.xlsx,81.3,81.8,0,3.7,4231
2014\VN0248.xlsx,84.1,85.1,0,2.8,4231
2014\VN0248.xlsx,84.1,84.2,1,2.9,4231
2014\VN0248.xlsx,85.1,85.2,1,1,4231
2014\VN0248.xlsx,85.8,85.9,1,0.7,4231
2014\VN0248.xlsx,86.9,87.1,0,2.8,4231
2014\VN0248.xlsx,87.6,87.6,0,0.7,4231
2014\VN0248.xlsx,87.9,88,0,0.3,4231
2014\VN0248.xlsx,88.3,88.7,0,0.4,4231
2014\VN0248.xlsx,89.8,89.8,0,1.5,4231
2014\VN0252.xlsx,2.3,2.4,0,0,4234
2014\VN0252.xlsx,2.8,3,1,0,4234
2014\VN0252.xlsx,7.4,7.6,1,4.6,4234
2014\VN0252.xlsx,17.3,18.9,0,15,4234
2014\VN0252.xlsx,18.5,18.5,1,11.1,4234
2014\VN0252.xlsx,20.3,23.3,1,1.8,4234
2014\VN0252.xlsx,23.8,28.1,0,6.5,4234
2014\VN0252.xlsx,30.8,31.1,1,10.5,4234
2014\VN0252.xlsx,32.3,32.5,1,1.5,4234
2014\VN0252.xlsx,33.3,33.5,1,1,4234
2014\VN0252.xlsx,34.4,34.5,0,10.6,4234
2014\VN0252.xlsx,34.6,34.8,1,1.3,4234
2014\VN0252.xlsx,36.5,36.7,1,1.9,4234
2014\VN0252.xlsx,39,39.2,1,2.5,4234
2014\VN0252.xlsx,40,40.2,1,1,4234
2014\VN0252.xlsx,40.4,40.7,0,6,4234
2014\VN0252.xlsx,41.3,41.4,1,1.3,4234
2014\VN0252.xlsx,42.6,43.3,0,2.2,4234
2014\VN0252.xlsx,42.9,43.5,1,1.6,4234
2014\VN0252.xlsx,46.4,46.5,1,3.5,4234
2014\VN0252.xlsx,46.6,46.8,0,4,4234
2014\VN0252.xlsx,48.1,48.4,0,1.5,4234
2014\VN0252.xlsx,49.1,49.5,1,2.7,4234
2014\VN0252.xlsx,49.9,50.2,0,1.8,4234
2014\VN0252.xlsx,51.5,58.4,1,2.4,4234
2014\VN0252.xlsx,58.4,76.7,0,8.5,4234
2014\VN0252.xlsx,61.1,61.3,1,9.6,4234
2014\VN0252.xlsx,64.4,64.9,1,3.3,4234
2014\VN0252.xlsx,76.8,85,1,12.4,4234
2014\VN0254.xlsx,4.5,4.6,1,0,4236
2014\VN0254.xlsx,6.3,6.5,0,0,4236
2014\VN0254.xlsx,9.3,12,0,3,4236
2014\VN0254.xlsx,13.1,13.4,0,3.8,4236
2014\VN0254.xlsx,14.5,16.7,0,1.4,4236
2014\VN0254.xlsx,14.7,14.9,1,10.2,4236
2014\VN0254.xlsx,16.6,16.6,1,1.9,4236
2014\VN0254.xlsx,21.5,22.2,0,7,4236
2014\VN0254.xlsx,23.1,29,0,1.6,4236
2014\VN0254.xlsx,29,29.1,1,12.4,4236
2014\VN0254.xlsx,30,30.2,0,6.9,4236
2014\VN0254.xlsx,30.7,30.9,1,1.7,4236
2014\VN0254.xlsx,31,36,0,1,4236
2014\VN0254.xlsx,31.6,31.6,1,0.9,4236
2014\VN0254.xlsx,36.6,36.8,0,5.6,4236
2014\VN0254.xlsx,38.4,39.4,0,1.8,4236
2014\VN0254.xlsx,38.9,38.9,1,7.3,4236
2014\VN0254.xlsx,39.4,39.8,1,0.5,4236
2014\VN0254.xlsx,41.2,42.6,0,2.8,4236
2014\VN0254.xlsx,44.5,44.7,1,5.1,4236
2014\VN0254.xlsx,44.7,45.9,0,3.5,4236
2014\VN0254.xlsx,46,46.2,1,1.5,4236
2014\VN0254.xlsx,47.4,47.8,0,2.7,4236
2014\VN0254.xlsx,48.2,48.8,1,2.2,4236
2014\VN0254.xlsx,49.8,57.4,0,2.4,4236
2014\VN0254.xlsx,59.2,64.6,0,9.4,4236
2014\VN0254.xlsx,67,73.9,0,7.8,4236
2014\VN0254.xlsx,75,75.3,1,26.8,4236
2014\VN0254.xlsx,75.5,77.2,0,8.5,4236
2014\VN0254.xlsx,77.1,77.2,1,2.1,4236
2014\VN0254.xlsx,80.4,80.8,1,3.3,4236
2014\VN0254.xlsx,81.7,90,0,6.2,4236
2014\VN0254.xlsx,82.8,82.8,1,2.4,4236
2014\VN0258.xlsx,3.1,3.3,1,0,4240
2014\VN0258.xlsx,3.4,3.5,0,0,4240
2014\VN0258.xlsx,5.2,5.4,0,1.8,4240
2014\VN0258.xlsx,6.3,6.5,1,3.2,4240
2014\VN0258.xlsx,7.1,7.3,1,0.8,4240
2014\VN0258.xlsx,7.7,7.8,1,0.6,4240
2014\VN0258.xlsx,8.3,8.4,0,3.1,4240
2014\VN0258.xlsx,11.1,11.3,0,2.8,4240
2014\VN0258.xlsx,11.6,11.7,0,0.5,4240
2014\VN0258.xlsx,12.1,12.2,0,0.5,4240
2014\VN0258.xlsx,12.5,12.6,0,0.4,4240
2014\VN0258.xlsx,13,13,0,0.5,4240
2014\VN0258.xlsx,13.3,13.4,0,0.3,4240
2014\VN0258.xlsx,15.3,15.3,0,2,4240
2014\VN0258.xlsx,17.9,18,1,10.2,4240
2014\VN0258.xlsx,18.4,18.6,1,0.5,4240
2014\VN0258.xlsx,18.6,18.7,0,3.3,4240
2014\VN0258.xlsx,19.4,19.6,0,0.8,4240
2014\VN0258.xlsx,19.5,19.5,1,1.1,4240
2014\VN0258.xlsx,20.1,20.4,1,0.6,4240
2014\VN0258.xlsx,20.2,20.8,0,0.8,4240
2014\VN0258.xlsx,20.8,20.8,1,0.7,4240
2014\VN0258.xlsx,21.5,21.7,1,0.7,4240
2014\VN0258.xlsx,22.1,23.3,1,0.6,4240
2014\VN0258.xlsx,23.1,23.3,0,2.9,4240
2014\VN0258.xlsx,23.7,23.9,1,1.6,4240
2014\VN0258.xlsx,24.9,24.9,1,1.2,4240
2014\VN0258.xlsx,25.3,25.4,1,0.4,4240
2014\VN0258.xlsx,25.6,25.7,1,0.3,4240
2014\VN0258.xlsx,25.7,25.7,0,2.6,4240
2014\VN0258.xlsx,26.1,26.6,0,0.4,4240
2014\VN0258.xlsx,26.1,26.2,1,0.5,4240
2014\VN0258.xlsx,26.5,26.6,1,0.4,4240
2014\VN0258.xlsx,26.8,27,1,0.3,4240
2014\VN0258.xlsx,26.9,27.1,0,0.8,4240
2014\VN0258.xlsx,27.3,29.2,1,0.5,4240
2014\VN0258.xlsx,29.4,29.5,0,2.5,4240
2014\VN0258.xlsx,30.1,31.5,0,0.7,4240
2014\VN0258.xlsx,30.3,30.6,1,3,4240
2014\VN0258.xlsx,31.8,32.2,0,1.7,4240
2014\VN0258.xlsx,32.1,32.2,1,1.8,4240
2014\VN0258.xlsx,32.5,33.1,1,0.4,4240
2014\VN0258.xlsx,32.8,32.9,0,1,4240
2014\VN0258.xlsx,34.5,34.9,1,2,4240
2014\VN0258.xlsx,34.9,35,0,2.1,4240
2014\VN0258.xlsx,35.4,36,1,0.9,4240
2014\VN0258.xlsx,36.6,36.7,0,1.7,4240
2014\VN0258.xlsx,37.8,38,1,2.4,4240
2014\VN0258.xlsx,42,42,0,5.4,4240
2014\VN0258.xlsx,42.3,42.4,1,4.5,4240
2014\VN0258.xlsx,43,43.2,1,0.7,4240
2014\VN0258.xlsx,44.8,45,1,1.8,4240
2014\VN0258.xlsx,45.4,45.9,1,0.6,4240
2014\VN0258.xlsx,45.5,45.7,0,3.5,4240
2014\VN0258.xlsx,46.1,46.3,0,0.6,4240
2014\VN0258.xlsx,46.4,46.9,1,1,4240
2014\VN0258.xlsx,46.7,47.5,0,0.6,4240
2014\VN0258.xlsx,47.5,47.5,1,1.1,4240
2014\VN0258.xlsx,47.8,48,0,1.1,4240
2014\VN0258.xlsx,48.5,51.6,0,0.7,4240
2014\VN0258.xlsx,51.6,52.5,1,4.1,4240
2014\VN0258.xlsx,52.5,52.6,0,4,4240
2014\VN0258.xlsx,54.3,54.5,0,1.8,4240
2014\VN0258.xlsx,55.4,55.6,1,3.8,4240
2014\VN0258.xlsx,56.2,56.3,1,0.8,4240
2014\VN0258.xlsx,56.8,56.9,1,0.6,4240
2014\VN0258.xlsx,57.4,57.5,0,3.1,4240
2014\VN0258.xlsx,60.2,60.3,0,2.8,4240
2014\VN0258.xlsx,60.6,60.7,0,0.4,4240
2014\VN0258.xlsx,61.1,61.3,0,0.5,4240
2014\VN0258.xlsx,61.6,61.6,0,0.5,4240
2014\VN0258.xlsx,62,62.1,0,0.4,4240
2014\VN0258.xlsx,62.4,62.5,0,0.4,4240
2014\VN0258.xlsx,64.4,64.4,0,2,4240
2014\VN0258.xlsx,66.9,67.1,1,10.1,4240
2014\VN0258.xlsx,67.5,67.7,1,0.6,4240
2014\VN0258.xlsx,67.7,67.8,0,3.3,4240
2014\VN0258.xlsx,68.5,68.7,0,0.8,4240
2014\VN0258.xlsx,68.6,68.6,1,1.1,4240
2014\VN0258.xlsx,69.2,69.5,1,0.6,4240
2014\VN0258.xlsx,69.3,69.9,0,0.8,4240
2014\VN0258.xlsx,69.8,69.8,1,0.6,4240
2014\VN0258.xlsx,70.5,70.7,1,0.7,4240
2014\VN0258.xlsx,71.2,72.4,1,0.7,4240
2014\VN0258.xlsx,72.2,72.4,0,2.9,4240
2014\VN0258.xlsx,72.8,73,1,1.6,4240
2014\VN0258.xlsx,73.9,74,1,1.1,4240
2014\VN0258.xlsx,74.4,74.5,1,0.5,4240
2014\VN0258.xlsx,74.7,74.8,1,0.3,4240
2014\VN0258.xlsx,74.8,74.8,0,2.6,4240
2014\VN0258.xlsx,75.2,75.7,0,0.4,4240
2014\VN0258.xlsx,75.2,75.3,1,0.5,4240
2014\VN0258.xlsx,75.6,75.6,1,0.4,4240
2014\VN0258.xlsx,75.9,76.1,1,0.3,4240
2014\VN0258.xlsx,76,76.2,0,0.8,4240
2014\VN0258.xlsx,76.4,78.3,1,0.5,4240
2014\VN0258.xlsx,78.5,78.6,0,2.5,4240
2014\VN0258.xlsx,79.2,80.6,0,0.7,4240
2014\VN0258.xlsx,79.4,79.6,1,3,4240
