"DVDRef","Filename","MVisit1","FVisit1","MVisit2","FVisit2","ShareTime1","MTime1","FTime1","MTime2","FTime2","Protocol","ShareTime12","NbAlternation","NbSynchro_ChickFeedingEquanim","NbSynchro_LessConspicuous","NbSynchroFemaleStart","MmeanDuration","FmeanDuration","EffectiveTime","MFTime1","MFTime02","MFTime2","FVisit1RateH","MVisit1RateH","DiffVisit1Rate","MFVisit1RateH","FTime1RateH","MTime1RateH","DiffTime1Rate","AlternationValue","SynchronyFeedValue","SynchronyMvtValue","PropSynchroFemaleStart"
304,"2004\40304.xlsx",2,10,0,2,0,0.499999999999991,1.5,0.200000000000001,2.69999999999999,"Shinichi",0,3,0,0,0,0.249999999999996,0.15,81.2000030517578,1.99999999999999,79.2,2.9,7,1,6,8.86699474064137,1.11,0.37,0.74,27.3,0,0,NA
306,"2004\40306.xlsx",3,6,2,0,0,0.100000000000001,16.3,0.499999999999996,13.4,"Shinichi",0,3,0,0,0,0.0333333333333338,2.71666666666667,82.2999969482422,16.4,65.9,13.9,4,2,2,6.56136111814927,11.88,0.07,11.81,37.5,0,0,NA
307,"2004\40307.xlsx",24,25,9,1,0.2,11.3,6.30000000000001,6.6,1.80000000000001,"Shinichi",1.2,29,11,22,6,0.470833333333334,0.252000000000001,92.4999969482422,17.4,75.1,7.4,16,16,0,31.7837848323937,4.09,7.33,3.24,60.4,22.9,45.8,54.5
308,"2004\40308.xlsx",7,9,4,0,0,10,71,13.3,0.900000000000007,"Shinichi",9.6,6,1,6,0,1.42857142857143,7.88888888888889,89.1000030517578,81,8.1,4.6,6,5,1,10.7744104053772,47.81,6.73,41.08,40,6.7,40,0
310,"2004\40310.xlsx",0,14,0,0,0,0,47.5,0,0.499999999999996,"Shinichi",0,0,0,0,0,NA,3.39285714285714,88.7,47.5,41.2,0.5,9,0,9,9.47012401352875,32.13,0,32.13,0,0,0,NA
311,"2004\40311.xlsx",30,13,0,0,0.3,13.5,4.90000000000001,0.499999999999996,3.49999999999998,"Shinichi",0.4,19,4,9,3,0.450000000000001,0.376923076923078,88.2999984741211,18.1,70.2,3.9,9,20,11,29.2185735513477,3.33,9.17,5.84,45.2,9.5,21.4,75
313,"2004\40313.xlsx",5,12,1,1,0,1,47.2,1.29999999999999,3.00000000000002,"Shinichi",0.3,8,1,7,0,0.200000000000001,3.93333333333333,92.2000030517578,48.2,44,4,8,3,5,11.0629063583372,30.72,0.65,30.07,50,6.2,43.8,0
315,"2004\40315.xlsx",5,0,14,4,0,2.5,0,23.8,2.59999999999999,"Shinichi",1.6,0,0,0,0,0.5,NA,85.7000030517578,2.5,83.2,24.8,0,4,4,3.50058330591677,0,1.75,1.75,0,0,0,NA
319,"2004\40319.xlsx",15,5,0,0,4.1,26.2,71.3,14.2,0.599999999999993,"Shinichi",18.5,9,0,10,0,1.74666666666667,14.26,93.8000030517578,93.4,0.4,0.4,3,10,7,12.7931765560589,45.61,16.76,28.85,47.4,0,52.6,NA
320,"2004\40320.xlsx",13,17,0,0,0.5,1.59999999999998,8.5,0.200000000000003,1.60000000000001,"Shinichi",0.5,21,5,10,4,0.123076923076922,0.5,91.6,9.59999999999998,82,1.8,11,9,2,19.6506550218341,5.57,1.05,4.52,72.4,17.2,34.5,80
321,"2004\40321.xlsx",16,8,0,0,1.5,25.5,44.4,2.9,0,"Shinichi",2.8,11,0,8,0,1.59375,5.55,84.9000030517578,68.4,16.5,1.6,6,11,5,16.9611301323762,31.38,18.02,13.36,47.8,0,34.8,NA
323,"2004\40323.xlsx",1,30,6,1,0.2,0.2,23.1,9.10000000000001,1.80000000000001,"Shinichi",1,2,1,2,1,0.2,0.77,91.4000015258789,23.1,68.3,10.1,20,1,19,20.3501090694551,15.16,0.13,15.03,6.7,3.3,6.7,100
324,"2004\40324.xlsx",7,10,0,1,0,19.4,49.7,3.3,2.50000000000002,"Shinichi",1.8,10,0,8,0,2.77142857142857,4.97,86.9999984741211,69.1,17.9,4,7,5,2,11.7241381366622,34.28,13.38,20.9,62.5,0,50,NA
325,"2004\40325.xlsx",6,13,0,0,0.4,10.6,33,2.99999999999999,0.199999999999998,"Shinichi",1.5,12,0,8,0,1.76666666666667,2.53846153846154,91.0999984741211,43.2,47.9,2.1,9,4,5,12.5137213951089,21.73,6.98,14.75,66.7,0,44.4,NA
329,"2004\40329.xlsx",30,6,1,1,0.8,14.7,14,2.40000000000002,2.39999999999998,"Shinichi",1,8,2,4,1,0.489999999999999,2.33333333333334,88.5999984741211,27.9,60.7,4.6,4,20,16,24.3792329255052,9.48,9.95,0.47,22.9,5.7,11.4,50
330,"2004\40330.xlsx",9,4,2,0,0.2,28.2,41.9,3.09999999999998,1.1,"Shinichi",3.3,7,1,7,0,3.13333333333333,10.475,89.7999984741211,69.9,19.9,1.1,3,6,3,8.68596896719083,28,18.84,9.16,58.3,8.3,58.3,0
331,"2004\40331.xlsx",11,7,0,0,4,31.8,58.7,2.59999999999999,0.20000000000001,"Shinichi",4.9,11,1,11,1,2.89090909090909,8.38571428571428,91.6000030517578,86.5,5.1,1.9,5,7,2,11.7903926202901,38.45,20.83,17.62,64.7,5.9,64.7,100
333,"2004\40333.xlsx",25,24,1,0,1.5,12.2,20.7,1.80000000000001,0,"Shinichi",1.8,39,9,29,4,0.487999999999999,0.862500000000001,89.1999969482422,31.4,57.8,1.5,16,17,1,32.9596423832382,13.92,8.21,5.71,81.2,18.8,60.4,44.4
334,"2004\40334.xlsx",8,5,1,11,0,1.69999999999999,1.2,0.799999999999998,12.7,"Shinichi",0,7,0,0,0,0.212499999999998,0.239999999999999,87.8,2.89999999999998,84.9,13.5,3,5,2,8.88382687927107,0.82,1.16,0.34,58.3,0,0,NA
335,"2004\40335.xlsx",0,21,0,0,0,0,3.90000000000003,0,1.89999999999997,"Shinichi",0,0,0,0,0,NA,0.185714285714287,86.4999969482422,3.90000000000003,82.6,1.9,15,0,15,14.5664745023509,2.71,0,2.71,0,0,0,NA
336,"2004\40336.xlsx",10,5,11,1,0.2,27.3,38.3,15.7,4.8,"Shinichi",10.7,10,1,6,0,2.73,7.66,83.5000030517578,65.4,18.1,10,4,7,3,10.778442719842,27.52,19.62,7.9,71.4,7.1,42.9,0
