"Filename","Tstart","Tend","State","Sex","Protocol","DVDRef"
"2015\VO0184.xlsx",73.3,74.1,"IN","0","Malika",4990
"2015\VO0184.xlsx",75.9,76.6,"IN","0","Malika",4990
"2015\VO0184.xlsx",76.6,79.5,"A","0","Malika",4990
"2015\VO0184.xlsx",79.5,79.6,"A","1","Malika",4990
"2015\VO0184.xlsx",28.5,31.3,"IN","0","Malika",4990
"2015\VO0184.xlsx",30.6,32.6,"A","1","Malika",4990
"2015\VO0184.xlsx",35.5,35.7,"IN","1","Malika",4990
"2015\VO0184.xlsx",35.7,35.8,"A","1","Malika",4990
"2015\VO0184.xlsx",37.5,37.8,"IN","1","Malika",4990
"2015\VO0184.xlsx",37.8,38.1,"A","1","Malika",4990
"2015\VO0184.xlsx",40.6,41.2,"IN","1","Malika",4990
"2015\VO0184.xlsx",41.2,41.3,"A","1","Malika",4990
"2015\VO0184.xlsx",42.6,45.5,"A","1","Malika",4990
"2015\VO0184.xlsx",45.5,46,"OF","0","Malika",4990
"2015\VO0184.xlsx",46,46.7,"IN","0","Malika",4990
"2015\VO0184.xlsx",47.3,48.1,"OF","1","Malika",4990
"2015\VO0184.xlsx",48.9,49.1,"OF","1","Malika",4990
"2015\VO0184.xlsx",50.9,51.2,"IN","1","Malika",4990
"2015\VO0184.xlsx",51.1,51.7,"A","0","Malika",4990
"2015\VO0184.xlsx",51.9,52.2,"OF","1","Malika",4990
"2015\VO0184.xlsx",53.5,53.6,"A","0","Malika",4990
"2015\VO0184.xlsx",53.6,55.4,"IN","0","Malika",4990
"2015\VO0184.xlsx",1.2,1.3,"A","0","Malika",4990
"2015\VO0184.xlsx",1.3,1.7,"IN","0","Malika",4990
"2015\VO0184.xlsx",2.6,3,"IN","0","Malika",4990
"2015\VO0184.xlsx",4.8,4.9,"A","1","Malika",4990
"2015\VO0184.xlsx",4.9,5.1,"IN","1","Malika",4990
"2015\VO0184.xlsx",5.1,5.8,"A","1","Malika",4990
"2015\VO0184.xlsx",6.5,7.4,"IN","0","Malika",4990
"2015\VO0184.xlsx",8.3,8.4,"A","1","Malika",4990
"2015\VO0184.xlsx",8.4,8.7,"OF","1","Malika",4990
"2015\VO0184.xlsx",10.5,11.1,"IN","0","Malika",4990
"2015\VO0184.xlsx",13.6,14.2,"IN","0","Malika",4990
"2015\VO0184.xlsx",13.8,14.2,"A","1","Malika",4990
"2015\VO0184.xlsx",14.2,14.6,"IN","1","Malika",4990
"2015\VO0184.xlsx",14.6,15.3,"A","1","Malika",4990
"2015\VO0184.xlsx",15.3,15.4,"A","0","Malika",4990
"2015\VO0184.xlsx",15.4,16.6,"IN","0","Malika",4990
"2015\VO0184.xlsx",18.6,19.2,"IN","0","Malika",4990
"2015\VO0184.xlsx",20.4,21.3,"IN","0","Malika",4990
"2015\VO0184.xlsx",21.1,21.4,"A","1","Malika",4990
"2015\VO0184.xlsx",21.4,21.5,"IN","1","Malika",4990
"2015\VO0184.xlsx",21.5,22.5,"A","1","Malika",4990
"2015\VO0184.xlsx",88.8,89.5,"IN","0","Malika",4990
"2015\VO0184.xlsx",79.6,79.7,"OF","1","Malika",4990
"2015\VO0184.xlsx",80.2,80.3,"IN","1","Malika",4990
"2015\VO0184.xlsx",81,81.2,"IN","1","Malika",4990
"2015\VO0184.xlsx",81.8,81.9,"IN","1","Malika",4990
"2015\VO0184.xlsx",81.9,83.4,"A","1","Malika",4990
"2015\VO0184.xlsx",83.8,84.1,"IN","1","Malika",4990
"2015\VO0184.xlsx",84.8,85.2,"OF","1","Malika",4990
"2015\VO0184.xlsx",85.8,85.9,"OF","1","Malika",4990
"2015\VO0184.xlsx",86.6,87,"IN","1","Malika",4990
"2015\VO0184.xlsx",87,87.1,"A","1","Malika",4990
"2015\VO0184.xlsx",87.3,87.7,"IN","0","Malika",4990
"2015\VO0184.xlsx",87.7,87.9,"A","0","Malika",4990
"2015\VO0185.xlsx",37,37.3,"IN","0","Malika",4991
"2015\VO0185.xlsx",1,1.2,"A","1","Malika",4991
"2015\VO0185.xlsx",2.8,2.9,"IN","1","Malika",4991
"2015\VO0185.xlsx",3.4,3.7,"IN","0","Malika",4991
"2015\VO0185.xlsx",3.7,3.8,"A","0","Malika",4991
"2015\VO0185.xlsx",8.3,8.5,"A","0","Malika",4991
"2015\VO0185.xlsx",8.5,8.6,"IN","0","Malika",4991
"2015\VO0185.xlsx",15.4,15.8,"A","0","Malika",4991
"2015\VO0185.xlsx",17.8,17.9,"A","0","Malika",4991
"2015\VO0185.xlsx",17.9,18.1,"IN","0","Malika",4991
"2015\VO0185.xlsx",18.8,19,"IN","0","Malika",4991
"2015\VO0185.xlsx",19.4,19.6,"IN","0","Malika",4991
"2015\VO0185.xlsx",20.2,20.3,"IN","0","Malika",4991
"2015\VO0185.xlsx",20.6,20.8,"IN","0","Malika",4991
"2015\VO0185.xlsx",21.3,21.4,"IN","0","Malika",4991
"2015\VO0185.xlsx",21.8,21.9,"IN","0","Malika",4991
"2015\VO0185.xlsx",22.3,22.4,"IN","0","Malika",4991
"2015\VO0185.xlsx",27.4,27.5,"IN","1","Malika",4991
"2015\VO0185.xlsx",27.5,28,"IN","0","Malika",4991
"2015\VO0185.xlsx",28,28.6,"A","0","Malika",4991
"2015\VO0185.xlsx",29.8,30,"IN","0","Malika",4991
"2015\VO0185.xlsx",32.8,33,"IN","0","Malika",4991
"2015\VO0185.xlsx",33,33.2,"A","0","Malika",4991
"2015\VO0185.xlsx",35.9,36,"IN","1","Malika",4991
"2015\VO0185.xlsx",36,36.2,"A","1","Malika",4991
"2015\VO0185.xlsx",36.2,36.3,"IN","1","Malika",4991
"2015\VO0185.xlsx",36.3,36.5,"A","1","Malika",4991
"2015\VO0185.xlsx",53.8,54,"IN","0","Malika",4991
"2015\VO0185.xlsx",55.2,55.3,"IN","1","Malika",4991
"2015\VO0185.xlsx",38.5,38.6,"IN","0","Malika",4991
"2015\VO0185.xlsx",39.2,39.3,"IN","0","Malika",4991
"2015\VO0185.xlsx",40.6,40.9,"IN","0","Malika",4991
"2015\VO0185.xlsx",44.4,44.5,"IN","1","Malika",4991
"2015\VO0185.xlsx",44.6,44.8,"A","0","Malika",4991
"2015\VO0185.xlsx",44.8,45.1,"IN","0","Malika",4991
"2015\VO0185.xlsx",46.4,46.5,"IN","0","Malika",4991
"2015\VO0185.xlsx",51.1,51.4,"IN","1","Malika",4991
"2015\VO0185.xlsx",51.4,51.7,"IN","0","Malika",4991
"2015\VO0185.xlsx",51.7,51.8,"A","0","Malika",4991
"2015\VO0185.xlsx",51.8,52,"IN","0","Malika",4991
"2015\VO0185.xlsx",80,80.1,"IN","1","Malika",4991
"2015\VO0185.xlsx",88.2,88.4,"A","0","Malika",4991
"2015\VO0185.xlsx",56.3,56.6,"IN","0","Malika",4991
"2015\VO0185.xlsx",56.6,56.8,"A","0","Malika",4991
"2015\VO0185.xlsx",59.4,59.7,"IN","1","Malika",4991
"2015\VO0185.xlsx",63,63.2,"IN","0","Malika",4991
"2015\VO0185.xlsx",65.9,66.3,"IN","0","Malika",4991
"2015\VO0185.xlsx",68.7,70,"A","0","Malika",4991
"2015\VO0185.xlsx",71.3,71.5,"IN","0","Malika",4991
"2015\VO0185.xlsx",71.5,73.1,"A","0","Malika",4991
"2015\VO0185.xlsx",74.4,74.7,"IN","0","Malika",4991
"2015\VO0185.xlsx",79.4,79.6,"A","0","Malika",4991
"2015\VO0185.xlsx",79.6,79.8,"IN","0","Malika",4991
"2015\VO0185.xlsx",88.4,88.6,"IN","0","Malika",4991
"2015\VO0187.xlsx",29.3,29.4,"A","0","Malika",4993
"2015\VO0187.xlsx",29.4,31.1,"IN","0","Malika",4993
"2015\VO0187.xlsx",6.4,6.5,"A","0","Malika",4993
"2015\VO0187.xlsx",6.5,7.8,"IN","0","Malika",4993
"2015\VO0187.xlsx",8.4,8.5,"A","0","Malika",4993
"2015\VO0187.xlsx",8.5,9.1,"IN","0","Malika",4993
"2015\VO0187.xlsx",10.3,10.4,"A","0","Malika",4993
"2015\VO0187.xlsx",10.4,10.9,"IN","0","Malika",4993
"2015\VO0187.xlsx",11.6,11.8,"A","0","Malika",4993
"2015\VO0187.xlsx",11.8,12.9,"IN","0","Malika",4993
"2015\VO0187.xlsx",14.1,18.5,"IN","0","Malika",4993
"2015\VO0187.xlsx",19.4,21.9,"IN","0","Malika",4993
"2015\VO0187.xlsx",23.1,23.7,"IN","0","Malika",4993
"2015\VO0187.xlsx",25.2,25.4,"A","0","Malika",4993
"2015\VO0187.xlsx",25.4,28.3,"IN","0","Malika",4993
"2015\VO0187.xlsx",33.2,33.3,"A","0","Malika",4993
"2015\VO0187.xlsx",33.3,33.8,"IN","0","Malika",4993
"2015\VO0187.xlsx",34.9,35,"A","0","Malika",4993
"2015\VO0187.xlsx",35,47.2,"IN","0","Malika",4993
"2015\VO0187.xlsx",47.9,48.1,"A","0","Malika",4993
"2015\VO0187.xlsx",48.1,48.5,"IN","0","Malika",4993
"2015\VO0187.xlsx",49.6,51.4,"IN","0","Malika",4993
"2015\VO0187.xlsx",60.7,62.6,"IN","0","Malika",4993
"2015\VO0187.xlsx",64,64.1,"A","0","Malika",4993
"2015\VO0187.xlsx",64.1,64.8,"IN","0","Malika",4993
"2015\VO0187.xlsx",66.1,66.2,"A","0","Malika",4993
"2015\VO0187.xlsx",66.2,71.5,"IN","0","Malika",4993
"2015\VO0187.xlsx",72.9,73.1,"A","0","Malika",4993
"2015\VO0187.xlsx",73.1,77,"IN","0","Malika",4993
"2015\VO0187.xlsx",80,81.4,"IN","0","Malika",4993
"2015\VO0189.xlsx",5.8,6,"IN","0","Malika",4995
"2015\VO0189.xlsx",6.1,6.4,"IN","1","Malika",4995
"2015\VO0189.xlsx",9,9.3,"IN","1","Malika",4995
"2015\VO0189.xlsx",22.6,22.9,"IN","1","Malika",4995
"2015\VO0189.xlsx",23.4,23.6,"IN","0","Malika",4995
"2015\VO0189.xlsx",28.7,28.8,"A","1","Malika",4995
"2015\VO0189.xlsx",28.8,29,"IN","1","Malika",4995
"2015\VO0189.xlsx",32.7,32.8,"IN","0","Malika",4995
"2015\VO0189.xlsx",33.1,33.2,"IN","1","Malika",4995
"2015\VO0189.xlsx",35.6,35.7,"IN","0","Malika",4995
"2015\VO0189.xlsx",35.8,36,"IN","1","Malika",4995
"2015\VO0189.xlsx",36.4,36.6,"IN","0","Malika",4995
"2015\VO0189.xlsx",39.7,39.9,"IN","1","Malika",4995
"2015\VO0189.xlsx",46.8,47.1,"IN","1","Malika",4995
"2015\VO0189.xlsx",56.2,56.4,"IN","0","Malika",4995
"2015\VO0189.xlsx",56.6,56.8,"IN","1","Malika",4995
"2015\VO0189.xlsx",59.4,59.6,"IN","1","Malika",4995
"2015\VO0189.xlsx",62.8,63,"IN","0","Malika",4995
"2015\VO0189.xlsx",63.2,63.3,"IN","1","Malika",4995
"2015\VO0189.xlsx",64.4,64.5,"IN","0","Malika",4995
"2015\VO0189.xlsx",66.4,66.5,"A","1","Malika",4995
"2015\VO0189.xlsx",66.5,66.7,"IN","1","Malika",4995
"2015\VO0189.xlsx",72.8,72.9,"IN","1","Malika",4995
"2015\VO0189.xlsx",79.2,79.4,"IN","0","Malika",4995
"2015\VO0189.xlsx",80.2,80.3,"IN","1","Malika",4995
"2015\VO0189.xlsx",83.9,84,"A","1","Malika",4995
"2015\VO0189.xlsx",84,84.2,"IN","1","Malika",4995
"2015\VO0189.xlsx",89.5,89.7,"IN","0","Malika",4995
"2015\VO0189.xlsx",89.9,90,"IN","1","Malika",4995
"2015\VO0193.xlsx",4.9,11.8,"IN","0","Malika",5001
"2015\VO0193.xlsx",14,14.1,"OF","1","Malika",5001
"2015\VO0193.xlsx",16.8,17.2,"IN","0","Malika",5001
"2015\VO0193.xlsx",17.7,18,"IN","0","Malika",5001
"2015\VO0193.xlsx",18.5,18.8,"IN","0","Malika",5001
"2015\VO0193.xlsx",19.2,19.4,"IN","0","Malika",5001
"2015\VO0193.xlsx",19.8,20.4,"IN","0","Malika",5001
"2015\VO0193.xlsx",23.4,24.8,"IN","0","Malika",5001
"2015\VO0193.xlsx",25.7,25.9,"IN","0","Malika",5001
"2015\VO0193.xlsx",32.1,32.7,"IN","0","Malika",5001
"2015\VO0193.xlsx",33.1,33.3,"IN","0","Malika",5001
"2015\VO0193.xlsx",33.7,33.9,"OF","0","Malika",5001
"2015\VO0193.xlsx",34.2,34.3,"IN","0","Malika",5001
"2015\VO0193.xlsx",34.8,35,"IN","0","Malika",5001
"2015\VO0193.xlsx",35.4,35.5,"A","0","Malika",5001
"2015\VO0193.xlsx",35.5,35.6,"IN","0","Malika",5001
"2015\VO0193.xlsx",36.3,36.5,"IN","0","Malika",5001
"2015\VO0193.xlsx",36.6,36.9,"A","1","Malika",5001
"2015\VO0193.xlsx",37,37.1,"IN","0","Malika",5001
"2015\VO0193.xlsx",37.6,37.8,"OF","1","Malika",5001
"2015\VO0193.xlsx",40.5,40.9,"OF","1","Malika",5001
"2015\VO0193.xlsx",41.2,41.7,"IN","0","Malika",5001
"2015\VO0193.xlsx",43,43.2,"OF","1","Malika",5001
"2015\VO0193.xlsx",43.7,45.3,"IN","0","Malika",5001
"2015\VO0193.xlsx",47.3,47.5,"IN","0","Malika",5001
"2015\VO0193.xlsx",47.7,47.8,"A","1","Malika",5001
"2015\VO0193.xlsx",48.4,49.3,"IN","0","Malika",5001
"2015\VO0193.xlsx",50,50.3,"OF","1","Malika",5001
"2015\VO0193.xlsx",55.2,61.9,"IN","0","Malika",5001
"2015\VO0193.xlsx",63.3,63.8,"IN","0","Malika",5001
"2015\VO0193.xlsx",67.3,67.6,"OF","0","Malika",5001
"2015\VO0193.xlsx",73.7,74.1,"OF","0","Malika",5001
"2015\VO0193.xlsx",74.5,74.9,"IN","0","Malika",5001
"2015\VO0193.xlsx",77.3,77.6,"IN","0","Malika",5001
"2015\VO0193.xlsx",78,78.3,"IN","0","Malika",5001
"2015\VO0193.xlsx",82,82.1,"OF","0","Malika",5001
"2015\VO0193.xlsx",85.1,85.6,"IN","0","Malika",5001
"2015\VO0193.xlsx",82.5,82.6,"A","0","Malika",5001
"2015\VO0193.xlsx",82.9,83.1,"IN","0","Malika",5001
"2015\VO0193.xlsx",83.9,84.5,"IN","0","Malika",5001
"2015\VO0193.xlsx",86.1,89.6,"IN","0","Malika",5001
"2015\VO0197.xlsx",73.9,74.1,"IN","1","Malika",5003
"2015\VO0197.xlsx",82.5,83.4,"A","1","Malika",5003
"2015\VO0197.xlsx",83.9,84.8,"A","1","Malika",5003
"2015\VO0197.xlsx",87.4,87.8,"IN","0","Malika",5003
"2015\VO0197.xlsx",87.8,88,"IN","1","Malika",5003
"2015\VO0197.xlsx",88.5,88.6,"IN","1","Malika",5003
"2015\VO0197.xlsx",89.1,89.3,"IN","1","Malika",5003
"2015\VO0197.xlsx",6,6.1,"A","1","Malika",5003
"2015\VO0197.xlsx",6.5,6.7,"IN","0","Malika",5003
"2015\VO0197.xlsx",6.6,6.8,"A","1","Malika",5003
"2015\VO0197.xlsx",8,8.1,"IN","0","Malika",5003
"2015\VO0197.xlsx",8,8.3,"A","1","Malika",5003
"2015\VO0197.xlsx",11.1,11.3,"IN","1","Malika",5003
"2015\VO0197.xlsx",13.7,13.9,"IN","1","Malika",5003
"2015\VO0197.xlsx",15.1,17.9,"IN","0","Malika",5003
"2015\VO0197.xlsx",21.6,23.4,"IN","0","Malika",5003
"2015\VO0197.xlsx",23.4,25.3,"IN","1","Malika",5003
"2015\VO0197.xlsx",26.7,27,"IN","0","Malika",5003
"2015\VO0197.xlsx",27.1,28.5,"A","1","Malika",5003
"2015\VO0197.xlsx",31.1,31.6,"IN","0","Malika",5003
"2015\VO0197.xlsx",32,32.1,"A","1","Malika",5003
"2015\VO0197.xlsx",39.9,40.4,"IN","0","Malika",5003
"2015\VO0197.xlsx",45,45.4,"A","1","Malika",5003
"2015\VO0197.xlsx",45.3,46.5,"IN","0","Malika",5003
"2015\VO0197.xlsx",49.9,50.7,"IN","1","Malika",5003
"2015\VO0197.xlsx",50.8,51.1,"A","1","Malika",5003
"2015\VO0197.xlsx",52.3,53.2,"IN","0","Malika",5003
"2015\VO0197.xlsx",53.4,53.6,"IN","1","Malika",5003
"2015\VO0197.xlsx",54.8,62.3,"A","1","Malika",5003
"2015\VO0197.xlsx",64,66.1,"IN","0","Malika",5003
"2015\VO0197.xlsx",64.8,66.2,"A","1","Malika",5003
"2015\VO0197.xlsx",68.3,68.9,"A","1","Malika",5003
"2015\VO0197.xlsx",71.3,71.5,"IN","1","Malika",5003
"2015\VO0197.xlsx",72.1,72.2,"IN","1","Malika",5003
"2015\VO0197.xlsx",72.2,72.3,"A","1","Malika",5003
"2015\VO0197.xlsx",73,73.1,"IN","1","Malika",5003
"2015\VO0197.xlsx",77,77.6,"IN","0","Malika",5003
"2015\VO0197.xlsx",77.6,78,"IN","1","Malika",5003
"2015\VO0197.xlsx",78,78.1,"A","1","Malika",5003
"2015\VO0197.xlsx",80,81.4,"A","1","Malika",5003
"2015\VO0197.xlsx",81.3,81.9,"IN","0","Malika",5003
"2015\VO0197.xlsx",1.8,1.9,"IN","1","Malika",5003
"2015\VO0197.xlsx",3.1,4,"IN","0","Malika",5003
"2015\VO0197.xlsx",4,4.2,"IN","1","Malika",5003
"2015\VO0197.xlsx",4.2,4.3,"A","1","Malika",5003
"2015\VO0197.xlsx",4.9,5.8,"IN","0","Malika",5003
"2015\VO0197.xlsx",5.8,6,"IN","1","Malika",5003
"2015\VO0198.xlsx",1.1,1.2,"A","0","Malika",5006
"2015\VO0198.xlsx",1.2,1.3,"IN","0","Malika",5006
"2015\VO0198.xlsx",1.3,1.4,"IN","1","Malika",5006
"2015\VO0198.xlsx",1.4,1.5,"A","1","Malika",5006
"2015\VO0198.xlsx",3.8,9.9,"IN","0","Malika",5006
"2015\VO0198.xlsx",10,10.1,"IN","1","Malika",5006
"2015\VO0198.xlsx",10.1,10.4,"A","1","Malika",5006
"2015\VO0198.xlsx",10.4,12.9,"IN","1","Malika",5006
"2015\VO0198.xlsx",12.9,13,"IN","0","Malika",5006
"2015\VO0198.xlsx",13.5,13.6,"IN","1","Malika",5006
"2015\VO0198.xlsx",13.6,13.8,"A","1","Malika",5006
"2015\VO0198.xlsx",15.7,15.9,"IN","0","Malika",5006
"2015\VO0198.xlsx",15.9,16,"IN","1","Malika",5006
"2015\VO0198.xlsx",16,16.1,"A","1","Malika",5006
"2015\VO0198.xlsx",17.1,17.2,"IN","0","Malika",5006
"2015\VO0198.xlsx",19.2,19.3,"IN","0","Malika",5006
"2015\VO0198.xlsx",19.9,20.1,"IN","1","Malika",5006
"2015\VO0198.xlsx",21.4,21.5,"IN","1","Malika",5006
"2015\VO0198.xlsx",23.3,24,"IN","1","Malika",5006
"2015\VO0198.xlsx",24.2,25.6,"IN","0","Malika",5006
"2015\VO0198.xlsx",25.7,26.3,"IN","1","Malika",5006
"2015\VO0198.xlsx",27.7,27.8,"IN","1","Malika",5006
"2015\VO0198.xlsx",27.8,28.1,"A","1","Malika",5006
"2015\VO0198.xlsx",28.2,28.3,"IN","0","Malika",5006
"2015\VO0198.xlsx",30.7,30.8,"IN","1","Malika",5006
"2015\VO0198.xlsx",30.8,31,"A","1","Malika",5006
"2015\VO0198.xlsx",31.5,31.6,"IN","1","Malika",5006
"2015\VO0198.xlsx",31.6,31.8,"A","1","Malika",5006
"2015\VO0198.xlsx",31.9,35.6,"IN","0","Malika",5006
"2015\VO0198.xlsx",37.2,37.4,"IN","0","Malika",5006
"2015\VO0198.xlsx",39.7,39.8,"IN","1","Malika",5006
"2015\VO0198.xlsx",39.8,40.2,"A","1","Malika",5006
"2015\VO0198.xlsx",41.2,43.9,"IN","1","Malika",5006
"2015\VO0198.xlsx",43.9,44.2,"IN","0","Malika",5006
"2015\VO0198.xlsx",48,48.7,"IN","0","Malika",5006
"2015\VO0198.xlsx",48.6,48.7,"IN","1","Malika",5006
"2015\VO0198.xlsx",51.3,51.5,"IN","0","Malika",5006
"2015\VO0198.xlsx",53.5,53.6,"IN","0","Malika",5006
"2015\VO0198.xlsx",54.5,55.5,"IN","1","Malika",5006
"2015\VO0198.xlsx",55.4,59.4,"IN","0","Malika",5006
"2015\VO0198.xlsx",59.4,59.5,"IN","1","Malika",5006
"2015\VO0198.xlsx",59.5,59.7,"A","1","Malika",5006
"2015\VO0198.xlsx",59.7,60.1,"IN","1","Malika",5006
"2015\VO0198.xlsx",60.1,60.2,"IN","0","Malika",5006
"2015\VO0198.xlsx",60.7,60.9,"IN","0","Malika",5006
"2015\VO0198.xlsx",61.6,61.7,"IN","1","Malika",5006
"2015\VO0198.xlsx",61.8,61.9,"IN","0","Malika",5006
"2015\VO0198.xlsx",62.9,63,"IN","1","Malika",5006
"2015\VO0198.xlsx",63.1,63.2,"IN","0","Malika",5006
"2015\VO0198.xlsx",64.3,64.4,"IN","1","Malika",5006
"2015\VO0198.xlsx",65.2,65.4,"IN","0","Malika",5006
"2015\VO0198.xlsx",65.5,65.6,"IN","1","Malika",5006
"2015\VO0198.xlsx",65.6,65.8,"A","1","Malika",5006
"2015\VO0198.xlsx",66.2,66.4,"IN","0","Malika",5006
"2015\VO0198.xlsx",67.4,67.6,"IN","1","Malika",5006
"2015\VO0198.xlsx",69.3,69.5,"IN","0","Malika",5006
"2015\VO0198.xlsx",69.6,69.8,"IN","1","Malika",5006
"2015\VO0198.xlsx",71,72.3,"IN","0","Malika",5006
"2015\VO0198.xlsx",74.2,74.3,"IN","0","Malika",5006
"2015\VO0198.xlsx",77.1,77.6,"IN","0","Malika",5006
"2015\VO0198.xlsx",78,78.2,"A","1","Malika",5006
"2015\VO0198.xlsx",79.4,79.8,"A","1","Malika",5006
"2015\VO0198.xlsx",79.8,79.9,"IN","1","Malika",5006
"2015\VO0198.xlsx",80,80.1,"IN","0","Malika",5006
"2015\VO0198.xlsx",82.9,83.6,"IN","0","Malika",5006
"2015\VO0198.xlsx",85,85.5,"IN","1","Malika",5006
"2015\VO0198.xlsx",85.8,86,"A","1","Malika",5006
"2015\VO0198.xlsx",86,87,"IN","1","Malika",5006
"2015\VO0206.xlsx",0,0.4,"A","0","Malika",5012
"2015\VO0206.xlsx",65.3,65.8,"OF","1","Malika",5012
"2015\VO0206.xlsx",69.1,69.2,"A","1","Malika",5012
"2015\VO0206.xlsx",70.3,70.4,"OF","0","Malika",5012
"2015\VO0206.xlsx",70.4,73.5,"IN","0","Malika",5012
"2015\VO0206.xlsx",73.2,73.4,"OF","1","Malika",5012
"2015\VO0206.xlsx",76.4,76.5,"OF","0","Malika",5012
"2015\VO0206.xlsx",85.1,85.4,"OF","0","Malika",5012
"2015\VO0206.xlsx",85.4,85.8,"IN","0","Malika",5012
"2015\VO0206.xlsx",86.9,87,"OF","1","Malika",5012
"2015\VO0206.xlsx",88.9,89.2,"OF","0","Malika",5012
"2015\VO0206.xlsx",89.2,90,"IN","0","Malika",5012
"2015\VO0206.xlsx",14.5,14.6,"OF","1","Malika",5012
"2015\VO0206.xlsx",14.9,15.1,"A","0","Malika",5012
"2015\VO0206.xlsx",15.1,16.2,"IN","0","Malika",5012
"2015\VO0206.xlsx",15.4,15.7,"IN","1","Malika",5012
"2015\VO0206.xlsx",16.3,16.7,"IN","1","Malika",5012
"2015\VO0206.xlsx",20.3,20.5,"OF","1","Malika",5012
"2015\VO0206.xlsx",22.5,22.7,"OF","0","Malika",5012
"2015\VO0206.xlsx",22.7,23,"IN","0","Malika",5012
"2015\VO0206.xlsx",23,23.5,"IN","1","Malika",5012
"2015\VO0206.xlsx",25.7,25.9,"OF","0","Malika",5012
"2015\VO0206.xlsx",25.9,28.6,"IN","0","Malika",5012
"2015\VO0206.xlsx",31.7,32.1,"OF","1","Malika",5012
"2015\VO0206.xlsx",32.1,37.2,"IN","0","Malika",5012
"2015\VO0206.xlsx",38.5,38.6,"OF","1","Malika",5012
"2015\VO0206.xlsx",39.4,39.5,"OF","0","Malika",5012
"2015\VO0206.xlsx",39.5,39.7,"IN","0","Malika",5012
"2015\VO0206.xlsx",40.9,41,"OF","1","Malika",5012
"2015\VO0206.xlsx",42,42.2,"OF","1","Malika",5012
"2015\VO0206.xlsx",42.8,43,"OF","1","Malika",5012
"2015\VO0206.xlsx",43.6,43.7,"OF","1","Malika",5012
"2015\VO0206.xlsx",44.3,44.6,"OF","1","Malika",5012
"2015\VO0206.xlsx",45.5,45.6,"OF","0","Malika",5012
"2015\VO0206.xlsx",45.6,46.1,"IN","0","Malika",5012
"2015\VO0206.xlsx",46.1,46.3,"OF","1","Malika",5012
"2015\VO0206.xlsx",47,47.3,"IN","1","Malika",5012
"2015\VO0206.xlsx",52.4,52.7,"IN","1","Malika",5012
"2015\VO0206.xlsx",53.9,54,"OF","0","Malika",5012
"2015\VO0206.xlsx",58.7,59,"IN","0","Malika",5012
"2015\VO0206.xlsx",61.4,61.6,"OF","0","Malika",5012
"2015\VO0206.xlsx",61.6,65.3,"IN","0","Malika",5012
"2015\VO0206.xlsx",8.4,8.6,"OF","1","Malika",5012
"2015\VO0206.xlsx",0.6,0.7,"OF","0","Malika",5012
"2015\VO0206.xlsx",0.8,1,"OF","1","Malika",5012
"2015\VO0206.xlsx",4.6,8.3,"IN","0","Malika",5012
"2015\VO0206.xlsx",12.8,13.4,"IN","0","Malika",5012
"2015\VO0206.xlsx",10.5,10.6,"OF","1","Malika",5012
"2015\VO0206.xlsx",11.7,11.8,"OF","0","Malika",5012
"2015\VO0206.xlsx",12.6,12.8,"OF","0","Malika",5012
"2015\VO0206.xlsx",13,13.4,"OF","1","Malika",5012
"2015\VO0207.xlsx",42.9,43.1,"A","1","Malika",5013
"2015\VO0207.xlsx",1.7,2.9,"IN","1","Malika",5013
"2015\VO0207.xlsx",2.7,2.9,"A","0","Malika",5013
"2015\VO0207.xlsx",2.9,4.9,"IN","0","Malika",5013
"2015\VO0207.xlsx",4.7,8.9,"IN","1","Malika",5013
"2015\VO0207.xlsx",8.8,10.7,"IN","0","Malika",5013
"2015\VO0207.xlsx",10.7,10.9,"A","0","Malika",5013
"2015\VO0207.xlsx",10.9,16.8,"IN","0","Malika",5013
"2015\VO0207.xlsx",12.5,12.7,"IN","1","Malika",5013
"2015\VO0207.xlsx",12.7,12.8,"A","1","Malika",5013
"2015\VO0207.xlsx",15,15.2,"IN","1","Malika",5013
"2015\VO0207.xlsx",16.6,16.8,"A","1","Malika",5013
"2015\VO0207.xlsx",16.8,18.1,"IN","1","Malika",5013
"2015\VO0207.xlsx",22.1,22.6,"IN","0","Malika",5013
"2015\VO0207.xlsx",22.9,23.2,"IN","1","Malika",5013
"2015\VO0207.xlsx",24.5,29.2,"IN","0","Malika",5013
"2015\VO0207.xlsx",24.7,24.9,"OF","1","Malika",5013
"2015\VO0207.xlsx",29.1,29.3,"A","1","Malika",5013
"2015\VO0207.xlsx",30,30.6,"IN","1","Malika",5013
"2015\VO0207.xlsx",30.6,31.7,"IN","0","Malika",5013
"2015\VO0207.xlsx",31.4,31.5,"OF","1","Malika",5013
"2015\VO0207.xlsx",32.1,32.4,"IN","1","Malika",5013
"2015\VO0207.xlsx",32.4,34.5,"IN","0","Malika",5013
"2015\VO0207.xlsx",34,34.1,"OF","1","Malika",5013
"2015\VO0207.xlsx",36.5,40.2,"IN","0","Malika",5013
"2015\VO0207.xlsx",36.7,36.9,"OF","1","Malika",5013
"2015\VO0207.xlsx",40,40.2,"OF","1","Malika",5013
"2015\VO0207.xlsx",40.5,41.2,"IN","1","Malika",5013
"2015\VO0207.xlsx",41.2,47.8,"IN","0","Malika",5013
"2015\VO0207.xlsx",41.7,42,"OF","1","Malika",5013
"2015\VO0207.xlsx",42,42.1,"IN","1","Malika",5013
