"DVDRef","DVDdate","BroodRef","Filename","DVDInfoChickNb","DVDInfoAge","DVDtime","DVDInfoNotes","TapeLength","EffectTime","HatchingDate","ChickAge","ChickAgeCat","Sunrise","RelTimeMins","LogRelTimeMins","RelTimeHrs","Protocol"
4129,2014-05-14,1661,"2014\VN0141.xlsx",2,10,2016-05-16 10:40:00,NA,90,87.6999969482422,2014-05-04,10,"Age10",2016-05-16 05:25:00,315,2.51188336097887,5.25,"Issie"
4135,2014-05-15,1668,"2014\VN0148.xlsx",1,6,2016-05-16 05:48:00,NA,90,89.1999969482422,2014-05-09,6,"Age06",2016-05-16 05:24:00,24,1.53147891704226,0.4,"Issie"
4137,2014-05-16,1670,"2014\VN0156.xlsx",3,6,2016-05-16 09:33:00,NA,90,89.0999984741211,2014-05-10,6,"Age06",2016-05-16 05:22:00,251,2.41664050733828,4.18,"Issie"
4138,2014-05-16,1671,"2014\VN0157.xlsx",3,6,2016-05-16 07:42:00,NA,90,88.1999969482422,2014-05-10,6,"Age06",2016-05-16 05:22:00,140,2.17609125905568,2.33,"Issie"
4139,2014-05-16,1659,"2014\VN0158.xlsx",3,10,2016-05-16 05:26:00,NA,90,88.1999969482422,2014-05-06,10,"Age10",2016-05-16 05:22:00,4,1.14612803567824,0.07,"Issie"
4141,2014-05-16,1700,"2014\VN0160.xlsx",3,6,2016-05-16 05:37:00,NA,90,85.9000015258789,2014-05-10,6,"Age06",2016-05-16 05:22:00,15,1.39794000867204,0.25,"Issie"
4142,2014-05-16,1699,"2014\VN0161.xlsx",2,6,2016-05-16 07:05:00,NA,90,87.4000015258789,2014-05-10,6,"Age06",2016-05-16 05:22:00,103,2.05307844348342,1.72,"Issie"
4143,2014-05-16,1666,"2014\VN0150.xlsx",1,10,2016-05-16 16:57:00,NA,90,85.1999969482422,2014-05-06,10,"Age10",2016-05-16 05:22:00,695,2.8481891169914,11.58,"Issie"
4144,2014-05-16,1678,"2014\VN0151.xlsx",3,6,2016-05-16 16:58:00,NA,90,87.9000015258789,2014-05-10,6,"Age06",2016-05-16 05:22:00,696,2.8488047010518,11.6,"Issie"
4145,2014-05-16,1664,"2014\VN0153.xlsx",2,10,2016-05-16 18:33:00,NA,90,87.6999969482422,2014-05-06,10,"Age10",2016-05-16 05:22:00,791,2.90363251608424,13.18,"Issie"
4148,2014-05-17,1667,"2014\VN0162.xlsx",2,10,2016-05-16 05:16:00,NA,90,84.9000015258789,2014-05-07,10,"Age10",2016-05-16 05:21:00,-5,0.698970004336019,-0.08,"Issie"
4152,2014-05-17,1676,"2014\VN0166.xlsx",2,6,2016-05-16 05:22:00,NA,90,88.4000015258789,2014-05-11,6,"Age06",2016-05-16 05:21:00,1,1.04139268515823,0.02,"Issie"
4153,2014-05-17,1677,"2014\VN0167.xlsx",4,6,2016-05-16 05:23:00,NA,90,90,2014-05-11,6,"Age06",2016-05-16 05:21:00,2,1.07918124604762,0.03,"Issie"
4154,2014-05-17,1673,"2014\VN0168.xlsx",2,6,2016-05-16 12:59:00,NA,90,73.3000030517578,2014-05-11,6,"Age06",2016-05-16 05:21:00,458,2.67024585307412,7.63,"Issie"
4156,2014-05-17,1672,"2014\VN0170.xlsx",4,6,2016-05-16 09:14:00,NA,90,89.4000015258789,2014-05-11,6,"Age06",2016-05-16 05:21:00,233,2.38560627359831,3.88,"Issie"
4159,2014-05-18,1685,"2014\VN0173.xlsx",4,6,2016-05-16 18:00:00,NA,90,88.5,2014-05-12,6,"Age06",2016-05-16 05:19:00,761,2.88705437805096,12.68,"Issie"
4162,2014-05-18,1679,"2014\VN0175.xlsx",5,6,2016-05-16 06:20:00,NA,90,89,2014-05-12,6,"Age06",2016-05-16 05:19:00,61,1.85125834871908,1.02,"Issie"
4166,2014-05-19,1683,"2014\VN0179.xlsx",2,6,2016-05-16 09:02:00,"20160303 Malika Ihle nb of chicks from 1 to 2 because dead chick found 2 days later",90,90,2014-05-13,6,"Age06",2016-05-16 05:18:00,224,2.36921585741014,3.73,"Issie"
4167,2014-05-19,1675,"2014\VN0180.xlsx",4,6,2016-05-16 06:48:00,NA,85.0999984741211,80.8000030517578,2014-05-13,6,"Age06",2016-05-16 05:18:00,90,2,1.5,"Issie"
4168,2014-05-19,1684,"2014\VN0181.xlsx",2,6,2016-05-16 06:48:00,NA,90,90,2014-05-13,6,"Age06",2016-05-16 05:18:00,90,2,1.5,"Issie"
4173,2014-05-20,1678,"2014\VN0186.xlsx",2,10,2016-05-16 16:41:00,NA,90,86.9000015258789,2014-05-10,10,"Age10",2016-05-16 05:17:00,684,2.84135947045485,11.4,"Issie"
4178,2014-05-20,1670,"2014\VN0191.xlsx",3,10,2016-05-16 06:00:00,NA,90,88.5999984741211,2014-05-10,10,"Age10",2016-05-16 05:17:00,43,1.72427586960079,0.72,"Issie"
4179,2014-05-20,1671,"2014\VN0192.xlsx",3,10,2016-05-16 06:00:00,NA,90,89.5,2014-05-10,10,"Age10",2016-05-16 05:17:00,43,1.72427586960079,0.72,"Issie"
4185,2014-05-21,1682,"2014\VN0198.xlsx",2,6,2016-05-16 08:42:00,NA,90,90,2014-05-15,6,"Age06",2016-05-16 05:15:00,207,2.33645973384853,3.45,"Issie"
4186,2014-05-21,1672,"2014\VN0199.xlsx",3,10,2016-05-16 08:44:00,NA,90,86.9000015258789,2014-05-11,10,"Age10",2016-05-16 05:15:00,209,2.34044411484012,3.48,"Issie"
4187,2014-05-21,1710,"2014\VN0200.xlsx",5,6,2016-05-16 10:44:00,NA,90,86.1999969482422,2014-05-15,6,"Age06",2016-05-16 05:15:00,329,2.53019969820308,5.48,"Issie"
4191,2014-05-21,1687,"2014\VN0204.xlsx",3,6,2016-05-16 06:56:00,NA,90,88.5999984741211,2014-05-15,6,"Age06",2016-05-16 05:15:00,101,2.04532297878666,1.68,"Issie"
4192,2014-05-21,1688,"2014\VN0205.xlsx",2,6,2016-05-16 10:57:00,NA,90,88.1999969482422,2014-05-15,6,"Age06",2016-05-16 05:15:00,342,2.54654266347813,5.7,"Issie"
4193,2014-05-21,1676,"2014\VN0206.xlsx",2,10,2016-05-16 05:16:00,NA,73.0999984741211,70.0999984741211,2014-05-11,10,"Age10",2016-05-16 05:15:00,1,1.04139268515823,0.02,"Issie"
4194,2014-05-21,1677,"2014\VN0207.xlsx",3,10,2016-05-16 05:17:00,NA,90,87.5999984741211,2014-05-11,10,"Age10",2016-05-16 05:15:00,2,1.07918124604762,0.03,"Issie"
4195,2014-05-21,1673,"2014\VN0208.xlsx",2,10,2016-05-16 16:20:00,NA,19.2000007629395,10.8999996185303,2014-05-11,10,"Age10",2016-05-16 05:15:00,665,2.82930377283102,11.08,"Issie"
4196,2014-05-21,1709,"2014\VN0209.xlsx",2,6,2016-05-16 14:02:00,NA,90,82.8000030517578,2014-05-15,6,"Age06",2016-05-16 05:15:00,527,2.72997428569956,8.78,"Issie"
4198,2014-05-21,1707,"2014\VN0211.xlsx",4,6,2016-05-16 11:55:00,NA,90,88.9000015258789,2014-05-15,6,"Age06",2016-05-16 05:15:00,400,2.61278385671974,6.67,"Issie"
4200,2014-05-22,1685,"2014\VN0213.xlsx",3,10,2016-05-16 09:08:00,NA,90,86.6999969482422,2014-05-12,10,"Age10",2016-05-16 05:14:00,234,2.38738982633873,3.9,"Issie"
4201,2014-05-22,1692,"2014\VN0214.xlsx",3,6,2016-05-16 09:11:00,NA,90,88.6999969482422,2014-05-16,6,"Age06",2016-05-16 05:14:00,237,2.39269695325967,3.95,"Issie"
4202,2014-05-22,1690,"2014\VN0215.xlsx",3,6,2016-05-16 09:07:00,NA,90,88.0999984741211,2014-05-16,6,"Age06",2016-05-16 05:14:00,233,2.38560627359831,3.88,"Issie"
4204,2014-05-22,1679,"2014\VN0217.xlsx",2,10,2016-05-16 05:58:00,NA,90,78.4000015258789,2014-05-12,10,"Age10",2016-05-16 05:14:00,44,1.73239375982297,0.73,"Issie"
4206,2014-05-22,1693,"2014\VN0220.xlsx",5,6,2016-05-16 19:01:00,NA,90,85.6999969482422,2014-05-16,6,"Age06",2016-05-16 05:14:00,827,2.92272545799326,13.78,"Issie"
4207,2014-05-22,1691,"2014\VN0221.xlsx",3,6,2016-05-16 19:20:00,NA,35.7999992370605,33.5999984741211,2014-05-16,6,"Age06",2016-05-16 05:14:00,846,2.93247376467715,14.1,"Issie"
4209,2014-05-22,1689,"2014\VN0223.xlsx",5,6,2016-05-16 17:33:00,NA,85,77.0999984741211,2014-05-16,6,"Age06",2016-05-16 05:14:00,739,2.87448181769947,12.32,"Issie"
4219,2014-05-23,1695,"2014\VN0234.xlsx",3,6,2016-05-16 12:40:00,NA,90,85.6999969482422,2014-05-17,6,"Age06",2016-05-16 05:13:00,447,2.65991620006985,7.45,"Issie"
4220,2014-05-24,1697,"2014\VN0235.xlsx",4,6,2016-05-16 07:56:00,NA,90,85.0999984741211,2014-05-18,6,"Age06",2016-05-16 05:12:00,164,2.2405492482826,2.73,"Issie"
4224,2014-05-25,1682,"2014\VN0241.xlsx",2,10,2016-05-16 17:09:00,NA,90,80.5,2014-05-15,10,"Age10",2016-05-16 05:11:00,718,2.86213137931304,11.97,"Issie"
4225,2014-05-25,1701,"2014\VN0243.xlsx",2,6,2016-05-16 11:10:00,NA,90,80.9000015258789,2014-05-19,6,"Age06",2016-05-16 05:11:00,359,2.56702636615906,5.98,"Issie"
4226,2014-05-25,1687,"2014\VN0244.xlsx",3,10,2016-05-16 07:20:00,NA,90,88.6999969482422,2014-05-15,10,"Age10",2016-05-16 05:11:00,129,2.14301480025409,2.15,"Issie"
4227,2014-05-25,1688,"2014\VN0245.xlsx",2,10,2016-05-16 07:23:00,NA,90,84.9000015258789,2014-05-15,10,"Age10",2016-05-16 05:11:00,132,2.15228834438306,2.2,"Issie"
4230,2014-05-25,1709,"2014\VN0247.xlsx",2,10,2016-05-16 08:53:00,NA,90,86.5,2014-05-15,10,"Age10",2016-05-16 05:11:00,222,2.3654879848909,3.7,"Issie"
4231,2014-05-25,1707,"2014\VN0248.xlsx",4,10,2016-05-16 11:08:00,NA,90,84.9000015258789,2014-05-15,10,"Age10",2016-05-16 05:11:00,357,2.56466606425209,5.95,"Issie"
4234,2014-05-26,1690,"2014\VN0252.xlsx",2,10,2016-05-16 18:19:00,NA,90,87.6999969482422,2014-05-16,10,"Age10",2016-05-16 05:10:00,789,2.90254677931399,13.15,"Issie"
4236,2014-05-26,1702,"2014\VN0254.xlsx",3,6,2016-05-16 18:15:00,NA,90,85.5,2014-05-20,6,"Age06",2016-05-16 05:10:00,785,2.90036712865647,13.08,"Issie"
4240,2014-05-26,1693,"2014\VN0258.xlsx",4,10,2016-05-16 05:21:00,NA,90,86.9000015258789,2014-05-16,10,"Age10",2016-05-16 05:10:00,11,1.32221929473392,0.18,"Issie"
4241,2014-05-26,1691,"2014\VN0259.xlsx",3,10,2016-05-16 05:21:00,NA,90,85.0999984741211,2014-05-16,10,"Age10",2016-05-16 05:10:00,11,1.32221929473392,0.18,"Issie"
4242,2014-05-26,1689,"2014\VN0260.xlsx",3,10,2016-05-16 05:28:00,NA,90,86.5999984741211,2014-05-16,10,"Age10",2016-05-16 05:10:00,18,1.44715803134222,0.3,"Issie"
4244,2014-05-27,1703,"2014\VN0262.xlsx",1,6,2016-05-16 08:15:00,NA,90,84.3000030517578,2014-05-21,6,"Age06",2016-05-16 05:08:00,187,2.29446622616159,3.12,"Issie"
4255,2014-05-30,1702,"2014\VN0288.xlsx",3,10,2016-05-16 18:57:00,NA,90,88.8000030517578,2014-05-20,10,"Age10",2016-05-16 05:06:00,831,2.92479599579791,13.85,"Issie"
4256,2014-05-30,1705,"2014\VN0289.xlsx",2,10,2016-05-16 08:49:00,NA,90,88.5999984741211,2014-05-20,10,"Age10",2016-05-16 05:06:00,223,2.36735592102602,3.72,"Issie"
4259,2014-05-31,1703,"2014\VN0292.xlsx",1,10,2016-05-16 09:47:00,NA,90,87.0999984741211,2014-05-21,10,"Age10",2016-05-16 05:05:00,282,2.46538285144842,4.7,"Issie"
4262,2014-05-31,1720,"2014\VN0294.xlsx",3,6,2016-05-16 09:45:00,NA,90,87.3000030517578,2014-05-25,6,"Age06",2016-05-16 05:05:00,280,2.46239799789896,4.67,"Issie"
4265,2014-05-31,1698,"2014\VN0297.xlsx",2,10,2016-05-16 06:41:00,NA,90,87,2014-05-21,10,"Age10",2016-05-16 05:05:00,96,2.02530586526477,1.6,"Issie"
4272,2014-06-02,1719,"2014\VN0304.xlsx",4,6,2016-05-16 11:08:00,NA,90,87.8000030517578,2014-05-27,6,"Age06",2016-05-16 05:03:00,365,2.57403126772772,6.08,"Issie"
4273,2014-06-02,1712,"2014\VN0305.xlsx",4,10,2016-05-16 11:05:00,NA,90,86,2014-05-23,10,"Age10",2016-05-16 05:03:00,362,2.5705429398819,6.03,"Issie"
4279,2014-06-02,1713,"2014\VN0311.xlsx",5,10,2016-05-16 08:02:00,NA,60.4000015258789,59.0999984741211,2014-05-23,10,"Age10",2016-05-16 05:03:00,179,2.27646180417324,2.98,"Issie"
4281,2014-06-02,1714,"2014\VN0313.xlsx",2,10,2016-05-16 09:20:00,NA,90,85,2014-05-23,10,"Age10",2016-05-16 05:03:00,257,2.42651126136458,4.28,"Issie"
4290,2014-06-04,1720,"2014\VN0325.xlsx",3,10,2016-05-16 11:06:00,NA,74,64.5999984741211,2014-05-25,10,"Age10",2016-05-16 05:02:00,364,2.57287160220048,6.07,"Issie"
4292,2014-06-04,1727,"2014\VN0327.xlsx",3,6,2016-05-16 07:22:00,NA,90,88.0999984741211,2014-05-29,6,"Age06",2016-05-16 05:02:00,140,2.17609125905568,2.33,"Issie"
4294,2014-06-04,1730,"2014\VN0329.xlsx",4,6,2016-05-16 07:32:00,NA,90,88.8000030517578,2014-05-29,6,"Age06",2016-05-16 05:02:00,150,2.20411998265592,2.5,"Issie"
4299,2014-06-05,1726,"2014\VN0334.xlsx",3,6,2016-05-16 05:45:00,NA,90,87.0999984741211,2014-05-30,6,"Age06",2016-05-16 05:01:00,44,1.73239375982297,0.73,"Issie"
4303,2014-06-06,1719,"2014\VN0339.xlsx",4,10,2016-05-16 10:22:00,NA,75.5999984741211,74.5999984741211,2014-05-27,10,"Age10",2016-05-16 05:00:00,322,2.52113808370404,5.37,"Issie"
4309,2014-06-06,1732,"2014\VN0346.xlsx",2,6,2016-05-16 07:13:00,NA,78.3000030517578,71.8000030517578,2014-05-31,6,"Age06",2016-05-16 05:00:00,133,2.15533603746506,2.22,"Issie"
4314,2014-06-08,1734,"2014\VN0352.xlsx",4,6,2016-05-16 05:47:00,NA,90,90,2014-06-02,6,"Age06",2016-05-16 04:59:00,48,1.76342799356294,0.8,"Issie"
4315,2014-06-08,1727,"2014\VN0354.xlsx",3,10,2016-05-16 07:21:00,NA,90,88.4000015258789,2014-05-29,10,"Age10",2016-05-16 04:59:00,142,2.18184358794477,2.37,"Issie"
4318,2014-06-09,1733,"2014\VN0356.xlsx",4,6,2016-05-16 10:57:00,NA,90,85.3000030517578,2014-06-03,6,"Age06",2016-05-16 04:59:00,358,2.56584781867352,5.97,"Issie"
4320,2014-06-09,1726,"2014\VN0358.xlsx",3,10,2016-05-16 06:31:00,NA,90,84.1999969482422,2014-05-30,10,"Age10",2016-05-16 04:59:00,92,2.00860017176192,1.53,"Issie"
4327,2014-06-10,1735,"2014\VN0365.xlsx",3,6,2016-05-16 09:17:00,NA,90,87.0999984741211,2014-06-04,6,"Age06",2016-05-16 04:59:00,258,2.42813479402879,4.3,"Issie"
4330,2014-06-10,1732,"2014\VN0368.xlsx",2,10,2016-05-16 05:20:00,NA,84.1999969482422,68.5,2014-05-31,10,"Age10",2016-05-16 04:59:00,21,1.49136169383427,0.35,"Issie"
4335,2014-06-11,1738,"2014\VN0374.xlsx",4,6,2016-05-16 05:20:00,NA,90,88.8000030517578,2014-06-05,6,"Age06",2016-05-16 04:58:00,22,1.50514997831991,0.37,"Issie"
4340,2014-06-11,1736,"2014\VN0379.xlsx",2,6,2016-05-16 08:38:00,NA,90,87.9000015258789,2014-06-05,6,"Age06",2016-05-16 04:58:00,220,2.36172783601759,3.67,"Issie"
4341,2014-06-11,1737,"2014\VN0380.xlsx",3,6,2016-05-16 08:38:00,NA,90,88.8000030517578,2014-06-05,6,"Age06",2016-05-16 04:58:00,220,2.36172783601759,3.67,"Issie"
4344,2014-06-12,1742,"2014\VN0383.xlsx",1,6,2016-05-16 07:02:00,NA,90,88.5,2014-06-06,6,"Age06",2016-05-16 04:58:00,124,2.12710479836481,2.07,"Issie"
4347,2014-06-12,1734,"2014\VN0386.xlsx",4,10,2016-05-16 09:49:00,NA,90,90,2014-06-02,10,"Age10",2016-05-16 04:58:00,291,2.47856649559384,4.85,"Issie"
4352,2014-06-12,1739,"2014\VN0391.xlsx",4,6,2016-05-16 05:19:00,NA,90,86.6999969482422,2014-06-06,6,"Age06",2016-05-16 04:58:00,21,1.49136169383427,0.35,"Issie"
4353,2014-06-12,1740,"2014\VN0392.xlsx",5,6,2016-05-16 05:19:00,NA,90,88.5,2014-06-06,6,"Age06",2016-05-16 04:58:00,21,1.49136169383427,0.35,"Issie"
4355,2014-06-13,1759,"2014\VN0394.xlsx",4,6,2016-05-16 06:14:00,NA,90,88.5999984741211,2014-06-07,6,"Age06",2016-05-16 04:58:00,76,1.93449845124357,1.27,"Issie"
4356,2014-06-13,1733,"2014\VN0395.xlsx",3,10,2016-05-16 06:15:00,NA,90,83.9000015258789,2014-06-03,10,"Age10",2016-05-16 04:58:00,77,1.93951925261862,1.28,"Issie"
4366,2014-06-13,1743,"2014\VN0405.xlsx",3,6,2016-05-16 11:53:00,NA,90,86.3000030517578,2014-06-07,6,"Age06",2016-05-16 04:58:00,415,2.62838893005031,6.92,"Issie"
4367,2014-06-13,1761,"2014\VN0406.xlsx",4,6,2016-05-16 08:03:00,NA,90,86.4000015258789,2014-06-07,6,"Age06",2016-05-16 04:58:00,185,2.29003461136252,3.08,"Issie"
4371,2014-06-14,1735,"2014\VN0410.xlsx",3,10,2016-05-16 06:13:00,NA,90,87.3000030517578,2014-06-04,10,"Age10",2016-05-16 04:58:00,75,1.92941892571429,1.25,"Issie"
4377,2014-06-15,1746,"2014\VN0416.xlsx",4,6,2016-05-16 09:33:00,NA,90,87.9000015258789,2014-06-09,6,"Age06",2016-05-16 04:57:00,276,2.45636603312904,4.6,"Issie"
4378,2014-06-15,1738,"2014\VN0417.xlsx",4,10,2016-05-16 09:33:00,NA,90,89,2014-06-05,10,"Age10",2016-05-16 04:57:00,276,2.45636603312904,4.6,"Issie"
4380,2014-06-15,1736,"2014\VN0419.xlsx",2,10,2016-05-16 07:57:00,NA,90,88.5999984741211,2014-06-05,10,"Age10",2016-05-16 04:57:00,180,2.27875360095283,3,"Issie"
4381,2014-06-15,1737,"2014\VN0420.xlsx",3,10,2016-05-16 07:57:00,NA,90,88.5999984741211,2014-06-05,10,"Age10",2016-05-16 04:57:00,180,2.27875360095283,3,"Issie"
4385,2014-06-16,1742,"2014\VN0424.xlsx",1,10,2016-05-16 10:35:00,NA,90,89.1999969482422,2014-06-06,10,"Age10",2016-05-16 04:57:00,338,2.54157924394658,5.63,"Issie"
4390,2014-06-16,1769,"2014\VN0429.xlsx",1,6,2016-05-16 08:53:00,NA,90,86.5999984741211,2014-06-10,6,"Age06",2016-05-16 04:57:00,236,2.39093510710338,3.93,"Issie"
4392,2014-06-16,1739,"2014\VN0431.xlsx",4,10,2016-05-16 05:27:00,NA,90,86.5999984741211,2014-06-06,10,"Age10",2016-05-16 04:57:00,30,1.60205999132796,0.5,"Issie"
4393,2014-06-16,1740,"2014\VN0432.xlsx",5,10,2016-05-16 05:27:00,NA,90,86.5,2014-06-06,10,"Age10",2016-05-16 04:57:00,30,1.60205999132796,0.5,"Issie"
4394,2014-06-17,1759,"2014\VN0433.xlsx",4,10,2016-05-16 10:37:00,NA,65.1999969482422,63.2999992370605,2014-06-07,10,"Age10",2016-05-16 04:57:00,340,2.54406804435028,5.67,"Issie"
4401,2014-06-17,1761,"2014\VN0440.xlsx",4,10,2016-05-16 06:54:00,NA,90,87.1999969482422,2014-06-07,10,"Age10",2016-05-16 04:57:00,117,2.10380372095596,1.95,"Issie"
4402,2014-06-17,1718,"2014\VN0441.xlsx",3,10,2016-05-16 06:53:00,NA,90,87.5,2014-06-07,10,"Age10",2016-05-16 04:57:00,116,2.10037054511756,1.93,"Issie"
4406,2014-06-17,1743,"2014\VN0445.xlsx",3,10,2016-05-16 12:24:00,NA,90,86.0999984741211,2014-06-07,10,"Age10",2016-05-16 04:57:00,447,2.65991620006985,7.45,"Issie"
4412,2014-06-18,1749,"2014\VN0451.xlsx",2,6,2016-05-16 06:54:00,NA,90,87.3000030517578,2014-06-12,6,"Age06",2016-05-16 04:57:00,117,2.10380372095596,1.95,"Issie"
4416,2014-06-18,1758,"2014\VN0455.xlsx",3,6,2016-05-16 08:32:00,NA,90,89.0999984741211,2014-06-12,6,"Age06",2016-05-16 04:57:00,215,2.35218251811136,3.58,"Issie"
4418,2014-06-19,1753,"2014\VN0457.xlsx",4,6,2016-05-16 08:47:00,NA,90,88.9000015258789,2014-06-13,6,"Age06",2016-05-16 04:57:00,230,2.38021124171161,3.83,"Issie"
4423,2014-06-19,1772,"2014\VN0462.xlsx",5,6,2016-05-16 05:11:00,NA,90,89.0999984741211,2014-06-13,6,"Age06",2016-05-16 04:57:00,14,1.38021124171161,0.23,"Issie"
4424,2014-06-19,1746,"2014\VN0463.xlsx",4,10,2016-05-16 06:47:00,NA,90,89.5999984741211,2014-06-09,10,"Age10",2016-05-16 04:57:00,110,2.07918124604762,1.83,"Issie"
4427,2014-06-20,1754,"2014\VN0466.xlsx",3,6,2016-05-16 09:44:00,NA,90,88.8000030517578,2014-06-14,6,"Age06",2016-05-16 04:58:00,286,2.47129171105894,4.77,"Issie"
4428,2014-06-20,1750,"2014\VN0467.xlsx",2,6,2016-05-16 09:44:00,NA,90,88.4000015258789,2014-06-14,6,"Age06",2016-05-16 04:58:00,286,2.47129171105894,4.77,"Issie"
4430,2014-06-20,1762,"2014\VN0469.xlsx",4,6,2016-05-16 07:28:00,NA,90,89.0999984741211,2014-06-14,6,"Age06",2016-05-16 04:58:00,150,2.20411998265592,2.5,"Issie"
4435,2014-06-21,1755,"2014\VN0474.xlsx",4,6,2016-05-16 07:08:00,NA,90,87.9000015258789,2014-06-15,6,"Age06",2016-05-16 04:58:00,130,2.14612803567824,2.17,"Issie"
4437,2014-06-21,1764,"2014\VN0476.xlsx",4,6,2016-05-16 05:19:00,NA,86.1999969482422,83.3000030517578,2014-06-15,6,"Age06",2016-05-16 04:58:00,21,1.49136169383427,0.35,"Issie"
4439,2014-06-21,1757,"2014\VN0478.xlsx",5,6,2016-05-16 09:13:00,NA,90,88.9000015258789,2014-06-15,6,"Age06",2016-05-16 04:58:00,255,2.42324587393681,4.25,"Issie"
4443,2014-06-22,1756,"2014\VN0482.xlsx",1,6,2016-05-16 08:49:00,NA,90,85.1999969482422,2014-06-16,6,"Age06",2016-05-16 04:58:00,231,2.38201704257487,3.85,"Issie"
4447,2014-06-22,1763,"2014\VN0486.xlsx",2,6,2016-05-16 06:51:00,NA,90,89.0999984741211,2014-06-16,6,"Age06",2016-05-16 04:58:00,113,2.0899051114394,1.88,"Issie"
4448,2014-06-22,1749,"2014\VN0487.xlsx",2,10,2016-05-16 06:51:00,NA,90,88,2014-06-12,10,"Age10",2016-05-16 04:58:00,113,2.0899051114394,1.88,"Issie"
4451,2014-06-22,1758,"2014\VN0490.xlsx",2,10,2016-05-16 12:36:00,NA,53.5999984741211,51.4000015258789,2014-06-12,10,"Age10",2016-05-16 04:58:00,458,2.67024585307412,7.63,"Issie"
4452,2014-06-22,1771,"2014\VN0491.xlsx",3,10,2016-05-16 05:14:00,NA,90,88.0999984741211,2014-06-12,10,"Age10",2016-05-16 04:58:00,16,1.41497334797082,0.27,"Issie"
4454,2014-06-23,1753,"2014\VN0493.xlsx",4,10,2016-05-16 06:55:00,NA,90,88.3000030517578,2014-06-13,10,"Age10",2016-05-16 04:58:00,117,2.10380372095596,1.95,"Issie"
4460,2014-06-23,1765,"2014\VN0499.xlsx",3,6,2016-05-16 12:03:00,NA,90,88.9000015258789,2014-06-17,6,"Age06",2016-05-16 04:58:00,425,2.63848925695464,7.08,"Issie"
4464,2014-06-24,1766,"2014\VN0503.xlsx",1,6,2016-05-16 11:55:00,NA,90,82.5,2014-06-18,6,"Age06",2016-05-16 04:59:00,416,2.62940959910272,6.93,"Issie"
4466,2014-06-24,1754,"2014\VN0505.xlsx",3,10,2016-05-16 13:36:00,NA,90,88.0999984741211,2014-06-14,10,"Age10",2016-05-16 04:59:00,517,2.72181061521255,8.62,"Issie"
4468,2014-06-24,1750,"2014\VN0507.xlsx",2,10,2016-05-16 11:54:00,NA,90,87.6999969482422,2014-06-14,10,"Age10",2016-05-16 04:59:00,415,2.62838893005031,6.92,"Issie"
4471,2014-06-24,1762,"2014\VN0510.xlsx",4,10,2016-05-16 07:02:00,NA,90,89.4000015258789,2014-06-14,10,"Age10",2016-05-16 04:59:00,123,2.12385164096709,2.05,"Issie"
4474,2014-06-25,1755,"2014\VN0513.xlsx",4,10,2016-05-16 10:43:00,NA,90,86.9000015258789,2014-06-15,10,"Age10",2016-05-16 04:59:00,344,2.54900326202579,5.73,"Issie"
4478,2014-06-25,1764,"2014\VN0517.xlsx",4,10,2016-05-16 10:43:00,NA,90,89,2014-06-15,10,"Age10",2016-05-16 04:59:00,344,2.54900326202579,5.73,"Issie"
4479,2014-06-25,1774,"2014\VN0518.xlsx",3,6,2016-05-16 09:04:00,NA,90,89.6999969482422,2014-06-19,6,"Age06",2016-05-16 04:59:00,245,2.40654018043396,4.08,"Issie"
4483,2014-06-25,1775,"2014\VN0521.xlsx",4,6,2016-05-16 06:55:00,NA,90,88.8000030517578,2014-06-19,6,"Age06",2016-05-16 04:59:00,116,2.10037054511756,1.93,"Issie"
4484,2014-06-25,1779,"2014\VN0522.xlsx",3,6,2016-05-16 06:55:00,NA,90,88.9000015258789,2014-06-19,6,"Age06",2016-05-16 04:59:00,116,2.10037054511756,1.93,"Issie"
4485,2014-06-25,1757,"2014\VN0523.xlsx",5,10,2016-05-16 05:17:00,NA,90,88.5,2014-06-15,10,"Age10",2016-05-16 04:59:00,18,1.44715803134222,0.3,"Issie"
4486,2014-06-25,1776,"2014\VN0524.xlsx",4,6,2016-05-16 05:18:00,NA,90,87,2014-06-19,6,"Age06",2016-05-16 04:59:00,19,1.46239799789896,0.32,"Issie"
4487,2014-06-25,1777,"2014\VN0525.xlsx",4,6,2016-05-16 15:59:00,NA,90,88,2014-06-19,6,"Age06",2016-05-16 04:59:00,660,2.82607480270083,11,"Issie"
4489,2014-06-26,1756,"2014\VN0527.xlsx",1,10,2016-05-16 14:17:00,NA,90,84.5999984741211,2014-06-16,10,"Age10",2016-05-16 04:59:00,558,2.75434833571102,9.3,"Issie"
4490,2014-06-26,1783,"2014\VN0528.xlsx",3,6,2016-05-16 15:54:00,NA,90,88.5,2014-06-20,6,"Age06",2016-05-16 04:59:00,655,2.8228216453031,10.92,"Issie"
4491,2014-06-26,1778,"2014\VN0529.xlsx",3,6,2016-05-16 07:09:00,NA,90,88.5999984741211,2014-06-20,6,"Age06",2016-05-16 04:59:00,130,2.14612803567824,2.17,"Issie"
4493,2014-06-26,1763,"2014\VN0531.xlsx",2,10,2016-05-16 07:08:00,NA,90,88.3000030517578,2014-06-16,10,"Age10",2016-05-16 04:59:00,129,2.14301480025409,2.15,"Issie"
