"DVDRef","NbAlternation","Type"
"2990","14.04","3_Within"
"2991","14.96","3_Within"
"2993","11.98","3_Within"
"2994","15.36","3_Within"
"2995","19.88","3_Within"
"2996","23.42","3_Within"
"2997","12.62","3_Within"
"2998","14.52","3_Within"
"3000","11.08","3_Within"
"3003","17.44","3_Within"
"3004","1","3_Within"
"3006","11.54","3_Within"
"3007","11.36","3_Within"
"3009","15.74","3_Within"
"3010","9.28","3_Within"
"3011","17.58","3_Within"
"3012","18.6","3_Within"
"3019","27.5","3_Within"
"3021","10.14","3_Within"
"3023","18.64","3_Within"
"3024","14.06","3_Within"
"3025","19.08","3_Within"
"3026","20.2","3_Within"
"3027","18.6","3_Within"
"3029","20.96","3_Within"
"3030","23.38","3_Within"
"3033","11","3_Within"
"3034","7.48","3_Within"
"3035","7.1","3_Within"
"3039","12.12","3_Within"
"3049","2","3_Within"
"3063","10.1","3_Within"
"3065","14.78","3_Within"
"3073","17.06","3_Within"
"3079","10.98","3_Within"
"3082","21.58","3_Within"
"3097","13.98","3_Within"
"3099","22.06","3_Within"
"3100","12.46","3_Within"
"3102","9.42","3_Within"
"3106","20.16","3_Within"
"3110","23.34","3_Within"
"3112","13.68","3_Within"
"3113","11.3","3_Within"
"3120","15.26","3_Within"
"3121","17.32","3_Within"
"3124","25.14","3_Within"
"3125","15.16","3_Within"
"3129","23","3_Within"
"3132","10.56","3_Within"
"3134","11.62","3_Within"
"3135","16.48","3_Within"
"3136","15.76","3_Within"
"3138","18.34","3_Within"
"3141","30.44","3_Within"
"3142","24.46","3_Within"
"3143","9.62","3_Within"
"3144","6","3_Within"
"3145","7.04","3_Within"
"3146","11.56","3_Within"
"3147","24.1","3_Within"
"3148","18.48","3_Within"
"3150","21.02","3_Within"
"3151","13.64","3_Within"
"3152","11.32","3_Within"
"3153","18.04","3_Within"
"3171","6.06","3_Within"
"3173","8.16","3_Within"
"3179","22.22","3_Within"
"3182","19.66","3_Within"
"3183","12.7","3_Within"
"3184","11.56","3_Within"
"3185","13.68","3_Within"
"3188","13.3","3_Within"
"3190","12.48","3_Within"
"3191","10.72","3_Within"
"3192","16.24","3_Within"
"3193","12.22","3_Within"
"3194","17.48","3_Within"
"3195","32.82","3_Within"
"3196","12.26","3_Within"
"3204","17.04","3_Within"
"3205","22.28","3_Within"
"3214","8.3","3_Within"
"3215","14.8","3_Within"
"3224","20.28","3_Within"
"3231","14.74","3_Within"
"3232","11.32","3_Within"
"3233","17.84","3_Within"
"3235","9.54","3_Within"
"3243","7.34","3_Within"
"3245","27.38","3_Within"
"3247","21","3_Within"
"3248","9.68","3_Within"
"3255","7.6","3_Within"
"3257","24.6","3_Within"
"3259","9.22","3_Within"
"3266","2","3_Within"
"3268","31.14","3_Within"
"3269","10.24","3_Within"
"3274","8.84","3_Within"
"3276","13.04","3_Within"
"3277","29.12","3_Within"
"3278","7.2","3_Within"
"3279","15.48","3_Within"
"3284","16.64","3_Within"
"3287","12.44","3_Within"
"3289","26.26","3_Within"
"3291","22","3_Within"
"3292","17.54","3_Within"
"3293","14.02","3_Within"
"3295","9.84","3_Within"
"3296","13.38","3_Within"
"3297","21.22","3_Within"
"3303","26.46","3_Within"
"3304","16.68","3_Within"
"3307","12.98","3_Within"
"3310","14.14","3_Within"
"3311","7.12","3_Within"
"3313","17.22","3_Within"
"3314","21.62","3_Within"
"3315","16.4","3_Within"
"3316","11.4","3_Within"
"3320","27.06","3_Within"
"3321","22.2","3_Within"
"3325","12.24","3_Within"
"3349","6.1","3_Within"
"3355","12.42","3_Within"
"3356","4","3_Within"
"3358","10.2","3_Within"
"3359","20.48","3_Within"
"3360","12.1","3_Within"
"3361","15.44","3_Within"
"3362","7.48","3_Within"
"3364","18.22","3_Within"
"3444","13.08","3_Within"
"3445","2","3_Within"
"3446","10.6","3_Within"
"3447","8.06","3_Within"
"3448","4.2","3_Within"
"3449","8.12","3_Within"
"3451","21.74","3_Within"
"3452","11.82","3_Within"
"3454","12.9","3_Within"
"3455","12.38","3_Within"
"3456","12.98","3_Within"
"3457","5.04","3_Within"
"3458","9.1","3_Within"
"3459","36.38","3_Within"
"3460","8","3_Within"
"3461","18","3_Within"
"3462","13.8","3_Within"
"3463","6.96","3_Within"
"3464","19.48","3_Within"
"3466","11.94","3_Within"
"3467","7.86","3_Within"
"3477","17.84","3_Within"
"3478","8.8","3_Within"
"3479","10.36","3_Within"
"3483","11.1","3_Within"
"3487","8.7","3_Within"
"3491","11.1","3_Within"
"3493","7.84","3_Within"
"3496","10.7","3_Within"
"3499","15.22","3_Within"
"3500","6.6","3_Within"
"3501","15.92","3_Within"
"3502","17.08","3_Within"
"3507","9.16","3_Within"
"3509","22.38","3_Within"
"3519","18.6","3_Within"
"3523","30.94","3_Within"
"3529","8.68","3_Within"
"3531","9.8","3_Within"
"3532","35.28","3_Within"
"3534","10.42","3_Within"
"3539","14.98","3_Within"
"3540","15.62","3_Within"
"3543","11.8","3_Within"
"3552","28.28","3_Within"
"3558","20.22","3_Within"
"3563","8.18","3_Within"
"3565","14.56","3_Within"
"3571","1","3_Within"
"3572","11.12","3_Within"
"3573","14.02","3_Within"
"3574","16.38","3_Within"
"3575","9.78","3_Within"
"3578","12.62","3_Within"
"3579","28.26","3_Within"
"3589","11","3_Within"
"3590","12.96","3_Within"
"3595","2","3_Within"
"3599","10.24","3_Within"
"3600","23.12","3_Within"
"3601","4.64","3_Within"
"3604","24.56","3_Within"
"3605","34.28","3_Within"
"3606","19.9","3_Within"
"3610","6.2","3_Within"
"3612","10.46","3_Within"
"3613","21.62","3_Within"
"3614","22.32","3_Within"
"3616","4","3_Within"
"3617","25.8","3_Within"
"3618","8.6","3_Within"
"3627","11.26","3_Within"
"3628","21.2","3_Within"
"3631","5.04","3_Within"
"3635","14.74","3_Within"
"3636","10.72","3_Within"
"3642","14.06","3_Within"
"3644","20.08","3_Within"
"3648","5","3_Within"
"3651","20.28","3_Within"
"3653","19.88","3_Within"
"3654","28.54","3_Within"
"3656","16.4","3_Within"
"3657","12.94","3_Within"
"3660","13.64","3_Within"
"3661","2","3_Within"
"3662","26.44","3_Within"
"3663","10.44","3_Within"
"3665","24.54","3_Within"
"3669","20.24","3_Within"
"3671","25.16","3_Within"
"3674","15.96","3_Within"
"3675","15.08","3_Within"
"3683","22.38","3_Within"
"3685","9.98","3_Within"
"3686","21.58","3_Within"
"3689","15.76","3_Within"
"3690","13.84","3_Within"
"3692","1","3_Within"
"3693","13.44","3_Within"
"3699","21.94","3_Within"
"3700","24.28","3_Within"
"3705","16.22","3_Within"
"3709","21.92","3_Within"
"3712","9.52","3_Within"
"3713","10.26","3_Within"
"3715","12.74","3_Within"
"3719","7.4","3_Within"
"3725","20.84","3_Within"
"3726","9.7","3_Within"
"3730","2","3_Within"
"3738","17.82","3_Within"
"3740","12.3","3_Within"
"3745","2","3_Within"
"3751","26.3","3_Within"
"3754","17.34","3_Within"
"3758","14.4","3_Within"
"3772","17.16","3_Within"
"3777","10.66","3_Within"
"3787","15.34","3_Within"
"3788","13.08","3_Within"
"3789","18.7","3_Within"
"3790","27.14","3_Within"
"3800","6.08","3_Within"
"3801","15.26","3_Within"
"3821","10.98","3_Within"
"3823","12.94","3_Within"
"3824","16","3_Within"
"3828","17.2","3_Within"
"3829","13.22","3_Within"
"3832","20.46","3_Within"
"3835","11.68","3_Within"
"3839","17.84","3_Within"
"3843","10.82","3_Within"
"3856","6.32","3_Within"
"3858","15.22","3_Within"
"3861","26.84","3_Within"
"3863","14.02","3_Within"
"3864","30.6","3_Within"
"3869","8.08","3_Within"
"3870","16.94","3_Within"
"3877","14.9","3_Within"
"3879","13.5","3_Within"
"3883","7.28","3_Within"
"3886","10.62","3_Within"
"3887","19.74","3_Within"
"3889","10.26","3_Within"
"3890","16.16","3_Within"
"3891","22.48","3_Within"
"3892","18.36","3_Within"
"3895","6.76","3_Within"
"3896","12.8","3_Within"
"3902","7.14","3_Within"
"3903","22.42","3_Within"
"3905","12.18","3_Within"
"3908","22.4","3_Within"
"3913","14.44","3_Within"
"3914","4.02","3_Within"
"3919","13.56","3_Within"
"3921","3.92","3_Within"
"3922","10.62","3_Within"
"3923","11.52","3_Within"
"3925","16.32","3_Within"
"3927","10.98","3_Within"
"3929","20.3","3_Within"
"3931","3.54","3_Within"
"3932","9.54","3_Within"
"3933","14.14","3_Within"
"3934","13.46","3_Within"
"3937","10.84","3_Within"
"3939","12.74","3_Within"
"3942","13.6","3_Within"
"3943","13.2","3_Within"
"3944","22.94","3_Within"
"3947","12.22","3_Within"
"3949","5.72","3_Within"
"3952","1","3_Within"
"3954","24.2","3_Within"
"3956","20.84","3_Within"
"3959","14.8","3_Within"
"3962","14.86","3_Within"
"3965","9.9","3_Within"
"3966","6.22","3_Within"
"3967","9.02","3_Within"
"3974","13.8","3_Within"
"3987","12.48","3_Within"
"3989","4.64","3_Within"
"4001","21.3","3_Within"
"4005","5.34","3_Within"
"4010","12.86","3_Within"
"4013","10.1","3_Within"
"4033","13.6","3_Within"
"4037","9.74","3_Within"
"4045","16.42","3_Within"
"4046","16.26","3_Within"
"4054","19.26","3_Within"
"4062","23.48","3_Within"
"4064","25.08","3_Within"
"4071","20.52","3_Within"
"4075","16.42","3_Within"
"4089","19.88","3_Within"
"4090","10.46","3_Within"
"4093","1","3_Within"
"4096","2.56","3_Within"
"4107","21.22","3_Within"
"4111","18.24","3_Within"
"4113","4","3_Within"
"4116","18.72","3_Within"
"4119","9.34","3_Within"
"4125","7.06","3_Within"
"4129","11.66","3_Within"
"4135","20.78","3_Within"
"4137","24.44","3_Within"
"4138","22.02","3_Within"
"4139","27.54","3_Within"
"4141","15.32","3_Within"
"4142","12.86","3_Within"
"4143","2","3_Within"
"4144","23.52","3_Within"
"4145","2","3_Within"
"4148","9.74","3_Within"
"4152","23.68","3_Within"
"4153","20.62","3_Within"
"4154","13.68","3_Within"
"4156","22.02","3_Within"
"4159","19.42","3_Within"
"4162","8.92","3_Within"
"4166","7.92","3_Within"
"4167","18.84","3_Within"
"4168","16.96","3_Within"
"4173","17.92","3_Within"
"4178","23.92","3_Within"
"4179","28.1","3_Within"
"4185","22.74","3_Within"
"4186","17.06","3_Within"
"4187","8.18","3_Within"
"4191","24.7","3_Within"
"4192","10.92","3_Within"
"4193","18.8","3_Within"
"4194","16.28","3_Within"
"4196","13.66","3_Within"
"4198","34.64","3_Within"
"4200","15","3_Within"
"4202","14.32","3_Within"
"4204","22.46","3_Within"
"4206","11.04","3_Within"
"4207","6","3_Within"
"4209","11.66","3_Within"
"4219","11.36","3_Within"
"4220","21.02","3_Within"
"4224","20.2","3_Within"
"4225","8.3","3_Within"
"4226","18.46","3_Within"
"4227","12.32","3_Within"
"4230","14.52","3_Within"
"4231","40.96","3_Within"
"4234","13.76","3_Within"
"4236","17.02","3_Within"
"4240","57.5","3_Within"
"4241","35.06","3_Within"
"4242","21.12","3_Within"
"4244","19.4","3_Within"
"4255","20.5","3_Within"
"4256","16.14","3_Within"
"4259","10.72","3_Within"
"4262","12.5","3_Within"
"4265","21.56","3_Within"
"4272","20.54","3_Within"
"4273","19.46","3_Within"
"4279","17.78","3_Within"
"4281","13.8","3_Within"
"4290","13.4","3_Within"
"4292","11.64","3_Within"
"4294","29.36","3_Within"
"4299","15.54","3_Within"
"4303","26.84","3_Within"
"4309","6.02","3_Within"
"4314","25.94","3_Within"
"4315","31.48","3_Within"
"4320","23.42","3_Within"
"4327","19.4","3_Within"
"4330","8.36","3_Within"
"4335","26.34","3_Within"
"4340","13.2","3_Within"
"4341","21.12","3_Within"
"4344","11.46","3_Within"
"4347","32.28","3_Within"
"4352","17.22","3_Within"
"4353","22.96","3_Within"
"4355","12","3_Within"
"4366","16.54","3_Within"
"4367","26.08","3_Within"
"4371","14.08","3_Within"
"4377","32.14","3_Within"
"4378","21","3_Within"
"4381","25.62","3_Within"
"4390","12.76","3_Within"
"4392","17.66","3_Within"
"4393","4","3_Within"
"4394","9.12","3_Within"
"4401","21.24","3_Within"
"4402","18.1","3_Within"
"4406","16.22","3_Within"
"4416","13.92","3_Within"
"4418","19.32","3_Within"
"4423","46.22","3_Within"
"4424","40.62","3_Within"
"4427","15.42","3_Within"
"4428","13.04","3_Within"
"4430","33.86","3_Within"
"4435","20.12","3_Within"
"4437","14.58","3_Within"
"4439","29.66","3_Within"
"4443","11","3_Within"
"4447","21.3","3_Within"
"4451","7.58","3_Within"
"4452","26.44","3_Within"
"4454","25.48","3_Within"
"4460","19.96","3_Within"
"4464","4","3_Within"
"4466","17.88","3_Within"
"4468","8.12","3_Within"
"4471","27.3","3_Within"
"4474","21.5","3_Within"
"4478","37.16","3_Within"
"4479","20.22","3_Within"
"4483","15.18","3_Within"
"4484","26.9","3_Within"
"4485","49.22","3_Within"
"4486","23.46","3_Within"
"4487","23.44","3_Within"
"4489","17.44","3_Within"
"4490","26.7","3_Within"
"4491","29.18","3_Within"
"4493","22.1","3_Within"
"4495","8.36","3_Within"
"4496","5.96","3_Within"
"4499","19.24","3_Within"
"4500","19.4","3_Within"
"4505","11.16","3_Within"
"4507","2","3_Within"
"4508","9.02","3_Within"
"4515","13.36","3_Within"
"4518","13.2","3_Within"
"4519","12.54","3_Within"
"4520","7.86","3_Within"
"4522","22.22","3_Within"
"4523","18.46","3_Within"
"4524","18.96","3_Within"
"4526","27.64","3_Within"
"4529","27.04","3_Within"
"4530","16.82","3_Within"
"4531","20.92","3_Within"
"4533","22.8","3_Within"
"4534","4.32","3_Within"
"4536","22.42","3_Within"
"4538","20.2","3_Within"
"4540","25.42","3_Within"
"4543","17.76","3_Within"
"4544","6.94","3_Within"
"4545","6.64","3_Within"
"4546","19.98","3_Within"
"4549","9.54","3_Within"
"4550","23.38","3_Within"
"4555","26.16","3_Within"
"4556","13.16","3_Within"
"4561","18.04","3_Within"
"4562","20.22","3_Within"
"4564","17.62","3_Within"
"4565","27.88","3_Within"
"4566","18.04","3_Within"
"4569","20.68","3_Within"
"4572","17.6","3_Within"
"4574","30.42","3_Within"
"4575","2.54","3_Within"
"4576","14.04","3_Within"
"4582","6.62","3_Within"
"4584","17.94","3_Within"
"4589","23.18","3_Within"
"4590","12.2","3_Within"
"4591","25.76","3_Within"
"4592","15.78","3_Within"
"4595","19.34","3_Within"
"4599","14.2","3_Within"
"4601","34.68","3_Within"
"4603","19.66","3_Within"
"4604","14.5","3_Within"
"4605","9.3","3_Within"
"4612","19.16","3_Within"
"4616","11.94","3_Within"
"4625","22.5","3_Within"
"4626","14.34","3_Within"
"4628","8.92","3_Within"
"4631","11.16","3_Within"
"4636","20.58","3_Within"
"4638","7.08","3_Within"
"4639","10.64","3_Within"
"4655","16.68","3_Within"
"4656","16.2","3_Within"
"4663","14.7","3_Within"
"4665","2","3_Within"
"4666","12.96","3_Within"
"4669","28.38","3_Within"
"4676","13.8","3_Within"
"4684","18.14","3_Within"
"4685","30.78","3_Within"
"4687","21.42","3_Within"
"4689","6.7","3_Within"
"4691","22.32","3_Within"
"4692","11.14","3_Within"
"4695","8.68","3_Within"
"4696","8.22","3_Within"
"4699","11.54","3_Within"
"4703","17.76","3_Within"
"4706","18.58","3_Within"
"4709","17.38","3_Within"
"4712","9.76","3_Within"
"4715","10.92","3_Within"
"4717","6.22","3_Within"
"4720","3","3_Within"
"4722","19.22","3_Within"
"4724","5.2","3_Within"
"4726","11.86","3_Within"
"4727","11.92","3_Within"
"4728","24.14","3_Within"
"4729","14.84","3_Within"
"4735","15.1","3_Within"
"4736","18.02","3_Within"
"4737","25.72","3_Within"
"4738","16","3_Within"
"4740","14.74","3_Within"
"4742","13.1","3_Within"
"4743","13.74","3_Within"
"4745","13.74","3_Within"
"4748","15.66","3_Within"
"4750","9.92","3_Within"
"4752","9.48","3_Within"
"4753","15.04","3_Within"
"4755","15.86","3_Within"
"4756","11.12","3_Within"
"4759","9","3_Within"
"4760","16.38","3_Within"
"4762","6","3_Within"
"4764","10.36","3_Within"
"4765","14.32","3_Within"
"4768","12.56","3_Within"
"4772","13.12","3_Within"
"4776","6.06","3_Within"
"4778","7.58","3_Within"
"4780","6.4","3_Within"
"4781","15.38","3_Within"
"4784","10.78","3_Within"
"4786","4.08","3_Within"
"4787","4.2","3_Within"
"4794","15","3_Within"
"4795","10.9","3_Within"
"4805","9.22","3_Within"
"4806","8.54","3_Within"
"4818","2","3_Within"
"4823","7.18","3_Within"
"4835","20.94","3_Within"
"4836","20.14","3_Within"
"4842","10.56","3_Within"
"4845","20.02","3_Within"
"4846","27.12","3_Within"
"4847","39.66","3_Within"
"4860","20.16","3_Within"
"4861","14.5","3_Within"
"4862","16.06","3_Within"
"4866","14.12","3_Within"
"4867","23.48","3_Within"
"4871","20.48","3_Within"
"4872","31.28","3_Within"
"4876","17.62","3_Within"
"4879","19.02","3_Within"
"4880","6","3_Within"
"4883","17.78","3_Within"
"4889","22.32","3_Within"
"4890","16.6","3_Within"
"4891","16.72","3_Within"
"4897","13.22","3_Within"
"4898","11.16","3_Within"
"4903","21.44","3_Within"
"4911","18.28","3_Within"
"4915","29.7","3_Within"
"4916","21.94","3_Within"
"4924","9.98","3_Within"
"4925","4.68","3_Within"
"4926","8.38","3_Within"
"4927","10.3","3_Within"
"4940","13.84","3_Within"
"4943","8.52","3_Within"
"4949","2","3_Within"
"4951","15.54","3_Within"
"4953","2","3_Within"
"4954","17.22","3_Within"
"4955","16.34","3_Within"
"4956","14.4","3_Within"
"4957","25.16","3_Within"
"4964","8.04","3_Within"
"4965","41.54","3_Within"
"4966","22.1","3_Within"
"4968","16.36","3_Within"
"4971","14.44","3_Within"
"4972","17.92","3_Within"
"4973","15.2","3_Within"
"4974","21.84","3_Within"
"4976","13.48","3_Within"
"4977","37.66","3_Within"
"4978","12.28","3_Within"
"4979","19.96","3_Within"
"4980","25.84","3_Within"
"4983","14.6","3_Within"
"4984","32.04","3_Within"
"4987","19.96","3_Within"
"4988","24.8","3_Within"
"4990","27.48","3_Within"
"4991","14.16","3_Within"
"4995","14.56","3_Within"
"5001","8.2","3_Within"
"5003","15.24","3_Within"
"5006","32.68","3_Within"
"5012","22.7","3_Within"
"5013","22.02","3_Within"
"5017","19.76","3_Within"
"5018","11.96","3_Within"
"5019","2","3_Within"
"5023","26","3_Within"
"5026","13.58","3_Within"
"5027","24.08","3_Within"
"5030","15.24","3_Within"
"5031","4","3_Within"
"5032","2","3_Within"
"5035","20.22","3_Within"
"5036","28.34","3_Within"
"5039","19.92","3_Within"
"5040","5.8","3_Within"
"5044","6","3_Within"
"5050","9.9","3_Within"
"5052","22.68","3_Within"
"5053","13.96","3_Within"
"5055","29.78","3_Within"
"5058","24.26","3_Within"
"5060","15.66","3_Within"
"5062","10.94","3_Within"
"5063","12.02","3_Within"
"5065","24.4","3_Within"
"5066","6.1","3_Within"
"5070","21.9","3_Within"
"5073","4","3_Within"
"5074","7","3_Within"
"5075","15.92","3_Within"
"5078","22.74","3_Within"
"5139","32.06","3_Within"
"5141","15.08","3_Within"
"5142","23.02","3_Within"
"1","1.74","4_Among"
"36","8.55","4_Among"
"39","11.05","4_Among"
"45","13.51","4_Among"
"69","11.86","4_Among"
"71","3.25","4_Among"
"74","6.16","4_Among"
"79","7.44","4_Among"
"81","5.34","4_Among"
"84","8.48","4_Among"
"89","16.81","4_Among"
"90","4.58","4_Among"
"103","17.42","4_Among"
"105","8.66","4_Among"
"106","14.5","4_Among"
"107","3.66","4_Among"
"108","19.19","4_Among"
"109","23.23","4_Among"
"110","17.67","4_Among"
"113","15.95","4_Among"
"114","1.62","4_Among"
"115","10.56","4_Among"
"119","14.71","4_Among"
"122","16.32","4_Among"
"123","15.05","4_Among"
"126","22.05","4_Among"
"127","14.31","4_Among"
"130","31.97","4_Among"
"133","2.91","4_Among"
"141","13.15","4_Among"
"146","12.37","4_Among"
"148","18.74","4_Among"
"157","18.22","4_Among"
"172","9.96","4_Among"
"173","15.71","4_Among"
"175","17.31","4_Among"
"183","10.21","4_Among"
"186","9.25","4_Among"
"188","19.85","4_Among"
"191","16.72","4_Among"
"194","12.23","4_Among"
"197","14.98","4_Among"
"200","12.22","4_Among"
"205","6.26","4_Among"
"208","6.69","4_Among"
"210","11.29","4_Among"
"211","9.22","4_Among"
"213","14.33","4_Among"
"220","12.34","4_Among"
"221","12.2","4_Among"
"224","19.83","4_Among"
"225","23.86","4_Among"
"226","25.22","4_Among"
"228","15.67","4_Among"
"229","19.42","4_Among"
"230","6.9","4_Among"
"231","9.56","4_Among"
"233","13.51","4_Among"
"235","21.36","4_Among"
"236","18.66","4_Among"
"237","12.55","4_Among"
"238","10.99","4_Among"
"239","15.1","4_Among"
"240","19.04","4_Among"
"246","10.06","4_Among"
"247","18.54","4_Among"
"250","14.02","4_Among"
"252","8.18","4_Among"
"256","29.11","4_Among"
"257","26.09","4_Among"
"259","13.86","4_Among"
"260","24.61","4_Among"
"262","21.01","4_Among"
"263","15.08","4_Among"
"264","24.4","4_Among"
"265","14.93","4_Among"
"268","18.14","4_Among"
"269","25.78","4_Among"
"270","9.83","4_Among"
"274","26.1","4_Among"
"276","5.52","4_Among"
"277","15.19","4_Among"
"278","12.62","4_Among"
"281","10.88","4_Among"
"290","7.52","4_Among"
"293","15.03","4_Among"
"297","12.14","4_Among"
"303","13.46","4_Among"
"304","2.8","4_Among"
"306","4.05","4_Among"
"307","25.49","4_Among"
"308","9.3","4_Among"
"311","17.42","4_Among"
"313","7.63","4_Among"
"319","7.28","4_Among"
"320","13.59","4_Among"
"321","11.42","4_Among"
"323","2","4_Among"
"329","7.02","4_Among"
"330","5.97","4_Among"
"333","25.17","4_Among"
"334","5.28","4_Among"
"338","7.09","4_Among"
"344","11.04","4_Among"
"345","13.71","4_Among"
"346","6.48","4_Among"
"348","16.36","4_Among"
"355","17.95","4_Among"
"356","9.57","4_Among"
"358","9.91","4_Among"
"359","11.95","4_Among"
"360","3.3","4_Among"
"361","12.14","4_Among"
"362","2.95","4_Among"
"363","2","4_Among"
"367","10.81","4_Among"
"368","23.58","4_Among"
"369","14.4","4_Among"
"372","6.52","4_Among"
"375","15.56","4_Among"
"379","11.77","4_Among"
"381","2","4_Among"
"382","12.14","4_Among"
"383","13.04","4_Among"
"388","21.01","4_Among"
"390","19.86","4_Among"
"391","16.11","4_Among"
"394","11.08","4_Among"
"396","22.02","4_Among"
"403","16.49","4_Among"
"413","27.36","4_Among"
"415","12.86","4_Among"
"424","18.28","4_Among"
"427","27.45","4_Among"
"433","12.1","4_Among"
"434","27.09","4_Among"
"440","7.73","4_Among"
"446","16.18","4_Among"
"447","12.25","4_Among"
"449","12.4","4_Among"
"450","23.32","4_Among"
"451","5.87","4_Among"
"452","29.28","4_Among"
"453","8.57","4_Among"
"454","23.82","4_Among"
"456","13.49","4_Among"
"458","13.48","4_Among"
"459","6","4_Among"
"462","3.7","4_Among"
"464","2.9","4_Among"
"465","13.61","4_Among"
"470","10.32","4_Among"
"471","7.37","4_Among"
"476","3.42","4_Among"
"477","5.92","4_Among"
"478","15.17","4_Among"
"481","9.9","4_Among"
"492","17.4","4_Among"
"495","13.9","4_Among"
"496","11.11","4_Among"
"499","9.89","4_Among"
"500","11.23","4_Among"
"509","20.24","4_Among"
"515","19.12","4_Among"
"517","21.16","4_Among"
"524","30.8","4_Among"
"525","12.95","4_Among"
"528","11.11","4_Among"
"533","14.3","4_Among"
"534","6.78","4_Among"
"536","9.95","4_Among"
"537","17.73","4_Among"
"538","10","4_Among"
"539","12.93","4_Among"
"541","15.73","4_Among"
"542","18.66","4_Among"
"543","11.67","4_Among"
"545","8.72","4_Among"
"546","8.14","4_Among"
"547","19.79","4_Among"
"548","13.48","4_Among"
"550","10.03","4_Among"
"551","7.45","4_Among"
"552","6.22","4_Among"
"555","3.72","4_Among"
"556","7.87","4_Among"
"557","6.78","4_Among"
"579","12.39","4_Among"
"619","9.8","4_Among"
"694","10.48","4_Among"
"696","5.54","4_Among"
"702","3.66","4_Among"
"703","14.37","4_Among"
"704","13.27","4_Among"
"705","8.43","4_Among"
"706","12.21","4_Among"
"712","9.54","4_Among"
"715","13.59","4_Among"
"716","15.57","4_Among"
"717","13.91","4_Among"
"718","21.97","4_Among"
"719","13.07","4_Among"
"720","12.98","4_Among"
"721","7.17","4_Among"
"722","13.35","4_Among"
"723","10.05","4_Among"
"724","14.72","4_Among"
"725","14.95","4_Among"
"726","17.39","4_Among"
"727","1.67","4_Among"
"728","15.51","4_Among"
"732","15.28","4_Among"
"733","19.24","4_Among"
"734","16.05","4_Among"
"735","8.9","4_Among"
"736","8.13","4_Among"
"737","16.41","4_Among"
"738","11.42","4_Among"
"740","18.15","4_Among"
"741","12.2","4_Among"
"743","7.44","4_Among"
"745","14.37","4_Among"
"746","16.4","4_Among"
"747","21.28","4_Among"
"748","10.04","4_Among"
"749","14.85","4_Among"
"750","7.29","4_Among"
"751","16.4","4_Among"
"753","12.78","4_Among"
"755","17.27","4_Among"
"756","14.45","4_Among"
"757","12.59","4_Among"
"758","4.66","4_Among"
"759","20.44","4_Among"
"760","18.9","4_Among"
"762","14.08","4_Among"
"764","11.35","4_Among"
"765","11.15","4_Among"
"766","3.84","4_Among"
"767","5.58","4_Among"
"769","3.28","4_Among"
"779","20.31","4_Among"
"780","18.56","4_Among"
"782","7.22","4_Among"
"789","16.6","4_Among"
"790","19.53","4_Among"
"792","6.17","4_Among"
"798","14.73","4_Among"
"799","13.64","4_Among"
"803","32.85","4_Among"
"811","13.94","4_Among"
"812","15.93","4_Among"
"813","17.62","4_Among"
"815","7.77","4_Among"
"817","13.54","4_Among"
"844","25.28","4_Among"
"845","13.96","4_Among"
"852","21.34","4_Among"
"854","23.77","4_Among"
"921","23.41","4_Among"
"924","16.25","4_Among"
"933","17.16","4_Among"
"934","12.95","4_Among"
"936","14.09","4_Among"
"937","9.73","4_Among"
"938","23.76","4_Among"
"951","17.58","4_Among"
"959","1.99","4_Among"
"972","23.17","4_Among"
"973","21.75","4_Among"
"985","5.85","4_Among"
"990","20.86","4_Among"
"992","10.49","4_Among"
"993","17.59","4_Among"
"1012","21.07","4_Among"
"1013","11.27","4_Among"
"1014","5.95","4_Among"
"1019","19.91","4_Among"
"1022","25.31","4_Among"
"1029","23.52","4_Among"
"1036","7.78","4_Among"
"1040","18.9","4_Among"
"1046","16.37","4_Among"
"1051","16.16","4_Among"
"1056","17.71","4_Among"
"1061","25.9","4_Among"
"1063","17","4_Among"
"1064","29.7","4_Among"
"1072","14.66","4_Among"
"1076","9.25","4_Among"
"1077","10.65","4_Among"
"1082","18.34","4_Among"
"1084","16.89","4_Among"
"1090","17.6","4_Among"
"1091","18.96","4_Among"
"1093","13.9","4_Among"
"1094","26.34","4_Among"
"1095","2","4_Among"
"1105","13.72","4_Among"
"1112","13.18","4_Among"
"1115","14.2","4_Among"
"1116","29.73","4_Among"
"1117","24.28","4_Among"
"1125","16.46","4_Among"
"1127","5.51","4_Among"
"1128","13.58","4_Among"
"1129","18.55","4_Among"
"1136","10.7","4_Among"
"1137","19.41","4_Among"
"1138","21.19","4_Among"
"1146","11.82","4_Among"
"1147","13.91","4_Among"
"1148","21.68","4_Among"
"1155","9.96","4_Among"
"1162","19.43","4_Among"
"1163","12.79","4_Among"
"1164","14.69","4_Among"
"1165","26.02","4_Among"
"1166","12.54","4_Among"
"1177","25.78","4_Among"
"1183","9.71","4_Among"
"1185","14.99","4_Among"
"1186","9.76","4_Among"
"1187","7.49","4_Among"
"1195","9.7","4_Among"
"1210","15.57","4_Among"
"1211","5.27","4_Among"
"1221","1.67","4_Among"
"1223","16.79","4_Among"
"1224","9.67","4_Among"
"1228","21.05","4_Among"
"1230","20.51","4_Among"
"1233","3.51","4_Among"
"1243","7.37","4_Among"
"1244","24.76","4_Among"
