"DVDRef","NbAlternation","Type","NbAMax","LineID"
"1694","16","1_Observed",28,"928"
"1695","7","3_Within",8,"929"
"1695","7","1_Observed",8,"930"
"1695","7","2_Switch",8,"931"
"1695","7","4_Among",8,"932"
"1696","15","1_Observed",22,"933"
"1696","16","4_Among",22,"934"
"1696","15","2_Switch",22,"935"
"1696","15","3_Within",22,"936"
"1697","23","1_Observed",34,"937"
"1697","23","3_Within",34,"938"
"1697","20","4_Among",34,"939"
"1697","27","2_Switch",34,"940"
"1698","24","2_Switch",41,"941"
"1698","24","3_Within",41,"942"
"1698","23","4_Among",41,"943"
"1698","24","1_Observed",41,"944"
"1699","4","4_Among",8,"945"
"1699","7","2_Switch",8,"946"
"1699","7","1_Observed",8,"947"
"1699","7","3_Within",8,"948"
"1700","8","4_Among",15,"949"
"1700","9","1_Observed",15,"950"
"1700","10","3_Within",15,"951"
"1700","11","2_Switch",15,"952"
"1701","1","4_Among",2,"953"
"1701","2","2_Switch",2,"954"
"1701","2","3_Within",2,"955"
"1701","2","1_Observed",2,"956"
"1702","15","1_Observed",20,"957"
"1702","15","4_Among",20,"958"
"1702","14","3_Within",20,"959"
"1702","15","2_Switch",20,"960"
"1703","20","1_Observed",24,"961"
"1703","13","3_Within",24,"962"
"1703","15","4_Among",24,"963"
"1703","14","2_Switch",24,"964"
"1704","13","3_Within",22,"965"
"1704","12","4_Among",22,"966"
"1704","16","1_Observed",22,"967"
"1704","14","2_Switch",22,"968"
"1708","15","3_Within",26,"969"
"1708","16","4_Among",26,"970"
"1708","15","1_Observed",26,"971"
"1708","15","2_Switch",26,"972"
"1709","14","4_Among",24,"973"
"1709","14","2_Switch",24,"974"
"1709","15","3_Within",24,"975"
"1709","14","1_Observed",24,"976"
"1710","11","4_Among",21,"977"
"1710","14","2_Switch",21,"978"
"1710","14","3_Within",21,"979"
"1710","16","1_Observed",21,"980"
"1713","15","3_Within",28,"981"
"1713","16","4_Among",28,"982"
"1713","17","1_Observed",28,"983"
"1713","19","2_Switch",28,"984"
"1718","13","3_Within",20,"985"
"1718","12","4_Among",20,"986"
"1718","15","1_Observed",20,"987"
"1718","16","2_Switch",20,"988"
"172","10","4_Among",16,"989"
"172","14","1_Observed",16,"990"
"172","14","2_Switch",16,"991"
"172","12","3_Within",16,"992"
"1727","12","4_Among",22,"993"
"1727","13","3_Within",22,"994"
"1727","13","2_Switch",22,"995"
"1727","17","1_Observed",22,"996"
"1729","5","4_Among",6,"997"
"1729","5","2_Switch",6,"998"
"1729","4","3_Within",6,"999"
"1729","5","1_Observed",6,"1000"
"173","15","4_Among",26,"1001"
"173","17","2_Switch",26,"1002"
"173","15","3_Within",26,"1003"
"173","13","1_Observed",26,"1004"
"1731","22","3_Within",28,"1005"
"1731","16","4_Among",28,"1006"
"1731","20","1_Observed",28,"1007"
"1731","18","2_Switch",28,"1008"
"1732","16","3_Within",22,"1009"
"1732","16","1_Observed",22,"1010"
"1732","16","4_Among",22,"1011"
"1732","14","2_Switch",22,"1012"
"1733","24","3_Within",36,"1013"
"1733","23","4_Among",36,"1014"
"1733","25","1_Observed",36,"1015"
"1733","25","2_Switch",36,"1016"
"1734","16","4_Among",26,"1017"
"1734","20","2_Switch",26,"1018"
"1734","19","3_Within",26,"1019"
"1734","22","1_Observed",26,"1020"
"1735","10","4_Among",12,"1021"
"1735","10","3_Within",12,"1022"
"1735","10","2_Switch",12,"1023"
"1735","12","1_Observed",12,"1024"
"1736","36","3_Within",50,"1025"
"1736","32","4_Among",50,"1026"
"1736","38","1_Observed",50,"1027"
"1736","32","2_Switch",50,"1028"
"1737","44","3_Within",56,"1029"
"1737","34","4_Among",56,"1030"
"1737","49","1_Observed",56,"1031"
"1737","47","2_Switch",56,"1032"
"1738","18","4_Among",28,"1033"
"1738","19","2_Switch",28,"1034"
"1738","18","3_Within",28,"1035"
"1738","23","1_Observed",28,"1036"
"1739","24","4_Among",38,"1037"
"1739","24","2_Switch",38,"1038"
"1739","26","3_Within",38,"1039"
"1739","30","1_Observed",38,"1040"
"1740","21","3_Within",36,"1041"
"1740","21","4_Among",36,"1042"
"1740","20","1_Observed",36,"1043"
"1740","22","2_Switch",36,"1044"
"1741","11","3_Within",22,"1045"
"1741","14","4_Among",22,"1046"
"1741","14","1_Observed",22,"1047"
"1741","14","2_Switch",22,"1048"
"1742","10","4_Among",14,"1049"
"1742","10","3_Within",14,"1050"
"1742","12","2_Switch",14,"1051"
"1742","10","1_Observed",14,"1052"
"1743","12","4_Among",20,"1053"
"1743","16","2_Switch",20,"1054"
"1743","14","3_Within",20,"1055"
"1743","16","1_Observed",20,"1056"
"1745","10","3_Within",10,"1057"
"1745","8","4_Among",10,"1058"
"1745","10","1_Observed",10,"1059"
"1745","10","2_Switch",10,"1060"
"1746","10","3_Within",12,"1061"
"1746","10","1_Observed",12,"1062"
"1746","9","4_Among",12,"1063"
"1746","10","2_Switch",12,"1064"
"1747","13","3_Within",18,"1065"
"1747","10","4_Among",18,"1066"
"1747","15","1_Observed",18,"1067"
"1747","13","2_Switch",18,"1068"
"1748","28","4_Among",48,"1069"
"1748","40","2_Switch",48,"1070"
"1748","33","3_Within",48,"1071"
"1748","42","1_Observed",48,"1072"
"1749","21","4_Among",36,"1073"
"1749","23","3_Within",36,"1074"
"1749","23","2_Switch",36,"1075"
"1749","29","1_Observed",36,"1076"
"175","17","4_Among",30,"1077"
"175","19","3_Within",30,"1078"
"175","19","2_Switch",30,"1079"
"175","19","1_Observed",30,"1080"
"1750","33","3_Within",52,"1081"
"1750","31","4_Among",52,"1082"
"1750","36","1_Observed",52,"1083"
"1750","40","2_Switch",52,"1084"
"1752","8","3_Within",14,"1085"
"1752","9","4_Among",14,"1086"
"1752","13","1_Observed",14,"1087"
"1752","13","2_Switch",14,"1088"
"1753","11","3_Within",25,"1089"
"1753","14","4_Among",25,"1090"
"1753","14","2_Switch",25,"1091"
"1753","16","1_Observed",25,"1092"
"1754","16","3_Within",22,"1093"
"1754","16","4_Among",22,"1094"
"1754","18","2_Switch",22,"1095"
"1754","20","1_Observed",22,"1096"
"1755","9","4_Among",14,"1097"
"1755","10","3_Within",14,"1098"
"1755","12","2_Switch",14,"1099"
"1755","10","1_Observed",14,"1100"
"1758","9","2_Switch",16,"1101"
"1758","12","4_Among",16,"1102"
"1758","9","1_Observed",16,"1103"
"1758","9","3_Within",16,"1104"
"1779","11","1_Observed",11,"1105"
"1779","11","2_Switch",11,"1106"
"1779","6","3_Within",11,"1107"
"1779","7","4_Among",11,"1108"
"1784","6","1_Observed",8,"1109"
"1784","6","3_Within",8,"1110"
"1784","4","4_Among",8,"1111"
"1784","6","2_Switch",8,"1112"
"1786","22","1_Observed",23,"1113"
"1786","17","3_Within",23,"1114"
"1786","13","4_Among",23,"1115"
"1786","20","2_Switch",23,"1116"
"1791","4","1_Observed",4,"1117"
"1791","4","2_Switch",4,"1118"
"1791","3","4_Among",4,"1119"
"1791","3","3_Within",4,"1120"
"1794","21","4_Among",44,"1121"
"1794","29","2_Switch",44,"1122"
"1794","26","3_Within",44,"1123"
"1794","31","1_Observed",44,"1124"
"1803","29","3_Within",46,"1125"
"1803","25","4_Among",46,"1126"
"1803","31","1_Observed",46,"1127"
"1803","27","2_Switch",46,"1128"
"1805","11","1_Observed",20,"1129"
"1805","12","4_Among",20,"1130"
"1805","12","3_Within",20,"1131"
"1805","11","2_Switch",20,"1132"
"1813","26","4_Among",44,"1133"
"1813","37","1_Observed",44,"1134"
"1813","37","2_Switch",44,"1135"
"1813","30","3_Within",44,"1136"
"1815","16","4_Among",22,"1137"
"1815","18","3_Within",22,"1138"
"1815","19","2_Switch",22,"1139"
"1815","21","1_Observed",22,"1140"
"1822","9","4_Among",12,"1141"
"1822","10","2_Switch",12,"1142"
"1822","10","3_Within",12,"1143"
"1822","12","1_Observed",12,"1144"
"1824","26","2_Switch",26,"1145"
"1824","22","3_Within",26,"1146"
"1824","19","4_Among",26,"1147"
"1824","26","1_Observed",26,"1148"
"1829","31","3_Within",40,"1149"
"1829","33","1_Observed",40,"1150"
"1829","33","2_Switch",40,"1151"
"1829","29","4_Among",40,"1152"
"183","12","2_Switch",17,"1153"
"183","12","3_Within",17,"1154"
"183","9","4_Among",17,"1155"
"183","10","1_Observed",17,"1156"
"1830","26","4_Among",40,"1157"
"1830","30","1_Observed",40,"1158"
"1830","26","3_Within",40,"1159"
"1830","28","2_Switch",40,"1160"
"1834","10","4_Among",16,"1161"
"1834","13","2_Switch",16,"1162"
"1834","13","1_Observed",16,"1163"
"1834","9","3_Within",16,"1164"
"1835","4","4_Among",6,"1165"
"1835","6","3_Within",6,"1166"
"1835","6","2_Switch",6,"1167"
"1835","4","1_Observed",6,"1168"
"1836","36","2_Switch",46,"1169"
"1836","29","4_Among",46,"1170"
"1836","31","3_Within",46,"1171"
"1836","34","1_Observed",46,"1172"
"1839","27","3_Within",36,"1173"
"1839","28","2_Switch",36,"1174"
"1839","25","4_Among",36,"1175"
"1839","26","1_Observed",36,"1176"
"1842","4","1_Observed",4,"1177"
"1842","4","3_Within",4,"1178"
"1842","4","2_Switch",4,"1179"
"1842","4","4_Among",4,"1180"
"1843","15","4_Among",24,"1181"
"1843","18","1_Observed",24,"1182"
"1843","14","3_Within",24,"1183"
"1843","18","2_Switch",24,"1184"
"1845","16","3_Within",36,"1185"
"1845","19","4_Among",36,"1186"
"1845","19","1_Observed",36,"1187"
"1845","21","2_Switch",36,"1188"
"1847","31","4_Among",54,"1189"
"1847","42","1_Observed",54,"1190"
"1847","40","2_Switch",54,"1191"
"1847","37","3_Within",54,"1192"
"1848","9","4_Among",14,"1193"
"1848","11","3_Within",14,"1194"
"1848","12","2_Switch",14,"1195"
"1848","14","1_Observed",14,"1196"
"1851","11","4_Among",20,"1197"
"1851","18","2_Switch",20,"1198"
"1851","17","3_Within",20,"1199"
"1851","18","1_Observed",20,"1200"
"1854","17","2_Switch",24,"1201"
"1854","19","3_Within",24,"1202"
"1854","15","4_Among",24,"1203"
"1854","19","1_Observed",24,"1204"
"1857","21","3_Within",28,"1205"
"1857","21","1_Observed",28,"1206"
"1857","21","2_Switch",28,"1207"
"1857","15","4_Among",28,"1208"
"186","10","3_Within",14,"1209"
"186","9","2_Switch",14,"1210"
"186","11","1_Observed",14,"1211"
"186","9","4_Among",14,"1212"
"1861","17","4_Among",28,"1213"
"1861","23","1_Observed",28,"1214"
"1861","21","3_Within",28,"1215"
"1861","21","2_Switch",28,"1216"
"1864","17","4_Among",30,"1217"
"1864","26","2_Switch",30,"1218"
"1864","26","1_Observed",30,"1219"
"1864","23","3_Within",30,"1220"
"1866","9","4_Among",15,"1221"
"1866","11","3_Within",15,"1222"
"1866","13","2_Switch",15,"1223"
"1866","13","1_Observed",15,"1224"
"1868","9","2_Switch",10,"1225"
"1868","7","4_Among",10,"1226"
"1868","8","3_Within",10,"1227"
"1868","9","1_Observed",10,"1228"
"1871","18","3_Within",24,"1229"
"1871","16","2_Switch",24,"1230"
"1871","18","4_Among",24,"1231"
"1871","18","1_Observed",24,"1232"
"1872","12","1_Observed",16,"1233"
"1872","10","3_Within",16,"1234"
"1872","10","2_Switch",16,"1235"
"1872","10","4_Among",16,"1236"
"1876","1","4_Among",2,"1237"
"1876","2","1_Observed",2,"1238"
"1876","1","3_Within",2,"1239"
"1876","2","2_Switch",2,"1240"
"1878","20","3_Within",34,"1241"
"1878","18","4_Among",34,"1242"
"1878","20","1_Observed",34,"1243"
"1878","18","2_Switch",34,"1244"
"188","22","3_Within",32,"1245"
"188","20","4_Among",32,"1246"
"188","26","1_Observed",32,"1247"
"188","24","2_Switch",32,"1248"
"1880","6","4_Among",10,"1249"
"1880","7","1_Observed",10,"1250"
"1880","9","2_Switch",10,"1251"
"1880","7","3_Within",10,"1252"
"1883","21","4_Among",32,"1253"
"1883","19","3_Within",32,"1254"
"1883","18","2_Switch",32,"1255"
"1883","18","1_Observed",32,"1256"
"1886","13","4_Among",23,"1257"
"1886","18","2_Switch",23,"1258"
"1886","14","3_Within",23,"1259"
"1886","18","1_Observed",23,"1260"
"1887","10","2_Switch",16,"1261"
"1887","10","3_Within",16,"1262"
"1887","9","4_Among",16,"1263"
"1887","8","1_Observed",16,"1264"
"1892","11","3_Within",18,"1265"
"1892","10","2_Switch",18,"1266"
"1892","11","4_Among",18,"1267"
"1892","16","1_Observed",18,"1268"
"1896","6","3_Within",8,"1269"
"1896","8","2_Switch",8,"1270"
"1896","6","4_Among",8,"1271"
"1896","6","1_Observed",8,"1272"
"1906","9","3_Within",10,"1273"
"1906","10","2_Switch",10,"1274"
"1906","8","4_Among",10,"1275"
"1906","10","1_Observed",10,"1276"
"191","16","4_Among",30,"1277"
"191","16","2_Switch",30,"1278"
"191","18","3_Within",30,"1279"
"191","22","1_Observed",30,"1280"
"1911","7","1_Observed",8,"1281"
"1911","7","2_Switch",8,"1282"
"1911","6","3_Within",8,"1283"
"1911","6","4_Among",8,"1284"
"1915","13","3_Within",16,"1285"
"1915","14","1_Observed",16,"1286"
"1915","12","2_Switch",16,"1287"
"1915","12","4_Among",16,"1288"
"1916","14","1_Observed",16,"1289"
"1916","11","4_Among",16,"1290"
"1916","14","3_Within",16,"1291"
"1916","16","2_Switch",16,"1292"
"1917","27","1_Observed",44,"1293"
"1917","23","3_Within",44,"1294"
"1917","25","2_Switch",44,"1295"
"1917","20","4_Among",44,"1296"
"1921","9","4_Among",12,"1297"
"1921","12","1_Observed",12,"1298"
"1921","12","2_Switch",12,"1299"
"1921","10","3_Within",12,"1300"
"1926","45","1_Observed",56,"1301"
"1926","39","2_Switch",56,"1302"
"1926","41","3_Within",56,"1303"
"1926","37","4_Among",56,"1304"
"1927","7","1_Observed",10,"1305"
"1927","7","2_Switch",10,"1306"
"1927","7","4_Among",10,"1307"
"1927","7","3_Within",10,"1308"
"1928","8","3_Within",10,"1309"
"1928","7","2_Switch",10,"1310"
"1928","9","1_Observed",10,"1311"
"1928","6","4_Among",10,"1312"
"1937","12","4_Among",16,"1313"
"1937","15","3_Within",16,"1314"
"1937","16","2_Switch",16,"1315"
"1937","14","1_Observed",16,"1316"
"194","17","2_Switch",20,"1317"
"194","17","1_Observed",20,"1318"
"194","15","3_Within",20,"1319"
"194","11","4_Among",20,"1320"
"1946","26","2_Switch",38,"1321"
"1946","24","3_Within",38,"1322"
"1946","21","4_Among",38,"1323"
"1946","26","1_Observed",38,"1324"
"1949","22","2_Switch",44,"1325"
"1949","24","3_Within",44,"1326"
"1949","26","1_Observed",44,"1327"
"1949","22","4_Among",44,"1328"
"1953","46","3_Within",64,"1329"
"1953","47","1_Observed",64,"1330"
"1953","43","2_Switch",64,"1331"
"1953","36","4_Among",64,"1332"
"1963","11","4_Among",18,"1333"
"1963","14","3_Within",18,"1334"
"1963","13","2_Switch",18,"1335"
"1963","17","1_Observed",18,"1336"
"1964","15","3_Within",24,"1337"
"1964","20","2_Switch",24,"1338"
"1964","15","4_Among",24,"1339"
"1964","20","1_Observed",24,"1340"
"1965","12","4_Among",18,"1341"
"1965","13","3_Within",18,"1342"
"1965","15","2_Switch",18,"1343"
"1965","13","1_Observed",18,"1344"
"1969","9","4_Among",17,"1345"
"1969","10","3_Within",17,"1346"
"1969","11","2_Switch",17,"1347"
"1969","13","1_Observed",17,"1348"
"197","19","3_Within",28,"1349"
"197","23","1_Observed",28,"1350"
"197","19","2_Switch",28,"1351"
"197","15","4_Among",28,"1352"
"1973","13","2_Switch",16,"1353"
"1973","12","3_Within",16,"1354"
"1973","11","4_Among",16,"1355"
"1973","15","1_Observed",16,"1356"
"1975","22","3_Within",28,"1357"
"1975","17","4_Among",28,"1358"
"1975","22","1_Observed",28,"1359"
"1975","24","2_Switch",28,"1360"
"1977","20","4_Among",32,"1361"
"1977","24","1_Observed",32,"1362"
"1977","22","2_Switch",32,"1363"
"1977","22","3_Within",32,"1364"
"1979","30","3_Within",45,"1365"
"1979","24","2_Switch",45,"1366"
"1979","23","4_Among",45,"1367"
"1979","26","1_Observed",45,"1368"
"1981","38","4_Among",76,"1369"
"1981","45","3_Within",76,"1370"
"1981","41","2_Switch",76,"1371"
"1981","43","1_Observed",76,"1372"
"1985","32","4_Among",56,"1373"
"1985","39","3_Within",56,"1374"
"1985","37","2_Switch",56,"1375"
"1985","43","1_Observed",56,"1376"
"1986","36","2_Switch",54,"1377"
"1986","34","3_Within",54,"1378"
"1986","35","4_Among",54,"1379"
"1986","38","1_Observed",54,"1380"
"1987","29","2_Switch",44,"1381"
"1987","31","3_Within",44,"1382"
"1987","31","1_Observed",44,"1383"
"1987","27","4_Among",44,"1384"
"1995","23","3_Within",44,"1385"
"1995","24","1_Observed",44,"1386"
"1995","26","2_Switch",44,"1387"
"1995","22","4_Among",44,"1388"
"1997","18","4_Among",30,"1389"
"1997","18","3_Within",30,"1390"
"1997","20","2_Switch",30,"1391"
"1997","18","1_Observed",30,"1392"
"200","14","3_Within",18,"1393"
"200","18","1_Observed",18,"1394"
"200","14","2_Switch",18,"1395"
"200","13","4_Among",18,"1396"
"2000","20","3_Within",38,"1397"
"2000","26","2_Switch",38,"1398"
"2000","21","4_Among",38,"1399"
"2000","30","1_Observed",38,"1400"
"2002","10","4_Among",18,"1401"
"2002","11","3_Within",18,"1402"
