"DVDRef","NbS","Type","NbAMax","LineID"
"3579",5,"4_Among",40,"2953"
"3579",5,"1_Observed",40,"2954"
"3579",5,"3_Within",40,"2955"
"358",1,"3_Within",16,"2956"
"358",1,"1_Observed",16,"2957"
"358",0,"4_Among",16,"2958"
"3589",1,"1_Observed",21,"2959"
"3589",0,"4_Among",21,"2960"
"3589",0,"3_Within",21,"2961"
"359",0,"1_Observed",20,"2962"
"359",1,"4_Among",20,"2963"
"359",0,"3_Within",20,"2964"
"3590",2,"4_Among",18,"2965"
"3590",3,"1_Observed",18,"2966"
"3590",2,"3_Within",18,"2967"
"3595",0,"4_Among",2,"2968"
"3595",0,"3_Within",2,"2969"
"3595",0,"1_Observed",2,"2970"
"3599",0,"4_Among",15,"2971"
"3599",2,"1_Observed",15,"2972"
"3599",0,"3_Within",15,"2973"
"36",0,"4_Among",12,"2974"
"36",1,"3_Within",12,"2975"
"36",1,"1_Observed",12,"2976"
"360",0,"4_Among",4,"2977"
"360",0,"3_Within",4,"2978"
"360",1,"1_Observed",4,"2979"
"3600",9,"1_Observed",40,"2980"
"3600",6,"4_Among",40,"2981"
"3600",8,"3_Within",40,"2982"
"3601",2,"1_Observed",6,"2983"
"3601",0,"4_Among",6,"2984"
"3601",2,"3_Within",6,"2985"
"3604",4,"4_Among",28,"2986"
"3604",7,"1_Observed",28,"2987"
"3604",5,"3_Within",28,"2988"
"3605",10,"4_Among",52,"2989"
"3605",19,"1_Observed",52,"2990"
"3605",12,"3_Within",52,"2991"
"3606",3,"1_Observed",30,"2992"
"3606",3,"4_Among",30,"2993"
"3606",2,"3_Within",30,"2994"
"361",2,"1_Observed",20,"2995"
"361",2,"4_Among",20,"2996"
"361",2,"3_Within",20,"2997"
"3610",0,"1_Observed",8,"2998"
"3610",0,"4_Among",8,"2999"
"3610",0,"3_Within",8,"3000"
"3612",0,"4_Among",18,"3001"
"3612",0,"1_Observed",18,"3002"
"3612",0,"3_Within",18,"3003"
"3613",7,"3_Within",44,"3004"
"3613",10,"1_Observed",44,"3005"
"3613",5,"4_Among",44,"3006"
"3614",4,"4_Among",44,"3007"
"3614",4,"3_Within",44,"3008"
"3614",10,"1_Observed",44,"3009"
"3616",0,"4_Among",4,"3010"
"3616",0,"1_Observed",4,"3011"
"3616",0,"3_Within",4,"3012"
"3617",5,"3_Within",38,"3013"
"3617",6,"1_Observed",38,"3014"
"3617",5,"4_Among",38,"3015"
"3618",1,"4_Among",16,"3016"
"3618",0,"3_Within",16,"3017"
"3618",3,"1_Observed",16,"3018"
"362",0,"1_Observed",4,"3019"
"362",0,"3_Within",4,"3020"
"362",0,"4_Among",4,"3021"
"3627",0,"4_Among",14,"3022"
"3627",0,"3_Within",14,"3023"
"3627",1,"1_Observed",14,"3024"
"3628",4,"4_Among",32,"3025"
"3628",3,"3_Within",32,"3026"
"3628",4,"1_Observed",32,"3027"
"363",0,"3_Within",2,"3028"
"363",0,"1_Observed",2,"3029"
"363",0,"4_Among",2,"3030"
"3631",0,"1_Observed",6,"3031"
"3631",0,"4_Among",6,"3032"
"3631",0,"3_Within",6,"3033"
"3635",5,"1_Observed",20,"3034"
"3635",2,"3_Within",20,"3035"
"3635",2,"4_Among",20,"3036"
"3636",1,"3_Within",18,"3037"
"3636",2,"1_Observed",18,"3038"
"3636",0,"4_Among",18,"3039"
"3642",1,"4_Among",23,"3040"
"3642",2,"3_Within",23,"3041"
"3642",4,"1_Observed",23,"3042"
"3644",2,"1_Observed",42,"3043"
"3644",5,"4_Among",42,"3044"
"3644",4,"3_Within",42,"3045"
"3648",1,"1_Observed",6,"3046"
"3648",1,"3_Within",6,"3047"
"3648",0,"4_Among",6,"3048"
"3651",3,"3_Within",24,"3049"
"3651",6,"1_Observed",24,"3050"
"3651",3,"4_Among",24,"3051"
"3653",2,"4_Among",24,"3052"
"3653",2,"3_Within",24,"3053"
"3653",3,"1_Observed",24,"3054"
"3654",11,"3_Within",34,"3055"
"3654",15,"1_Observed",34,"3056"
"3654",8,"4_Among",34,"3057"
"3656",4,"1_Observed",22,"3058"
"3656",1,"4_Among",22,"3059"
"3656",2,"3_Within",22,"3060"
"3657",2,"3_Within",20,"3061"
"3657",3,"1_Observed",20,"3062"
"3657",1,"4_Among",20,"3063"
"3660",2,"1_Observed",20,"3064"
"3660",1,"4_Among",20,"3065"
"3660",1,"3_Within",20,"3066"
"3661",0,"4_Among",2,"3067"
"3661",0,"3_Within",2,"3068"
"3661",0,"1_Observed",2,"3069"
"3662",6,"1_Observed",38,"3070"
"3662",5,"4_Among",38,"3071"
"3662",7,"3_Within",38,"3072"
"3663",1,"1_Observed",20,"3073"
"3663",0,"3_Within",20,"3074"
"3663",0,"4_Among",20,"3075"
"3665",6,"3_Within",46,"3076"
"3665",6,"1_Observed",46,"3077"
"3665",6,"4_Among",46,"3078"
"3669",2,"4_Among",32,"3079"
"3669",2,"3_Within",32,"3080"
"3669",6,"1_Observed",32,"3081"
"367",1,"4_Among",18,"3082"
"367",1,"3_Within",18,"3083"
"367",0,"1_Observed",18,"3084"
"3671",6,"1_Observed",32,"3085"
"3671",3,"4_Among",32,"3086"
"3671",5,"3_Within",32,"3087"
"3674",3,"1_Observed",20,"3088"
"3674",1,"3_Within",20,"3089"
"3674",2,"4_Among",20,"3090"
"3675",1,"3_Within",24,"3091"
"3675",1,"1_Observed",24,"3092"
"3675",2,"4_Among",24,"3093"
"368",6,"1_Observed",46,"3094"
"368",5,"4_Among",46,"3095"
"368",5,"3_Within",46,"3096"
"3683",3,"4_Among",36,"3097"
"3683",4,"3_Within",36,"3098"
"3683",4,"1_Observed",36,"3099"
"3685",0,"3_Within",14,"3100"
"3685",0,"1_Observed",14,"3101"
"3685",1,"4_Among",14,"3102"
"3686",4,"1_Observed",30,"3103"
"3686",2,"4_Among",30,"3104"
"3686",4,"3_Within",30,"3105"
"3689",1,"3_Within",18,"3106"
"3689",1,"1_Observed",18,"3107"
"3689",1,"4_Among",18,"3108"
"369",7,"1_Observed",24,"3109"
"369",2,"3_Within",24,"3110"
"369",2,"4_Among",24,"3111"
"3690",2,"1_Observed",20,"3112"
"3690",0,"4_Among",20,"3113"
"3690",1,"3_Within",20,"3114"
"3692",0,"4_Among",1,"3115"
"3692",0,"3_Within",1,"3116"
"3692",0,"1_Observed",1,"3117"
"3693",3,"1_Observed",20,"3118"
"3693",1,"4_Among",20,"3119"
"3693",2,"3_Within",20,"3120"
"3699",8,"1_Observed",34,"3121"
"3699",3,"3_Within",34,"3122"
"3699",3,"4_Among",34,"3123"
"3700",3,"3_Within",30,"3124"
"3700",7,"1_Observed",30,"3125"
"3700",4,"4_Among",30,"3126"
"3705",1,"4_Among",26,"3127"
"3705",2,"3_Within",26,"3128"
"3705",2,"1_Observed",26,"3129"
"3709",6,"1_Observed",40,"3130"
"3709",5,"4_Among",40,"3131"
"3709",4,"3_Within",40,"3132"
"3712",3,"1_Observed",12,"3133"
"3712",2,"3_Within",12,"3134"
"3712",2,"4_Among",12,"3135"
"3713",0,"3_Within",17,"3136"
"3713",0,"1_Observed",17,"3137"
"3713",0,"4_Among",17,"3138"
"3715",1,"4_Among",18,"3139"
"3715",1,"3_Within",18,"3140"
"3715",0,"1_Observed",18,"3141"
"3719",0,"4_Among",8,"3142"
"3719",0,"3_Within",8,"3143"
"3719",1,"1_Observed",8,"3144"
"372",0,"3_Within",8,"3145"
"372",1,"1_Observed",8,"3146"
"372",0,"4_Among",8,"3147"
"3725",4,"4_Among",38,"3148"
"3725",4,"3_Within",38,"3149"
"3725",8,"1_Observed",38,"3150"
"3726",0,"1_Observed",13,"3151"
"3726",0,"4_Among",13,"3152"
"3726",0,"3_Within",13,"3153"
"3730",0,"3_Within",4,"3154"
"3730",0,"4_Among",4,"3155"
"3730",1,"1_Observed",4,"3156"
"3738",2,"4_Among",26,"3157"
"3738",3,"3_Within",26,"3158"
"3738",3,"1_Observed",26,"3159"
"3740",1,"1_Observed",16,"3160"
"3740",0,"4_Among",16,"3161"
"3740",0,"3_Within",16,"3162"
"3745",0,"3_Within",2,"3163"
"3745",0,"4_Among",2,"3164"
"3745",0,"1_Observed",2,"3165"
"375",2,"4_Among",28,"3166"
"375",2,"3_Within",28,"3167"
"375",1,"1_Observed",28,"3168"
"3751",5,"3_Within",34,"3169"
"3751",4,"1_Observed",34,"3170"
"3751",4,"4_Among",34,"3171"
"3754",2,"3_Within",22,"3172"
"3754",3,"1_Observed",22,"3173"
"3754",1,"4_Among",22,"3174"
"3758",2,"3_Within",18,"3175"
"3758",1,"4_Among",18,"3176"
"3758",1,"1_Observed",18,"3177"
"3772",4,"3_Within",32,"3178"
"3772",2,"4_Among",32,"3179"
"3772",3,"1_Observed",32,"3180"
"3777",0,"3_Within",21,"3181"
"3777",0,"1_Observed",21,"3182"
"3777",0,"4_Among",21,"3183"
"3787",0,"3_Within",24,"3184"
"3787",1,"1_Observed",24,"3185"
"3787",2,"4_Among",24,"3186"
"3788",2,"3_Within",16,"3187"
"3788",1,"4_Among",16,"3188"
"3788",2,"1_Observed",16,"3189"
"3789",2,"4_Among",26,"3190"
"3789",1,"3_Within",26,"3191"
"3789",2,"1_Observed",26,"3192"
"379",1,"4_Among",28,"3193"
"379",4,"3_Within",28,"3194"
"379",4,"1_Observed",28,"3195"
"3790",6,"3_Within",38,"3196"
"3790",5,"4_Among",38,"3197"
"3790",6,"1_Observed",38,"3198"
"3800",0,"3_Within",8,"3199"
"3800",0,"1_Observed",8,"3200"
"3800",0,"4_Among",8,"3201"
"3801",1,"3_Within",26,"3202"
"3801",1,"4_Among",26,"3203"
"3801",1,"1_Observed",26,"3204"
"381",0,"4_Among",2,"3205"
"381",0,"3_Within",2,"3206"
"381",0,"1_Observed",2,"3207"
"382",1,"1_Observed",18,"3208"
"382",0,"4_Among",18,"3209"
"382",0,"3_Within",18,"3210"
"3821",1,"4_Among",16,"3211"
"3821",1,"1_Observed",16,"3212"
"3821",0,"3_Within",16,"3213"
"3823",1,"3_Within",20,"3214"
"3823",1,"4_Among",20,"3215"
"3823",2,"1_Observed",20,"3216"
"3824",1,"3_Within",20,"3217"
"3824",1,"1_Observed",20,"3218"
"3824",1,"4_Among",20,"3219"
"3828",3,"3_Within",36,"3220"
"3828",4,"1_Observed",36,"3221"
"3828",4,"4_Among",36,"3222"
"3829",3,"3_Within",24,"3223"
"3829",2,"4_Among",24,"3224"
"3829",4,"1_Observed",24,"3225"
"383",0,"3_Within",20,"3226"
"383",0,"4_Among",20,"3227"
"383",3,"1_Observed",20,"3228"
"3832",4,"3_Within",36,"3229"
"3832",4,"4_Among",36,"3230"
"3832",6,"1_Observed",36,"3231"
"3835",2,"3_Within",14,"3232"
"3835",7,"1_Observed",14,"3233"
"3835",2,"4_Among",14,"3234"
"3839",3,"3_Within",24,"3235"
"3839",2,"1_Observed",24,"3236"
"3839",1,"4_Among",24,"3237"
"3843",1,"3_Within",16,"3238"
"3843",1,"4_Among",16,"3239"
"3843",2,"1_Observed",16,"3240"
"3856",0,"4_Among",8,"3241"
"3856",0,"3_Within",8,"3242"
"3856",1,"1_Observed",8,"3243"
"3858",3,"3_Within",24,"3244"
"3858",3,"4_Among",24,"3245"
"3858",1,"1_Observed",24,"3246"
"3861",8,"3_Within",42,"3247"
"3861",8,"1_Observed",42,"3248"
"3861",6,"4_Among",42,"3249"
"3863",1,"3_Within",20,"3250"
"3863",1,"4_Among",20,"3251"
"3863",3,"1_Observed",20,"3252"
"3864",6,"4_Among",50,"3253"
"3864",8,"1_Observed",50,"3254"
"3864",8,"3_Within",50,"3255"
"3869",1,"3_Within",14,"3256"
"3869",1,"4_Among",14,"3257"
"3869",2,"1_Observed",14,"3258"
"3870",2,"3_Within",26,"3259"
"3870",3,"1_Observed",26,"3260"
"3870",2,"4_Among",26,"3261"
"3877",3,"3_Within",33,"3262"
"3877",9,"1_Observed",33,"3263"
"3877",3,"4_Among",33,"3264"
"3879",0,"3_Within",22,"3265"
"3879",1,"4_Among",22,"3266"
"3879",0,"1_Observed",22,"3267"
"388",5,"4_Among",34,"3268"
"388",7,"3_Within",34,"3269"
"388",8,"1_Observed",34,"3270"
"3883",0,"3_Within",8,"3271"
"3883",0,"4_Among",8,"3272"
"3883",1,"1_Observed",8,"3273"
"3886",1,"3_Within",16,"3274"
"3886",2,"1_Observed",16,"3275"
"3886",1,"4_Among",16,"3276"
"3887",3,"3_Within",34,"3277"
"3887",5,"1_Observed",34,"3278"
"3887",2,"4_Among",34,"3279"
"3889",0,"3_Within",16,"3280"
"3889",1,"4_Among",16,"3281"
"3889",2,"1_Observed",16,"3282"
"3890",2,"3_Within",29,"3283"
"3890",2,"4_Among",29,"3284"
"3890",5,"1_Observed",29,"3285"
"3891",4,"3_Within",36,"3286"
"3891",5,"4_Among",36,"3287"
"3891",6,"1_Observed",36,"3288"
"3892",4,"3_Within",30,"3289"
"3892",3,"4_Among",30,"3290"
"3892",7,"1_Observed",30,"3291"
"3895",1,"4_Among",8,"3292"
"3895",0,"3_Within",8,"3293"
"3895",0,"1_Observed",8,"3294"
"3896",3,"1_Observed",20,"3295"
"3896",0,"4_Among",20,"3296"
"3896",2,"3_Within",20,"3297"
"39",1,"1_Observed",18,"3298"
"39",1,"4_Among",18,"3299"
"39",1,"3_Within",18,"3300"
"390",6,"1_Observed",32,"3301"
"390",3,"4_Among",32,"3302"
"390",3,"3_Within",32,"3303"
"3902",0,"4_Among",14,"3304"
"3902",0,"1_Observed",14,"3305"
"3902",0,"3_Within",14,"3306"
"3903",4,"3_Within",34,"3307"
"3903",4,"4_Among",34,"3308"
"3903",5,"1_Observed",34,"3309"
"3905",1,"4_Among",16,"3310"
"3905",2,"1_Observed",16,"3311"
"3905",1,"3_Within",16,"3312"
"3908",5,"4_Among",38,"3313"
"3908",11,"1_Observed",38,"3314"
"3908",6,"3_Within",38,"3315"
"391",1,"3_Within",24,"3316"
"391",2,"4_Among",24,"3317"
"391",2,"1_Observed",24,"3318"
"3913",1,"4_Among",26,"3319"
"3913",1,"1_Observed",26,"3320"
"3913",2,"3_Within",26,"3321"
"3914",1,"3_Within",6,"3322"
"3914",0,"4_Among",6,"3323"
"3914",0,"1_Observed",6,"3324"
"3919",1,"4_Among",20,"3325"
"3919",3,"1_Observed",20,"3326"
"3919",0,"3_Within",20,"3327"
"3921",0,"4_Among",4,"3328"
"3921",0,"1_Observed",4,"3329"
"3921",0,"3_Within",4,"3330"
"3922",1,"4_Among",17,"3331"
"3922",1,"1_Observed",17,"3332"
"3922",1,"3_Within",17,"3333"
"3923",2,"3_Within",16,"3334"
"3923",2,"1_Observed",16,"3335"
"3923",1,"4_Among",16,"3336"
"3925",2,"4_Among",28,"3337"
"3925",2,"3_Within",28,"3338"
"3925",1,"1_Observed",28,"3339"
"3927",2,"4_Among",22,"3340"
"3927",1,"3_Within",22,"3341"
"3927",8,"1_Observed",22,"3342"
"3929",10,"1_Observed",32,"3343"
"3929",8,"4_Among",32,"3344"
"3929",9,"3_Within",32,"3345"
"3931",0,"4_Among",8,"3346"
"3931",0,"3_Within",8,"3347"
"3931",1,"1_Observed",8,"3348"
"3932",0,"3_Within",14,"3349"
"3932",1,"4_Among",14,"3350"
"3932",0,"1_Observed",14,"3351"
"3933",1,"4_Among",26,"3352"
"3933",3,"1_Observed",26,"3353"
"3933",2,"3_Within",26,"3354"
"3934",3,"4_Among",24,"3355"
"3934",1,"1_Observed",24,"3356"
"3934",3,"3_Within",24,"3357"
"3937",2,"4_Among",20,"3358"
"3937",1,"1_Observed",20,"3359"
"3937",1,"3_Within",20,"3360"
"3939",1,"3_Within",20,"3361"
"3939",1,"4_Among",20,"3362"
"3939",3,"1_Observed",20,"3363"
"394",1,"3_Within",14,"3364"
"394",1,"1_Observed",14,"3365"
"394",1,"4_Among",14,"3366"
"3942",5,"4_Among",18,"3367"
"3942",3,"1_Observed",18,"3368"
"3942",3,"3_Within",18,"3369"
"3943",0,"4_Among",20,"3370"
"3943",3,"1_Observed",20,"3371"
"3943",2,"3_Within",20,"3372"
"3944",4,"4_Among",36,"3373"
"3944",8,"1_Observed",36,"3374"
"3944",5,"3_Within",36,"3375"
"3947",2,"3_Within",14,"3376"
"3947",1,"1_Observed",14,"3377"
"3947",1,"4_Among",14,"3378"
"3949",0,"4_Among",10,"3379"
"3949",0,"3_Within",10,"3380"
"3949",0,"1_Observed",10,"3381"
"3952",0,"4_Among",2,"3382"
"3952",0,"3_Within",2,"3383"
"3952",0,"1_Observed",2,"3384"
"3954",9,"1_Observed",44,"3385"
"3954",6,"4_Among",44,"3386"
"3954",6,"3_Within",44,"3387"
"3956",5,"4_Among",38,"3388"
"3956",4,"3_Within",38,"3389"
"3956",7,"1_Observed",38,"3390"
"3959",2,"3_Within",32,"3391"
"3959",2,"4_Among",32,"3392"
"3959",0,"1_Observed",32,"3393"
"396",5,"3_Within",32,"3394"
"396",4,"1_Observed",32,"3395"
"396",4,"4_Among",32,"3396"
"3962",3,"4_Among",26,"3397"
"3962",2,"1_Observed",26,"3398"
"3962",2,"3_Within",26,"3399"
"3965",1,"4_Among",12,"3400"
"3965",1,"1_Observed",12,"3401"
"3965",2,"3_Within",12,"3402"
"3966",0,"4_Among",14,"3403"
"3966",1,"1_Observed",14,"3404"
"3966",0,"3_Within",14,"3405"
"3967",0,"3_Within",18,"3406"
"3967",0,"4_Among",18,"3407"
"3967",0,"1_Observed",18,"3408"
"3974",1,"4_Among",22,"3409"
"3974",2,"1_Observed",22,"3410"
"3974",1,"3_Within",22,"3411"
"3987",0,"4_Among",14,"3412"
"3987",0,"1_Observed",14,"3413"
"3987",0,"3_Within",14,"3414"
"3989",0,"4_Among",8,"3415"
"3989",2,"1_Observed",8,"3416"
"3989",0,"3_Within",8,"3417"
"4001",3,"3_Within",36,"3418"
"4001",5,"1_Observed",36,"3419"
"4001",4,"4_Among",36,"3420"
"4005",0,"1_Observed",8,"3421"
"4005",0,"4_Among",8,"3422"
"4005",1,"3_Within",8,"3423"
"4010",1,"3_Within",16,"3424"
"4010",1,"1_Observed",16,"3425"
"4010",0,"4_Among",16,"3426"
"4013",0,"1_Observed",18,"3427"
"4013",1,"3_Within",18,"3428"
"4013",1,"4_Among",18,"3429"
"403",1,"3_Within",28,"3430"
"403",1,"4_Among",28,"3431"
"403",3,"1_Observed",28,"3432"
"4033",1,"3_Within",26,"3433"
"4033",1,"4_Among",26,"3434"
"4033",2,"1_Observed",26,"3435"
"4037",1,"4_Among",12,"3436"
"4037",1,"3_Within",12,"3437"
"4037",3,"1_Observed",12,"3438"
"4045",2,"3_Within",28,"3439"
"4045",2,"4_Among",28,"3440"
"4045",5,"1_Observed",28,"3441"
"4046",2,"4_Among",24,"3442"
"4046",2,"1_Observed",24,"3443"
"4046",2,"3_Within",24,"3444"
"4054",5,"1_Observed",22,"3445"
"4054",5,"3_Within",22,"3446"
"4054",3,"4_Among",22,"3447"
"4062",5,"1_Observed",28,"3448"
"4062",5,"3_Within",28,"3449"
"4062",5,"4_Among",28,"3450"
"4064",7,"3_Within",36,"3451"
"4064",5,"4_Among",36,"3452"
"4064",9,"1_Observed",36,"3453"
"4071",4,"4_Among",26,"3454"
"4071",6,"1_Observed",26,"3455"
"4071",4,"3_Within",26,"3456"
"4075",3,"1_Observed",28,"3457"
"4075",2,"3_Within",28,"3458"
"4075",3,"4_Among",28,"3459"
"4089",5,"1_Observed",28,"3460"
"4089",4,"3_Within",28,"3461"
"4089",3,"4_Among",28,"3462"
"4090",0,"3_Within",20,"3463"
"4090",1,"4_Among",20,"3464"
"4090",0,"1_Observed",20,"3465"
"4093",0,"4_Among",2,"3466"
"4093",0,"1_Observed",2,"3467"
"4093",0,"3_Within",2,"3468"
"4096",0,"3_Within",11,"3469"
"4096",1,"1_Observed",11,"3470"
"4096",0,"4_Among",11,"3471"
"4107",4,"4_Among",32,"3472"
"4107",3,"3_Within",32,"3473"
"4107",4,"1_Observed",32,"3474"
"4111",8,"1_Observed",26,"3475"
"4111",3,"4_Among",26,"3476"
"4111",3,"3_Within",26,"3477"
"4113",0,"3_Within",4,"3478"
"4113",0,"4_Among",4,"3479"
"4113",0,"1_Observed",4,"3480"
"4116",1,"4_Among",24,"3481"
"4116",2,"1_Observed",24,"3482"
"4116",3,"3_Within",24,"3483"
"4119",0,"1_Observed",12,"3484"
"4119",0,"3_Within",12,"3485"
"4119",0,"4_Among",12,"3486"
"4125",1,"1_Observed",8,"3487"
"4125",0,"3_Within",8,"3488"
"4125",0,"4_Among",8,"3489"
"4129",1,"3_Within",14,"3490"
"4129",1,"4_Among",14,"3491"
"4129",0,"1_Observed",14,"3492"
"413",8,"3_Within",46,"3493"
"413",8,"4_Among",46,"3494"
"413",9,"1_Observed",46,"3495"
"4135",3,"4_Among",28,"3496"
"4135",1,"1_Observed",28,"3497"
"4135",2,"3_Within",28,"3498"
"4137",4,"1_Observed",30,"3499"
"4137",4,"3_Within",30,"3500"
"4137",3,"4_Among",30,"3501"
"4138",8,"1_Observed",40,"3502"
"4138",5,"3_Within",40,"3503"
"4138",6,"4_Among",40,"3504"
"4139",12,"3_Within",62,"3505"
"4139",11,"4_Among",62,"3506"
"4139",19,"1_Observed",62,"3507"
"4141",2,"4_Among",20,"3508"
"4141",1,"1_Observed",20,"3509"
"4141",2,"3_Within",20,"3510"
"4142",1,"3_Within",18,"3511"
"4142",3,"1_Observed",18,"3512"
"4142",0,"4_Among",18,"3513"
"4143",0,"4_Among",2,"3514"
"4143",0,"3_Within",2,"3515"
"4143",1,"1_Observed",2,"3516"
"4144",9,"1_Observed",26,"3517"
"4144",5,"4_Among",26,"3518"
"4144",7,"3_Within",26,"3519"
"4145",0,"3_Within",2,"3520"
"4145",0,"4_Among",2,"3521"
"4145",0,"1_Observed",2,"3522"
"4148",0,"4_Among",10,"3523"
"4148",1,"1_Observed",10,"3524"
"4148",1,"3_Within",10,"3525"
"415",2,"3_Within",18,"3526"
"415",3,"1_Observed",18,"3527"
"415",3,"4_Among",18,"3528"
"4152",7,"1_Observed",40,"3529"
"4152",4,"3_Within",40,"3530"
"4152",5,"4_Among",40,"3531"
"4153",5,"1_Observed",34,"3532"
"4153",5,"3_Within",34,"3533"
"4153",4,"4_Among",34,"3534"
"4154",1,"3_Within",20,"3535"
"4154",0,"4_Among",20,"3536"
"4154",3,"1_Observed",20,"3537"
"4156",6,"4_Among",34,"3538"
"4156",7,"1_Observed",34,"3539"
"4156",6,"3_Within",34,"3540"
"4159",11,"1_Observed",44,"3541"
"4159",6,"3_Within",44,"3542"
"4159",5,"4_Among",44,"3543"
"4162",1,"1_Observed",12,"3544"
"4162",0,"3_Within",12,"3545"
"4162",1,"4_Among",12,"3546"
"4166",0,"3_Within",12,"3547"
"4166",0,"4_Among",12,"3548"
"4166",0,"1_Observed",12,"3549"
"4167",3,"4_Among",34,"3550"
"4167",9,"1_Observed",34,"3551"
"4167",3,"3_Within",34,"3552"
"4168",1,"4_Among",30,"3553"
"4168",1,"3_Within",30,"3554"
"4168",2,"1_Observed",30,"3555"
"4173",3,"4_Among",28,"3556"
"4173",5,"1_Observed",28,"3557"
"4173",3,"3_Within",28,"3558"
"4178",8,"1_Observed",38,"3559"
"4178",8,"3_Within",38,"3560"
"4178",7,"4_Among",38,"3561"
"4179",10,"4_Among",58,"3562"
"4179",9,"3_Within",58,"3563"
"4179",19,"1_Observed",58,"3564"
"4185",4,"3_Within",31,"3565"
"4185",3,"1_Observed",31,"3566"
"4185",2,"4_Among",31,"3567"
"4186",5,"4_Among",28,"3568"
"4186",6,"3_Within",28,"3569"
"4186",4,"1_Observed",28,"3570"
"4187",0,"3_Within",10,"3571"
"4187",1,"1_Observed",10,"3572"
"4187",0,"4_Among",10,"3573"
"4191",6,"3_Within",42,"3574"
"4191",5,"1_Observed",42,"3575"
"4191",5,"4_Among",42,"3576"
"4192",0,"3_Within",16,"3577"
"4192",1,"1_Observed",16,"3578"
"4192",1,"4_Among",16,"3579"
"4193",4,"4_Among",38,"3580"
"4193",4,"3_Within",38,"3581"
"4193",6,"1_Observed",38,"3582"
"4194",3,"3_Within",18,"3583"
"4194",10,"1_Observed",18,"3584"
"4194",3,"4_Among",18,"3585"
"4196",4,"3_Within",22,"3586"
"4196",8,"1_Observed",22,"3587"
"4196",2,"4_Among",22,"3588"
"4198",12,"3_Within",44,"3589"
"4198",9,"1_Observed",44,"3590"
"4198",11,"4_Among",44,"3591"
"4200",5,"4_Among",30,"3592"
"4200",5,"3_Within",30,"3593"
"4200",10,"1_Observed",30,"3594"
"4202",2,"4_Among",26,"3595"
"4202",2,"3_Within",26,"3596"
"4202",2,"1_Observed",26,"3597"
"4204",5,"3_Within",42,"3598"
"4204",4,"4_Among",42,"3599"
"4204",10,"1_Observed",42,"3600"
"4206",2,"3_Within",24,"3601"
"4206",0,"4_Among",24,"3602"
"4206",3,"1_Observed",24,"3603"
"4207",0,"4_Among",6,"3604"
"4207",0,"3_Within",6,"3605"
"4207",1,"1_Observed",6,"3606"
"4209",2,"4_Among",12,"3607"
"4209",2,"3_Within",12,"3608"
"4209",1,"1_Observed",12,"3609"
"4219",0,"3_Within",14,"3610"
"4219",0,"1_Observed",14,"3611"
"4219",0,"4_Among",14,"3612"
"4220",3,"3_Within",30,"3613"
"4220",2,"1_Observed",30,"3614"
"4220",2,"4_Among",30,"3615"
"4224",9,"3_Within",34,"3616"
"4224",17,"1_Observed",34,"3617"
"4224",8,"4_Among",34,"3618"
"4225",0,"4_Among",10,"3619"
"4225",0,"3_Within",10,"3620"
"4225",1,"1_Observed",10,"3621"
"4226",5,"3_Within",26,"3622"
"4226",8,"1_Observed",26,"3623"
"4226",4,"4_Among",26,"3624"
"4227",2,"3_Within",24,"3625"
"4227",5,"1_Observed",24,"3626"
"4227",1,"4_Among",24,"3627"
"4230",3,"3_Within",28,"3628"
"4230",5,"1_Observed",28,"3629"
"4230",2,"4_Among",28,"3630"
"4231",23,"4_Among",94,"3631"
"4231",24,"3_Within",94,"3632"
"4231",33,"1_Observed",94,"3633"
"4234",2,"4_Among",20,"3634"
"4234",2,"3_Within",20,"3635"
"4234",5,"1_Observed",20,"3636"
"4236",3,"3_Within",30,"3637"
"4236",2,"4_Among",30,"3638"
"4236",5,"1_Observed",30,"3639"
"424",3,"3_Within",32,"3640"
"424",5,"1_Observed",32,"3641"
"424",3,"4_Among",32,"3642"
"4240",34,"3_Within",104,"3643"
"4240",31,"4_Among",104,"3644"
"4240",32,"1_Observed",104,"3645"
"4241",11,"4_Among",42,"3646"
"4241",13,"3_Within",42,"3647"
"4241",15,"1_Observed",42,"3648"
"4242",2,"4_Among",30,"3649"
"4242",3,"3_Within",30,"3650"
"4242",3,"1_Observed",30,"3651"
"4244",2,"3_Within",31,"3652"
"4244",3,"1_Observed",31,"3653"
"4244",3,"4_Among",31,"3654"
"4255",5,"3_Within",28,"3655"
"4255",10,"1_Observed",28,"3656"
"4255",4,"4_Among",28,"3657"
"4256",2,"3_Within",22,"3658"
"4256",1,"1_Observed",22,"3659"
"4256",1,"4_Among",22,"3660"
"4259",1,"4_Among",20,"3661"
"4259",2,"3_Within",20,"3662"
"4259",2,"1_Observed",20,"3663"
"4262",3,"3_Within",22,"3664"
"4262",3,"1_Observed",22,"3665"
"4262",1,"4_Among",22,"3666"
"4265",6,"3_Within",32,"3667"
"4265",5,"1_Observed",32,"3668"
"4265",4,"4_Among",32,"3669"
"427",7,"3_Within",44,"3670"
"427",7,"4_Among",44,"3671"
"427",10,"1_Observed",44,"3672"
"4272",5,"3_Within",34,"3673"
"4272",6,"1_Observed",34,"3674"
"4272",3,"4_Among",34,"3675"
"4273",7,"4_Among",28,"3676"
"4273",5,"3_Within",28,"3677"
"4273",4,"1_Observed",28,"3678"
"4279",6,"3_Within",28,"3679"
