"ChickID","RearingBrood","NatalBrood","CrossFosteredYN","AvgOfMass","AvgOfTarsus","AvgOfAge","nMeasures","dam","sire","NbRinged","MeanA","MeanAdev","MeanAsim","MeanTotalProRate","MeanS","MeanSdev","MeanSsim","SocialMumID","SocialDadID","PairID","BreedingYear","HatchingDayAfter0401","PairBroodNb","GenPairID","ResMassTarsus_perChick"
4576,1083,1084,1,21.2999992370605,16.7000007629395,12,1,3302,2605,2,14.3333333333333,1.76666666666667,12.5666666666667,13.8756528402433,1.66666666666667,-0.0433333333333332,1.71,4110,3370,"33704110",2009,43,1,"26053302",1.71467619171418
4579,1085,1085,0,23,15.3999996185303,12,1,NA,NA,4,15,0.75,14.25,27.1722561374351,0.5,-2.23,2.73,4028,3764,"37644028",2009,47,1,"NANA",6.4483935348832
4580,1085,1085,0,23.8999996185303,17,12,1,4028,3496,4,15,0.75,14.25,27.1722561374351,0.5,-2.23,2.73,4028,3764,"37644028",2009,47,1,"34964028",3.61459052830572
4581,1085,1085,0,20.8999996185303,16.1000003814697,12,1,4028,3496,4,15,0.75,14.25,27.1722561374351,0.5,-2.23,2.73,4028,3764,"37644028",2009,47,1,"34964028",2.7148531139794
4582,1085,1085,0,19.6000003814697,15.8000001907349,12,1,4028,3764,4,15,0.75,14.25,27.1722561374351,0.5,-2.23,2.73,4028,3764,"37644028",2009,47,1,"37644028",2.11494214731629
4593,1088,1088,0,22.3999996185303,17.8999996185303,12,1,4078,4117,3,20.6666666666667,1.99333333333334,18.6733333333333,20.3715619635463,3.33333333333333,0.536666666666667,2.79666666666667,4078,4117,"41174078",2009,52,2,"41174078",0.0143279426320435
4594,1088,1088,0,18.2999992370605,15.6000003814697,12,1,4078,4117,3,20.6666666666667,1.99333333333334,18.6733333333333,20.3715619635463,3.33333333333333,0.536666666666667,2.79666666666667,4078,4117,"41174078",2009,52,2,"41174078",1.2816657746659
4595,1088,1088,0,20.2999992370605,17,12,1,4078,4117,3,20.6666666666667,1.99333333333334,18.6733333333333,20.3715619635463,3.33333333333333,0.536666666666667,2.79666666666667,4078,4117,"41174078",2009,52,2,"41174078",0.0145901468359241
4603,1090,1090,0,16.8999996185303,16.7000007629395,12,1,4062,3717,2,19,2.26,16.74,21.6611300832396,3,-0.0300000000000002,3.03,4062,3717,"37174062",2009,53,2,"37174062",-2.68532342681602
4604,1090,1090,0,20.6000003814697,17.2000007629395,12,1,4062,3717,2,19,2.26,16.74,21.6611300832396,3,-0.0300000000000002,3.03,4062,3717,"37174062",2009,53,2,"37174062",-0.152135706032908
4619,1093,1094,1,19.1000003814697,16.5,12,1,927,4378,2,18.6666666666667,0.253333333333334,18.4133333333333,22.1904341188447,3.33333333333333,0.106666666666667,3.22666666666667,4068,4039,"40394068",2009,56,1,"4378927",-0.0185956665985838
4620,1093,1094,1,21.6000003814697,17.2000007629395,12,1,927,4378,2,18.6666666666667,0.253333333333334,18.4133333333333,22.1904341188447,3.33333333333333,0.106666666666667,3.22666666666667,4068,4039,"40394068",2009,56,1,"4378927",0.847864293967092
4646,1101,1101,0,24.2999992370605,16.7999992370605,12,1,4049,4029,2,17.3333333333333,0.973333333333333,16.36,18.9681557038772,4,1.12,2.88,4049,4029,"40294049",2009,73,1,"40294049",4.48131714411396
4647,1101,1101,0,17.1000003814697,17.3999996185303,12,1,4049,4378,2,17.3333333333333,0.973333333333333,16.36,18.9681557038772,4,1.12,2.88,4049,4029,"40294049",2009,73,1,"43784049",-4.11885825227226
4649,1103,1102,1,25.3999996185303,18.8999996185303,12,1,4510,4072,3,37.6666666666667,6.12,31.5466666666667,37.729611782385,11.6666666666667,2.85,8.81666666666667,4053,4060,"40604053",2009,76,1,"40724510",0.68070185831946
4650,1103,1102,1,24.2000007629395,19,12,1,4510,4072,3,37.6666666666667,6.12,31.5466666666667,37.729611782385,11.6666666666667,2.85,8.81666666666667,4053,4060,"40604053",2009,76,1,"40724510",-0.752660495910243
4651,1103,1102,1,27.2000007629395,19,12,1,4510,4072,3,37.6666666666667,6.12,31.5466666666667,37.729611782385,11.6666666666667,2.85,8.81666666666667,4053,4060,"40604053",2009,76,1,"40724510",2.24733950408976
4657,1104,1104,0,21.6000003814697,18.1000003814697,12,1,4084,2605,2,17.6666666666667,0.90666666666667,16.76,16.4532658597419,0.666666666666667,-0.933333333333333,1.6,4084,2605,"26054084",2009,77,2,"26054084",-1.25239829170636
4658,1104,1104,0,23.8999996185303,18.6000003814697,12,1,4084,2605,2,17.6666666666667,0.90666666666667,16.76,16.4532658597419,0.666666666666667,-0.933333333333333,1.6,4084,2605,"26054084",2009,77,2,"26054084",-0.119212096802057
4661,1105,1105,0,25.6000003814697,17.2999992370605,12,1,4511,4509,3,24.6666666666667,2.95333333333334,21.7133333333333,26.4034785996195,4.33333333333333,-0.226666666666667,4.56,4511,4509,"45094511",2009,77,2,"45094511",4.61450524636687
4663,1105,1105,0,20.7999992370605,17.5,12,1,4511,4509,3,24.6666666666667,2.95333333333334,21.7133333333333,26.4034785996195,4.33333333333333,-0.226666666666667,4.56,4511,4509,"45094511",2009,77,2,"45094511",-0.652222895320367
4664,1105,1105,0,18.7999992370605,17.7000007629395,12,1,4511,4509,3,24.6666666666667,2.95333333333334,21.7133333333333,26.4034785996195,4.33333333333333,-0.226666666666667,4.56,4511,4509,"45094511",2009,77,2,"45094511",-3.1189498925984
4671,1107,1108,1,27,18.7000007629395,12,1,4069,3285,4,26,1.5,24.5,26.5151422649974,5,0.61,4.39,3302,3359,"33593302",2009,78,4,"32854069",2.74742478602852
4672,1107,1108,1,25.1000003814697,18.7000007629395,12,1,4069,3285,4,26,1.5,24.5,26.5151422649974,5,0.61,4.39,3302,3359,"33593302",2009,78,4,"32854069",0.847425167498218
4673,1107,1108,1,24.5,18.2999992370605,12,1,4069,3285,4,26,1.5,24.5,26.5151422649974,5,0.61,4.39,3302,3359,"33593302",2009,78,4,"32854069",1.18087878058458
4674,1107,1108,1,24.5,18.5,12,1,4069,3285,4,26,1.5,24.5,26.5151422649974,5,0.61,4.39,3302,3359,"33593302",2009,78,4,"32854069",0.714151783306549
4679,1110,1110,0,23.8999996185303,18.2000007629395,12,1,4034,4070,4,30,2.54,27.46,30.189237935815,6,0.633333333333334,5.36666666666667,4034,4070,"40704034",2009,82,1,"40704034",0.814237446715106
4680,1110,1110,0,23.1000003814697,18.2000007629395,12,1,4034,4070,4,30,2.54,27.46,30.189237935815,6,0.633333333333334,5.36666666666667,4034,4070,"40704034",2009,82,1,"40704034",0.0142382096545095
4681,1110,1110,0,25.8999996185303,19.7000007629395,12,1,4034,3496,4,30,2.54,27.46,30.189237935815,6,0.633333333333334,5.36666666666667,4034,4070,"40704034",2009,82,1,"34964034",-0.686201679753768
4682,1110,1110,0,25,18.8999996185303,12,1,4034,4070,4,30,2.54,27.46,30.189237935815,6,0.633333333333334,5.36666666666667,4034,4070,"40704034",2009,82,1,"40704034",0.280702239789162
4684,1111,1111,0,25.7999992370605,19.2000007629395,13,1,4059,3450,3,29.6666666666667,4.68666666666667,24.98,27.5358667157661,6.33333333333333,1.16,5.17333333333333,4059,3450,"34504059",2009,83,3,"34504059",0.380610980932726
4686,1111,1111,0,24.8999996185303,18.7999992370605,13,1,4059,3450,3,29.6666666666667,4.68666666666667,24.98,27.5358667157661,6.33333333333333,1.16,5.17333333333333,4059,3450,"34504059",2009,83,3,"34504059",0.414065356958589
4687,1111,1111,0,25.2999992370605,18.7999992370605,13,1,4059,3450,3,29.6666666666667,4.68666666666667,24.98,27.5358667157661,6.33333333333333,1.16,5.17333333333333,4059,3450,"34504059",2009,83,3,"34504059",0.814064975488791
4689,1112,1112,0,22.7999992370605,18.6000003814697,12,1,4759,4023,3,12,-0.366666666666667,12.3666666666667,19.147147225714,3.33333333333333,0.566666666666667,2.76666666666667,4759,4023,"40234759",2009,87,2,"40234759",-1.21921247827185
4690,1112,1112,0,24.7000007629395,18.8999996185303,12,1,4759,4023,3,12,-0.366666666666667,12.3666666666667,19.147147225714,3.33333333333333,0.566666666666667,2.76666666666667,4759,4023,"40234759",2009,87,2,"40234759",-0.0192969972713387
4691,1112,1112,0,23.6000003814697,18.6000003814697,12,1,4759,4023,3,12,-0.366666666666667,12.3666666666667,19.147147225714,3.33333333333333,0.566666666666667,2.76666666666667,4759,4023,"40234759",2009,87,2,"40234759",-0.419211333862653
4701,1114,1115,1,20.5,18.5,12,1,4078,4117,3,21.6666666666667,3.10666666666667,18.56,24.3052070601845,5.33333333333333,1.36333333333333,3.97,4013,4087,"40874013",2009,90,2,"41174078",-3.28584821669345
4702,1114,1115,1,23.2000007629395,17.5,12,1,4078,4117,3,21.6666666666667,3.10666666666667,18.56,24.3052070601845,5.33333333333333,1.36333333333333,3.97,4013,4087,"40874013",2009,90,2,"41174078",1.74777863055863
4703,1114,1115,1,22.7000007629395,19,12,1,4078,4117,3,21.6666666666667,3.10666666666667,18.56,24.3052070601845,5.33333333333333,1.36333333333333,3.97,4013,4087,"40874013",2009,90,2,"41174078",-2.25266049591024
4705,1116,1116,0,23.7000007629395,18.6000003814697,12,1,4037,3442,3,16,0.386666666666667,15.6133333333333,22.3070506608352,4,1.45,2.55,4037,3442,"34424037",2009,92,2,"34424037",-0.319210952392856
4706,1116,1116,0,21.3999996185303,18.7000007629395,12,1,4037,3442,3,16,0.386666666666667,15.6133333333333,22.3070506608352,4,1.45,2.55,4037,3442,"34424037",2009,92,2,"34424037",-2.85257559544119
4707,1116,1116,0,22.8999996185303,17.6000003814697,12,1,4037,3442,3,16,0.386666666666667,15.6133333333333,22.3070506608352,4,1.45,2.55,4037,3442,"34424037",2009,92,2,"34424037",1.21441398751053
4711,1119,1118,1,23.2999992370605,16.8999996185303,12,1,4062,3717,3,17.3333333333333,0.746666666666666,16.5866666666667,21.5732991687023,3.66666666666667,1.09333333333333,2.57333333333333,927,3445,"3445927",2009,97,2,"37174062",3.24795364547483
4712,1119,1118,1,23.5,18,12,1,4062,3717,3,17.3333333333333,0.746666666666666,16.5866666666667,21.5732991687023,3.66666666666667,1.09333333333333,2.57333333333333,927,3445,"3445927",2009,97,2,"37174062",0.88096482546284
4713,1119,1118,1,19.5,17,12,1,4062,3717,3,17.3333333333333,0.746666666666666,16.5866666666667,21.5732991687023,3.66666666666667,1.09333333333333,2.57333333333333,927,3445,"3445927",2009,97,2,"37174062",-0.785409090224577
4726,1121,1121,0,19.2999992370605,16.5,12,1,4085,4033,1,7,0.0333333333333332,6.96666666666667,8.88081236827815,0.333333333333333,-0.00333333333333335,0.336666666666667,4085,4072,"40724085",2009,107,1,"40334085",0.181403188992215
4733,1124,1124,0,23.6000003814697,17.3999996185303,12,1,4511,4039,2,8.66666666666667,-1.15333333333333,9.82,14.4573275680624,1,-0.493333333333333,1.49333333333333,4511,4039,"40394511",2009,111,1,"40394511",2.38114174772774
4734,1124,1124,0,25.5,17.5,12,1,4511,4039,2,8.66666666666667,-1.15333333333333,9.82,14.4573275680624,1,-0.493333333333333,1.49333333333333,4511,4039,"40394511",2009,111,1,"40394511",4.04777786761913
4735,1125,1125,0,22.5,18.2000007629395,12,1,3302,3359,4,17.3333333333333,2.64,14.6933333333333,18.0981331245634,3,0.853333333333333,2.14666666666667,3302,3359,"33593302",2009,112,5,"33593302",-0.585762171815192
4736,1125,1125,0,24.1000003814697,18.5,12,1,3302,2605,4,17.3333333333333,2.64,14.6933333333333,18.0981331245634,3,0.853333333333333,2.14666666666667,3302,3359,"33593302",2009,112,5,"26053302",0.314152164776251
4737,1125,1125,0,26.1000003814697,18.5,12,1,3302,2605,4,17.3333333333333,2.64,14.6933333333333,18.0981331245634,3,0.853333333333333,2.14666666666667,3302,3359,"33593302",2009,112,5,"26053302",2.31415216477625
4738,1125,1125,0,20.7999992370605,18.2999992370605,12,1,3302,3359,4,17.3333333333333,2.64,14.6933333333333,18.0981331245634,3,0.853333333333333,2.14666666666667,3302,3359,"33593302",2009,112,5,"33593302",-2.51912198235492
4749,1128,1129,1,25.2000007629395,17.7000007629395,12,1,4069,4512,2,24.3333333333333,4.28666666666667,20.0466666666667,39.6989101607343,11.3333333333333,4.08666666666667,7.24666666666667,4034,3684,"36844034",2009,123,1,"45124069",3.2810516332806
4750,1128,1129,1,23,18.3999996185303,12,1,4069,3285,2,24.3333333333333,4.28666666666667,20.0466666666667,39.6989101607343,11.3333333333333,4.08666666666667,7.24666666666667,4034,3684,"36844034",2009,123,1,"32854069",-0.552484718054546
4751,1130,1130,0,26.3999996185303,19.1000003814697,12,1,4059,3450,3,17,0.890000000000001,16.11,21.7730743764463,5.5,2.695,2.805,4059,3450,"34504059",2009,124,4,"34504059",1.21397486104165
4752,1130,1130,0,26.1000003814697,19.1000003814697,12,1,4059,3450,3,17,0.890000000000001,16.11,21.7730743764463,5.5,2.695,2.805,4059,3450,"34504059",2009,124,4,"34504059",0.913975623981055
4753,1130,1130,0,27,19.3999996185303,12,1,4059,3285,3,17,0.890000000000001,16.11,21.7730743764463,5.5,2.695,2.805,4059,3450,"34504059",2009,124,4,"32854059",1.11388919763287
4763,1316,1316,0,23.1000003814697,18.2000007629395,12,1,4862,4847,2,20,3.28,16.72,18.6277777777778,1.5,-0.365,1.865,4862,4847,"48474862",2011,101,2,"48474862",0.0142382096545095
4764,1132,1132,0,15.8999996185303,NA,12,1,3302,3359,3,12,1.42,10.58,16.8918918918919,3,1.33,1.67,3302,3359,"33593302",2010,19,6,"33593302",NA
4765,1132,1132,0,17.7000007629395,NA,12,1,3302,3359,3,12,1.42,10.58,16.8918918918919,3,1.33,1.67,3302,3359,"33593302",2010,19,6,"33593302",NA
4766,1132,1132,0,17.7999992370605,NA,12,1,3302,3359,3,12,1.42,10.58,16.8918918918919,3,1.33,1.67,3302,3359,"33593302",2010,19,6,"33593302",NA
4767,1132,1132,0,8.19999980926514,NA,12,1,3302,3359,3,12,1.42,10.58,16.8918918918919,3,1.33,1.67,3302,3359,"33593302",2010,19,6,"33593302",NA
4768,1133,1133,0,15.8999996185303,NA,11,1,4760,4109,2,17,4.75,12.25,15.8172336138438,0.5,-1.04,1.54,4760,4109,"41094760",2010,23,1,"41094760",NA
4769,1133,1133,0,18.5,NA,11,1,4760,4109,2,17,4.75,12.25,15.8172336138438,0.5,-1.04,1.54,4760,4109,"41094760",2010,23,1,"41094760",NA
4811,1144,1144,0,20.7999992370605,NA,11,1,4084,4757,2,24,4.56,19.44,29.6191825838545,3,-1.02,4.02,4084,4757,"47574084",2010,35,1,"47574084",NA
4812,1144,1144,0,23.6000003814697,NA,11,1,4084,4757,2,24,4.56,19.44,29.6191825838545,3,-1.02,4.02,4084,4757,"47574084",2010,35,1,"47574084",NA
4817,1145,1145,0,11.3999996185303,NA,11,1,4744,4682,2,20,1.56,18.44,20.4778156996587,7,4.88,2.12,4744,4682,"46824744",2010,36,1,"46824744",NA
4818,1145,1145,0,17.1000003814697,NA,11,1,4744,4682,2,20,1.56,18.44,20.4778156996587,7,4.88,2.12,4744,4682,"46824744",2010,36,1,"46824744",NA
4819,1146,1146,0,17.2999992370605,NA,11,1,4078,4071,3,27.5,4.89,22.61,29.9885583524027,6,0.705,5.295,4078,4071,"40714078",2010,36,1,"40714078",NA
4821,1146,1146,0,21.5,NA,11,1,4078,4071,3,27.5,4.89,22.61,29.9885583524027,6,0.705,5.295,4078,4071,"40714078",2010,36,1,"40714078",NA
4822,1146,1146,0,18.3999996185303,NA,11,1,4078,3496,3,27.5,4.89,22.61,29.9885583524027,6,0.705,5.295,4078,4071,"40714078",2010,36,1,"34964078",NA
4829,1148,1148,0,19.7000007629395,NA,12,1,4585,4695,2,19,-2.04,21.04,26.5060240963855,6,2.71,3.29,4585,4703,"47034585",2010,37,1,"46954585",NA
4830,1148,1148,0,21.7999992370605,NA,12,1,4585,4695,2,19,-2.04,21.04,26.5060240963855,6,2.71,3.29,4585,4703,"47034585",2010,37,1,"46954585",NA
4831,1148,1148,0,17.2999992370605,NA,12,1,4585,4695,2,19,-2.04,21.04,26.5060240963855,6,2.71,3.29,4585,4703,"47034585",2010,37,1,"46954585",NA
4857,1154,1154,0,13.6000003814697,15.8000001907349,11,1,4110,3370,3,10.3333333333333,-0.373333333333333,10.7066666666667,15.8740548529454,1,0.07,0.93,4110,3370,"33704110",2010,54,5,"33704110",-3.88505785268372
4858,1154,1154,0,21.1000003814697,17.1000003814697,11,1,4110,3370,3,10.3333333333333,-0.373333333333333,10.7066666666667,15.8740548529454,1,0.07,0.93,4110,3370,"33704110",2010,54,5,"33704110",0.581227792606221
4859,1154,1154,0,17.2999992370605,16.1000003814697,11,1,4110,3359,3,10.3333333333333,-0.373333333333333,10.7066666666667,15.8740548529454,1,0.07,0.93,4110,3370,"33704110",2010,54,5,"33594110",-0.885147267490398
4867,1156,1156,0,22.6000003814697,17.5,12,1,4049,4039,3,11,1.38,9.62,16.1870503597122,0,-0.87,0.87,4049,4039,"40394049",2010,59,1,"40394049",1.14777824908883
4868,1156,1156,0,25.7000007629395,18.8999996185303,12,1,4049,4039,3,11,1.38,9.62,16.1870503597122,0,-0.87,0.87,4049,4039,"40394049",2010,59,1,"40394049",0.980703002728661
4870,1156,1156,0,24.3999996185303,18,12,1,4049,3764,3,11,1.38,9.62,16.1870503597122,0,-0.87,0.87,4049,4039,"40394049",2010,59,1,"37644049",1.78096444399314
4872,1157,1157,0,25.6000003814697,18.7999992370605,12,1,4037,4753,2,12,-0.859999999999999,12.86,14.7816349384099,0,-1.02,1.02,4037,4753,"47534037",2010,59,1,"47534037",1.11406611989799
4873,1157,1157,0,27.3999996185303,18.7000007629395,12,1,4037,4753,2,12,-0.859999999999999,12.86,14.7816349384099,0,-1.02,1.02,4037,4753,"47534037",2010,59,1,"47534037",3.14742440455881
4881,1159,1159,0,23.3999996185303,19.2999992370605,12,1,4759,3764,1,6.5,0.43,6.07,9.72133459485515,2,1.115,0.885,4759,3764,"37644759",2010,53,1,"37644759",-2.2527476851977
4895,1163,1163,0,26.8999996185303,18.3999996185303,12,1,4059,3450,4,25.5,0.560000000000002,24.94,30.031803490627,4,-1.245,5.245,4059,3450,"34504059",2010,63,5,"34504059",3.34751490047575
4896,1163,1163,0,29.1000003814697,19.6000003814697,12,1,4059,3450,4,25.5,0.560000000000002,24.94,30.031803490627,4,-1.245,5.245,4059,3450,"34504059",2010,63,5,"34504059",2.74716258182476
4897,1163,1163,0,26.2000007629395,18.8999996185303,12,1,4059,3450,4,25.5,0.560000000000002,24.94,30.031803490627,4,-1.245,5.245,4059,3450,"34504059",2010,63,5,"34504059",1.48070300272866
4898,1163,1163,0,23.7999992370605,18.5,12,1,4059,3450,4,25.5,0.560000000000002,24.94,30.031803490627,4,-1.245,5.245,4059,3450,"34504059",2010,63,5,"34504059",0.01415102036705
4900,1164,1164,0,24.6000003814697,17.7000007629395,12,1,4723,4119,4,25,2.75,22.25,29.9330317689956,5,-0.305,5.305,4723,4119,"41194723",2010,65,1,"41194723",2.6810512518108
4901,1164,1164,0,23.2999992370605,18,12,1,4723,4119,4,25,2.75,22.25,29.9330317689956,5,-0.305,5.305,4723,4119,"41194723",2010,65,1,"41194723",0.680964062523341
4902,1164,1164,0,21.7000007629395,17.3999996185303,12,1,4723,4119,4,25,2.75,22.25,29.9330317689956,5,-0.305,5.305,4723,4119,"41194723",2010,65,1,"41194723",0.481142129197536
4903,1164,1164,0,21.6000003814697,17.2000007629395,12,1,4723,4119,4,25,2.75,22.25,29.9330317689956,5,-0.305,5.305,4723,4119,"41194723",2010,65,1,"41194723",0.847864293967092
4904,1165,1165,0,22.2999992370605,18.7000007629395,12,1,4062,3684,5,20,0.5,19.5,36.8633653319735,6,0.0549999999999997,5.945,4062,3717,"37174062",2010,65,4,"36844062",-1.95257597691098
4905,1165,1165,0,23.2999992370605,17.7000007629395,12,1,4062,3285,5,20,0.5,19.5,36.8633653319735,6,0.0549999999999997,5.945,4062,3717,"37174062",2010,65,4,"32854062",1.3810501074016
4906,1165,1165,0,22.1000003814697,17.7999992370605,12,1,4062,3285,5,20,0.5,19.5,36.8633653319735,6,0.0549999999999997,5.945,4062,3717,"37174062",2010,65,4,"32854062",-0.0523077957894248
4907,1165,1165,0,20.7999992370605,17.2999992370605,12,1,4062,3717,5,20,0.5,19.5,36.8633653319735,6,0.0549999999999997,5.945,4062,3717,"37174062",2010,65,4,"37174062",-0.185495898042334
4908,1165,1165,0,13.6999998092651,13.3000001907349,12,1,4062,3717,5,20,0.5,19.5,36.8633653319735,6,0.0549999999999997,5.945,4062,3717,"37174062",2010,65,4,"37174062",2.04900678589314
4909,1166,1166,0,23.2999992370605,16.2000007629395,12,1,4739,4070,2,15.5,1.85,13.65,17.5814576318992,2,0.505,1.495,4739,4070,"40704739",2010,65,1,"40704739",4.88148923387047
4910,1166,1166,0,23.5,16.8999996185303,12,1,4739,4070,2,15.5,1.85,13.65,17.5814576318992,2,0.505,1.495,4739,4070,"40704739",2010,65,1,"40704739",3.44795440841433
4914,1167,1167,0,26.8999996185303,18.1000003814697,11,1,4760,4109,2,17,1.3,15.7,18.7734661164947,5,2.41,2.59,4760,4109,"41094760",2010,60,2,"41094760",4.04760094535423
4915,1167,1167,0,22.2999992370605,16.8999996185303,11,1,4760,4109,2,17,1.3,15.7,18.7734661164947,5,2.41,2.59,4760,4109,"41094760",2010,60,2,"41094760",2.24795364547483
4934,1171,1171,0,22.2000007629395,18.2000007629395,11,1,4078,4071,4,27,2.94,24.06,51.525425505572,8,-1.01,9.01,4078,4071,"40714078",2010,75,2,"40714078",-0.885761408875693
4935,1171,1171,0,19.7999992370605,17.7999992370605,11,1,4078,4071,4,27,2.94,24.06,51.525425505572,8,-1.01,9.01,4078,4071,"40714078",2010,75,2,"40714078",-2.35230894019863
4936,1171,1171,0,23.8999996185303,18,11,1,4078,4071,4,27,2.94,24.06,51.525425505572,8,-1.01,9.01,4078,4071,"40714078",2010,75,2,"40714078",1.28096444399314
4937,1171,1171,0,20.2999992370605,17.7000007629395,11,1,4078,4071,4,27,2.94,24.06,51.525425505572,8,-1.01,9.01,4078,4071,"40714078",2010,75,2,"40714078",-1.6189498925984
4939,1172,1172,0,24,18.2999992370605,12,1,4744,3684,4,26.5,1.05,25.45,38.5936784241869,9.5,0.77,8.73,4744,4682,"46824744",2010,78,2,"36844744",0.680878780584582
4940,1172,1172,0,25.2000007629395,17.3999996185303,12,1,4744,4682,4,26.5,1.05,25.45,38.5936784241869,9.5,0.77,8.73,4744,4682,"46824744",2010,78,2,"46824744",3.98114212919754
4941,1172,1172,0,21.7000007629395,18.5,12,1,4744,3684,4,26.5,1.05,25.45,38.5936784241869,9.5,0.77,8.73,4744,4682,"46824744",2010,78,2,"36844744",-2.08584745375395
4942,1172,1172,0,22.6000003814697,17.7999992370605,12,1,4744,4682,4,26.5,1.05,25.45,38.5936784241869,9.5,0.77,8.73,4744,4682,"46824744",2010,78,2,"46824744",0.447692204210575
4945,1173,1173,0,22.7999992370605,18.3999996185303,12,1,4619,4664,5,22.5,-0.479999999999997,22.98,31.2808168923039,6.5,0.485,6.015,4619,4664,"46644619",2010,80,2,"46644619",-0.752485480994045
