"ChickID" "NatalBrood" "RearingBrood" "CrossFosteredYN" "AvgOfMass" "AvgOfTarsus" "AvgOfAge" "nMeasures" "dam" "sire"
7031 1571 1571 0 21.6000003814697 18.6000003814697 12 1 4663 5424
7032 1571 1571 0 23.6000003814697 18.7999992370605 12 1 4663 5424
7033 1571 1571 0 20.5 18 12 1 4663 5424
7034 1571 1571 0 19 18.2000007629395 12 1 4663 5424
7038 1572 1572 0 21 17.3999996185303 11 1 6321 5517
7040 1572 1572 0 20.8999996185303 18.5 11 1 6321 5466
7042 1572 1572 0 20.2999992370605 17.7000007629395 11 1 6321 5195
7046 1574 1574 0 22.2999992370605 17.6000003814697 12 1 6643 6260
7047 1584 1574 1 12.6999998092651 14.1999998092651 12 1 6459 6447
7048 1584 1574 1 17.2000007629395 16.2999992370605 12 1 6459 6457
7053 1575 1576 1 19.7000007629395 15.8999996185303 12 1 6526 6371
7060 1579 1579 0 22.2000007629395 18.3999996185303 12 1 4963 6386
7061 1579 1579 0 23.1000003814697 18.2999992370605 12 1 4963 6386
7062 1580 1577 1 17.3999996185303 16.7000007629395 12 1 4975 6489
7064 1578 1580 1 26 19.3999996185303 12 1 6530 6581
7065 1578 1580 1 21.8999996185303 17.5 12 1 6530 6581
7066 1577 1578 1 22.1000003814697 18.1000003814697 12 1 6392 6280
7067 1577 1578 1 20.7999992370605 18.6000003814697 12 1 6392 6280
7068 1577 1577 0 20.8999996185303 18.1000003814697 12 1 6392 6280
7069 1577 1577 0 22 18.8999996185303 12 1 6392 6280
7072 1581 1581 0 24.2999992370605 19.2000007629395 12 1 4967 5461
7077 1592 1592 0 12.6999998092651 NA 12 1 6415 6377
7078 1592 1592 0 9 NA 12 1 6415 6270
7079 1592 1592 0 20.2000007629395 16.2000007629395 12 1 6415 6377
7080 1592 1592 0 18.2000007629395 16.6000003814697 12 1 6415 6377
7081 1579 1579 0 19.8999996185303 16.7999992370605 12 1 4963 6386
7086 1586 1583 1 24.2000007629395 17.7000007629395 12 1 6543 5222
7087 1586 1583 1 23.7999992370605 17.7000007629395 12 1 6543 5222
7088 1586 1583 1 22.7000007629395 16.5 12 1 6543 5222
7090 1583 1586 1 18.3999996185303 17.7000007629395 12 1 4576 6650
7091 1583 1586 1 14.3000001907349 16.1000003814697 12 1 4576 4682
7092 1583 1586 1 21.2000007629395 17.7000007629395 12 1 4576 4682
7094 1583 1583 0 23.2000007629395 18.2000007629395 12 1 4576 4682
7095 1582 1582 0 23.6000003814697 19.2000007629395 12 1 4961 4960
7096 1585 1585 0 24.7000007629395 18 12 1 6499 5461
7097 1585 1585 0 22 17.2000007629395 12 1 6499 5489
7098 1585 1585 0 18.2999992370605 15 12 1 6499 5489
7102 1587 1587 0 22.5 17.5 12 1 6638 5449
7103 1587 1587 0 22.1000003814697 18.2000007629395 12 1 6638 5449
7109 1590 1589 1 22.5 18.1000003814697 12 1 5625 6404
7110 1590 1589 1 20.1000003814697 17.2999992370605 12 1 5625 5195
7111 1590 1589 1 20.2000007629395 17.1000003814697 12 1 5625 5195
7112 1589 1590 1 22.8999996185303 19.7000007629395 12 1 5589 5616
7113 1589 1590 1 17.8999996185303 16.7999992370605 12 1 5589 5616
7114 1589 1590 1 20.5 18.1000003814697 12 1 5589 5616
7115 1591 1591 0 20.2999992370605 17.1000003814697 12 1 6370 4757
7116 1591 1591 0 22.3999996185303 18.1000003814697 12 1 6370 5311
7117 1591 1591 0 21.2000007629395 18.3999996185303 12 1 6370 4757
7119 1594 1595 1 18 16.8999996185303 12 1 6374 6532
7122 1595 1594 1 21.7000007629395 17.7000007629395 12 1 6606 6493
7123 1595 1594 1 16 16.7999992370605 12 1 6606 4896
7124 1595 1594 1 21 16.7000007629395 12 1 6606 6493
7130 1596 1598 1 27.7000007629395 19.2999992370605 12 1 5407 4895
7131 1596 1598 1 26.7000007629395 18.8999996185303 12 1 5407 4895
7132 1598 1599 1 26.2000007629395 19.7000007629395 12 1 4723 5675
7133 1598 1596 1 25.2000007629395 18.2999992370605 12 1 4723 4991
7135 1609 1601 1 16.8999996185303 16.8999996185303 12 1 4873 4960
7136 1609 1601 1 18.8999996185303 18.2000007629395 12 1 4873 4960
7137 1609 1601 1 22.5 18.3999996185303 12 1 4873 4960
7139 1601 1609 1 8.80000019073486 NA 12 1 5214 4757
7141 1601 1609 1 22.1000003814697 15.8999996185303 12 1 5214 4900
7144 1597 1602 1 24.7000007629395 18.6000003814697 12 1 4872 5675
7145 1597 1602 1 16.7000007629395 18.3999996185303 12 1 4872 5675
7146 1597 1602 1 23.7999992370605 18.7000007629395 12 1 4872 5675
7150 1602 1601 1 23 18.3999996185303 12 1 4858 6607
7152 1603 1610 1 25.2999992370605 19.3999996185303 12 1 5140 4895
7153 1603 1610 1 25.1000003814697 18.7000007629395 12 1 5140 4895
7154 1603 1610 1 25.2000007629395 19.2999992370605 12 1 5140 4895
7158 1600 1603 1 23.5 18.2999992370605 12 1 6500 6521
7159 1600 1603 1 21.8999996185303 18.3999996185303 12 1 6500 6521
7160 1600 1603 1 24.2999992370605 18.6000003814697 12 1 6500 6521
7164 1607 1606 1 24.2999992370605 18.7999992370605 12 1 6460 6436
7165 1607 1606 1 23.6000003814697 18.8999996185303 12 1 6460 6436
7167 1606 1607 1 15.8999996185303 16.1000003814697 12 1 6387 5466
7168 1606 1607 1 16.3999996185303 15.5 12 1 6387 5202
7170 1604 1605 1 22.1000003814697 17 12 1 6290 5393
7172 1604 1605 1 20.2000007629395 16.8999996185303 12 1 6290 5202
7177 1605 1604 1 22.6000003814697 17.3999996185303 12 1 5093 4682
7178 1608 1604 1 19.7999992370605 16.7000007629395 12 1 6323 5623
7184 1614 1612 1 22.6000003814697 17.2000007629395 12 1 6250 4682
7186 1612 1615 1 11 14.8999996185303 12 1 6316 6251
7187 1612 1612 0 20.2999992370605 18.5 12 1 6316 6344
7189 1612 1615 1 15.3999996185303 15.5 12 1 6316 6344
7200 1629 1629 0 20.5 18.1000003814697 12 1 6462 6648
7202 1629 1629 0 18.6000003814697 17.7000007629395 12 1 6462 5466
7203 1613 1611 1 22.2999992370605 18.7999992370605 12 1 5284 4929
7204 1613 1611 1 11.6000003814697 14.8999996185303 12 1 5284 3764
7205 1613 1611 1 23.2000007629395 18.3999996185303 12 1 5284 3764
7207 1613 1613 0 21.2999992370605 17.5 12 1 5284 3764
7208 1611 1613 1 17.3999996185303 17.3999996185303 12 1 6317 4895
7210 1611 1613 1 22.5 19 12 1 6317 4895
7213 1618 1616 1 19.1000003814697 16.5 12 1 6453 5468
7215 1616 1621 1 24.2999992370605 17.7000007629395 12 1 6565 5222
7216 1616 1618 1 24.6000003814697 17.8999996185303 12 1 6565 6887
7217 1616 1616 0 22.5 16.6000003814697 12 1 6565 6887
7218 1620 1617 1 22.1000003814697 18.5 12 1 6238 4757
7220 1620 1617 1 24.8999996185303 18.8999996185303 12 1 6238 6240
7221 1617 1620 1 22.7999992370605 18.3999996185303 12 1 6647 5253
7223 1617 1620 1 21.7000007629395 17 12 1 6647 5253
7229 1624 1623 1 21.8999996185303 17.7000007629395 12 1 6420 5195
7233 1621 1621 0 16.2999992370605 16.2999992370605 12 1 6384 5195
7239 1626 1626 0 23.2999992370605 17.6000003814697 12 1 5294 4943
7242 1627 1627 0 24.7000007629395 18.2999992370605 12 1 4944 4722
7243 1627 1627 0 23.7999992370605 18.2999992370605 12 1 4944 4722
7244 1631 1631 0 19.3999996185303 16.8999996185303 11 1 6458 6563
7245 1631 1631 0 19.5 15.3999996185303 11 1 6458 6563
7277 1639 1639 0 18.3999996185303 16.2000007629395 14 1 5014 4895
7278 1639 1639 0 20.5 17.6000003814697 14 1 5014 4895
7279 1639 1639 0 20.6000003814697 18 14 1 5014 4895
7280 1640 1640 0 10.3000001907349 15.6000003814697 12 1 6321 5517
7281 1640 1640 0 18.2999992370605 18.1000003814697 12 1 6321 5675
7284 1641 1641 0 10.6999998092651 13.3999996185303 13 1 6649 6923
7285 1641 1641 0 21.2000007629395 17.7999992370605 13 1 6649 6923
7286 1641 1641 0 20.7000007629395 17.2000007629395 13 1 6649 6923
7290 1643 1643 0 11 NA 12 1 4967 5461
7294 1643 1643 0 7.40000009536743 NA 12 1 4967 5461
7300 1645 1645 0 15.6999998092651 15.3999996185303 12 1 5294 4929
7301 1645 1645 0 10.8999996185303 12.6999998092651 12 1 5294 4943
7307 1648 1648 0 8.80000019073486 11.8000001907349 12 1 6290 7268
7309 1648 1648 0 17 14.8999996185303 12 1 6290 7268
7317 1656 1657 1 12.3000001907349 14.1999998092651 12 1 NA NA
7319 1656 1657 1 25.3999996185303 18.1000003814697 12 1 6767 6503
7321 1657 1656 1 20.7999992370605 16.7999992370605 12 1 NA NA
7331 1663 1663 0 15.1999998092651 15.5 12 1 5284 6435
7332 1663 1663 0 6.5 11 12 1 5284 3764
7333 1663 1663 0 19.2999992370605 15.6999998092651 12 1 NA NA
7335 1663 1663 0 15.3000001907349 15.3999996185303 12 1 5284 3764
7336 1665 1646 1 22.2000007629395 17.7000007629395 12 1 6250 6532
7337 1665 1646 1 14.6000003814697 15.6999998092651 12 1 6250 6532
7338 1665 1646 1 17.7000007629395 16.1000003814697 12 1 6250 6532
7339 1665 1665 0 21 17.2999992370605 12 1 6250 6532
7340 1646 1665 1 16.6000003814697 15.8000001907349 12 1 6639 6533
7341 1646 1665 1 14.3000001907349 15.6999998092651 12 1 6639 6533
7342 1646 1665 1 17.3999996185303 16.7000007629395 12 1 6639 6533
7346 1650 1650 0 19.2000007629395 18 12 1 6555 6492
7347 1650 1650 0 18.7000007629395 17.3999996185303 12 1 6555 6492
7348 1650 1650 0 17.7000007629395 17.2000007629395 12 1 6555 6492
7349 1651 1651 0 23.2999992370605 17.6000003814697 12 1 4576 4682
7351 1651 1651 0 9 12.3999996185303 12 1 4576 4682
7352 1651 1651 0 24.3999996185303 17.6000003814697 12 1 4576 4682
7356 1654 1654 0 17.5 17.2000007629395 12 1 4873 4960
7357 1654 1654 0 8.5 13.1999998092651 12 1 4873 4960
7358 1654 1654 0 24.2000007629395 18.5 12 1 4873 4960
7366 1653 1653 0 21 16.7000007629395 12 1 7011 7264
7367 1653 1653 0 10.6000003814697 13.1999998092651 12 1 7011 7264
7369 1661 1660 1 22.3999996185303 16.3999996185303 12 1 4933 5202
7372 1661 1661 0 10.3999996185303 13.5 12 1 4933 5202
7376 1659 1664 1 20.6000003814697 16.6000003814697 12 1 6967 6562
7377 1659 1664 1 17.8999996185303 16.7000007629395 12 1 6967 6562
7380 1659 1659 0 20.7999992370605 16.5 12 1 6967 6562
7381 1664 1659 1 21.7000007629395 16.7999992370605 12 1 6317 5466
7383 1664 1659 1 18.3999996185303 16.1000003814697 12 1 6317 5466
7384 1666 1666 0 13.1000003814697 12.8000001907349 12 1 4739 5466
7389 1667 1667 0 13.1999998092651 15.1999998092651 12 1 6920 6902
7390 1667 1667 0 22.7999992370605 17.2999992370605 12 1 6920 6902
7391 1696 1696 0 15.8000001907349 16.7999992370605 12 1 7868 6847
7392 1696 1696 0 19.2000007629395 16.8999996185303 12 1 7868 6461
7393 1696 1696 0 16.3999996185303 16.5 12 1 7868 6847
7394 1668 1668 0 25.7999992370605 17.8999996185303 12 1 6955 6927
7397 1674 1670 1 26.8999996185303 18.7999992370605 12 1 NA NA
7398 1674 1670 1 26.1000003814697 18.2000007629395 12 1 6788 NA
7400 1674 1670 1 22.2999992370605 17.8999996185303 12 1 6788 NA
7401 1670 1674 1 11 13.5 12 1 4663 5424
7402 1670 1674 1 22 16.5 12 1 4663 5424
7403 1670 1674 1 19.7999992370605 16 12 1 4663 5424
7405 1671 1700 1 16.8999996185303 15.3999996185303 12 1 6384 5195
7406 1671 1700 1 20.5 16.8999996185303 12 1 6384 6509
7407 1671 1700 1 24.7000007629395 17.5 12 1 6384 6509
7408 1700 1671 1 17.5 15.8999996185303 12 1 6991 6377
7409 1700 1671 1 23 17.7000007629395 12 1 6991 6377
7410 1700 1671 1 23.6000003814697 17.2999992370605 12 1 6991 6377
7411 1699 1678 1 27.6000003814697 19.3999996185303 12 1 7075 6391
7412 1699 1678 1 25.1000003814697 18.2999992370605 12 1 7075 6391
7414 1678 1699 1 22.2999992370605 17.5 12 1 4872 5675
7415 1678 1699 1 23 17.7000007629395 12 1 4872 5675
7417 1708 1673 1 27.5 19.1000003814697 12 1 6772 6971
7418 1708 1673 1 25.2000007629395 18.5 12 1 6772 6971
7423 1676 1672 1 20.8999996185303 17.8999996185303 12 1 6641 5031
7424 1676 1672 1 19.8999996185303 17.6000003814697 12 1 6641 5031
7425 1677 1676 1 28 19.2000007629395 12 1 6451 5623
7426 1677 1676 1 26.7000007629395 18.7000007629395 12 1 6451 5623
7427 1677 1672 1 20.7999992370605 18.2999992370605 12 1 6451 5623
7429 1672 1677 1 14.3000001907349 15.1000003814697 12 1 5140 5466
7430 1672 1677 1 21.3999996185303 16.8999996185303 12 1 5140 4895
7431 1672 1677 1 17.6000003814697 15.6999998092651 12 1 5140 5466
7437 1679 1685 1 22.7999992370605 17.6000003814697 12 1 6543 5222
7439 1679 1685 1 19.2000007629395 16.3999996185303 12 1 6543 5222
7440 1679 1685 1 18.7000007629395 16.5 12 1 6543 5222
7441 1679 1679 0 26.2000007629395 18.2999992370605 12 1 6543 5222
7443 1685 1679 1 25.5 18.6000003814697 12 1 4723 6461
7447 1675 1684 1 25.3999996185303 18.8999996185303 12 1 7031 6280
7449 1675 1684 1 24.7000007629395 18.6000003814697 12 1 7031 6280
7451 1684 1675 1 23.2000007629395 17.3999996185303 12 1 4965 6503
7452 1684 1675 1 25 17.5 12 1 4965 5195
7453 1684 1675 1 20.5 16 12 1 4965 6503
7457 1681 1683 1 23.8999996185303 18.2999992370605 12 1 7103 6842
7474 1687 1688 1 10.8999996185303 15.1999998092651 12 1 6316 6344
7475 1687 1688 1 20.7999992370605 18.5 12 1 6316 6344
7476 1688 1687 1 16.8999996185303 17.2999992370605 12 1 5625 5195
7477 1688 1687 1 23.5 19.2999992370605 12 1 5625 5031
7478 1688 1687 1 22.1000003814697 18.3999996185303 12 1 5625 4722
7479 1694 1709 1 22.5 17 12 1 6884 7060
7480 1694 1709 1 24.7999992370605 17.3999996185303 12 1 6884 7060
7484 1686 1707 1 23.7999992370605 18.7999992370605 12 1 6387 6969
7485 1686 1707 1 25.5 18.7000007629395 12 1 6387 5466
7488 1707 1707 0 25 17.5 12 1 6462 6648
7489 1707 1707 0 23.1000003814697 18.1000003814697 12 1 6462 6648
7490 1682 1710 1 15.6000003814697 15.8000001907349 12 1 4975 7267
7491 1682 1710 1 13.1000003814697 15.6000003814697 12 1 4975 7267
7492 1682 1710 1 19.6000003814697 17.5 12 1 4975 7267
7495 1710 1682 1 20.7000007629395 18.1420001983643 12 1 5014 4895
7496 1710 1682 1 27.8999996185303 19.1000003814697 12 1 5014 4895
7498 1710 1710 0 17 17.2999992370605 12 1 5014 4895
7500 1692 1690 1 23.2000007629395 19.2999992370605 12 1 4961 5466
7501 1692 1690 1 26.1000003814697 18.5 12 1 4961 7267
7506 1693 1691 1 23.7999992370605 17.5 14 1 NA NA
7507 1693 1691 1 25.6000003814697 18.6000003814697 14 1 6370 5311
7508 1693 1691 1 26.5 19.2999992370605 14 1 6370 5311
7509 1693 1693 0 26.3999996185303 19.2000007629395 14 1 6370 5311
7512 1691 1693 1 22.6000003814697 16.3999996185303 14 1 NA NA
7513 1691 1693 1 23.6000003814697 17.3999996185303 14 1 6871 6816
7517 1689 1689 0 25.8999996185303 18.5 14 1 7040 6833
7518 1689 1689 0 19.2000007629395 17.3999996185303 14 1 7040 6833
7519 1689 1689 0 24.1000003814697 17.3999996185303 14 1 7040 6833
7532 1697 1697 0 25.7000007629395 18.2000007629395 12 1 4967 4895
7533 1697 1697 0 23.6000003814697 18.1000003814697 12 1 4967 5461
7534 1697 1697 0 28.5 19.2999992370605 12 1 4967 4895
7535 1697 1697 0 21.2999992370605 18.2999992370605 12 1 4967 5461
7536 1715 1715 0 23.5 17.5 12 1 6463 6860
7538 1715 1715 0 18.6000003814697 16.5 12 1 6463 6860
7543 1716 1716 0 23.5 NA 11 1 6472 5253
7544 1716 1716 0 21.6000003814697 NA 11 1 6472 4896
7545 1716 1716 0 12 NA 11 1 6472 4896
7547 1717 1717 0 22 18.1000003814697 13 1 7132 7000
7549 1717 1717 0 16.2000007629395 17.5 13 1 7132 7000
7550 1717 1717 0 16.1000003814697 16.7000007629395 13 1 7132 7000
7555 1701 1701 0 30.1000003814697 NA 11 1 7641 6260
7559 1705 1702 1 20.7999992370605 17.2000007629395 12 1 6638 5449
7560 1705 1702 1 24.2000007629395 19.5 12 1 6638 NA
7562 1705 1702 1 26.2000007629395 19.2000007629395 12 1 6638 5449
7565 1702 1705 1 21.2999992370605 17.7000007629395 12 1 5589 5616
7566 1702 1705 1 21.7999992370605 18.5 12 1 5589 5616
7576 1706 1703 1 26 18.5 12 1 6976 6436
7581 1703 1698 1 16.3999996185303 16.2999992370605 12 1 6930 4895
7584 1712 1711 1 27.1000003814697 18.1000003814697 12 1 6649 6923
7585 1712 1711 1 29.5 18.8999996185303 12 1 6649 6923
7586 1712 1711 1 29.8999996185303 19.2999992370605 12 1 6649 6923
7587 1712 1711 1 28.2999992370605 18 12 1 6649 6923
7588 1711 1712 1 26.6000003814697 19.2000007629395 12 1 6935 7046
7589 1711 1712 1 26.6000003814697 18.5 12 1 6935 7046
7590 1711 1712 1 27 18.7999992370605 12 1 6935 7046
7591 1711 1712 1 25.5 17.7999992370605 12 1 6935 7046
7598 1713 1714 1 24.1000003814697 18.7999992370605 12 1 7649 6786
7599 1713 1714 1 27.2999992370605 18.3999996185303 12 1 7649 6786
7600 1724 1713 1 21.7999992370605 18.7000007629395 12 1 NA 6391
7601 1724 1713 1 18 17 12 1 6473 6391
7602 1724 1713 1 21 18.7000007629395 12 1 6473 6391
7603 1714 1713 1 22.7999992370605 18.6000003814697 12 1 4854 4929
7604 1714 1713 1 20.8999996185303 17.3999996185303 12 1 4854 4929
7611 1720 1720 0 26.5 19.2000007629395 12 1 6290 7268
7612 1720 1720 0 22.3999996185303 18.3999996185303 12 1 6290 7268
7613 1728 1728 0 16 NA 11 1 6606 6687
7614 1728 1728 0 5.40000009536743 NA 11 1 6606 6687
7615 1728 1728 0 12.8999996185303 NA 11 1 6606 6687
7616 1728 1728 0 19.7999992370605 NA 11 1 6606 6687
7617 1728 1728 0 15.5 NA 11 1 6606 6687
7622 1719 1719 0 24 18 12 1 6321 5517
7623 1719 1719 0 17.2000007629395 17.3999996185303 12 1 6321 5517
7624 1719 1719 0 23.2999992370605 18.5 12 1 6321 5517
7625 1719 1719 0 23.2999992370605 18.7000007629395 12 1 6321 5517
7626 1727 1730 1 24.2999992370605 18.3999996185303 12 1 5294 4943
7627 1727 1730 1 24.6000003814697 18.3999996185303 12 1 5294 4943
7628 1727 1730 1 23.2000007629395 17.2000007629395 12 1 5294 4943
7629 1730 1727 1 23.1000003814697 18.2999992370605 12 1 6323 6533
7630 1730 1727 1 24.5 18.7000007629395 12 1 6323 6435
7631 1730 1727 1 25.2000007629395 17.7999992370605 12 1 6323 6251
7632 1730 1730 0 11.8999996185303 15 12 1 6323 6533
7635 1731 1731 0 22.7999992370605 NA 11 1 7276 7275
7637 1725 1725 0 24.7999992370605 18.2999992370605 12 1 5407 7154
7638 1725 1725 0 24.7000007629395 18.5 12 1 5407 7154
7640 1721 1721 0 27.2000007629395 19.3999996185303 12 1 4059 4768
7644 1726 1726 0 23 17.5 12 1 4976 5139
7645 1726 1726 0 23.5 18.2000007629395 12 1 4976 5139
7650 1732 1732 0 25.5 19.2999992370605 12 1 6420 7024
7652 1732 1732 0 26.5 18.7000007629395 12 1 6420 7024
7657 1720 1720 0 21.3999996185303 16.6000003814697 12 1 6290 7268
7660 1734 1734 0 22.1000003814697 18.2000007629395 12 1 6767 6285
7661 1734 1734 0 21.2999992370605 17.5 12 1 6767 6285
7662 1734 1734 0 22.5 17.2999992370605 12 1 6767 5195
7663 1734 1734 0 18.5 16 12 1 6767 5195
7664 1726 1726 0 21.3999996185303 16.5 12 1 4976 5139
7665 1747 1747 0 26.3999996185303 18.7999992370605 12 1 6919 6806
7666 1747 1747 0 26.1000003814697 18.2999992370605 12 1 6919 6806
7678 1735 1735 0 24.6000003814697 18.7000007629395 12 1 6888 4722
7679 1735 1735 0 22.3999996185303 18.6000003814697 12 1 6888 4722
7680 1735 1735 0 22.2000007629395 18.2999992370605 12 1 6888 4722
7683 1751 1751 0 22.7000007629395 17.3999996185303 12 1 7119 4722
7684 1751 1751 0 24.6000003814697 17.7000007629395 12 1 7119 4722
7686 1752 1752 0 25.2000007629395 18.3999996185303 12 1 7086 6690
7687 1752 1752 0 27.2999992370605 17.3999996185303 12 1 7086 6690
7689 1737 1736 1 20.8999996185303 18.3999996185303 12 1 5284 3764
7690 1737 1736 1 24.6000003814697 19.2000007629395 12 1 5284 3764
7691 1737 1738 1 26.5 18.7000007629395 12 1 5284 3764
7692 1736 1738 1 25.3999996185303 17.7000007629395 12 1 7133 6910
7693 1736 1738 1 23 16.5 12 1 7133 6910
7694 1738 1737 1 23.5 19.5 12 1 5214 4757
7695 1738 1737 1 23 19.2999992370605 12 1 5214 4757
7696 1738 1737 1 22.1000003814697 18.7000007629395 12 1 5214 4757
7697 1738 1738 0 24.2000007629395 19 12 1 5214 4757
7698 1739 1740 1 23.8999996185303 18.2999992370605 12 1 6250 4682
7699 1739 1740 1 21.7999992370605 17.5 12 1 6250 4682
7700 1739 1740 1 24 17.7999992370605 12 1 6250 4682
7701 1739 1740 1 19.7999992370605 16.5 12 1 6250 6532
7702 1740 1742 1 26.2999992370605 18.3999996185303 12 1 4576 4682
7703 1740 1739 1 26.7000007629395 18.8999996185303 12 1 4576 4682
7704 1740 1739 1 14.6000003814697 15.8000001907349 12 1 4576 4682
7705 1740 1739 1 24.3999996185303 18.2000007629395 12 1 4576 4682
7706 1740 1740 0 22.8999996185303 17.2000007629395 12 1 4576 4682
7707 1742 1739 1 21.7000007629395 18.7999992370605 12 1 4873 4960
7712 1718 1743 1 20.1000003814697 17.1000003814697 12 1 7034 6778
7713 1718 1743 1 23 18.7000007629395 12 1 7034 6778
7714 1718 1743 1 20.2999992370605 17.8999996185303 12 1 7034 6778
7715 1718 1718 0 13.1999998092651 15.6000003814697 12 1 7034 6778
7717 1743 1718 1 17.7999992370605 16.2999992370605 12 1 6907 7113
7719 1741 1759 1 22.1000003814697 18.5 12 1 6387 5466
7721 1759 1759 0 16.8999996185303 16.8999996185303 12 1 6643 6260
7723 1760 1761 1 23.2999992370605 18.7999992370605 12 1 7114 7200
7724 1760 1761 1 20.6000003814697 19 12 1 7114 7200
7725 1760 1761 1 20.6000003814697 18.5 12 1 7114 7046
7729 1761 1761 0 20.1000003814697 18.3999996185303 12 1 6555 6492
7747 1767 1746 1 23.2999992370605 18.5 12 1 7011 7264
7748 1767 1746 1 18.2000007629395 16.5 12 1 7011 7264
7749 1767 1746 1 22.7999992370605 18.1000003814697 12 1 7011 7264
7750 1767 1746 1 24.1000003814697 18.2999992370605 12 1 7011 7264
7759 1759 1759 0 8.89999961853027 13.3999996185303 12 1 6643 6260
7761 1769 1769 0 26.2000007629395 18.7000007629395 12 1 6458 6563
7764 1758 1771 1 24 18.7999992370605 12 1 6987 6386
7765 1758 1771 1 23.1000003814697 18.3999996185303 12 1 6987 6386
7766 1758 1771 1 20.6000003814697 16.8999996185303 12 1 6987 6386
7767 1771 1749 1 21.7000007629395 17.6000003814697 12 1 6267 4929
7769 1771 1749 1 9.5 12.8000001907349 12 1 6267 6270
7771 1749 1758 1 25.2000007629395 18.8999996185303 12 1 7103 6492
7773 1749 1758 1 24.5 18.8999996185303 12 1 7103 6492
7778 1753 1772 1 23.5 18.1000003814697 12 1 4872 5675
7779 1753 1772 1 25.2000007629395 18 12 1 4872 5675
7780 1753 1753 0 23.6000003814697 18.7000007629395 12 1 4872 5675
7781 1772 1753 1 25.3999996185303 18.8999996185303 12 1 6530 6817
7782 1772 1753 1 25 18.2999992370605 12 1 6530 6817
7783 1772 1753 1 24.7000007629395 18.3999996185303 12 1 6530 6817
7784 1772 1772 0 23.5 17.7000007629395 12 1 6530 6817
7785 1772 1772 0 19.3999996185303 16 12 1 6530 6817
7791 1754 1750 1 21.2000007629395 19.2000007629395 12 1 4961 7267
7792 1754 1750 1 21.7000007629395 18.8999996185303 12 1 4961 7267
7793 1754 1762 1 23.2000007629395 19.3999996185303 12 1 4961 7267
7795 1750 1762 1 25.1000003814697 18.6000003814697 12 1 6317 5466
7796 1750 1762 1 24.1000003814697 18.6000003814697 12 1 6317 5466
7797 1762 1754 1 21.5 19 12 1 4663 5424
7798 1762 1754 1 18 17.6000003814697 12 1 4663 5424
7799 1762 1754 1 24.3999996185303 19.5 12 1 4663 5424
7800 1773 1773 0 21 18.2000007629395 12 1 6689 7079
7801 1773 1773 0 21.3999996185303 17.5 12 1 6689 7079
7802 1773 1773 0 21.7999992370605 17.5 12 1 6689 7079
7810 1764 1755 1 22.7000007629395 19.7000007629395 12 1 6920 6902
7811 1764 1755 1 23.5 20 12 1 6920 6902
7812 1755 1757 1 21.6000003814697 18.5 12 1 5140 4895
7813 1755 1757 1 15.6000003814697 16.6000003814697 12 1 5140 4895
7814 1755 1757 1 20.7999992370605 18 12 1 5140 4895
7815 1755 1757 1 20.2000007629395 18.3999996185303 12 1 5140 4895
7816 1755 1757 1 17.7000007629395 16.3999996185303 12 1 5140 4895
7817 1757 1764 1 23.2999992370605 18 12 1 6967 6562
7818 1757 1764 1 24 19.7999992370605 12 1 6967 6563
7819 1757 1764 1 22.3999996185303 18.2000007629395 12 1 6967 6562
7820 1757 1755 1 23.8999996185303 19 12 1 6967 6562
7821 1757 1755 1 24.7999992370605 18.3999996185303 12 1 6967 6562
7823 1763 1756 1 25.2000007629395 19.2000007629395 12 1 6976 6436
7824 1763 1763 0 23.7999992370605 18.1000003814697 12 1 6976 6344
7826 1756 1763 1 24.7000007629395 18.1000003814697 12 1 6795 6894
7827 1762 1762 0 19.5 17.5 12 1 4663 5424
7829 1765 1765 0 23.5 18.7000007629395 12 1 6955 6927
7830 1765 1765 0 23.2000007629395 18.7000007629395 12 1 6955 6927
7831 1765 1765 0 21.2999992370605 17.8999996185303 12 1 6955 6927
7834 1764 1764 0 15.6000003814697 16.7999992370605 12 1 6920 6902
7836 1766 1766 0 15.6999998092651 13.5 12 1 4739 5466
7837 1774 1779 1 21.5 18.1000003814697 12 1 4965 6503
7838 1774 1779 1 23.3999996185303 18.3999996185303 12 1 NA NA
7839 1774 1775 1 20.3999996185303 18.2000007629395 12 1 NA NA
7840 1779 1775 1 19.1000003814697 16.8999996185303 12 1 5625 4745
7841 1779 1775 1 19.1000003814697 16.7000007629395 12 1 5625 4745
7842 1775 1774 1 21 18.5 12 1 6384 6509
7843 1775 1774 1 23.5 18.8999996185303 12 1 6384 6509
7844 1775 1774 1 24.7000007629395 18.6000003814697 12 1 6384 4722
7845 1775 1775 0 16.8999996185303 16.7999992370605 12 1 6384 6509
7848 1776 1777 1 24.2000007629395 18.7000007629395 12 1 6641 4896
7849 1776 1777 1 17.2000007629395 17.7999992370605 12 1 6641 4896
7851 1776 1777 1 25.8999996185303 19.2000007629395 12 1 6641 4896
7852 1777 1776 1 21.1000003814697 18.1000003814697 12 1 7868 6847
7853 1777 1776 1 10.8000001907349 13.1999998092651 12 1 7868 6847
7854 1777 1776 1 20.6000003814697 18.2999992370605 12 1 7868 6847
7855 1777 1776 1 19.1000003814697 17.2000007629395 12 1 7868 6847
7883 1783 1778 1 22.1000003814697 18.2000007629395 12 1 6500 6527
