"BroodRef"	"BirdID"	"NatalBroodID"	"RingedYN"	"LastStage"	"DeathDate"	"CrossFosteredYN"	"LastLiveRecord"	"HatchDate"
408	982	408	0	2	2003-07-25	0	2003-07-24 00:00:00	2003-07-13
408	979	408	1	3	NA	0	2003-07-24 00:00:00	2003-07-13
408	981	408	0	2	2003-07-15	0	2003-07-14 00:00:00	2003-07-13
408	983	408	0	2	2003-07-15	0	2003-07-14 00:00:00	2003-07-13
408	980	408	1	3	NA	0	2006-07-25 00:00:00	2003-07-13
409	985	409	1	3	NA	0	2005-08-07 00:00:00	2003-07-14
409	987	409	0	2	2003-07-16	0	2003-07-15 00:00:00	2003-07-14
409	984	409	1	3	NA	0	2007-02-07 00:00:00	2003-07-14
409	986	409	0	2	2003-07-20	0	2003-07-19 00:00:00	2003-07-14
410	988	410	1	3	NA	0	2006-07-14 00:00:00	2003-07-15
410	990	410	1	3	NA	0	2003-08-13 00:00:00	2003-07-15
410	989	410	1	3	NA	0	2003-08-13 00:00:00	2003-07-15
410	991	410	0	2	2003-07-21	0	2003-07-20 00:00:00	2003-07-15
411	995	411	0	2	2003-07-17	0	2003-07-16 00:00:00	2003-07-15
411	994	411	1	3	NA	0	2003-07-26 00:00:00	2003-07-15
411	993	411	1	3	NA	0	2005-11-17 00:00:00	2003-07-15
411	992	411	0	2	2003-07-21	0	2003-07-20 00:00:00	2003-07-15
411	996	411	0	2	2003-07-17	0	2003-07-16 00:00:00	2003-07-15
412	998	412	0	2	2003-07-18	0	2003-07-17 00:00:00	2003-07-16
412	997	412	0	2	2003-07-18	0	2003-07-17 00:00:00	2003-07-16
412	999	412	0	2	2003-07-18	0	2003-07-17 00:00:00	2003-07-16
412	1000	412	0	2	2003-07-18	0	2003-07-17 00:00:00	2003-07-16
413	1002	413	0	1	2003-07-14	0	2003-07-13 23:59:59	NA
413	1003	413	0	1	2003-07-14	0	2003-07-13 23:59:59	NA
413	1004	413	0	1	2003-07-14	0	2003-07-13 23:59:59	NA
413	1001	413	0	1	2003-07-14	0	2003-07-13 23:59:59	NA
414	1008	414	0	1	2003-07-18	0	2003-07-17 23:59:59	2003-07-17
414	1007	414	1	3	NA	0	2003-07-28 00:00:00	2003-07-17
414	1104	414	0	2	2003-07-19	0	2003-07-18 00:00:00	2003-07-17
414	1006	414	1	3	NA	0	2003-07-28 00:00:00	2003-07-17
414	1005	414	1	3	NA	0	2004-06-27 00:00:00	2003-07-17
415	1011	415	0	2	2003-07-19	0	2003-07-18 00:00:00	2003-07-17
415	1012	415	0	2	2003-07-19	0	2003-07-18 00:00:00	2003-07-17
415	1010	415	0	2	2003-07-19	0	2003-07-18 00:00:00	2003-07-17
415	1009	415	0	2	2003-07-19	0	2003-07-18 00:00:00	2003-07-17
416	1014	416	1	3	NA	0	2003-07-30 00:00:00	2003-07-19
416	1015	416	1	3	NA	0	2003-07-30 00:00:00	2003-07-19
416	1017	416	0	2	2003-07-21	0	2003-07-20 00:00:00	2003-07-19
416	1016	416	1	3	NA	0	2003-08-14 00:00:00	2003-07-19
417	1019	417	0	2	2003-07-22	0	2003-07-21 00:00:00	2003-07-20
417	1136	417	0	2	NA	0	NA	2003-07-20
417	1018	417	0	2	2003-07-22	0	2003-07-21 00:00:00	2003-07-20
417	1020	417	0	2	2003-07-22	0	2003-07-21 00:00:00	2003-07-20
418	1022	418	0	2	2003-07-25	0	2003-07-24 00:00:00	2003-07-23
418	1024	418	0	2	2003-07-25	0	2003-07-24 00:00:00	2003-07-23
418	1023	418	0	2	2003-07-25	0	2003-07-24 00:00:00	2003-07-23
418	1021	418	0	2	2003-07-25	0	2003-07-24 00:00:00	2003-07-23
419	1027	419	0	2	2003-07-28	0	2003-07-27 00:00:00	2003-07-22
419	1028	419	0	2	2003-07-24	0	2003-07-23 00:00:00	2003-07-22
420	1029	420	1	3	NA	0	2003-08-10 00:00:00	2003-07-24
420	1031	420	0	2	2003-07-26	0	2003-07-25 00:00:00	2003-07-24
420	1030	420	0	2	2003-07-30	0	2003-07-29 00:00:00	2003-07-24
421	1036	421	0	2	2003-07-28	0	2003-07-27 00:00:00	2003-07-26
421	1034	421	1	3	NA	0	2003-08-10 00:00:00	2003-07-26
421	1033	421	1	3	NA	0	2004-08-30 00:00:00	2003-07-26
421	1032	421	1	3	NA	0	2003-08-10 00:00:00	2003-07-26
421	1035	421	0	2	2003-07-28	0	2003-07-27 00:00:00	2003-07-26
422	1043	423	1	3	2004-07-27	1	2004-07-26 00:00:00	2003-07-27
422	1041	423	1	3	NA	1	2003-08-10 00:00:00	2003-07-27
422	1042	423	1	3	NA	1	2003-10-18 00:00:00	2003-07-27
423	1040	422	1	3	NA	1	2003-08-10 00:00:00	2003-07-27
423	1037	422	0	2	2003-07-29	1	2003-07-28 00:00:00	2003-07-27
423	1039	422	1	3	NA	1	2003-08-10 00:00:00	2003-07-27
423	1038	422	1	3	NA	1	2005-11-18 00:00:00	2003-07-27
426	1047	426	1	3	NA	0	2006-07-31 00:00:00	2003-07-31
426	1048	426	1	3	NA	0	2005-11-15 00:00:00	2003-07-31
427	1050	427	1	3	NA	0	2003-08-16 00:00:00	2003-08-05
427	1051	427	1	3	NA	0	2003-08-16 00:00:00	2003-08-05
427	1049	427	1	3	NA	0	2003-08-16 00:00:00	2003-08-05
428	1052	428	1	3	NA	0	2004-06-20 00:00:00	2003-08-09
428	1055	428	1	3	NA	0	2003-08-20 00:00:00	2003-08-09
428	1053	428	1	3	NA	0	2005-11-19 00:00:00	2003-08-09
428	1054	428	1	3	NA	0	2006-06-28 00:00:00	2003-08-09
428	1056	428	0	2	2003-08-15	0	2003-08-14 00:00:00	2003-08-09
429	1059	429	1	3	NA	0	2003-08-19 00:00:00	2003-08-08
429	1057	429	1	3	NA	0	2003-08-19 00:00:00	2003-08-08
429	1058	429	1	3	NA	0	2004-04-17 00:00:00	2003-08-08
429	1060	429	1	3	NA	0	2003-08-19 00:00:00	2003-08-08
429	1061	429	1	3	NA	0	2003-08-19 00:00:00	2003-08-08
430	1064	430	0	2	2003-08-11	0	2003-08-10 00:00:00	2003-08-09
430	1063	430	1	3	NA	0	2005-01-30 00:00:00	2003-08-09
430	1065	430	0	2	2003-08-11	0	2003-08-10 00:00:00	2003-08-09
430	1062	430	1	3	NA	0	2005-01-30 00:00:00	2003-08-09
431	1068	431	0	2	2003-08-11	0	2003-08-10 00:00:00	2003-08-09
431	1070	431	1	3	NA	0	2003-08-20 00:00:00	2003-08-09
431	1069	431	1	3	NA	0	2005-11-17 00:00:00	2003-08-09
432	1072	432	1	3	NA	0	2003-08-16 00:00:00	2003-08-05
432	1140	432	0	2	NA	0	NA	2003-08-05
432	1139	432	0	2	NA	0	NA	2003-08-05
433	1076	433	1	3	NA	0	2003-08-19 00:00:00	2003-08-08
433	1075	433	1	3	NA	0	2003-08-19 00:00:00	2003-08-08
433	1074	433	1	3	NA	0	2004-08-30 00:00:00	2003-08-08
434	1080	434	1	3	NA	0	2004-04-22 00:00:00	2003-08-05
434	1079	434	1	3	NA	0	2003-08-16 00:00:00	2003-08-05
434	1081	434	0	2	2003-08-11	0	2003-08-10 00:00:00	2003-08-05
435	1082	435	1	3	NA	0	2003-08-20 00:00:00	2003-08-09
435	1085	435	0	2	2003-08-11	0	2003-08-10 00:00:00	2003-08-09
435	1084	435	1	3	NA	0	2003-08-20 00:00:00	2003-08-09
435	1083	435	1	3	NA	0	2005-01-30 00:00:00	2003-08-09
436	1088	436	0	2	2003-08-12	0	2003-08-11 00:00:00	2003-08-09
436	1089	436	0	2	2003-08-12	0	2003-08-11 00:00:00	2003-08-09
436	1087	436	0	2	2003-08-12	0	2003-08-11 00:00:00	2003-08-09
436	1090	436	0	2	2003-08-11	0	2003-08-10 00:00:00	2003-08-09
436	1086	436	0	2	2003-08-11	0	2003-08-10 00:00:00	2003-08-09
437	1091	437	0	2	2003-08-15	0	2003-08-14 00:00:00	2003-08-13
437	1092	437	1	3	NA	0	2005-05-10 00:00:00	2003-08-13
437	1093	437	1	3	NA	0	2003-08-24 00:00:00	2003-08-13
437	1094	437	0	2	2003-08-15	0	2003-08-14 00:00:00	2003-08-13
438	1095	438	1	3	2007-04-06	0	2007-02-06 00:00:00	2003-08-14
438	1097	438	0	2	2003-08-16	0	2003-08-15 00:00:00	2003-08-14
438	1096	438	1	3	NA	0	2003-08-25 00:00:00	2003-08-14
439	1141	439	1	3	NA	0	2004-04-24 00:00:00	2004-04-12
439	1142	439	1	3	NA	0	2004-04-24 00:00:00	2004-04-12
440	1143	440	1	3	NA	0	2004-04-24 00:00:00	2004-04-12
441	1144	441	1	3	NA	0	2004-04-24 00:00:00	2004-04-12
441	1145	441	1	3	NA	0	2004-04-24 00:00:00	2004-04-12
442	1146	442	1	3	NA	0	2004-04-24 00:00:00	2004-04-12
442	1147	442	1	3	NA	0	2004-04-24 00:00:00	2004-04-12
443	1148	443	1	3	NA	0	2004-04-24 00:00:00	2004-04-12
445	1154	445	1	3	NA	0	2004-04-24 00:00:00	2004-04-12
446	1155	446	0	2	2004-04-27	0	2004-04-26 00:00:00	2004-04-25
447	1158	447	0	2	2004-04-27	0	2004-04-26 00:00:00	2004-04-25
447	1159	447	0	2	NA	0	NA	2004-04-25
448	1160	448	0	2	2004-04-27	0	2004-04-26 00:00:00	2004-04-25
451	1171	452	0	2	2004-04-29	1	2004-04-28 00:00:00	2004-04-27
451	1172	452	0	2	2004-04-29	1	2004-04-28 00:00:00	2004-04-27
451	1174	452	0	2	2004-04-29	1	2004-04-28 00:00:00	2004-04-27
451	1165	451	0	2	2004-04-29	0	2004-04-28 00:00:00	2004-04-27
451	1173	452	0	2	2004-04-29	1	2004-04-28 00:00:00	2004-04-27
452	1168	451	0	2	2004-04-29	1	2004-04-28 00:00:00	2004-04-27
452	1169	451	0	2	2004-04-29	1	2004-04-28 00:00:00	2004-04-27
452	1167	451	0	2	2004-05-09	1	2004-05-08 00:00:00	2004-04-27
452	1170	452	0	2	2004-05-03	0	2004-05-02 00:00:00	2004-04-27
452	1166	451	0	2	2004-04-29	1	2004-04-28 00:00:00	2004-04-27
454	1186	455	0	2	2004-05-02	1	2004-05-01 00:00:00	2004-04-29
454	1185	455	0	2	2004-05-02	1	2004-05-01 00:00:00	2004-04-29
455	1189	455	0	2	2004-05-06	0	2004-05-05 00:00:00	2004-04-30
455	1188	455	0	2	2004-05-06	0	2004-05-05 00:00:00	2004-04-30
455	1181	454	0	2	2004-05-06	1	2004-05-05 00:00:00	2004-04-30
455	1180	454	0	2	2004-05-06	1	2004-05-05 00:00:00	2004-04-30
455	1187	455	0	2	2004-05-02	0	2004-05-01 00:00:00	2004-04-30
456	1197	457	0	2	2004-05-07	1	2004-05-06 00:00:00	2004-04-30
456	1195	457	0	2	2004-05-07	1	2004-05-06 00:00:00	2004-04-30
456	1196	457	0	2	2004-05-03	1	2004-05-02 00:00:00	2004-04-30
456	1191	456	0	2	2004-05-02	0	2004-05-01 00:00:00	2004-04-30
457	1194	456	0	2	2004-05-02	1	2004-05-01 00:00:00	2004-05-01
457	1210	456	0	3	NA	1	2007-02-06 00:00:00	2004-05-01
457	1193	456	0	2	2004-05-02	1	2004-05-01 00:00:00	2004-05-01
458	1199	458	0	1	2004-05-03	0	2004-05-02 23:59:59	NA
458	1200	458	0	1	2004-05-03	0	2004-05-02 23:59:59	NA
458	1202	458	0	1	2004-05-03	0	2004-05-02 23:59:59	NA
458	1201	458	0	1	2004-05-03	0	2004-05-02 23:59:59	NA
459	1207	460	0	2	2004-05-03	1	2004-05-02 00:00:00	2004-05-01
459	1208	460	0	2	2004-05-03	1	2004-05-02 00:00:00	2004-05-01
459	1206	459	0	1	2004-05-02	0	2004-05-01 23:59:59	2004-05-01
459	2022	459	0	2	NA	0	NA	2004-05-01
459	2021	459	0	2	NA	0	NA	2004-05-01
459	1198	457	0	2	2004-05-03	1	2004-05-02 00:00:00	2004-05-01
460	1203	459	0	2	2004-05-03	1	2004-05-02 00:00:00	2004-05-01
460	1204	459	0	2	2004-05-03	1	2004-05-02 00:00:00	2004-05-01
460	1192	460	1	2	2004-05-13	0	2006-05-30 00:00:00	2004-05-01
460	1209	460	0	2	2004-05-03	0	2004-05-02 00:00:00	2004-05-01
460	1211	460	0	2	2004-05-03	0	2004-05-02 00:00:00	2004-05-01
461	1216	462	0	2	2004-05-04	1	2004-05-03 00:00:00	2004-05-02
461	1217	462	0	2	2004-05-04	1	2004-05-03 00:00:00	2004-05-02
461	1218	462	0	2	2004-05-04	1	2004-05-03 00:00:00	2004-05-02
461	1215	461	0	2	2004-05-04	0	2004-05-03 00:00:00	2004-05-02
462	1219	462	0	2	NA	0	NA	2004-05-02
462	1212	461	1	3	NA	1	2004-05-13 00:00:00	2004-05-02
462	1214	461	1	3	NA	1	2004-05-13 00:00:00	2004-05-02
462	1220	462	0	2	NA	0	NA	2004-05-02
462	1213	461	0	2	2004-05-04	1	2004-05-03 00:00:00	2004-05-02
463	1225	464	0	2	2004-05-05	1	2004-05-04 00:00:00	2004-05-03
463	1224	464	0	2	2004-05-05	1	2004-05-04 00:00:00	2004-05-03
464	1222	463	0	2	2004-05-05	1	2004-05-04 00:00:00	2004-05-03
464	1221	463	0	2	2004-05-05	1	2004-05-04 00:00:00	2004-05-03
464	1226	464	1	3	NA	0	2006-06-08 00:00:00	2004-05-03
464	1227	464	1	3	NA	0	2007-02-06 00:00:00	2004-05-03
464	1228	464	1	3	NA	0	2005-11-17 00:00:00	2004-05-03
465	1230	465	0	2	2004-05-06	0	2004-05-05 00:00:00	2004-05-04
465	1229	465	0	2	2004-05-06	0	2004-05-05 00:00:00	2004-05-04
465	1232	465	0	2	2004-05-06	0	2004-05-05 00:00:00	2004-05-04
465	1231	465	0	2	2004-05-06	0	2004-05-05 00:00:00	2004-05-04
465	1233	465	0	1	2004-05-05	0	2004-05-04 23:59:59	2004-05-04
466	1234	466	0	2	2004-05-06	0	2004-05-05 00:00:00	2004-05-04
466	1235	466	0	2	2004-05-06	0	2004-05-05 00:00:00	2004-05-04
466	1236	466	0	2	2004-05-06	0	2004-05-05 00:00:00	2004-05-04
467	1239	467	0	2	2004-05-06	0	2004-05-05 00:00:00	2004-05-04
467	1242	467	0	2	2004-05-06	0	2004-05-05 00:00:00	2004-05-04
467	1240	467	0	2	2004-05-06	0	2004-05-05 00:00:00	2004-05-04
467	1241	467	0	2	2004-05-06	0	2004-05-05 00:00:00	2004-05-04
467	1238	467	0	2	2004-05-06	0	2004-05-05 00:00:00	2004-05-04
468	1244	468	0	2	2004-05-07	0	2004-05-06 00:00:00	2004-05-05
468	1243	468	0	2	2004-05-07	0	2004-05-06 00:00:00	2004-05-05
469	1251	469	0	2	2004-05-07	0	2004-05-06 00:00:00	2004-05-05
469	1250	469	0	2	2004-05-07	0	2004-05-06 00:00:00	2004-05-05
469	1248	469	0	2	2004-05-07	0	2004-05-06 00:00:00	2004-05-05
469	1249	469	0	2	2004-05-07	0	2004-05-06 00:00:00	2004-05-05
470	1254	470	0	2	2004-05-07	0	2004-05-06 00:00:00	2004-05-05
470	1253	470	0	2	2004-05-07	0	2004-05-06 00:00:00	2004-05-05
470	1256	470	0	2	2004-05-07	0	2004-05-06 00:00:00	2004-05-05
470	1255	470	0	2	2004-05-07	0	2004-05-06 00:00:00	2004-05-05
471	1265	472	0	2	2004-05-07	1	2004-05-06 00:00:00	2004-05-05
471	1263	472	0	2	2004-05-07	1	2004-05-06 00:00:00	2004-05-05
471	1266	472	0	2	2004-05-11	1	2004-05-10 00:00:00	2004-05-05
471	1264	472	0	2	2004-05-07	1	2004-05-06 00:00:00	2004-05-05
472	1259	471	1	3	NA	1	2005-01-30 00:00:00	2004-05-05
472	1260	471	0	2	2004-05-07	1	2004-05-06 00:00:00	2004-05-05
472	1258	471	0	2	2004-05-07	1	2004-05-06 00:00:00	2004-05-05
472	1261	471	1	3	NA	1	2004-06-19 00:00:00	2004-05-05
473	1269	473	0	2	NA	0	NA	2004-05-05
473	1267	473	0	2	2004-05-07	0	2004-05-06 00:00:00	2004-05-05
473	1268	473	0	2	NA	0	NA	2004-05-05
473	1270	473	0	2	NA	0	NA	2004-05-05
474	1273	474	0	2	2004-05-07	0	2004-05-06 00:00:00	2004-05-05
474	1271	474	0	2	2004-05-07	0	2004-05-06 00:00:00	2004-05-05
474	1272	474	0	2	2004-05-07	0	2004-05-06 00:00:00	2004-05-05
474	1274	474	0	2	2004-05-07	0	2004-05-06 00:00:00	2004-05-05
475	1282	477	1	3	NA	1	2004-05-17 00:00:00	2004-05-06
475	1283	477	1	3	NA	1	2004-05-17 00:00:00	2004-05-06
475	1284	477	0	2	2004-05-08	1	2004-05-07 00:00:00	2004-05-06
476	1277	475	0	2	2004-05-08	1	2004-05-07 00:00:00	2004-05-06
476	1276	475	0	2	2004-05-08	1	2004-05-07 00:00:00	2004-05-06
476	1275	475	0	2	2004-05-08	1	2004-05-07 00:00:00	2004-05-06
477	1281	476	0	2	2004-05-08	1	2004-05-07 00:00:00	2004-05-06
477	1280	476	1	3	NA	1	2005-08-30 00:00:00	2004-05-06
477	1279	476	0	2	2004-05-08	1	2004-05-07 00:00:00	2004-05-06
478	1287	478	0	1	2004-05-07	0	2004-05-06 23:59:59	NA
478	1286	478	0	1	2004-05-07	0	2004-05-06 23:59:59	NA
479	1298	481	0	2	2004-05-09	1	2004-05-08 00:00:00	2004-05-07
479	1299	481	0	2	2004-05-09	1	2004-05-08 00:00:00	2004-05-07
479	1292	479	0	1	2004-05-08	0	2004-05-07 23:59:59	2004-05-07
479	1291	479	0	2	2004-05-09	0	2004-05-08 00:00:00	2004-05-07
480	1297	480	0	2	NA	0	NA	2004-05-07
480	1300	481	0	2	2004-05-09	1	2004-05-08 00:00:00	2004-05-07
480	1296	480	0	2	NA	0	NA	2004-05-07
480	1295	480	0	2	2004-05-09	0	2004-05-08 00:00:00	2004-05-07
481	1289	479	0	2	2004-05-13	1	2004-05-12 00:00:00	2004-05-07
481	1290	479	0	2	2004-05-13	1	2004-05-12 00:00:00	2004-05-07
481	1294	480	0	2	2004-05-13	1	2004-05-12 00:00:00	2004-05-07
482	1303	482	0	2	2004-05-09	0	2004-05-08 00:00:00	2004-05-07
482	1304	482	0	2	2004-05-09	0	2004-05-08 00:00:00	2004-05-07
482	1302	482	0	2	2004-05-09	0	2004-05-08 00:00:00	2004-05-07
482	1306	482	0	2	2004-05-09	0	2004-05-08 00:00:00	2004-05-07
482	1305	482	0	2	2004-05-09	0	2004-05-08 00:00:00	2004-05-07
483	1313	484	0	2	2004-05-10	1	2004-05-09 00:00:00	2004-05-08
483	1311	483	0	2	2004-05-10	0	2004-05-09 00:00:00	2004-05-08
483	1308	483	0	2	2004-05-10	0	2004-05-09 00:00:00	2004-05-08
483	1310	483	0	2	2004-05-10	0	2004-05-09 00:00:00	2004-05-08
483	1309	483	0	2	2004-05-10	0	2004-05-09 00:00:00	2004-05-08
484	1318	485	1	3	NA	1	2005-08-02 00:00:00	2004-05-08
484	1319	485	0	2	2004-05-11	1	2004-05-10 00:00:00	2004-05-08
484	1320	485	0	2	2004-05-15	1	2004-05-14 00:00:00	2004-05-08
484	1317	485	0	2	2004-05-15	1	2004-05-14 00:00:00	2004-05-08
485	1322	486	0	2	2004-05-11	1	2004-05-10 00:00:00	2004-05-09
485	1323	486	0	2	2004-05-11	1	2004-05-10 00:00:00	2004-05-09
485	1325	486	0	2	2004-05-11	1	2004-05-10 00:00:00	2004-05-09
485	1324	486	0	2	2004-05-11	1	2004-05-10 00:00:00	2004-05-09
486	1316	484	0	2	2004-05-10	1	2004-05-09 00:00:00	2004-05-09
486	1326	486	0	2	2004-05-11	0	2004-05-10 00:00:00	2004-05-09
486	1307	483	0	2	2004-05-10	1	2004-05-09 00:00:00	2004-05-09
486	1314	484	0	2	2004-05-14	1	2004-05-13 00:00:00	2004-05-09
486	1315	484	0	2	2004-05-10	1	2004-05-09 00:00:00	2004-05-09
487	1328	487	0	2	2004-05-12	0	2004-05-11 00:00:00	2004-05-10
487	1330	487	0	2	2004-05-12	0	2004-05-11 00:00:00	2004-05-10
487	1331	487	0	2	NA	0	NA	2004-05-10
487	1327	487	0	2	2004-05-12	0	2004-05-11 00:00:00	2004-05-10
487	1329	487	0	2	2004-05-12	0	2004-05-11 00:00:00	2004-05-10
488	1337	489	0	2	2004-05-13	1	2004-05-12 00:00:00	2004-05-10
488	1338	489	1	3	NA	1	2004-05-22 00:00:00	2004-05-10
488	1343	490	1	3	NA	1	2005-11-19 00:00:00	2004-05-10
489	1334	488	0	2	2004-05-16	1	2004-05-15 00:00:00	2004-05-11
489	1333	488	1	3	NA	1	2004-05-22 00:00:00	2004-05-11
490	1348	491	1	3	NA	1	2004-06-17 00:00:00	2004-05-11
490	1345	490	0	2	NA	0	NA	2004-05-11
490	1347	491	1	3	NA	1	2004-05-22 00:00:00	2004-05-11
490	1335	488	0	2	2004-05-12	1	2004-05-11 00:00:00	2004-05-11
490	1346	491	1	3	NA	1	2004-05-22 00:00:00	2004-05-11
491	1349	491	0	2	2004-05-13	0	2004-05-12 00:00:00	2004-05-11
491	1344	490	0	2	2004-05-13	1	2004-05-12 00:00:00	2004-05-11
491	1342	490	1	3	NA	1	2005-01-30 00:00:00	2004-05-11
491	1341	490	1	3	NA	1	2004-05-22 00:00:00	2004-05-11
492	1352	492	0	2	NA	0	NA	2004-05-11
492	1351	492	0	2	NA	0	NA	2004-05-11
492	1350	492	0	2	NA	0	NA	2004-05-11
493	1366	496	1	2	2004-05-24	1	2004-05-23 00:00:00	2004-05-12
493	1368	496	0	2	2004-05-18	1	2004-05-17 00:00:00	2004-05-12
493	1367	496	1	3	NA	1	2004-06-17 00:00:00	2004-05-12
493	1365	495	1	2	2004-05-24	1	2004-05-23 00:00:00	2004-05-12
494	1361	494	0	1	2004-05-13	0	2004-05-12 23:59:59	2004-05-12
494	1362	495	1	3	NA	1	2004-06-16 00:00:00	2004-05-12
494	1364	495	1	3	NA	1	2005-08-30 00:00:00	2004-05-12
494	1357	494	0	2	2004-05-14	0	2004-05-13 00:00:00	2004-05-12
494	1363	495	1	3	NA	1	2004-06-23 00:00:00	2004-05-12
495	1360	494	0	2	2004-05-18	1	2004-05-17 00:00:00	2004-05-12
495	1356	493	0	2	2004-05-18	1	2004-05-17 00:00:00	2004-05-12
495	1359	494	0	2	2004-05-14	1	2004-05-13 00:00:00	2004-05-12
495	1358	494	0	2	2004-05-18	1	2004-05-17 00:00:00	2004-05-12
496	1353	493	1	3	NA	1	2006-05-24 00:00:00	2004-05-12
496	1355	493	1	3	NA	1	2004-05-23 00:00:00	2004-05-12
496	1354	493	1	3	NA	1	2004-05-23 00:00:00	2004-05-12
496	1369	496	0	2	2004-05-14	0	2004-05-13 00:00:00	2004-05-12
497	1390	501	0	2	2004-05-15	1	2004-05-14 00:00:00	2004-05-13
497	1396	502	0	2	2004-05-19	1	2004-05-18 00:00:00	2004-05-13
497	1395	502	0	2	2004-05-19	1	2004-05-18 00:00:00	2004-05-13
497	1387	500	1	3	NA	1	2004-06-17 00:00:00	2004-05-13
497	1386	500	1	3	NA	1	2005-11-16 00:00:00	2004-05-13
498	1376	497	0	2	2004-05-19	1	2004-05-18 00:00:00	2004-05-13
498	1380	498	0	2	2004-05-15	0	2004-05-14 00:00:00	2004-05-13
498	1377	497	0	2	2004-05-15	1	2004-05-14 00:00:00	2004-05-13
498	1379	498	0	2	2004-05-15	0	2004-05-14 00:00:00	2004-05-13
499	1382	499	0	1	2004-05-12	0	2004-05-11 23:59:59	NA
500	1374	497	0	2	2004-05-15	1	2004-05-14 00:00:00	2004-05-13
500	1388	500	0	2	2004-05-15	0	2004-05-14 00:00:00	2004-05-13
500	1373	497	0	2	2004-05-15	1	2004-05-14 00:00:00	2004-05-13
501	1391	501	0	2	2004-05-15	0	2004-05-14 00:00:00	2004-05-13
501	1375	497	0	2	2004-05-19	1	2004-05-18 00:00:00	2004-05-13
502	1406	505	0	2	2004-05-20	1	2004-05-19 00:00:00	2004-05-14
502	1409	505	0	2	2004-05-16	1	2004-05-15 00:00:00	2004-05-14
502	1378	498	0	2	2004-05-15	1	2004-05-14 00:00:00	2004-05-14
502	1381	498	0	2	2004-05-15	1	2004-05-14 00:00:00	2004-05-14
504	1401	504	0	2	NA	0	NA	2004-05-11
504	1402	504	0	2	NA	0	NA	2004-05-11
505	1405	505	0	2	2004-05-16	0	2004-05-15 00:00:00	2004-05-14
505	1394	502	0	2	2004-05-16	1	2004-05-15 00:00:00	2004-05-14
505	1408	505	0	2	2004-05-16	0	2004-05-15 00:00:00	2004-05-14
505	1393	502	0	2	2004-05-16	1	2004-05-15 00:00:00	2004-05-14
505	1407	505	0	2	2004-05-16	0	2004-05-15 00:00:00	2004-05-14
506	1413	506	0	2	2004-05-17	0	2004-05-16 00:00:00	2004-05-15
506	1412	506	0	2	2004-05-17	0	2004-05-16 00:00:00	2004-05-15
506	1410	506	0	2	2004-05-17	0	2004-05-16 00:00:00	2004-05-15
506	1411	506	0	2	2004-05-17	0	2004-05-16 00:00:00	2004-05-15
507	1416	507	0	2	2004-05-17	0	2004-05-16 00:00:00	2004-05-15
507	1415	507	0	2	2004-05-17	0	2004-05-16 00:00:00	2004-05-15
507	1417	507	0	2	2004-05-17	0	2004-05-16 00:00:00	2004-05-15
509	1429	511	0	2	2004-05-21	1	2004-05-20 00:00:00	2004-05-19
509	1424	509	0	2	2004-05-21	0	2004-05-20 00:00:00	2004-05-19
509	1430	511	0	2	2004-05-21	1	2004-05-20 00:00:00	2004-05-19
509	1432	511	0	2	2004-05-21	1	2004-05-20 00:00:00	2004-05-19
510	1422	509	1	3	NA	1	2004-05-30 00:00:00	2004-05-19
510	1423	509	0	2	2004-05-21	1	2004-05-20 00:00:00	2004-05-19
510	1428	510	0	2	2004-05-21	0	2004-05-20 00:00:00	2004-05-19
510	1421	509	0	2	2004-05-25	1	2004-05-24 00:00:00	2004-05-19
511	1425	510	0	2	2004-05-25	1	2004-05-24 00:00:00	2004-05-19
511	1431	511	0	2	2004-05-21	0	2004-05-20 00:00:00	2004-05-19
511	1427	510	0	2	2004-05-21	1	2004-05-20 00:00:00	2004-05-19
511	1426	510	0	2	2004-05-21	1	2004-05-20 00:00:00	2004-05-19
512	1438	513	1	3	NA	1	2006-05-29 00:00:00	2004-05-20
512	1437	513	1	3	NA	1	2004-07-06 00:00:00	2004-05-20
512	1433	512	0	1	2004-05-21	0	2004-05-20 23:59:59	2004-05-20
512	1439	513	1	3	NA	1	2004-07-05 00:00:00	2004-05-20
513	1435	512	0	2	2004-05-22	1	2004-05-21 00:00:00	2004-05-20
513	1440	513	0	2	2004-05-22	0	2004-05-21 00:00:00	2004-05-20
513	1434	512	1	3	NA	1	2004-05-31 00:00:00	2004-05-20
513	1436	512	1	3	NA	1	2004-05-31 00:00:00	2004-05-20
514	1442	514	1	2	2004-06-03	0	2004-06-02 00:00:00	2004-05-22
514	1444	514	0	2	NA	0	NA	2004-05-22
514	1441	514	1	3	NA	0	2004-06-17 00:00:00	2004-05-22
514	1443	514	1	3	NA	0	2004-06-02 00:00:00	2004-05-22
515	1456	517	0	2	2004-05-28	1	2004-05-27 00:00:00	2004-05-25
515	1455	517	1	3	NA	1	2004-06-21 00:00:00	2004-05-25
515	1452	516	1	3	NA	1	2005-06-17 00:00:00	2004-05-25
515	1454	517	1	3	NA	1	2004-06-17 00:00:00	2004-05-25
516	1446	515	1	3	NA	1	2007-02-09 00:00:00	2004-05-26
516	1453	516	0	2	2004-05-28	0	2004-05-27 00:00:00	2004-05-26
516	1447	515	1	3	NA	1	2005-01-30 00:00:00	2004-05-26
516	1445	515	1	3	NA	1	2004-06-06 00:00:00	2004-05-26
