BirdID	CaptureDate	AgeatCapture	Mass	Tarsus	RearingBrood
8619	17.07.2015	11	17.3	16.4	1957
8623	17.07.2015	11	20.2	17.8	1959
8624	17.07.2015	11	17.7	16.7	1959
8625	17.07.2015	11	19.8	17.3	1957
8628	19.07.2015	11	23.5	19.7	1960
8629	19.07.2015	11	18.7	17.4	1960
8630	19.07.2015	11	24	18.9	1960
8631	19.07.2015	11	15.1	16.2	1960
8634	21.07.2015	11	16.4	17.1	1961
8635	21.07.2015	11	22.2	18.7	1961
8637	23.07.2015	11	22.7	18.1	1962
8639	23.07.2015	11	23.2	17.8	1962
8641	23.07.2015	11	18.5	15.8	1962
8648	25.07.2015	11	23.9	18.6	1964
8649	25.07.2015	11	17.3	16.6	1964
8650	25.07.2015	11	21.4	18.5	1964
8651	26.07.2015	11	24.9	17.6	1963
8652	26.07.2015	11	25.8	18.4	1963
8653	27.07.2015	11	21.4	17.4	1966
8654	27.07.2015	11	24.1	18.8	1966
8656	27.07.2015	11	25.6	19.5	1965
8657	27.07.2015	11	24	18.7	1965
8658	27.07.2015	11	15.5	16.1	1965
8661	28.07.2015	11	24.9	20	1969
8662	28.07.2015	11	21.4	18.4	1969
8663	28.07.2015	11	22.4	18.5	1969
8666	28.07.2015	11	19.3	18.9	1967
8667	28.07.2015	11	23.5	19.6	1967
8669	28.07.2015	11	20.4	19	1967
8672	30.07.2015	11	15.9	16.6	1968
8673	30.07.2015	11	15.5	16.9	1968
8681	03.08.2015	11	24.1	19	1973
8682	03.08.2015	11	22.6	18.2	1973
8683	03.08.2015	11	17.3	16.9	1973
8684	03.08.2015	11	21.4	18.1	1973
8686	06.08.2015	11	18.5	16.5	1974
8687	06.08.2015	11	24.1	18.4	1974
8688	06.08.2015	11	12.9	14.6	1974
8693	09.08.2015	11	21.5	17.3	1979
8695	09.08.2015	11	23.4	19.6	1979
8702	10.08.2015	11	20.8	16.6	1977
8708	12.08.2015	11	20.9	18.5	1980
8709	12.08.2015	11	22.5	18.3	1980
