ChickID	NatalBrood	RearingBrood	CrossFosteredYN	AvgOfMass	AvgOfTarsus	AvgOfAge	nMeasures
481	373	373	0	12		6	1
482	373	373	0	7.25		6	1
493	376	376	0	8.25		6	1
494	376	376	0	10.25		6	1
495	376	376	0	14.5		6	1
498	377	377	0	13		6	1
499	377	377	0	16.5		6	1
500	377	377	0	15.25		6	1
502	378	378	0	14.25		6	1
503	378	378	0	9.25		6	1
504	378	378	0	11.5		6	1
505	378	378	0	9		6	1
507	379	380	1	13		6	1
508	379	380	1	9.75		6	1
509	379	380	1	10.25		6	1
511	380	379	1	12		6	1
512	380	379	1	11.25		6	1
513	380	379	1	12.25		6	1
514	380	379	1	8		6	1
517	381	382	1	16		6	1
518	381	382	1	11.5		6	1
521	382	381	1	10.5		6	1
522	382	381	1	13.75		6	1
524	383	383	0	13		6	1
525	383	383	0	14.25		6	1
529	384	384	0	14.25		6	1
530	384	384	0	15.25		6	1
533	385	385	0	9.25		6	1
534	386	386	0	17.5		6	1
535	386	386	0	14.75		6	1
536	386	386	0	13.75		6	1
537	387	387	0	16.25		6	1
538	387	387	0	14.25		6	1
540	388	388	0	10.25		6	1
541	388	388	0	11.25		6	1
542	388	388	0	11.25		6	1
543	388	388	0	6.5		6	1
546	389	389	0	10.5		6	1
547	389	389	0	10.75		6	1
548	390	390	0	13.75		6	1
549	390	390	0	12.75		6	1
551	391	393	1	13		6	1
555	392	394	1	9.5		6	1
556	392	394	1	10.5		6	1
557	392	394	1	11.25		6	1
558	392	394	1	8.5		6	1
559	392	394	1	5.25		6	1
564	394	392	1	15		6	1
565	394	392	1	14.5		6	1
566	394	392	1	11.75		6	1
567	394	392	1	12.25		6	1
569	395	395	0	9.5		6	1
570	395	395	0	11.25		6	1
571	395	395	0	10		6	1
573	396	396	0	12.75		6	1
897	363	363	0	9		6	1
898	363	363	0	13		6	1
899	363	363	0	9.25		6	1
904	365	365	0	12.5		6	1
906	365	365	0	14.75		6	1
915	367	367	0	12.25		6	1
916	367	367	0	14		6	1
917	367	367	0	13.75		6	1
921	368	368	0	16.5		6	1
922	368	368	0	11		6	1
925	370	370	0	10.75		6	1
926	370	370	0	14		6	1
927	370	370	0	14.75		6	1
928	370	370	0	13.5		6	1
929	370	370	0	13.25		6	1
933	396	396	0	10.75		6	1
934	396	396	0	10.5		6	1
935	396	396	0	8.75		6	1
936	397	398	1	13.75		6	1
937	397	398	1	13.75		6	1
939	397	398	1	5.5		6	1
940	397	398	1	12.5		6	1
941	398	397	1	13.75		6	1
942	398	397	1	10.25		6	1
944	399	400	1	13.5		6	1
945	399	400	1	10		6	1
946	399	400	1	7.5		6	1
947	399	400	1	12		6	1
948	399	400	1	11.5		6	1
949	400	399	1	12		6	1
950	400	399	1	13		6	1
951	400	399	1	8		6	1
952	400	399	1	7.75		6	1
955	401	401	0	15		6	1
956	401	401	0	14.75		6	1
957	401	401	0	13.25		6	1
958	402	403	1	11		6	1
959	402	403	1	13		6	1
960	402	403	1	13		6	1
961	403	402	1	15		6	1
962	403	402	1	11		6	1
963	403	402	1	13.75		6	1
964	404	404	0	12.5		6	1
965	404	404	0	12.25		6	1
966	404	404	0	11.25		6	1
967	404	404	0	5		6	1
970	405	406	1	14.5		6	1
971	405	406	1	9		6	1
974	406	405	1	15.5		6	1
976	407	407	0	14.5		6	1
977	407	407	0	12.5		6	1
979	408	408	0	12.75		6	1
980	408	408	0	15		6	1
982	408	408	0	14.25		6	1
984	409	409	0	13.25		6	1
985	409	409	0	13.25		6	1
986	409	409	0	10		6	1
988	410	410	0	13.25		6	1
989	410	410	0	11.75		6	1
990	410	410	0	11		6	1
991	410	410	0	8.5		6	1
992	411	411	0	10.75		6	1
993	411	411	0	14		6	1
994	411	411	0	11.25		6	1
1005	414	414	0	13.5		6	1
1006	414	414	0	11.25		6	1
1007	414	414	0	8		6	1
1014	416	416	0	12.5		6	1
1015	416	416	0	12.25		6	1
1016	416	416	0	10.5		6	1
1027	419	419	0	10.25		6	1
1029	420	420	0	10		6	1
1030	420	420	0	9		6	1
1032	421	421	0	12.5		6	1
1033	421	421	0	11.75		6	1
1034	421	421	0	12.25		6	1
1038	422	423	1	11.5		6	1
1039	422	423	1	13		6	1
1040	422	423	1	9		6	1
1041	423	422	1	12		6	1
1042	423	422	1	11.5		6	1
1043	423	422	1	10.5		6	1
1049	427	427	0	12.25		6	1
1050	427	427	0	11.75		6	1
1051	427	427	0	5.75		6	1
1052	428	428	0	13.25		6	1
1053	428	428	0	15.25		6	1
1054	428	428	0	16.25		6	1
1055	428	428	0	16.25		6	1
1056	428	428	0	7		6	1
1062	430	430	0	11.25		6	1
1063	430	430	0	14		6	1
1079	434	434	0	11.75		6	1
1080	434	434	0	11		6	1
1081	434	434	0	6.5		6	1
1082	435	435	0	11.75		6	1
1083	435	435	0	12		6	1
1084	435	435	0	8.25		6	1
1092	437	437	0	12.5		6	1
1093	437	437	0	7.5		6	1
1095	438	438	0	13		6	1
1096	438	438	0	11		6	1
1170	452	452	0	11.6000003814697		6	1
1188	455	455	0	9.30000019073486		6	1
1189	455	455	0	8.30000019073486		6	1
1192	460	460	0	7.40000009536743		6	1
1195	457	456	1	6.80000019073486		6	1
1197	457	456	1	9.10000038146973		6	1
1212	461	462	1	8.10000038146973		6	1
1214	461	462	1	8.5		6	1
1226	464	464	0	12.3999996185303		6	1
1227	464	464	0	10.6000003814697		6	1
1228	464	464	0	12.6999998092651		6	1
1259	471	472	1	8.19999980926514		6	1
1261	471	472	1	8.39999961853027		6	1
1266	472	471	1	7.09999990463257		6	1
1282	477	475	1	8.39999961853027		6	1
1283	477	475	1	6.90000009536743		6	1
1289	479	481	1	8.30000019073486		6	1
1290	479	481	1	11.8999996185303		6	1
1294	480	481	1	7.40000009536743		6	1
1314	484	486	1	6.5		6	1
1317	485	484	1	11.1999998092651		6	1
1318	485	484	1	11.6999998092651		6	1
1320	485	484	1	5.80000019073486		6	1
1333	488	489	1	11.6999998092651		6	1
1334	488	489	1	7.5		6	1
1338	489	488	1	13.3999996185303		6	1
1341	490	491	1	10.6000003814697		6	1
1342	490	491	1	11.5		6	1
1343	490	488	1	11.3999996185303		6	1
1346	491	490	1	12		6	1
1347	491	490	1	9.69999980926514		6	1
1348	491	490	1	10.3000001907349		6	1
1353	493	496	1	9.39999961853027		6	1
1354	493	496	1	8.10000038146973		6	1
1355	493	496	1	9		6	1
1356	493	495	1	5.40000009536743		6	1
1358	494	495	1	8.5		6	1
1360	494	495	1	6.80000019073486		6	1
1362	495	494	1	11.6000003814697		6	1
1363	495	494	1	9.89999961853027		6	1
1364	495	494	1	9.10000038146973		6	1
1365	495	493	1	7.19999980926514		6	1
1366	496	493	1	14.6000003814697		6	1
1367	496	493	1	11.8000001907349		6	1
1368	496	493	1	7.09999990463257		6	1
1375	497	501	1	5.30000019073486		6	1
1376	497	498	1	9.80000019073486		6	1
1386	500	497	1	10.6000003814697		6	1
1387	500	497	1	11.3999996185303		6	1
1395	502	497	1	3.59999990463257		5	1
1396	502	497	1	5.90000009536743		5	1
1406	505	502	1	4.80000019073486		6	1
1421	509	510	1	9.80000019073486		6	1
1422	509	510	1	11.3999996185303		6	1
1425	510	511	1	8.10000038146973		6	1
1434	512	513	1	11.3999996185303		6	1
1436	512	513	1	8.89999961853027		6	1
1437	513	512	1	12.3999996185303		6	1
1438	513	512	1	14.1999998092651		6	1
1439	513	512	1	12.1000003814697		6	1
1441	514	514	0	14.3999996185303		6	1
1442	514	514	0	9.10000038146973		6	1
1443	514	514	0	13.8000001907349		6	1
1445	515	516	1	15.8000001907349		6	1
1446	515	516	1	13.6000003814697		6	1
1447	515	516	1	13		6	1
1448	515	516	1	11.8999996185303		6	1
1449	516	517	1	17.7999992370605		6	1
1450	516	517	1	18.2000007629395		6	1
1451	516	517	1	16.7999992370605		6	1
1459	518	520	1	10.6000003814697		6	1
1460	518	520	1	7.40000009536743		6	1
1463	519	518	1	17.6000003814697		6	1
1464	519	518	1	16		6	1
1465	519	520	1	8.5		6	1
1467	520	519	1	9.10000038146973		6	1
1468	520	519	1	8.19999980926514		6	1
1469	520	519	1	4.59999990463257		6	1
1488	525	524	1	14.3999996185303		6	1
1495	527	528	1	11.1000003814697		6	1
1496	527	528	1	8.80000019073486		6	1
1497	527	528	1	7.40000009536743		6	1
1499	528	527	1	10.8999996185303		6	1
1500	528	527	1	7.59999990463257		6	1
1502	528	527	1	7.5		6	1
1503	529	530	1	11.8000001907349		6	1
1504	529	530	1	10.8999996185303		6	1
1505	529	530	1	9.39999961853027		6	1
1506	529	530	1	6.30000019073486		6	1
1507	530	531	1	11.8000001907349		6	1
1509	530	531	1	10.1999998092651		6	1
1511	530	530	0	3.5		6	1
1512	531	529	1	9.60000038146973		5	1
1513	531	529	1	10.6000003814697		5	1
1514	531	529	1	8		5	1
1515	531	529	1	5		5	1
1517	532	536	1	10.3000001907349		6	1
1518	532	536	1	12.3000001907349		6	1
1519	532	536	1	9.69999980926514		6	1
1520	532	536	1	9.5		6	1
1528	535	539	1	11.6000003814697		6	1
1529	535	539	1	10.1999998092651		6	1
1530	535	539	1	8.10000038146973		6	1
1532	536	532	1	8.89999961853027		6	1
1533	536	532	1	8.5		6	1
1534	536	532	1	8.19999980926514		6	1
1535	536	532	1	6.80000019073486		6	1
1537	537	543	1	16.3999996185303		6	1
1539	537	543	1	14		6	1
1540	537	543	1	12.8999996185303		6	1
1541	538	542	1	12.3999996185303		6	1
1542	538	542	1	12.8999996185303		6	1
1543	538	542	1	10.3999996185303		6	1
1544	539	535	1	12		6	1
1545	539	535	1	8.5		6	1
1546	539	535	1	9.69999980926514		6	1
1557	542	538	1	10.3999996185303		6	1
1558	542	538	1	8.89999961853027		6	1
1559	542	538	1	7.09999990463257		6	1
1561	543	537	1	14.3999996185303		6	1
1563	543	537	1	12.1999998092651		6	1
1566	544	546	1	19.7999992370605		6	1
1567	544	545	1	17.5		6	1
1568	544	545	1	16.2999992370605		6	1
1569	545	544	1	16		6	1
1570	545	544	1	13.3999996185303		6	1
1572	546	544	1	11.3000001907349		6	1
1580	548	549	1	9.80000019073486		6	1
1584	549	548	1	10.6999998092651		6	1
1585	549	548	1	14.1000003814697		6	1
1586	549	550	1	11.6000003814697		6	1
1587	549	548	1	14		6	1
1589	550	549	1	18		6	1
1590	550	549	1	15.8999996185303		6	1
1591	550	549	1	13.6000003814697		6	1
1592	550	549	1	5		5	1
1597	552	551	1	10.5		6	1
1598	552	553	1	17.1000003814697		6	1
1599	552	553	1	14.8000001907349		6	1
1601	553	552	1	15.3999996185303		6	1
1602	553	552	1	13.8999996185303		6	1
1616	557	554	1	15.1999998092651		6	1
1617	557	554	1	14.1000003814697		6	1
1618	557	558	1	6.69999980926514		6	1
1619	557	558	1	5.80000019073486		6	1
1620	558	555	1	10.3000001907349		6	1
1622	558	554	1	8.30000019073486		6	1
1623	558	554	1	5.80000019073486		6	1
1626	559	560	1	11.5		6	1
1627	559	560	1	11.3000001907349		6	1
1634	560	561	1	9.5		6	1
1637	561	560	1	7.40000009536743		6	1
1638	561	559	1	6.30000019073486		6	1
1640	561	560	1	6.69999980926514		6	1
1641	561	559	1	8.69999980926514		6	1
1642	562	565	1	9.89999961853027		6	1
1643	562	565	1	9.5		6	1
1644	562	565	1	8.39999961853027		6	1
1646	563	562	1	7.30000019073486		6	1
1647	563	562	1	6.69999980926514		6	1
1648	564	562	1	11.6000003814697		6	1
1649	564	562	1	13		6	1
1653	565	564	1	15.3999996185303		6	1
1654	565	564	1	13.3000001907349		6	1
1655	565	563	1	6.59999990463257		6	1
1666	568	570	1	17.5		6	1
1667	568	570	1	18		6	1
1673	570	568	1	17.6000003814697		6	1
1674	570	568	1	15		6	1
1693	575	576	1	10.3000001907349		6	1
1694	575	576	1	11.8999996185303		6	1
1697	576	574	1	12.6000003814697		6	1
1698	576	574	1	8.19999980926514		6	1
1702	577	578	1	13.8999996185303		6	1
1703	577	578	1	11.3999996185303		6	1
1704	577	578	1	8.30000019073486		6	1
1707	578	577	1	9.5		6	1
1708	578	579	1	9.10000038146973		6	1
1709	578	577	1	6.40000009536743		6	1
1716	580	583	1	13		6	1
1717	580	583	1	14.1999998092651		6	1
1718	580	583	1	11.6000003814697		6	1
1720	581	582	1	12.3000001907349		6	1
1721	581	582	1	15.6000003814697		6	1
1722	581	582	1	6.59999990463257		6	1
1728	583	580	1	14.5		6	1
1729	583	580	1	13.1999998092651		6	1
1730	583	580	1	8.10000038146973		6	1
1737	585	585	0	11.1000003814697		6	1
1738	585	585	0	12		6	1
1739	585	585	0	7.69999980926514		6	1
1747	587	588	1	9.39999961853027		6	1
1748	587	588	1	8.89999961853027		6	1
1751	588	587	1	11.1999998092651		6	1
1752	588	587	1	10.6999998092651		6	1
1753	588	587	1	8.10000038146973		6	1
1769	592	591	1	12.5		6	1
1770	592	591	1	16.5		6	1
1771	592	591	1	8.80000019073486		6	1
1772	592	591	1	14.5		6	1
1783	595	597	1	13.1000003814697		6	1
1784	595	597	1	10		6	1
1792	597	595	1	11.1999998092651		6	1
1793	597	595	1	10.8000001907349		6	1
1794	597	597	0	10.8999996185303		6	1
1795	597	597	0	7.30000019073486		6	1
1798	598	599	1	10.1999998092651		6	1
1799	598	599	1	6.19999980926514		6	1
1809	601	598	1	12		6	1
1810	601	598	1	10.8000001907349		6	1
1813	602	604	1	14.1999998092651		6	1
1818	603	604	1	10.6999998092651		6	1
1823	604	602	1	10.1999998092651		6	1
1824	604	602	1	9.69999980926514		6	1
1827	605	602	1	12.1000003814697		6	1
1830	605	606	1	10.1999998092651		6	1
1833	606	605	1	9.60000038146973		6	1
1837	608	613	1	13.5		6	1
1838	608	613	1	10.6000003814697		6	1
1843	609	609	0	8.89999961853027		6	1
1853	612	610	1	9.19999980926514		6	1
1879	618	619	1	5.90000009536743		6	1
1881	619	618	1	10.6999998092651		6	1
1882	619	618	1	9.30000019073486		6	1
1883	620	618	1	6.90000009536743		6	1
1888	621	625	1	13.6000003814697		6	1
1889	621	625	1	12.1999998092651		6	1
1890	621	625	1	9.39999961853027		6	1
1898	625	621	1	12.8000001907349		6	1
1899	625	621	1	12.3000001907349		6	1
1902	626	627	1	11.8000001907349		6	1
1903	626	627	1	10.6000003814697		6	1
1904	626	626	0	5.5		6	1
1906	627	626	1	14.1000003814697		6	1
1907	627	626	1	13.1000003814697		6	1
1915	630	630	0	12.3999996185303		6	1
1916	630	630	0	14.3999996185303		6	1
1917	630	630	0	13.6000003814697		6	1
1919	631	631	0	12.5		6	1
1932	635	636	1	12.6999998092651		6	1
1933	635	636	1	12.3000001907349		6	1
1935	636	635	1	12.1999998092651		6	1
1936	636	635	1	12.1999998092651		6	1
1937	636	636	0	8		6	1
1939	637	639	1	10		6	1
1940	637	639	1	10.8999996185303		6	1
1941	637	639	1	6.80000019073486		6	1
1943	638	5	1	6.5		6	1
1944	638	5	1	7		6	1
1947	639	637	1	14.1000003814697		6	1
1948	639	637	1	10.3000001907349		6	1
1951	640	1	1	9.60000038146973		6	1
1952	640	1	1	6.30000019073486		6	1
1954	1	5	1	13.6000003814697		6	1
1956	1	1	0	14		6	1
1968	5	638	1	11.1999998092651		6	1
1969	5	638	1	11		6	1
1970	5	640	1	7.5		6	1
1971	5	640	1	4.80000019073486		6	1
1972	6	7	1	7.80000019073486		6	1
1974	6	7	1	6.40000009536743		6	1
1975	7	4	1	9.19999980926514		6	1
1976	7	4	1	9.69999980926514		6	1
1983	9	12	1	4.69999980926514		6	1
1984	9	12	1	4.90000009536743		6	1
1994	12	11	1	5.5		6	1
2053	27	27	0	11.8000001907349		6	1
2103	39	40	1	7.80000019073486		6	1
2109	40	39	1	12.8999996185303		6	1
2114	41	49	1	12.3000001907349		6	1
2116	41	49	1	10.1000003814697		6	1
2126	44	48	1	6		6	1
2127	44	46	1	4.80000019073486		6	1
2128	44	46	1	5.09999990463257		6	1
2129	44	46	1	6.80000019073486		6	1
2131	45	47	1	11.1999998092651		6	1
2132	45	47	1	5.90000009536743		6	1
2136	46	44	1	8.69999980926514		6	1
2137	46	44	1	6		6	1
2138	46	44	1	6.19999980926514		6	1
2153	50	51	1	12.6000003814697		6	1
2154	50	51	1	9.60000038146973		6	1
2157	51	50	1	11.1999998092651		6	1
2158	51	50	1	9.5		6	1
2162	52	53	1	10.6000003814697		6	1
2163	52	53	1	7.90000009536743		6	1
2164	52	53	1	5.40000009536743		6	1
2166	53	51	1	7.59999990463257		6	1
2167	53	52	1	10.3999996185303		6	1
2168	53	52	1	7.19999980926514		6	1
2169	53	52	1	4.19999980926514		6	1
2171	54	58	1	7.90000009536743		6	1
2172	54	58	1	10.1999998092651		6	1
2173	54	58	1	9.5		6	1
2174	54	58	1	4.09999990463257		6	1
2175	55	57	1	11		6	1
2176	55	57	1	9.69999980926514		6	1
2177	55	57	1	8.60000038146973		6	1
2178	55	57	1	6.59999990463257		6	1
2180	56	54	1	7.69999980926514		6	1
2185	57	55	1	9.30000019073486		6	1
2186	57	55	1	4.90000009536743		6	1
2187	57	55	1	8.5		6	1
2188	57	55	1	7.59999990463257		6	1
2190	58	59	1	9		6	1
2191	58	59	1	6.80000019073486		6	1
2192	58	59	1	6.30000019073486		6	1
2195	59	54	1	14.5		6	1
2197	59	54	1	7.5		6	1
2198	59	59	0	8.89999961853027		6	1
2200	60	61	1	14.6000003814697		6	1
2201	60	61	1	14		6	1
2202	60	61	1	12.6000003814697		6	1
2205	61	60	1	11.8999996185303		6	1
2206	61	60	1	13.5		6	1
2207	61	60	1	11.5		6	1
2210	62	63	1	9		6	1
2211	62	63	1	7.59999990463257		6	1
2213	62	63	1	8.60000038146973		6	1
2214	62	62	0	3.70000004768372		6	1
2215	63	62	1	9.80000019073486		6	1
2216	63	62	1	9.89999961853027		6	1
2217	63	62	1	8.19999980926514		6	1
2218	63	62	1	5.40000009536743		6	1
2219	64	66	1	7.19999980926514		6	1
2236	67	70	1	10.6999998092651		6	1
2237	67	70	1	8.19999980926514		6	1
2238	67	70	1	4.5		6	1
2241	68	71	1	8.69999980926514		6	1
2242	68	71	1	8.80000019073486		6	1
2243	68	71	1	5.59999990463257		6	1
2244	68	71	1	7.40000009536743		6	1
2245	68	71	1	4.30000019073486		6	1
2246	69	72	1	13.1000003814697		6	1
2247	69	72	1	7.90000009536743		6	1
2248	69	72	1	7.09999990463257		6	1
2251	70	67	1	9.69999980926514		6	1
2254	71	68	1	7.5		6	1
2255	71	68	1	7.5		6	1
2256	71	68	1	7.59999990463257		6	1
2257	71	68	1	4.40000009536743		6	1
2259	72	69	1	8.5		6	1
2261	72	69	1	6.59999990463257		6	1
2263	73	66	1	7.90000009536743		5	1
2264	73	66	1	7.30000019073486		5	1
2267	74	76	1	7.30000019073486		6	1
2268	74	76	1	8.10000038146973		6	1
2269	74	76	1	10.8000001907349		6	1
2272	75	78	1	11.6000003814697		6	1
2278	76	74	1	7.30000019073486		6	1
2290	79	75	1	5.90000009536743		6	1
2291	79	75	1	4.80000019073486		6	1
2299	81	83	1	6.40000009536743		6	1
2300	81	83	1	6.5		6	1
2311	83	80	1	8.30000019073486		6	1
2312	83	81	1	10		6	1
2322	86	83	1	10.1000003814697		5	1
2323	86	83	1	7.69999980926514		5	1
2325	86	83	1	7.80000019073486		5	1
2345	91	93	1	10.3000001907349		6	1
2346	91	93	1	8.10000038146973		6	1
2349	92	93	1	11.1999998092651		6	1
2350	92	91	1	8.69999980926514		6	1
2351	92	91	1	9.10000038146973		6	1
2352	93	92	1	11		6	1
2353	93	92	1	10.8000001907349		6	1
2354	93	92	1	7.09999990463257		6	1
2356	94	95	1	9.10000038146973		6	1
2357	94	95	1	10		6	1
2358	94	95	1	6.90000009536743		6	1
2360	95	96	1	8		6	1
2362	95	96	1	7.5		6	1
2366	96	94	1	10		6	1
2367	96	94	1	9.80000019073486		6	1
2368	96	94	1	9.89999961853027		6	1
2374	98	98	0	6.5		6	1
2383	100	101	1	13.8999996185303		6	1
2384	100	101	1	14.3999996185303		6	1
2385	100	101	1	8.69999980926514		6	1
2387	101	100	1	15.3000001907349		6	1
2388	101	100	1	14.1999998092651		6	1
2389	101	100	1	16.1000003814697		6	1
2390	101	101	0	11.6000003814697		6	1
2391	102	106	1	13.1000003814697		6	1
2392	102	106	1	9.60000038146973		6	1
2394	103	108	1	15.3000001907349		6	1
2395	103	108	1	16		6	1
2396	103	108	1	13.3999996185303		6	1
2403	105	107	1	14.1999998092651		6	1
2404	105	107	1	13.1000003814697		6	1
2405	105	107	1	10.1000003814697		6	1
2408	106	105	1	9.80000019073486		6	1
2409	106	105	1	8.60000038146973		6	1
2410	106	105	1	10		6	1
2411	106	105	1	5		6	1
2414	107	102	1	15.3999996185303		6	1
2415	107	102	1	12.6999998092651		6	1
2419	108	103	1	11.3999996185303		6	1
2420	108	103	1	10.3999996185303		6	1
2421	108	103	1	5		6	1
2423	109	109	0	14.6999998092651		6	1
2424	109	109	0	14.3999996185303		6	1
2426	109	109	0	9.60000038146973		6	1
2435	112	112	0	9.10000038146973		6	1
2441	114	115	1	12.6000003814697		6	1
2442	114	115	1	11.1999998092651		6	1
2446	115	114	1	9.39999961853027		6	1
2447	115	114	1	12.1000003814697		6	1
2448	115	114	1	10.8999996185303		6	1
2451	116	113	1	11		6	1
2452	116	113	1	8.80000019073486		6	1
2453	116	116	0	11.1999998092651		6	1
2454	116	116	0	7.09999990463257		6	1
2455	116	116	0	3.70000004768372		6	1
2461	118	118	0	16.8999996185303		6	1
2462	118	118	0	15.8999996185303		6	1
2464	118	118	0	14.3000001907349		6	1
2475	121	120	1	9.10000038146973		6	1
2479	122	125	1	14		6	1
2480	122	125	1	12.3999996185303		6	1
2481	122	125	1	14.3000001907349		6	1
2482	122	120	1	8.10000038146973		6	1
2488	124	122	1	12.6000003814697		6	1
2489	124	124	0	10.8000001907349		6	1
2492	125	122	1	11.1999998092651		6	1
2493	125	122	1	12.3000001907349		6	1
2495	126	128	1	12.5		6	1
2496	126	127	1	6.90000009536743		6	1
2497	126	128	1	12.5		6	1
2499	126	127	1	7		6	1
2501	127	126	1	5.90000009536743		6	1
2506	128	126	1	4.30000019073486		6	1
2509	129	130	1	6.5		6	1
2510	129	131	1	8.10000038146973		6	1
2511	129	130	1	9.10000038146973		6	1
2513	130	132	1	17.6000003814697		6	1
2514	130	132	1	15.8999996185303		6	1
2515	130	129	1	16.5		6	1
2516	130	129	1	15.1000003814697		6	1
2517	130	129	1	11.1999998092651		6	1
2519	131	130	1	13.3000001907349		6	1
2523	132	130	1	9.69999980926514		6	1
2524	132	130	1	6.30000019073486		6	1
2527	133	133	0	14.3000001907349		6	1
2528	133	133	0	13.8000001907349		6	1
2529	133	133	0	14.6000003814697		6	1
2530	133	133	0	15		6	1
2532	134	136	1	14		6	1
2533	134	136	1	13.5		6	1
2534	134	136	1	9.69999980926514		6	1
2541	136	134	1	16.5		6	1
2542	136	134	1	14.3000001907349		6	1
2543	136	134	1	13.3999996185303		6	1
2544	136	136	0	9.69999980926514		6	1
2550	138	138	0	9.89999961853027		6	1
2554	139	139	0	13.3999996185303		6	1
2555	139	139	0	10.8900003433228		6	1
2559	140	141	1	11.1000003814697		6	1
2560	140	141	1	8		6	1
2564	141	143	1	12.8000001907349		6	1
2565	141	143	1	13.6000003814697		6	1
2567	141	143	1	11.8000001907349		6	1
2574	143	140	1	14.6000003814697		6	1
2575	143	140	1	15.5		6	1
2576	143	141	1	11.6000003814697		6	1
2578	144	143	1	7.69999980926514		6	1
2583	145	146	1	16.5		6	1
2584	145	146	1	16.2000007629395		6	1
2585	145	146	1	15.8000001907349		6	1
2586	145	145	0	10.6999998092651		6	1
2587	145	145	0	8.60000038146973		6	1
2595	147	148	1	11.6000003814697		6	1
2596	147	148	1	14		6	1
2597	147	148	1	10.1000003814697		6	1
2598	148	149	1	9.80000019073486		6	1
2599	148	149	1	9.80000019073486		6	1
2601	148	149	1	4.5		6	1
2604	149	147	1	15.8999996185303		6	1
2605	149	147	1	9.89999961853027		6	1
2606	149	147	1	12.6999998092651		6	1
2607	149	148	1	5.19999980926514		6	1
2625	153	152	1	16		6	1
2627	153	152	1	13		6	1
2628	153	152	1	9.60000038146973		6	1
2631	643	647	1	12.5		6	1
2632	643	647	1	10.3999996185303		6	1
2656	648	643	1	10.8000001907349		6	1
2657	648	643	1	7.90000009536743		6	1
2658	648	647	1	10.8000001907349		6	1
2661	649	650	1	8.60000038146973		6	1
2663	649	652	1	7.80000019073486		6	1
2664	649	652	1	8.39999961853027		6	1
2666	650	652	1	6.80000019073486		6	1
2675	652	649	1	10.8999996185303		6	1
2676	652	649	1	11.1000003814697		6	1
2677	652	649	1	7.5		6	1
2680	653	653	0	14.3000001907349		6	1
2681	653	653	0	13.8999996185303		6	1
2691	656	654	1	16.7000007629395		6	1
2692	656	654	1	16.8999996185303		6	1
2693	656	654	1	16.2000007629395		6	1
2694	656	654	1	15.6999998092651		6	1
2703	658	658	0	9.69999980926514		6	1
2707	659	660	1	9.89999961853027		6	1
2708	659	660	1	7.30000019073486		6	1
2709	659	660	1	9.5		6	1
2710	659	660	1	5.5		6	1
2712	660	659	1	9.10000038146973		6	1
2713	660	659	1	9.89999961853027		6	1
2714	660	659	1	9.39999961853027		6	1
2715	660	659	1	7.59999990463257		6	1
2725	663	664	1	14.3000001907349		6	1
2726	663	664	1	14.1999998092651		6	1
2727	663	663	0	18.2999992370605		6	1
2730	664	663	1	15.8999996185303		6	1
2731	664	663	1	13.6000003814697		6	1
2735	665	665	0	19		6	1
2736	665	665	0	17.8999996185303		6	1
2747	668	668	0	19.1000003814697		6	1
2749	668	668	0	18		6	1
2751	669	668	1	16.1000003814697		5	1
2755	670	671	1	15.6999998092651		6	1
2759	671	673	1	13.6000003814697		6	1
2760	671	670	1	9.5		6	1
2762	672	675	1	16		6	1
2763	672	675	1	17.5		6	1
2765	672	673	1	12.6000003814697		6	1
2767	673	672	1	12.6000003814697		6	1
2768	673	672	1	15.3000001907349		6	1
2771	675	672	1	15.8999996185303		6	1
2772	675	672	1	10		6	1
2778	677	677	0	6.40000009536743		6	1
2783	678	678	0	14		6	1
2784	678	678	0	12		6	1
2789	680	680	0	9.60000038146973		4	1
2789	680	680	0	11.3000001907349		6	1
2790	680	680	0	8.5		4	1
2790	680	680	0	11.8000001907349		6	1
2791	680	680	0	6.90000009536743		4	1
2791	680	680	0	9.10000038146973		6	1
2792	680	680	0	4.90000009536743		4	1
2792	680	680	0	4.40000009536743		6	1
2801	683	684	1	12.3999996185303		6	1
2802	683	684	1	8.39999961853027		6	1
2806	684	685	1	18.5		6	1
2807	684	683	1	16.6000003814697		6	1
2808	684	683	1	13.3999996185303		6	1
2811	685	684	1	12.1999998092651		6	1
2816	686	686	0	14.3999996185303		6	1
2817	686	686	0	18.2000007629395		6	1
2818	686	686	0	16.7000007629395		6	1
2819	686	686	0	12		6	1
2820	686	686	0	8.80000019073486		6	1
2821	687	689	1	8.19999980926514		6	1
2822	687	689	1	7.5		6	1
2823	687	689	1	9.19999980926514		6	1
2824	687	689	1	5.5		6	1
2831	689	687	1	10.6999998092651		6	1
2832	689	687	1	8.5		6	1
2833	689	687	1	10.8000001907349		6	1
2836	690	691	1	14.8000001907349		6	1
2837	690	691	1	12.6999998092651		6	1
2838	690	691	1	10.1999998092651		6	1
2840	691	690	1	14.6000003814697		6	1
2841	691	690	1	13.8999996185303		6	1
2842	691	690	1	6.5		6	1
2849	693	690	1	15		5	1
2850	693	692	1	12.6000003814697		6	1
2855	694	692	1	9.69999980926514		5	1
2856	694	692	1	10.3999996185303		5	1
2857	694	695	1	6.80000019073486		6	1
2860	695	694	1	8		6	1
2870	697	696	1	14.8999996185303		6	1
2871	697	696	1	11		6	1
2874	698	696	1	9.89999961853027		6	1
