BirdID	CaptureDate	Mass
5590	28-Jul-11	26.7
5591	26-Jul-11	22.9
5591	28-Jul-11	17.4
5592	04-Jun-11	27.9
5592	13-Oct-11	30.8
5593	06-Jun-11	26.2
5593	30-Apr-12	28.1
5593	07-Jun-12	27.9
5594	07-Jun-11	28.4
5595	22-May-12	29
5595	28-Jun-11	28.7
5595	07-Jun-11	26.2
5595	15-Nov-11	27.5
5595	27-Jul-11	29.5
5595	13-Oct-11	28.3
5596	07-Jun-11	25.1
5597	29-Aug-11	33.3
5597	14-Jun-11	31.5
5598	26-Jun-11	29.1
5598	22-Jan-13	28.4
5598	13-Nov-13	27.3
5598	30-Apr-12	27
5598	15-Nov-11	31.8
5598	27-Jan-13	28.2
5598	13-Jun-13	27.8
5598	14-Oct-11	30
5599	21-Jul-11	24.5
5599	29-Jul-11	24.6
5600	29-Jul-11	2.4
5601	09-Aug-11	23.6
5601	30-Jul-11	5.1
5601	07-Aug-11	22.7
5601	02-Aug-11	10.9
5601	10-Aug-11	24.7
5602	07-Aug-11	16.9
5602	29-Aug-11	25.5
5602	02-Aug-11	7.7
5602	14-Oct-11	27.6
5602	30-Jul-11	4.1
5602	10-Aug-11	20.7
5602	22-Oct-11	27
5602	09-Aug-11	19.5
5603	09-Aug-11	25.1
5603	30-Jul-11	4.5
5603	02-Aug-11	12.1
5603	10-Aug-11	24.3
5603	07-Aug-11	23.9
5606	01-Aug-11	3.7
5606	12-Aug-11	25.4
5606	09-Aug-11	22.6
5606	11-Aug-11	23.8
5606	04-Aug-11	9.8
5607	12-Aug-11	24.8
5607	11-Aug-11	24.8
5607	09-Aug-11	23.6
5607	01-Aug-11	2.8
5607	04-Aug-11	9.3
5608	11-Aug-11	23.4
5608	09-Aug-11	21.4
5608	01-Aug-11	2.3
5608	04-Aug-11	6.8
5608	12-Aug-11	24.2
5609	01-Aug-11	5
5609	11-Aug-11	26.6
5609	04-Aug-11	11.7
5609	09-Aug-11	23.8
5610	01-Aug-11	4.5
5611	09-Aug-11	19.1
5611	04-Aug-11	8
5611	01-Aug-11	3.6
5611	11-Aug-11	22.1
5612	01-Aug-11	1.8
5614	23-Jul-11	27.4
5615	18-Nov-11	29.5
5615	21-Aug-11	29.2
5615	15-Nov-11	26
5615	27-Jul-11	28.1
5616	19-May-13	31.2
5616	24-Jan-13	30.5
5616	12-Mar-14	30.1
5616	16-Nov-11	30.6
5616	07-Feb-12	28.7
5616	27-Jul-11	31.4
5616	30-Apr-12	31.9
5617	27-Jul-11	26.4
5619	12-Aug-11	27.4
5619	07-Aug-11	12.8
5619	04-Aug-11	5.5
5619	29-Aug-11	28.2
5619	13-Aug-11	26.2
5620	07-Aug-11	15.1
5620	12-Aug-11	26.2
5620	13-Aug-11	25.1
5620	04-Aug-11	6.8
5621	07-Aug-11	8.1
5621	13-Aug-11	15.6
5621	12-Aug-11	16
5621	04-Aug-11	3.2
5622	19-Oct-11	25.4
5623	25-Jan-13	25.9
5623	24-Nov-10	23
5623	22-Nov-10	24.4
5623	06-Aug-14	25.6
5623	16-Jul-14	26.4
5624	03-Aug-11	27
5624	29-Jul-11	26.6
5625	17-Jun-12	31
5625	07-Feb-12	27.9
5625	25-May-14	27.8
5625	02-Aug-11	29.3
5625	30-Apr-12	26.3
5625	05-Dec-14	26.9
5626	13-Aug-11	24
5626	15-Aug-11	24.4
5626	08-Aug-11	10.3
5626	05-Aug-11	4.1
5626	16-Aug-11	24.3
5627	05-Aug-11	3
5628	16-Aug-11	21.7
5628	15-Aug-11	22.4
5628	13-Aug-11	23.3
5628	08-Aug-11	9.7
5628	05-Aug-11	3.7
5629	05-Aug-11	2.1
5630	13-Oct-11	29.5
5630	03-Aug-11	27.9
5630	16-Nov-11	28.2
5631	03-Aug-11	26.3
5632	06-Aug-11	3
5632	09-Aug-11	8.6
5632	14-Aug-11	18.1
5632	16-Aug-11	20.7
5633	06-Aug-11	2.1
5633	09-Aug-11	8.3
5633	14-Aug-11	17.1
5633	16-Aug-11	21.2
5634	06-Aug-11	1.6
5635	14-Aug-11	23.9
5635	20-Oct-11	31.9
5635	09-Aug-11	10.3
5635	16-Aug-11	27.9
5635	06-Aug-11	4.4
5635	17-Aug-11	31.3
5636	14-Aug-11	20.6
5636	06-Aug-11	4.7
5636	09-Aug-11	8.7
5636	17-Aug-11	28.6
5636	16-Aug-11	26
5637	20-Oct-11	31.5
5637	05-Aug-11	32.1
5637	28-Sep-11	31.8
5638	10-Aug-11	11.2
5638	15-Aug-11	17.7
5638	18-Aug-11	20.3
5638	17-Aug-11	22.6
5638	07-Aug-11	4
5639	07-Aug-11	3.1
5639	10-Aug-11	9.5
5639	15-Aug-11	6.9
5640	07-Aug-11	3.3
5640	15-Aug-11	15.1
5640	10-Aug-11	10.1
5640	18-Aug-11	16.4
5640	17-Aug-11	18
5644	13-Oct-10	29.2
5644	21-Jun-10	30.8
5644	22-Oct-10	30.8
5645	21-Jun-10	28
5646	19-Oct-11	29.1
5647	28-Jun-10	27.2
5647	13-Oct-10	27
5648	25-Oct-11	27.6
5648	20-Oct-11	31.1
5652	12-Aug-11	11.7
5652	09-Aug-11	4.7
5652	19-Aug-11	21.7
5652	17-Aug-11	23.2
5653	09-Aug-11	3.4
5653	17-Aug-11	23.8
5653	19-Aug-11	22
5653	12-Aug-11	10.4
5655	10-Aug-11	29.3
5656	10-Aug-11	23.8
5657	19-Oct-11	25.9
5657	10-Aug-11	24.5
5660	12-Aug-11	6.3
5660	15-Aug-11	7.3
5661	12-Aug-11	5.6
5662	12-Aug-11	2.4
5663	18-Aug-11	21.3
5663	21-Aug-11	24.1
5663	15-Aug-11	13.3
5664	18-Aug-11	20
5664	15-Aug-11	10.3
5664	21-Aug-11	23.6
5666	01-Oct-11	29.4
5666	25-Oct-11	29.8
5667	04-Oct-11	29.4
5667	16-Nov-11	28.4
5668	14-Oct-11	30.4
5669	07-Feb-12	29.3
5669	20-Nov-11	28
5669	22-Oct-11	29.2
5670	15-Nov-11	31.7
5670	22-Oct-11	28.5
5671	25-Oct-11	27.8
5672	23-Jan-13	28.9
5672	25-Oct-11	24.7
5672	14-Mar-14	28.4
5672	16-Nov-11	27.4
5673	14-Nov-11	27.9
5674	15-Nov-11	31.4
5674	08-Feb-12	27.3
5675	18-Nov-11	28.5
5675	13-Nov-13	25.9
5675	11-Mar-14	27.3
5675	19-Feb-15	26.6
5676	19-Nov-11	27.9
5678	30-Apr-12	26.6
5678	20-Nov-11	26.3
5678	04-Aug-14	25.8
5678	20-Jul-14	26.6
5679	20-Nov-11	26.3
5680	04-May-90	28.7
5681	05-May-90	27.1
5682	05-May-90	19.1
5684	04-Sep-90	29
5685	04-Sep-90	28
5686	04-Sep-90	28.5
5686	03-Oct-95	29
5686	04-Jan-96	30
5686	20-Feb-95	27.5
5687	04-Sep-90	27.3
5688	07-Sep-90	28.5
5689	08-Sep-90	28.5
5690	08-Sep-90	29
5691	30-Sep-90	31
5692	30-Sep-90	30.4
5693	30-Sep-90	28.4
5694	30-Sep-90	26.5
5695	30-Sep-90	30.6
5696	30-Sep-90	30.3
5697	30-Sep-90	28
5698	30-Sep-90	31.3
5700	30-Sep-90	24.2
5701	30-Sep-90	27.6
5703	04-Oct-90	29.5
5704	08-Oct-90	31.6
5706	08-Oct-90	27.3
5707	03-May-90	24.6
5707	03-Oct-95	28.5
5708	17-May-95	28
5708	03-May-90	30.4
5709	11-May-95	31
5709	23-Jun-96	28.25
5709	23-Apr-91	28.6
5710	04-Oct-95	29.75
5710	24-May-91	26.5
5710	11-May-95	31
5710	08-Jul-96	26.25
5711	14-May-95	28.5
5711	05-May-96	28.25
5711	25-Apr-91	28.1
5712	30-May-91	28
5712	12-May-95	28
5713	05-Oct-91	28.7
5713	05-May-95	27.5
5713	03-Oct-95	26.75
5714	27-Apr-91	27
5714	03-Oct-95	26.5
5715	30-May-95	29.75
5716	15-Oct-91	29.4
5716	10-May-95	27.75
5717	20-Oct-91	30.5
5717	04-May-95	27.5
5719	20-Oct-91	31.1
5720	11-May-95	29.5
5720	22-Oct-91	28.4
5721	03-Oct-95	28.25
5721	16-May-95	26.5
5723	03-Oct-95	33.25
5723	04-Oct-95	29.5
5723	06-Oct-91	33.3
5724	10-May-95	29
5724	28-Sep-92	32.8
5725	04-May-96	35.25
5725	28-Sep-92	29.3
5726	10-May-95	27.75
5727	29-Sep-92	32.1
5727	03-Oct-95	28.25
5727	05-May-96	27.25
5728	30-Sep-92	28.4
5728	12-Jul-95	29.5
5729	30-Sep-92	29.3
5729	20-Feb-95	26
5730	08-Oct-92	35.8
5730	15-May-95	31.75
5731	04-May-95	28.5
5731	19-Feb-95	29.5
5732	28-Apr-92	28.9
5732	29-Jul-95	27
5733	14-May-95	29.35
5733	27-Sep-92	31.5
5734	27-Sep-92	30.7
5734	03-Oct-95	28.75
5735	27-Sep-92	29.1
5735	04-Jan-96	26.75
5735	14-May-95	25.5
5736	04-Jan-96	29.25
5736	28-Sep-92	29.1
5736	05-Jul-95	25.2
5736	03-Oct-95	29
5737	03-Oct-95	29.25
5737	05-May-96	27.25
5738	20-Feb-95	29.2
5738	01-Aug-92	32.3
5739	01-Sep-92	28.4
5739	01-Jun-95	25
5739	23-Jun-96	25
5740	04-Jan-96	29.5
5740	20-Feb-95	29
5740	05-Oct-95	29
5740	13-Oct-92	28.3
5741	13-Oct-92	25.8
5741	11-May-95	27
5742	14-Oct-92	32.3
5742	14-May-95	30.25
5743	16-Oct-92	25.5
5743	03-Oct-95	27.25
5743	22-May-95	24.5
5744	05-Oct-95	25.5
5744	04-May-95	26
5745	14-May-95	28.5
5745	28-Oct-92	32
5746	11-May-95	26.75
5746	04-Oct-95	30.5
5746	22-Apr-93	27.4
5747	03-Oct-95	29.75
5748	02-Jun-93	26.5
5748	11-May-95	24.5
5749	05-May-96	28.25
5749	06-Jun-93	28.4
5749	04-May-95	27
5750	27-Sep-93	28.2
5750	05-May-95	27.5
5750	03-Oct-95	30.95
5751	06-Feb-12	27.9
5752	21-Mar-93	25.4
5752	10-May-95	30.75
5753	11-May-95	30
5753	08-Oct-93	30.3
5753	05-Oct-95	26.5
5753	05-Jan-96	29
5754	05-Oct-95	27.75
5754	10-Oct-93	30.5
5754	04-May-95	26.5
5755	20-Feb-95	25.5
5755	11-Oct-93	30.4
5755	05-Jul-96	26.75
5756	15-Oct-93	29.4
5756	17-May-95	30.5
5757	12-May-95	30.5
5757	05-Jan-96	30.25
5757	20-Oct-93	28.5
5758	19-Oct-93	28.5
5759	03-Oct-95	27.5
5759	20-Oct-93	29.9
5759	20-Feb-95	25.7
5760	23-Sep-93	26.3
5760	23-May-95	24.5
5761	27-Sep-93	29.8
5761	05-May-95	27
5762	20-Feb-95	29
5762	28-Sep-93	28.1
5763	23-Oct-93	27.25
5763	28-Sep-93	28.2
5764	05-Oct-95	24.5
5764	19-Feb-95	26.3
5764	02-Oct-93	25.5
5764	04-Jan-96	26.25
5765	19-Feb-95	28
5765	04-Jan-96	28
5765	10-Feb-93	30.3
5765	01-Jul-96	28.5
5766	10-Feb-93	28.7
5766	23-Jun-96	26.75
5767	03-Oct-93	23.8
5767	10-May-95	31.5
5768	05-Jan-96	27.5
5768	19-Feb-95	27.9
5768	04-Jan-96	28.75
5768	03-Oct-93	26
5769	04-May-95	27.5
5769	03-Oct-95	31
5769	13-Jul-96	27.75
5770	27-Oct-94	28.7
5770	05-Jul-95	25
5771	27-Oct-93	28.8
5771	11-May-95	27.5
5771	04-Jan-96	26.75
5771	03-Oct-95	25.25
5772	28-Oct-94	27
5772	17-May-97	26.6
5773	28-Oct-94	33.4
5773	04-Jan-96	34.25
5773	05-May-95	29
5773	23-Jun-96	29.5
5773	01-May-96	30
5774	03-Oct-95	29
5774	05-Jul-96	28.75
5774	19-Feb-95	30.1
5775	25-May-96	31.5
5775	19-Feb-95	28
5776	05-May-95	27
5776	19-Feb-95	28
5776	05-Jan-96	27.25
5777	04-May-95	27.5
5777	19-Feb-95	28.3
5778	19-Feb-95	27.1
5779	20-Feb-95	27
5780	20-Feb-95	24.5
5780	05-May-96	31
5781	20-Feb-95	24.5
5782	20-Feb-95	28.4
5783	30-Oct-93	31.1
5783	04-Jan-96	28.5
5783	03-Oct-95	28
5784	01-May-94	29.1
5784	10-May-95	29.5
5784	05-Oct-95	29.75
5785	10-May-95	26.75
5785	06-May-94	27.6
5786	10-May-95	30
5786	08-May-94	28.7
5787	25-Jun-96	27
5787	23-Oct-94	29.3
5787	04-May-95	26
5788	04-May-95	28
5788	23-Oct-94	31.5
5789	04-May-95	25.5
5789	25-Oct-94	29.5
5789	08-Jul-96	28.75
5789	03-Oct-95	30.75
5790	20-Feb-95	26.8
5790	25-May-96	28.5
5790	25-Oct-94	33.1
5791	26-Oct-94	27.9
5792	20-Feb-95	26.5
5792	27-Oct-94	29.4
5793	04-May-95	27
5793	04-Oct-95	28
5794	04-May-95	31
5795	04-May-95	27.5
5795	04-Jan-96	28.75
5796	04-May-95	30
5797	06-May-95	28
5797	08-Jul-96	28.5
5797	04-Jan-96	30.75
5797	05-Jan-96	31
5798	04-Oct-95	30.5
5798	10-Jul-96	31.25
5798	06-May-95	29.5
5799	06-May-95	29
5799	04-Jan-96	30.75
5800	10-May-95	24.5
5801	10-May-95	31.5
5802	10-May-95	28
5803	10-May-95	29.5
5804	10-May-95	28.5
5805	10-May-95	27.5
5806	12-May-95	30
5807	15-May-95	30
5808	03-Oct-95	26.25
5808	17-May-95	28.5
5809	01-Jun-95	26.3
5809	04-Jan-96	29.75
5810	04-Jan-96	28.75
5812	01-Oct-95	26.25
5818	03-Oct-95	29.25
5821	04-Oct-95	29.25
5822	04-Jan-96	27.25
5822	05-May-96	26.25
5823	03-Oct-95	31.25
5823	12-Jul-96	27.5
5824	05-Apr-96	32.5
5828	05-Oct-95	25
5828	25-May-96	30.5
5829	04-Oct-95	23.75
5830	03-Oct-95	29.75
5832	04-Jan-96	31
5832	03-Oct-95	30.25
5836	02-Oct-95	24.25
5837	04-Oct-95	24.25
5841	03-Oct-95	28.25
5844	03-Oct-95	30.5
5847	05-May-96	30.25
5847	04-May-96	31.5
5852	03-Oct-95	30.25
5854	03-Oct-95	33.75
5855	04-Oct-95	31
5856	07-Jul-96	26.25
5856	03-Oct-95	30
5857	05-Oct-95	24.75
5858	29-Jun-96	25.25
5858	05-May-96	29.75
5858	04-Jan-96	26
5862	05-Oct-95	28.25
5869	26-Jun-95	28
5871	10-Feb-12	27.5
5873	01-Oct-95	30
5874	28-Jun-95	28
5875	05-Jan-96	30.5
5875	28-Jun-95	27.75
5880	03-Oct-95	30
5888	01-Oct-95	28.5
5889	01-Oct-95	30
5891	04-Oct-95	27
5892	03-Oct-95	28.75
5892	03-Oct-95	28.75
5894	04-Oct-95	27.75
5894	03-Oct-95	28.25
5898	03-Oct-95	28.25
5898	04-Oct-95	27.75
5900	03-Oct-95	29
5900	02-Oct-95	29.5
5914	04-Jan-96	27
5915	04-Jan-96	28.5
5915	05-Jan-96	28.75
5920	02-Oct-95	30.25
5922	03-Oct-95	27.25
5924	04-Oct-95	29.75
5926	01-Oct-95	29
5928	03-Oct-95	30.25
5928	23-Jun-96	29.25
5928	04-Jan-96	29.75
5928	01-Oct-95	31.25
5929	05-Jan-96	32.25
5929	04-Jan-96	33.75
5929	03-Oct-95	30.25
5929	04-Oct-95	29.5
5929	02-Oct-95	30.5
5931	04-Oct-95	26.25
5931	03-Oct-95	26.75
5933	03-Oct-95	30.25
5934	04-Oct-95	28.75
5934	25-May-96	28.5
5934	01-Jul-96	29.25
5934	01-Oct-95	30.25
5935	01-Oct-95	30.5
5936	03-Oct-95	30
5937	24-Jun-96	27.75
5940	02-Oct-95	29.5
5941	01-Oct-95	27
5941	04-Oct-95	26.75
5943	04-Oct-95	28.25
5943	01-Oct-95	32.75
5944	02-Oct-95	28.75
5946	03-Oct-95	29.75
5948	24-May-96	37
5949	01-Oct-95	31.5
5949	03-Oct-95	31.25
5950	01-Aug-95	27
5950	17-Jun-96	27
5951	01-Aug-95	32.75
5951	03-Oct-95	31.75
5951	04-Oct-95	30.5
5952	01-Aug-95	22.5
5954	01-Oct-95	33
5956	01-Oct-95	29.75
5956	01-Aug-95	28.75
5958	01-Aug-95	25.95
5959	01-Aug-95	29
5960	03-Oct-95	30.25
5961	01-Aug-95	29.25
5961	03-Oct-95	26.25
5965	04-Jan-96	30.25
5967	04-Aug-95	25.75
5968	04-Oct-95	30.5
5968	01-Oct-95	32.25
5969	02-Oct-95	27
5969	03-Oct-95	28.75
5970	02-Oct-95	26.75
5970	04-Oct-95	25.75
5971	03-Oct-95	28.25
5974	08-Jul-96	27.5
5975	05-May-96	28
5975	06-Oct-95	28.5
5976	06-Oct-95	24.75
5976	04-Jan-96	27
5977	04-May-95	30.5
5979	03-Oct-95	27.75
5981	01-Oct-95	26.5
5983	27-Jun-96	29.5
5984	05-May-96	27.75
6087	25-Sep-97	26
6117	28-Jul-96	28.75
6118	28-Jul-96	28
6119	28-Jul-96	24.75
6162	11-Aug-96	28
6168	17-May-97	31.1
6190	26-Sep-97	31.5
6196	26-Sep-97	31
6199	30-Apr-98	29.4
6200	26-Sep-97	31.5
6202	01-Oct-97	26.6
6213	26-Sep-97	28
6213	29-Oct-97	28.5
6213	24-Apr-99	28.4
6221	12-Jul-97	30.5
6222	13-Jul-97	26.7
6227	28-Jul-99	31
6227	25-Oct-99	31.9
6229	28-Jul-99	29.3
6230	28-Jul-99	29.7
6231	28-Jul-99	27.3
6232	10-Aug-99	28.2
6233	10-Aug-99	30.2
6236	29-Jul-99	26.3
6236	02-May-99	27
6238	25-Jan-13	30.9
6238	30-Apr-12	29.6
6240	05-May-12	26.5
6241	19-May-12	4.3
6241	16-May-12	3.8
6241	14-May-12	2.4
6242	16-May-12	2.7
6242	14-May-12	2
6243	16-May-12	4.4
6243	14-May-12	2.3
6243	19-May-12	6.9
6243	22-May-12	7.7
6244	14-May-12	1.8
6245	17-May-12	31.4
6245	24-Jun-13	28.6
6245	28-Nov-12	30
6245	21-Jan-13	32.2
6245	11-Jun-15	28.2
6245	10-Aug-15	31.3
6245	16-Feb-16	29.9
6250	28-Nov-12	29.1
6250	04-Jun-12	24.3
6250	02-Jun-12	22.5
6250	25-May-12	4.4
6250	25-Jun-12	28.2
6250	28-May-12	10
6250	13-Mar-14	26.1
6250	06-Dec-14	26
6251	04-Jun-12	25.8
6251	15-Jul-12	28.8
6251	25-May-12	4.4
6251	28-May-12	9.1
6251	02-Jun-12	23.1
6252	25-May-12	3.3
6253	25-May-12	2.1
6253	26-May-12	4.5
6253	29-May-12	6.7
6254	24-Nov-12	25.5
6254	29-May-12	10.7
6254	03-Jun-12	22.7
6254	26-May-12	5.9
6254	05-Jun-12	23.1
6255	26-May-12	5.1
6256	26-May-12	5.6
6257	26-May-12	2.3
6258	31-May-12	13.6
6258	07-Jun-12	23.8
6258	05-Jun-12	25.1
6258	28-May-12	4.9
6259	31-May-12	11.7
6259	05-Jun-12	23.1
6259	07-Jun-12	24
6259	28-May-12	4.7
6260	11-Nov-13	28.5
6260	28-Nov-12	27.2
6260	31-May-12	8.8
6260	05-Jun-12	18.6
6260	28-May-12	2.6
6260	07-Jun-12	20
6260	15-Jul-12	26.9
6260	22-Jun-14	25.5
6261	28-May-12	3.6
6262	07-Jun-12	16.4
6262	02-Jun-12	8.3
6262	30-May-12	3
6262	09-Jun-12	14.2
6263	07-Jun-12	25.1
6263	09-Jun-12	22.8
6263	02-Jun-12	14.6
6263	30-May-12	5.5
6264	09-Jun-12	18.9
6264	02-Jun-12	10.3
6264	07-Jun-12	19.8
6264	30-May-12	3.8
6265	07-Jun-12	15.2
6265	30-May-12	3.3
6265	09-Jun-12	12.4
6265	02-Jun-12	8.5
6266	30-May-12	3
6266	02-Jun-12	3.4
6267	03-Jun-12	11.5
6267	08-Jun-12	21.4
6267	27-Jan-13	28.9
6267	31-May-12	3.6
6267	10-Jun-12	24.1
6267	14-Mar-14	25.9
6267	06-Dec-14	26.5
6268	08-Jun-12	22.3
6268	31-May-12	3.7
6268	03-Jun-12	7.2
6268	10-Jun-12	24.9
6269	10-Jun-12	26
6269	31-May-12	3.5
6269	08-Jun-12	22.5
6269	14-Nov-13	26.2
6269	29-May-13	29.7
6269	15-Oct-12	29.3
6269	03-Jun-12	11.3
6269	18-Feb-15	28.1
6270	08-Jun-12	20
6270	10-Jun-12	22.9
6270	24-Jan-13	28.6
6270	13-Mar-14	26.4
6270	03-Jun-12	12.1
6270	31-May-12	3.6
6270	25-Nov-12	30.5
6270	06-Dec-14	25.7
6270	17-Feb-15	26.4
6270	28-Nov-16	25.9
6271	31-May-12	2.3
6271	12-Jun-12	25.2
6271	10-Jun-12	22.7
6271	03-Jun-12	10.3
6271	08-Jun-12	18.3
6272	31-May-12	4.6
6272	03-Jun-12	12.3
6272	10-Jun-12	24.7
6272	08-Jun-12	20.1
6272	25-Jun-12	27.2
6273	31-May-12	2.4
6274	13-Jul-12	28
6274	07-Jun-12	23
6274	31-May-12	4.9
6274	10-Jun-12	24.1
6275	07-Jun-12	22.3
6275	03-Jun-12	15.1
6275	09-Jun-12	23.6
6275	10-Jun-12	23.7
6275	31-May-12	7.1
6276	31-May-12	8
6277	31-May-12	2.3
6279	02-Jun-12	4.7
6279	05-Jun-12	11.4
6279	12-Jun-12	24.5
6279	10-Jun-12	22.6
6279	01-Jun-12	2.1
6280	17-Jul-12	29.1
6280	12-Jun-12	25.1
6280	10-Jun-12	22.8
6280	05-Jun-12	10.4
6280	01-Jun-12	2.6
6280	02-Jun-12	4.5
6280	28-Nov-12	31
6280	19-Jun-14	27.3
6281	02-Jun-12	4.2
6281	05-Jun-12	9.9
6281	12-Jun-12	23.6
6281	10-Jun-12	21.1
6281	01-Jun-12	2.3
6282	05-Jun-12	7.9
6282	10-Jun-12	15.2
6282	12-Jun-12	19.9
6282	02-Jun-12	4.3
6282	01-Jun-12	2.5
6283	09-Jun-12	18
6283	04-Jun-12	9.1
6283	11-Jun-12	23.6
6283	01-Jun-12	4.9
6284	01-Jun-12	5.2
6284	11-Jun-12	24
6284	04-Jun-12	11
6284	09-Jun-12	20.5
6285	25-Jun-12	26.4
6285	01-Jun-12	4.7
6285	14-Jun-12	23.9
6285	11-Jun-12	20.6
6285	23-Jul-12	27.9
6285	04-Jun-12	8.4
6285	09-Jun-12	13.6
6285	23-Jan-13	28.1
6285	22-Jun-14	27.7
6286	11-Jun-12	21.9
6286	01-Jun-12	2.9
6286	09-Jun-12	19.3
6286	04-Jun-12	10.1
6287	09-Jun-12	6.2
6287	01-Jun-12	3.2
6287	04-Jun-12	3.8
6288	01-Jun-12	2.9
6289	04-Jun-12	9
6289	11-Jun-12	22.2
6289	01-Jun-12	3.6
6289	15-Mar-14	26.5
6289	25-Jun-12	26.1
6289	28-Nov-12	26.5
6289	09-Jun-12	18.2
6289	21-Jan-13	29.9
6289	15-Jul-12	26.4
6290	12-Nov-13	30.4
6290	19-Sep-12	30.5
6290	11-Jun-12	23.6
6290	06-Jun-12	13.8
6290	24-Nov-12	28.7
6290	03-Jun-12	4.5
6290	13-Jun-12	27
6290	15-Jul-12	34.3
6290	07-Jun-13	31.2
6290	18-Aug-13	32.3
6290	19-May-13	29.6
6290	19-Feb-15	30.1
6290	06-Dec-14	29.3
6290	10-Jul-14	29.1
6291	06-Jun-12	12.7
6291	11-Jun-12	22.2
6291	03-Jun-12	4.4
6291	13-Jun-12	27.1
6292	13-Jun-12	24.8
6292	06-Jun-12	10.3
6292	11-Jun-12	19.7
6292	03-Jun-12	2.9
6293	11-Jun-12	23.3
6293	03-Jun-12	5.4
6293	13-Jun-12	27.6
6293	06-Jun-12	13
6294	18-Jun-12	22.1
6294	03-Jun-12	4.6
6294	11-Jun-12	18.4
6294	06-Jun-12	12
6294	16-Jun-12	22.2
6295	11-Jun-12	16.2
6295	13-Jun-12	20
6295	03-Jun-12	3.1
6295	06-Jun-12	9.1
6296	06-Jun-12	9.5
6296	03-Jun-12	3.9
6297	06-Jun-12	7.4
6297	03-Jun-12	2.9
6298	03-Jun-12	3.2
6298	06-Jun-12	7.7
6299	06-Jun-12	5.2
6299	03-Jun-12	2.3
6300	02-Jun-12	2.2
6303	12-Jun-12	17.4
6303	04-Jun-12	3.9
6303	14-Jun-12	19
6303	07-Jun-12	8.4
6303	16-Jun-12	20.2
6304	04-Jun-12	3
6305	04-Jun-12	3
6306	07-Jun-12	5.6
6306	04-Jun-12	2.4
6307	14-Jun-12	25.4
6307	12-Jun-12	22.4
6307	04-Jun-12	3.6
6307	07-Jun-12	9.4
6308	04-Jun-12	3
6308	14-Jun-12	24.4
6308	12-Jun-12	21.7
6308	07-Jun-12	8.7
6309	07-Jun-12	7.9
6309	12-Jun-12	19.4
6309	04-Jun-12	2.9
6309	14-Jun-12	23
6310	14-Jun-12	21.8
6310	16-Jun-12	22.5
6310	04-Jun-12	4.7
6310	07-Jun-12	8.8
6310	12-Jun-12	20.5
6311	07-Jun-12	4.7
6311	04-Jun-12	2.5
6312	07-Jun-12	3.2
6312	04-Jun-12	2.3
6313	14-Jun-12	19.2
6313	07-Jun-12	6.4
6313	16-Jun-12	18.6
6313	12-Jun-12	14.8
6313	04-Jun-12	2.6
6314	07-Jun-12	6.5
6314	14-Jun-12	21.8
6314	16-Jun-12	23.1
6314	12-Jun-12	15.9
6314	04-Jun-12	2.1
6316	08-Jun-12	11
6316	14-Jun-12	22.6
6316	27-Jan-13	26.8
6316	05-Jun-12	4
6316	27-Jun-13	25.4
6316	13-Jun-12	23.5
6316	25-May-14	25.3
6316	23-May-16	24.9
6316	15-Feb-15	28.5
6316	15-Feb-16	24.9
6316	25-Jul-15	25.3
6317	08-Jun-12	12.1
6317	24-Jan-13	28.4
6317	14-Jun-12	24.7
6317	05-Jun-12	3.7
6317	06-Aug-13	26.5
6317	23-Jan-13	28.8
6317	17-Jul-12	27.4
6317	19-May-14	26.8
6317	11-Mar-14	28.6
6317	13-Jun-12	25
6318	08-Jun-12	4.7
6318	05-Jun-12	3.7
6319	05-Jun-12	2.1
6319	08-Jun-12	7.2
6319	14-Jun-12	17
6319	13-Jun-12	17.5
6320	05-Jun-12	2.3
6321	08-Jun-12	7.4
6321	07-Jun-13	27
6321	11-Mar-14	28.9
6321	02-Jul-13	27.3
6321	13-Nov-13	27.1
6321	13-Jun-12	24
6321	14-Jun-12	22.6
6321	26-Sep-12	29.7
6321	05-Jun-12	4
6321	16-Jun-12	21.4
6321	13-Mar-14	27.2
6321	18-Jul-14	26.2
6321	12-Jun-14	26.9
6322	05-Jun-12	3.5
6322	08-Jun-12	8.3
6322	16-Jun-12	22
6322	13-Jun-12	25.8
6322	14-Jun-12	23.5
6323	05-Jun-12	2.2
6323	13-Jun-12	23.4
6323	13-Jul-12	27.7
6323	27-Jun-13	27.6
6323	14-Jun-12	23.8
6323	08-Jun-12	7
6323	28-Nov-12	30.8
6324	05-Jun-12	3.6
6325	05-Jun-12	1.7
6326	08-Jun-12	7.6
6326	13-Jun-12	19.8
6326	05-Jun-12	3.3
6326	14-Jun-12	18.3
6327	05-Jun-12	3.8
6327	08-Jun-12	7.4
6328	05-Jun-12	3.5
6328	08-Jun-12	7.6
6329	08-Jun-12	5.5
6329	05-Jun-12	2.4
6330	05-Jun-12	1.8
6331	13-Jun-12	24.3
6331	05-Jun-12	5.1
6331	14-Jun-12	22.3
6331	28-Nov-12	29.8
6331	08-Jun-12	9.2
6332	05-Jun-12	4.5
6332	08-Jun-12	7.4
6333	16-Jun-12	13.5
6333	14-Jun-12	14.9
6333	13-Jun-12	15.5
6333	08-Jun-12	7.3
6333	05-Jun-12	4.4
6334	08-Jun-12	5
6334	05-Jun-12	2.5
